 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    4.35322408794477     
#  All densities are *4*pi*r^2
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                   ne_full                   ne_ext 
        0.13765618371E+002        0.61282723855E-002        0.61282723855E-002        0.34219975707E-034        0.73094723162E+002        0.73088594890E+002
        0.13769123972E+002        0.61164603517E-002        0.61164603517E-002        0.33381817700E-034        0.73131957104E+002        0.73125840644E+002
        0.13772630019E+002        0.61046683694E-002        0.61046683694E-002        0.32564086086E-034        0.73169205269E+002        0.73163100601E+002
        0.13776136512E+002        0.60928964082E-002        0.60928964082E-002        0.31766285594E-034        0.73206467661E+002        0.73200374764E+002
        0.13779643452E+002        0.60811444382E-002        0.60811444382E-002        0.30987932900E-034        0.73243744283E+002        0.73237663138E+002
        0.13783150838E+002        0.60694124293E-002        0.60694124293E-002        0.30228556338E-034        0.73281035138E+002        0.73274965726E+002
        0.13786658671E+002        0.60577003516E-002        0.60577003516E-002        0.29487695624E-034        0.73318340232E+002        0.73312282532E+002
        0.13790166950E+002        0.60460081753E-002        0.60460081753E-002        0.28764901580E-034        0.73355659567E+002        0.73349613559E+002
        0.13793675675E+002        0.60343358705E-002        0.60343358705E-002        0.28059735870E-034        0.73392993146E+002        0.73386958810E+002
        0.13797184846E+002        0.60226834077E-002        0.60226834077E-002        0.27371770737E-034        0.73430340974E+002        0.73424318291E+002
        0.13800694464E+002        0.60110507573E-002        0.60110507573E-002        0.26700588749E-034        0.73467703054E+002        0.73461692004E+002
        0.13804204528E+002        0.59994378898E-002        0.59994378898E-002        0.26045782555E-034        0.73505079390E+002        0.73499079952E+002
        0.13807715038E+002        0.59878447759E-002        0.59878447759E-002        0.25406954637E-034        0.73542469985E+002        0.73536482140E+002
        0.13811225995E+002        0.59762713861E-002        0.59762713861E-002        0.24783717078E-034        0.73579874843E+002        0.73573898572E+002
        0.13814737398E+002        0.59647176913E-002        0.59647176913E-002        0.24175691332E-034        0.73617293968E+002        0.73611329250E+002
        0.13818249247E+002        0.59531836623E-002        0.59531836623E-002        0.23582507995E-034        0.73654727363E+002        0.73648774179E+002
        0.13821761543E+002        0.59416692701E-002        0.59416692701E-002        0.23003806587E-034        0.73692175031E+002        0.73686233362E+002
        0.13825274285E+002        0.59301744855E-002        0.59301744855E-002        0.22439235341E-034        0.73729636978E+002        0.73723706803E+002
        0.13828787473E+002        0.59186992799E-002        0.59186992799E-002        0.21888450986E-034        0.73767113205E+002        0.73761194506E+002
        0.13832301108E+002        0.59072436242E-002        0.59072436242E-002        0.21351118551E-034        0.73804603717E+002        0.73798696473E+002
        0.13835815189E+002        0.58958074898E-002        0.58958074898E-002        0.20826911161E-034        0.73842108517E+002        0.73836212710E+002
        0.13839329716E+002        0.58843908479E-002        0.58843908479E-002        0.20315509841E-034        0.73879627610E+002        0.73873743219E+002
        0.13842844690E+002        0.58729936698E-002        0.58729936698E-002        0.19816603331E-034        0.73917160998E+002        0.73911288004E+002
        0.13846360110E+002        0.58616159270E-002        0.58616159270E-002        0.19329887896E-034        0.73954708685E+002        0.73948847069E+002
        0.13849875976E+002        0.58502575910E-002        0.58502575910E-002        0.18855067146E-034        0.73992270675E+002        0.73986420417E+002
        0.13853392288E+002        0.58389186333E-002        0.58389186333E-002        0.18391851860E-034        0.74029846972E+002        0.74024008053E+002
        0.13856909047E+002        0.58275990257E-002        0.58275990257E-002        0.17939959815E-034        0.74067437578E+002        0.74061609979E+002
        0.13860426252E+002        0.58162987395E-002        0.58162987395E-002        0.17499115614E-034        0.74105042499E+002        0.74099226200E+002
        0.13863943904E+002        0.58050177466E-002        0.58050177466E-002        0.17069050525E-034        0.74142661737E+002        0.74136856719E+002
        0.13867462002E+002        0.57937560189E-002        0.57937560189E-002        0.16649502317E-034        0.74180295296E+002        0.74174501540E+002
        0.13870980546E+002        0.57825135281E-002        0.57825135281E-002        0.16240215109E-034        0.74217943180E+002        0.74212160666E+002
        0.13874499536E+002        0.57712902461E-002        0.57712902461E-002        0.15840939211E-034        0.74255605392E+002        0.74249834102E+002
        0.13878018973E+002        0.57600861447E-002        0.57600861447E-002        0.15451430979E-034        0.74293281936E+002        0.74287521850E+002
        0.13881538856E+002        0.57489011960E-002        0.57489011960E-002        0.15071452669E-034        0.74330972816E+002        0.74325223915E+002
        0.13885059185E+002        0.57377353719E-002        0.57377353719E-002        0.14700772291E-034        0.74368678035E+002        0.74362940300E+002
        0.13888579961E+002        0.57265886444E-002        0.57265886444E-002        0.14339163477E-034        0.74406397597E+002        0.74400671008E+002
        0.13892101183E+002        0.57154609856E-002        0.57154609856E-002        0.13986405340E-034        0.74444131505E+002        0.74438416044E+002
        0.13895622851E+002        0.57043523677E-002        0.57043523677E-002        0.13642282344E-034        0.74481879764E+002        0.74476175411E+002
        0.13899144966E+002        0.56932627627E-002        0.56932627627E-002        0.13306584176E-034        0.74519642376E+002        0.74513949113E+002
        0.13902667527E+002        0.56821921427E-002        0.56821921427E-002        0.12979105617E-034        0.74557419346E+002        0.74551737154E+002
        0.13906190534E+002        0.56711404799E-002        0.56711404799E-002        0.12659646423E-034        0.74595210677E+002        0.74589539536E+002
        0.13909713988E+002        0.56601077467E-002        0.56601077467E-002        0.12348011204E-034        0.74633016372E+002        0.74627356264E+002
        0.13913237888E+002        0.56490939151E-002        0.56490939151E-002        0.12044009305E-034        0.74670836436E+002        0.74665187342E+002
        0.13916762234E+002        0.56380989573E-002        0.56380989573E-002        0.11747454692E-034        0.74708670872E+002        0.74703032773E+002
        0.13920287026E+002        0.56271228457E-002        0.56271228457E-002        0.11458165844E-034        0.74746519684E+002        0.74740892561E+002
        0.13923812265E+002        0.56161655526E-002        0.56161655526E-002        0.11175965642E-034        0.74784382875E+002        0.74778766709E+002
        0.13927337950E+002        0.56052270500E-002        0.56052270500E-002        0.10900681260E-034        0.74822260448E+002        0.74816655221E+002
        0.13930864082E+002        0.55943073105E-002        0.55943073105E-002        0.10632144065E-034        0.74860152409E+002        0.74854558102E+002
        0.13934390660E+002        0.55834063062E-002        0.55834063062E-002        0.10370189518E-034        0.74898058759E+002        0.74892475353E+002
        0.13937917684E+002        0.55725240094E-002        0.55725240094E-002        0.10114657067E-034        0.74935979504E+002        0.74930406980E+002
        0.13941445154E+002        0.55616603925E-002        0.55616603925E-002        0.98653900601E-035        0.74973914646E+002        0.74968352986E+002
        0.13944973071E+002        0.55508154277E-002        0.55508154277E-002        0.96222356445E-035        0.75011864189E+002        0.75006313374E+002
        0.13948501434E+002        0.55399890873E-002        0.55399890873E-002        0.93850446785E-035        0.75049828137E+002        0.75044288148E+002
        0.13952030244E+002        0.55291813438E-002        0.55291813438E-002        0.91536716406E-035        0.75087806493E+002        0.75082277312E+002
        0.13955559499E+002        0.55183921691E-002        0.55183921691E-002        0.89279745421E-035        0.75125799262E+002        0.75120280870E+002
        0.13959089201E+002        0.55076215359E-002        0.55076215359E-002        0.87078148420E-035        0.75163806446E+002        0.75158298825E+002
        0.13962619350E+002        0.54968694161E-002        0.54968694161E-002        0.84930573637E-035        0.75201828050E+002        0.75196331180E+002
        0.13966149944E+002        0.54861357823E-002        0.54861357823E-002        0.82835702135E-035        0.75239864076E+002        0.75234377941E+002
        0.13969680985E+002        0.54754206065E-002        0.54754206065E-002        0.80792247018E-035        0.75277914530E+002        0.75272439109E+002
        0.13973212473E+002        0.54647238610E-002        0.54647238610E-002        0.78798952648E-035        0.75315979413E+002        0.75310514689E+002
        0.13976744406E+002        0.54540455181E-002        0.54540455181E-002        0.76854593900E-035        0.75354058731E+002        0.75348604685E+002
        0.13980276786E+002        0.54433855501E-002        0.54433855501E-002        0.74957975415E-035        0.75392152486E+002        0.75386709101E+002
        0.13983809613E+002        0.54327439288E-002        0.54327439288E-002        0.73107930887E-035        0.75430260683E+002        0.75424827939E+002
        0.13987342885E+002        0.54221206269E-002        0.54221206269E-002        0.71303322357E-035        0.75468383324E+002        0.75462961204E+002
        0.13990876604E+002        0.54115156163E-002        0.54115156163E-002        0.69543039530E-035        0.75506520414E+002        0.75501108899E+002
        0.13994410769E+002        0.54009288691E-002        0.54009288691E-002        0.67825999104E-035        0.75544671957E+002        0.75539271028E+002
        0.13997945381E+002        0.53903603576E-002        0.53903603576E-002        0.66151144119E-035        0.75582837955E+002        0.75577447594E+002
        0.14001480439E+002        0.53798100537E-002        0.53798100537E-002        0.64517443316E-035        0.75621018412E+002        0.75615638602E+002
        0.14005015943E+002        0.53692779297E-002        0.53692779297E-002        0.62923890520E-035        0.75659213333E+002        0.75653844055E+002
        0.14008551893E+002        0.53587639575E-002        0.53587639575E-002        0.61369504032E-035        0.75697422721E+002        0.75692063957E+002
        0.14012088290E+002        0.53482681092E-002        0.53482681092E-002        0.59853326033E-035        0.75735646579E+002        0.75730298311E+002
        0.14015625133E+002        0.53377903569E-002        0.53377903569E-002        0.58374422010E-035        0.75773884912E+002        0.75768547121E+002
        0.14019162423E+002        0.53273306726E-002        0.53273306726E-002        0.56931880192E-035        0.75812137722E+002        0.75806810391E+002
        0.14022700158E+002        0.53168890281E-002        0.53168890281E-002        0.55524810995E-035        0.75850405013E+002        0.75845088124E+002
        0.14026238341E+002        0.53064653955E-002        0.53064653955E-002        0.54152346490E-035        0.75888686790E+002        0.75883380325E+002
        0.14029776969E+002        0.52960597469E-002        0.52960597469E-002        0.52813639876E-035        0.75926983055E+002        0.75921686996E+002
        0.14033316044E+002        0.52856720539E-002        0.52856720539E-002        0.51507864969E-035        0.75965293813E+002        0.75960008141E+002
        0.14036855565E+002        0.52753022887E-002        0.52753022887E-002        0.50234215701E-035        0.76003619067E+002        0.75998343765E+002
        0.14040395532E+002        0.52649504230E-002        0.52649504230E-002        0.48991905637E-035        0.76041958821E+002        0.76036693871E+002
        0.14043935946E+002        0.52546164287E-002        0.52546164287E-002        0.47780167493E-035        0.76080313078E+002        0.76075058462E+002
        0.14047476806E+002        0.52443002777E-002        0.52443002777E-002        0.46598252678E-035        0.76118681842E+002        0.76113437542E+002
        0.14051018112E+002        0.52340019418E-002        0.52340019418E-002        0.45445430837E-035        0.76157065117E+002        0.76151831115E+002
        0.14054559865E+002        0.52237213928E-002        0.52237213928E-002        0.44320989411E-035        0.76195462906E+002        0.76190239185E+002
        0.14058102063E+002        0.52134586026E-002        0.52134586026E-002        0.43224233205E-035        0.76233875213E+002        0.76228661755E+002
        0.14061644709E+002        0.52032135428E-002        0.52032135428E-002        0.42154483967E-035        0.76272302042E+002        0.76267098829E+002
        0.14065187800E+002        0.51929861853E-002        0.51929861853E-002        0.41111079977E-035        0.76310743396E+002        0.76305550410E+002
        0.14068731338E+002        0.51827765018E-002        0.51827765018E-002        0.40093375647E-035        0.76349199280E+002        0.76344016503E+002
        0.14072275322E+002        0.51725844642E-002        0.51725844642E-002        0.39100741129E-035        0.76387669695E+002        0.76382497111E+002
        0.14075819753E+002        0.51624100440E-002        0.51624100440E-002        0.38132561933E-035        0.76426154648E+002        0.76420992237E+002
        0.14079364630E+002        0.51522532132E-002        0.51522532132E-002        0.37188238554E-035        0.76464654140E+002        0.76459501886E+002
        0.14082909953E+002        0.51421139433E-002        0.51421139433E-002        0.36267186112E-035        0.76503168175E+002        0.76498026061E+002
        0.14086455722E+002        0.51319922062E-002        0.51319922062E-002        0.35368833990E-035        0.76541696758E+002        0.76536564766E+002
        0.14090001938E+002        0.51218879736E-002        0.51218879736E-002        0.34492625496E-035        0.76580239892E+002        0.76575118004E+002
        0.14093548600E+002        0.51118012172E-002        0.51118012172E-002        0.33638017520E-035        0.76618797581E+002        0.76613685780E+002
        0.14097095709E+002        0.51017319086E-002        0.51017319086E-002        0.32804480204E-035        0.76657369828E+002        0.76652268096E+002
        0.14100643263E+002        0.50916800197E-002        0.50916800197E-002        0.31991496625E-035        0.76695956637E+002        0.76690864957E+002
        0.14104191264E+002        0.50816455222E-002        0.50816455222E-002        0.31198562474E-035        0.76734558011E+002        0.76729476366E+002
        0.14107739712E+002        0.50716283879E-002        0.50716283879E-002        0.30425185756E-035        0.76773173955E+002        0.76768102327E+002
        0.14111288606E+002        0.50616285884E-002        0.50616285884E-002        0.29670886487E-035        0.76811804472E+002        0.76806742843E+002
        0.14114837946E+002        0.50516460956E-002        0.50516460956E-002        0.28935196404E-035        0.76850449565E+002        0.76845397919E+002
        0.14118387732E+002        0.50416808812E-002        0.50416808812E-002        0.28217658680E-035        0.76889109238E+002        0.76884067558E+002
        0.14121937965E+002        0.50317329171E-002        0.50317329171E-002        0.27517827645E-035        0.76927783496E+002        0.76922751763E+002
        0.14125488643E+002        0.50218021751E-002        0.50218021751E-002        0.26835268518E-035        0.76966472341E+002        0.76961450539E+002
        0.14129039769E+002        0.50118886269E-002        0.50118886269E-002        0.26169557137E-035        0.77005175777E+002        0.77000163889E+002
        0.14132591340E+002        0.50019922446E-002        0.50019922446E-002        0.25520279707E-035        0.77043893809E+002        0.77038891816E+002
        0.14136143358E+002        0.49921129998E-002        0.49921129998E-002        0.24887032543E-035        0.77082626439E+002        0.77077634326E+002
        0.14139695823E+002        0.49822508647E-002        0.49822508647E-002        0.24269421827E-035        0.77121373671E+002        0.77116391420E+002
        0.14143248733E+002        0.49724058111E-002        0.49724058111E-002        0.23667063368E-035        0.77160135509E+002        0.77155163103E+002
        0.14146802090E+002        0.49625778111E-002        0.49625778111E-002        0.23079582367E-035        0.77198911956E+002        0.77193949379E+002
        0.14150355893E+002        0.49527668366E-002        0.49527668366E-002        0.22506613188E-035        0.77237703017E+002        0.77232750251E+002
        0.14153910143E+002        0.49429728597E-002        0.49429728597E-002        0.21947799136E-035        0.77276508695E+002        0.77271565722E+002
        0.14157464838E+002        0.49331958525E-002        0.49331958525E-002        0.21402792240E-035        0.77315328994E+002        0.77310395798E+002
        0.14161019981E+002        0.49234357872E-002        0.49234357872E-002        0.20871253041E-035        0.77354163917E+002        0.77349240481E+002
        0.14164575569E+002        0.49136926359E-002        0.49136926359E-002        0.20352850381E-035        0.77393013467E+002        0.77388099775E+002
        0.14168131604E+002        0.49039663710E-002        0.49039663710E-002        0.19847261206E-035        0.77431877650E+002        0.77426973684E+002
        0.14171688085E+002        0.48942569645E-002        0.48942569645E-002        0.19354170368E-035        0.77470756468E+002        0.77465862211E+002
        0.14175245012E+002        0.48845643891E-002        0.48845643891E-002        0.18873270428E-035        0.77509649924E+002        0.77504765360E+002
        0.14178802386E+002        0.48748886170E-002        0.48748886170E-002        0.18404261475E-035        0.77548558024E+002        0.77543683135E+002
        0.14182360206E+002        0.48652296206E-002        0.48652296206E-002        0.17946850936E-035        0.77587480769E+002        0.77582615540E+002
        0.14185918472E+002        0.48555873726E-002        0.48555873726E-002        0.17500753402E-035        0.77626418165E+002        0.77621562578E+002
        0.14189477185E+002        0.48459618455E-002        0.48459618455E-002        0.17065690454E-035        0.77665370214E+002        0.77660524252E+002
        0.14193036344E+002        0.48363530117E-002        0.48363530117E-002        0.16641390486E-035        0.77704336921E+002        0.77699500568E+002
        0.14196595949E+002        0.48267608444E-002        0.48267608444E-002        0.16227588549E-035        0.77743318289E+002        0.77738491528E+002
        0.14200156001E+002        0.48171853161E-002        0.48171853161E-002        0.15824026180E-035        0.77782314321E+002        0.77777497136E+002
        0.14203716499E+002        0.48076263995E-002        0.48076263995E-002        0.15430451249E-035        0.77821325022E+002        0.77816517395E+002
        0.14207277443E+002        0.47980840678E-002        0.47980840678E-002        0.15046617803E-035        0.77860350395E+002        0.77855552311E+002
        0.14210838834E+002        0.47885582939E-002        0.47885582939E-002        0.14672285915E-035        0.77899390443E+002        0.77894601885E+002
        0.14214400671E+002        0.47790490509E-002        0.47790490509E-002        0.14307221538E-035        0.77938445171E+002        0.77933666122E+002
        0.14217962954E+002        0.47695563119E-002        0.47695563119E-002        0.13951196362E-035        0.77977514582E+002        0.77972745026E+002
        0.14221525684E+002        0.47600800502E-002        0.47600800502E-002        0.13603987673E-035        0.78016598680E+002        0.78011838600E+002
        0.14225088859E+002        0.47506202391E-002        0.47506202391E-002        0.13265378216E-035        0.78055697468E+002        0.78050946848E+002
        0.14228652482E+002        0.47411768519E-002        0.47411768519E-002        0.12935156065E-035        0.78094810951E+002        0.78090069774E+002
        0.14232216550E+002        0.47317498622E-002        0.47317498622E-002        0.12613114488E-035        0.78133939131E+002        0.78129207381E+002
        0.14235781065E+002        0.47223392435E-002        0.47223392435E-002        0.12299051826E-035        0.78173082013E+002        0.78168359673E+002
        0.14239346026E+002        0.47129449695E-002        0.47129449695E-002        0.11992771364E-035        0.78212239599E+002        0.78207526655E+002
        0.14242911433E+002        0.47035670139E-002        0.47035670139E-002        0.11694081214E-035        0.78251411895E+002        0.78246708328E+002
        0.14246477287E+002        0.46942053507E-002        0.46942053507E-002        0.11402794195E-035        0.78290598903E+002        0.78285904698E+002
        0.14250043587E+002        0.46848599535E-002        0.46848599535E-002        0.11118727719E-035        0.78329800628E+002        0.78325115768E+002
        0.14253610334E+002        0.46755307966E-002        0.46755307966E-002        0.10841703680E-035        0.78369017072E+002        0.78364341541E+002
        0.14257177526E+002        0.46662178541E-002        0.46662178541E-002        0.10571548342E-035        0.78408248240E+002        0.78403582022E+002
        0.14260745165E+002        0.46569211000E-002        0.46569211000E-002        0.10308092235E-035        0.78447494135E+002        0.78442837214E+002
        0.14264313251E+002        0.46476405088E-002        0.46476405088E-002        0.10051170047E-035        0.78486754762E+002        0.78482107121E+002
        0.14267881782E+002        0.46383760548E-002        0.46383760548E-002        0.98006205281E-036        0.78526030122E+002        0.78521391746E+002
        0.14271450760E+002        0.46291277124E-002        0.46291277124E-002        0.95562863858E-036        0.78565320222E+002        0.78560691094E+002
        0.14275020185E+002        0.46198954563E-002        0.46198954563E-002        0.93180141916E-036        0.78604625063E+002        0.78600005167E+002
        0.14278590055E+002        0.46106792613E-002        0.46106792613E-002        0.90856542853E-036        0.78643944650E+002        0.78639333970E+002
        0.14282160372E+002        0.46014791019E-002        0.46014791019E-002        0.88590606833E-036        0.78683278986E+002        0.78678677507E+002
        0.14285731135E+002        0.45922949530E-002        0.45922949530E-002        0.86380909886E-036        0.78722628075E+002        0.78718035780E+002
        0.14289302345E+002        0.45831267897E-002        0.45831267897E-002        0.84226063030E-036        0.78761991921E+002        0.78757408795E+002
        0.14292874001E+002        0.45739745869E-002        0.45739745869E-002        0.82124711420E-036        0.78801370528E+002        0.78796796553E+002
        0.14296446103E+002        0.45648383200E-002        0.45648383200E-002        0.80075533509E-036        0.78840763899E+002        0.78836199060E+002
        0.14300018652E+002        0.45557179639E-002        0.45557179639E-002        0.78077240234E-036        0.78880172037E+002        0.78875616319E+002
        0.14303591647E+002        0.45466134941E-002        0.45466134941E-002        0.76128574225E-036        0.78919594947E+002        0.78915048334E+002
        0.14307165088E+002        0.45375248861E-002        0.45375248861E-002        0.74228309026E-036        0.78959032632E+002        0.78954495108E+002
        0.14310738975E+002        0.45284521152E-002        0.45284521152E-002        0.72375248341E-036        0.78998485097E+002        0.78993956645E+002
        0.14314313309E+002        0.45193951573E-002        0.45193951573E-002        0.70568225296E-036        0.79037952343E+002        0.79033432948E+002
        0.14317888089E+002        0.45103539879E-002        0.45103539879E-002        0.68806101717E-036        0.79077434377E+002        0.79072924023E+002
        0.14321463315E+002        0.45013285828E-002        0.45013285828E-002        0.67087767430E-036        0.79116931200E+002        0.79112429871E+002
        0.14325038988E+002        0.44923189178E-002        0.44923189178E-002        0.65412139575E-036        0.79156442816E+002        0.79151950498E+002
        0.14328615107E+002        0.44833249690E-002        0.44833249690E-002        0.63778161935E-036        0.79195969231E+002        0.79191485906E+002
        0.14332191673E+002        0.44743467125E-002        0.44743467125E-002        0.62184804289E-036        0.79235510446E+002        0.79231036099E+002
        0.14335768684E+002        0.44653841242E-002        0.44653841242E-002        0.60631061771E-036        0.79275066466E+002        0.79270601082E+002
        0.14339346142E+002        0.44564371804E-002        0.44564371804E-002        0.59115954249E-036        0.79314637294E+002        0.79310180857E+002
        0.14342924047E+002        0.44475058574E-002        0.44475058574E-002        0.57638525722E-036        0.79354222935E+002        0.79349775429E+002
        0.14346502397E+002        0.44385901316E-002        0.44385901316E-002        0.56197843727E-036        0.79393823392E+002        0.79389384801E+002
        0.14350081194E+002        0.44296899794E-002        0.44296899794E-002        0.54792998764E-036        0.79433438668E+002        0.79429008978E+002
        0.14353660438E+002        0.44208053773E-002        0.44208053773E-002        0.53423103731E-036        0.79473068767E+002        0.79468647962E+002
        0.14357240127E+002        0.44119363020E-002        0.44119363020E-002        0.52087293377E-036        0.79512713693E+002        0.79508301757E+002
        0.14360820263E+002        0.44030827300E-002        0.44030827300E-002        0.50784723766E-036        0.79552373450E+002        0.79547970367E+002
        0.14364400845E+002        0.43942446380E-002        0.43942446380E-002        0.49514571754E-036        0.79592048041E+002        0.79587653797E+002
        0.14367981874E+002        0.43854220029E-002        0.43854220029E-002        0.48276034480E-036        0.79631737471E+002        0.79627352049E+002
        0.14371563349E+002        0.43766148016E-002        0.43766148016E-002        0.47068328869E-036        0.79671441742E+002        0.79667065127E+002
        0.14375145270E+002        0.43678230110E-002        0.43678230110E-002        0.45890691145E-036        0.79711160858E+002        0.79706793035E+002
        0.14378727637E+002        0.43590466080E-002        0.43590466080E-002        0.44742376361E-036        0.79750894824E+002        0.79746535777E+002
        0.14382310451E+002        0.43502855696E-002        0.43502855696E-002        0.43622657934E-036        0.79790643643E+002        0.79786293357E+002
        0.14385893711E+002        0.43415398730E-002        0.43415398730E-002        0.42530827196E-036        0.79830407318E+002        0.79826065778E+002
        0.14389477418E+002        0.43328094952E-002        0.43328094952E-002        0.41466192955E-036        0.79870185853E+002        0.79865853044E+002
        0.14393061571E+002        0.43240944135E-002        0.43240944135E-002        0.40428081064E-036        0.79909979253E+002        0.79905655158E+002
        0.14396646170E+002        0.43153946052E-002        0.43153946052E-002        0.39415834005E-036        0.79949787520E+002        0.79945472125E+002
        0.14400231215E+002        0.43067100474E-002        0.43067100474E-002        0.38428810482E-036        0.79989610658E+002        0.79985303948E+002
        0.14403816707E+002        0.42980407176E-002        0.42980407176E-002        0.37466385017E-036        0.80029448672E+002        0.80025150631E+002
        0.14407402645E+002        0.42893865930E-002        0.42893865930E-002        0.36527947570E-036        0.80069301564E+002        0.80065012177E+002
        0.14410989029E+002        0.42807476512E-002        0.42807476512E-002        0.35612903153E-036        0.80109169339E+002        0.80104888591E+002
        0.14414575860E+002        0.42721238694E-002        0.42721238694E-002        0.34720671464E-036        0.80149052000E+002        0.80144779876E+002
        0.14418163137E+002        0.42635152252E-002        0.42635152252E-002        0.33850686525E-036        0.80188949550E+002        0.80184686035E+002
        0.14421750860E+002        0.42549216960E-002        0.42549216960E-002        0.33002396330E-036        0.80228861995E+002        0.80224607073E+002
        0.14425339030E+002        0.42463432595E-002        0.42463432595E-002        0.32175262504E-036        0.80268789337E+002        0.80264542994E+002
        0.14428927646E+002        0.42377798931E-002        0.42377798931E-002        0.31368759966E-036        0.80308731580E+002        0.80304493800E+002
        0.14432516708E+002        0.42292315744E-002        0.42292315744E-002        0.30582376601E-036        0.80348688727E+002        0.80344459496E+002
        0.14436106217E+002        0.42206982808E-002        0.42206982808E-002        0.29815612946E-036        0.80388660783E+002        0.80384440085E+002
        0.14439696172E+002        0.42121799902E-002        0.42121799902E-002        0.29067981875E-036        0.80428647751E+002        0.80424435571E+002
        0.14443286573E+002        0.42036766802E-002        0.42036766802E-002        0.28339008296E-036        0.80468649636E+002        0.80464445959E+002
        0.14446877420E+002        0.41951883282E-002        0.41951883282E-002        0.27628228858E-036        0.80508666439E+002        0.80504471251E+002
        0.14450468714E+002        0.41867149118E-002        0.41867149118E-002        0.26935191661E-036        0.80548698166E+002        0.80544511451E+002
        0.14454060454E+002        0.41782564089E-002        0.41782564089E-002        0.26259455971E-036        0.80588744820E+002        0.80584566564E+002
        0.14457652641E+002        0.41698127970E-002        0.41698127970E-002        0.25600591952E-036        0.80628806405E+002        0.80624636592E+002
        0.14461245274E+002        0.41613840537E-002        0.41613840537E-002        0.24958180391E-036        0.80668882924E+002        0.80664721540E+002
        0.14464838353E+002        0.41529701568E-002        0.41529701568E-002        0.24331812444E-036        0.80708974381E+002        0.80704821411E+002
        0.14468431878E+002        0.41445710838E-002        0.41445710838E-002        0.23721089373E-036        0.80749080780E+002        0.80744936209E+002
        0.14472025850E+002        0.41361868123E-002        0.41361868123E-002        0.23125622303E-036        0.80789202125E+002        0.80785065938E+002
        0.14475620268E+002        0.41278173200E-002        0.41278173200E-002        0.22545031978E-036        0.80829338418E+002        0.80825210601E+002
        0.14479215133E+002        0.41194625845E-002        0.41194625845E-002        0.21978948524E-036        0.80869489665E+002        0.80865370203E+002
        0.14482810443E+002        0.41111225834E-002        0.41111225834E-002        0.21427011217E-036        0.80909655869E+002        0.80905544746E+002
        0.14486406200E+002        0.41027972944E-002        0.41027972944E-002        0.20888868259E-036        0.80949837033E+002        0.80945734236E+002
        0.14490002404E+002        0.40944866950E-002        0.40944866950E-002        0.20364176557E-036        0.80990033161E+002        0.80985938674E+002
        0.14493599053E+002        0.40861907626E-002        0.40861907626E-002        0.19852601512E-036        0.81030244257E+002        0.81026158066E+002
        0.14497196149E+002        0.40779094749E-002        0.40779094749E-002        0.19353816805E-036        0.81070470325E+002        0.81066392415E+002
        0.14500793692E+002        0.40696428096E-002        0.40696428096E-002        0.18867504197E-036        0.81110711367E+002        0.81106641725E+002
        0.14504391680E+002        0.40613907439E-002        0.40613907439E-002        0.18393353328E-036        0.81150967389E+002        0.81146905999E+002
        0.14507990115E+002        0.40531532554E-002        0.40531532554E-002        0.17931061522E-036        0.81191238394E+002        0.81187185241E+002
        0.14511588996E+002        0.40449303216E-002        0.40449303216E-002        0.17480333600E-036        0.81231524385E+002        0.81227479454E+002
        0.14515188324E+002        0.40367219198E-002        0.40367219198E-002        0.17040881695E-036        0.81271825366E+002        0.81267788644E+002
        0.14518788098E+002        0.40285280276E-002        0.40285280276E-002        0.16612425070E-036        0.81312141341E+002        0.81308112813E+002
        0.14522388318E+002        0.40203486223E-002        0.40203486223E-002        0.16194689944E-036        0.81352472314E+002        0.81348451965E+002
        0.14525988985E+002        0.40121836812E-002        0.40121836812E-002        0.15787409319E-036        0.81392818287E+002        0.81388806104E+002
        0.14529590097E+002        0.40040331817E-002        0.40040331817E-002        0.15390322813E-036        0.81433179266E+002        0.81429175233E+002
        0.14533191657E+002        0.39958971011E-002        0.39958971011E-002        0.15003176500E-036        0.81473555254E+002        0.81469559357E+002
        0.14536793662E+002        0.39877754166E-002        0.39877754166E-002        0.14625722745E-036        0.81513946254E+002        0.81509958479E+002
        0.14540396114E+002        0.39796681056E-002        0.39796681056E-002        0.14257720055E-036        0.81554352271E+002        0.81550372603E+002
        0.14543999012E+002        0.39715751452E-002        0.39715751452E-002        0.13898932921E-036        0.81594773307E+002        0.81590801732E+002
        0.14547602356E+002        0.39634965125E-002        0.39634965125E-002        0.13549131678E-036        0.81635209367E+002        0.81631245870E+002
        0.14551206147E+002        0.39554321848E-002        0.39554321848E-002        0.13208092353E-036        0.81675660454E+002        0.81671705022E+002
        0.14554810384E+002        0.39473821393E-002        0.39473821393E-002        0.12875596531E-036        0.81716126572E+002        0.81712179190E+002
        0.14558415068E+002        0.39393463528E-002        0.39393463528E-002        0.12551431214E-036        0.81756607726E+002        0.81752668379E+002
        0.14562020197E+002        0.39313248027E-002        0.39313248027E-002        0.12235388687E-036        0.81797103917E+002        0.81793172592E+002
        0.14565625773E+002        0.39233174658E-002        0.39233174658E-002        0.11927266392E-036        0.81837615151E+002        0.81833691834E+002
        0.14569231796E+002        0.39153243193E-002        0.39153243193E-002        0.11626866795E-036        0.81878141431E+002        0.81874226107E+002
