Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
# Convergence: Err(φ)=5.791e-11, Err(n_e)=4.657e-13, Err(IET)=9.989e-13, Q_net=-6.032e-11
# {"name":"CS2014_Al", "Z":13, "Zstar":3.5103295199303637, "A":26.981539,  "μ[AU]": 2.9427641339e-02, "Te[AU]": 3.675e-01, "Ti[AU]": 3.675e-02, "rs[AU]": 2.990e+00 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   1.594784e-04    2.224931e+06    2.224929e+06    9.180704e-03    2.224931e+06    2.377194e+00
   1.604874e-04    2.203978e+06    2.203977e+06    9.180704e-03    2.203978e+06    1.580679e+00
   1.615028e-04    2.183224e+06    2.183222e+06    9.180704e-03    2.183224e+06    2.062779e+00
   1.625247e-04    2.162665e+06    2.162662e+06    9.180704e-03    2.162665e+06    2.626002e+00
   1.635530e-04    2.142299e+06    2.142296e+06    9.180704e-03    2.142299e+06    2.855606e+00
   1.645879e-04    2.122124e+06    2.122121e+06    9.180704e-03    2.122124e+06    2.762061e+00
   1.656293e-04    2.102139e+06    2.102137e+06    9.180704e-03    2.102139e+06    2.356626e+00
   1.666772e-04    2.082342e+06    2.082341e+06    9.180704e-03    2.082342e+06    1.705395e+00
   1.677318e-04    2.062733e+06    2.062731e+06    9.180704e-03    2.062733e+06    1.904026e+00
   1.687931e-04    2.043308e+06    2.043306e+06    9.180704e-03    2.043308e+06    2.478872e+00
   1.698611e-04    2.024066e+06    2.024063e+06    9.180704e-03    2.024066e+06    2.736667e+00
   1.709358e-04    2.005005e+06    2.005002e+06    9.180704e-03    2.005005e+06    2.694294e+00
   1.720174e-04    1.986123e+06    1.986120e+06    9.180704e-03    1.986123e+06    2.310151e+00
   1.731058e-04    1.967418e+06    1.967416e+06    9.180704e-03    1.967418e+06    1.681121e+00
   1.742010e-04    1.948890e+06    1.948888e+06    9.180704e-03    1.948890e+06    1.776358e+00
   1.753032e-04    1.930537e+06    1.930535e+06    9.180704e-03    1.930537e+06    2.359962e+00
