 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.02389210355332     
#  All densities are *4*pi*r^2
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                   ne_full                   ne_ext 
        0.46912935755E+001        0.30787255378E+000        0.30787255378E+000        0.87481281267E-011        0.55566603357E+001        0.52487877819E+001
        0.46933401644E+001        0.30745495444E+000        0.30745495443E+000        0.85569641377E-011        0.55615523521E+001        0.52540973977E+001
        0.46953871997E+001        0.30703769591E+000        0.30703769591E+000        0.83699380864E-011        0.55664475946E+001        0.52594098986E+001
        0.46974346813E+001        0.30662077841E+000        0.30662077840E+000        0.81869612713E-011        0.55713460638E+001        0.52647252854E+001
        0.46994826092E+001        0.30620420211E+000        0.30620420210E+000        0.80079468734E-011        0.55762477607E+001        0.52700435586E+001
        0.47015309834E+001        0.30578796720E+000        0.30578796719E+000        0.78328099167E-011        0.55811526860E+001        0.52753647188E+001
        0.47035798039E+001        0.30537207387E+000        0.30537207386E+000        0.76614672290E-011        0.55860608405E+001        0.52806887666E+001
        0.47056290708E+001        0.30495652231E+000        0.30495652230E+000        0.74938374049E-011        0.55909722250E+001        0.52860157027E+001
        0.47076787840E+001        0.30454131269E+000        0.30454131268E+000        0.73298407677E-011        0.55958868404E+001        0.52913455278E+001
        0.47097289435E+001        0.30412644520E+000        0.30412644519E+000        0.71693993337E-011        0.56008046875E+001        0.52966782423E+001
        0.47117795493E+001        0.30371192003E+000        0.30371192002E+000        0.70124367764E-011        0.56057257671E+001        0.53020138470E+001
        0.47138306014E+001        0.30329773736E+000        0.30329773735E+000        0.68588783917E-011        0.56106500800E+001        0.53073523426E+001
        0.47158820998E+001        0.30288389737E+000        0.30288389736E+000        0.67086510634E-011        0.56155776270E+001        0.53126937296E+001
        0.47179340446E+001        0.30247040024E+000        0.30247040023E+000        0.65616832305E-011        0.56205084090E+001        0.53180380087E+001
        0.47199864357E+001        0.30205724615E+000        0.30205724614E+000        0.64179048539E-011        0.56254424268E+001        0.53233851806E+001
        0.47220392731E+001        0.30164443529E+000        0.30164443528E+000        0.62772473844E-011        0.56303796812E+001        0.53287352460E+001
        0.47240925568E+001        0.30123196782E+000        0.30123196782E+000        0.61396437316E-011        0.56353201732E+001        0.53340882054E+001
        0.47261462868E+001        0.30081984394E+000        0.30081984393E+000        0.60050282332E-011        0.56402639035E+001        0.53394440595E+001
        0.47282004632E+001        0.30040806382E+000        0.30040806381E+000        0.58733366244E-011        0.56452108729E+001        0.53448028091E+001
        0.47302550858E+001        0.29999662763E+000        0.29999662762E+000        0.57445060089E-011        0.56501610824E+001        0.53501644548E+001
        0.47323101548E+001        0.29958553555E+000        0.29958553554E+000        0.56184748302E-011        0.56551145329E+001        0.53555289973E+001
        0.47343656701E+001        0.29917478776E+000        0.29917478775E+000        0.54951828429E-011        0.56600712250E+001        0.53608964372E+001
        0.47364216317E+001        0.29876438443E+000        0.29876438443E+000        0.53745710852E-011        0.56650311598E+001        0.53662667753E+001
        0.47384780397E+001        0.29835432574E+000        0.29835432573E+000        0.52565818522E-011        0.56699943380E+001        0.53716400123E+001
        0.47405348939E+001        0.29794461185E+000        0.29794461185E+000        0.51411586687E-011        0.56749607606E+001        0.53770161488E+001
        0.47425921945E+001        0.29753524295E+000        0.29753524295E+000        0.50282462640E-011        0.56799304284E+001        0.53823951855E+001
        0.47446499414E+001        0.29712621921E+000        0.29712621920E+000        0.49177905460E-011        0.56849033424E+001        0.53877771231E+001
        0.47467081346E+001        0.29671754078E+000        0.29671754078E+000        0.48097385762E-011        0.56898795032E+001        0.53931619625E+001
        0.47487667741E+001        0.29630920785E+000        0.29630920785E+000        0.47040385461E-011        0.56948589120E+001        0.53985497041E+001
        0.47508258599E+001        0.29590122059E+000        0.29590122059E+000        0.46006397522E-011        0.56998415695E+001        0.54039403489E+001
        0.47528853921E+001        0.29549357916E+000        0.29549357916E+000        0.44994925738E-011        0.57048274766E+001        0.54093338975E+001
        0.47549453706E+001        0.29508628373E+000        0.29508628373E+000        0.44005484494E-011        0.57098166343E+001        0.54147303505E+001
        0.47570057954E+001        0.29467933447E+000        0.29467933447E+000        0.43037598544E-011        0.57148090434E+001        0.54201297089E+001
        0.47590666665E+001        0.29427273155E+000        0.29427273154E+000        0.42090802795E-011        0.57198047048E+001        0.54255319732E+001
        0.47611279839E+001        0.29386647513E+000        0.29386647512E+000        0.41164642090E-011        0.57248036194E+001        0.54309371442E+001
        0.47631897476E+001        0.29346056537E+000        0.29346056537E+000        0.40258670997E-011        0.57298057881E+001        0.54363452227E+001
        0.47652519577E+001        0.29305500244E+000        0.29305500244E+000        0.39372453605E-011        0.57348112119E+001        0.54417562095E+001
        0.47673146141E+001        0.29264978651E+000        0.29264978651E+000        0.38505563323E-011        0.57398198916E+001        0.54471701051E+001
        0.47693777168E+001        0.29224491773E+000        0.29224491773E+000        0.37657582681E-011        0.57448318282E+001        0.54525869105E+001
        0.47714412658E+001        0.29184039627E+000        0.29184039627E+000        0.36828103138E-011        0.57498470226E+001        0.54580066263E+001
        0.47735052611E+001        0.29143622229E+000        0.29143622229E+000        0.36016724893E-011        0.57548654757E+001        0.54634292534E+001
        0.47755697028E+001        0.29103239595E+000        0.29103239595E+000        0.35223056699E-011        0.57598871884E+001        0.54688547924E+001
        0.47776345907E+001        0.29062891741E+000        0.29062891741E+000        0.34446715684E-011        0.57649121616E+001        0.54742832442E+001
        0.47796999250E+001        0.29022578683E+000        0.29022578683E+000        0.33687327169E-011        0.57699403963E+001        0.54797146095E+001
        0.47817657056E+001        0.28982300436E+000        0.28982300436E+000        0.32944524502E-011        0.57749718935E+001        0.54851488891E+001
        0.47838319326E+001        0.28942057016E+000        0.28942057016E+000        0.32217948879E-011        0.57800066540E+001        0.54905860838E+001
        0.47858986058E+001        0.28901848440E+000        0.28901848439E+000        0.31507249185E-011        0.57850446788E+001        0.54960261944E+001
        0.47879657253E+001        0.28861674721E+000        0.28861674721E+000        0.30812081825E-011        0.57900859689E+001        0.55014692217E+001
        0.47900332912E+001        0.28821535877E+000        0.28821535876E+000        0.30132110571E-011        0.57951305251E+001        0.55069151663E+001
        0.47921013034E+001        0.28781431921E+000        0.28781431921E+000        0.29467006399E-011        0.58001783485E+001        0.55123640293E+001
        0.47941697619E+001        0.28741362871E+000        0.28741362870E+000        0.28816447340E-011        0.58052294399E+001        0.55178158112E+001
        0.47962386667E+001        0.28701328740E+000        0.28701328739E+000        0.28180118331E-011        0.58102838004E+001        0.55232705130E+001
        0.47983080179E+001        0.28661329543E+000        0.28661329543E+000        0.27557711066E-011        0.58153414309E+001        0.55287281355E+001
        0.48003778153E+001        0.28621365297E+000        0.28621365297E+000        0.26948923853E-011        0.58204023324E+001        0.55341886795E+001
        0.48024480591E+001        0.28581436016E+000        0.28581436016E+000        0.26353461474E-011        0.58254665058E+001        0.55396521457E+001
        0.48045187492E+001        0.28541541714E+000        0.28541541714E+000        0.25771035048E-011        0.58305339521E+001        0.55451185350E+001
        0.48065898856E+001        0.28501682407E+000        0.28501682407E+000        0.25201361896E-011        0.58356046723E+001        0.55505878483E+001
        0.48086614684E+001        0.28461858109E+000        0.28461858109E+000        0.24644165408E-011        0.58406786674E+001        0.55560600863E+001
        0.48107334974E+001        0.28422068836E+000        0.28422068835E+000        0.24099174915E-011        0.58457559382E+001        0.55615352498E+001
        0.48128059728E+001        0.28382314600E+000        0.28382314600E+000        0.23566125565E-011        0.58508364859E+001        0.55670133398E+001
        0.48148788945E+001        0.28342595418E+000        0.28342595418E+000        0.23044758193E-011        0.58559203113E+001        0.55724943571E+001
        0.48169522625E+001        0.28302911303E+000        0.28302911303E+000        0.22534819208E-011        0.58610074155E+001        0.55779783025E+001
        0.48190260768E+001        0.28263262270E+000        0.28263262269E+000        0.22036060467E-011        0.58660977995E+001        0.55834651768E+001
        0.48211003374E+001        0.28223648332E+000        0.28223648332E+000        0.21548239165E-011        0.58711914642E+001        0.55889549809E+001
        0.48231750444E+001        0.28184069504E+000        0.28184069504E+000        0.21071117717E-011        0.58762884107E+001        0.55944477157E+001
        0.48252501976E+001        0.28144525801E+000        0.28144525800E+000        0.20604463650E-011        0.58813886399E+001        0.55999433819E+001
        0.48273257972E+001        0.28105017235E+000        0.28105017235E+000        0.20148049492E-011        0.58864921529E+001        0.56054419806E+001
        0.48294018431E+001        0.28065543821E+000        0.28065543821E+000        0.19701652667E-011        0.58915989506E+001        0.56109435124E+001
        0.48314783353E+001        0.28026105573E+000        0.28026105572E+000        0.19265055389E-011        0.58967090341E+001        0.56164479784E+001
        0.48335552739E+001        0.27986702504E+000        0.27986702503E+000        0.18838044562E-011        0.59018224044E+001        0.56219553794E+001
        0.48356326587E+001        0.27947334627E+000        0.27947334627E+000        0.18420411679E-011        0.59069390625E+001        0.56274657162E+001
        0.48377104899E+001        0.27908001958E+000        0.27908001957E+000        0.18011952721E-011        0.59120590093E+001        0.56329789897E+001
        0.48397887674E+001        0.27868704508E+000        0.27868704508E+000        0.17612468070E-011        0.59171822460E+001        0.56384952009E+001
        0.48418674912E+001        0.27829442291E+000        0.27829442291E+000        0.17221762404E-011        0.59223087735E+001        0.56440143506E+001
        0.48439466614E+001        0.27790215321E+000        0.27790215321E+000        0.16839644615E-011        0.59274385929E+001        0.56495364397E+001
        0.48460262778E+001        0.27751023610E+000        0.27751023610E+000        0.16465927713E-011        0.59325717052E+001        0.56550614691E+001
        0.48481063406E+001        0.27711867172E+000        0.27711867172E+000        0.16100428740E-011        0.59377081114E+001        0.56605894397E+001
        0.48501868496E+001        0.27672746020E+000        0.27672746020E+000        0.15742968684E-011        0.59428478125E+001        0.56661203523E+001
        0.48522678050E+001        0.27633660167E+000        0.27633660166E+000        0.15393372396E-011        0.59479908097E+001        0.56716542080E+001
        0.48543492068E+001        0.27594609624E+000        0.27594609624E+000        0.15051468504E-011        0.59531371039E+001        0.56771910076E+001
        0.48564310548E+001        0.27555594406E+000        0.27555594406E+000        0.14717089338E-011        0.59582866961E+001        0.56827307521E+001
        0.48585133491E+001        0.27516614525E+000        0.27516614525E+000        0.14390070843E-011        0.59634395875E+001        0.56882734423E+001
        0.48605960898E+001        0.27477669993E+000        0.27477669993E+000        0.14070252510E-011        0.59685957791E+001        0.56938190791E+001
        0.48626792768E+001        0.27438760823E+000        0.27438760823E+000        0.13757477295E-011        0.59737552718E+001        0.56993676636E+001
        0.48647629101E+001        0.27399887028E+000        0.27399887027E+000        0.13451591545E-011        0.59789180669E+001        0.57049191966E+001
        0.48668469897E+001        0.27361048618E+000        0.27361048618E+000        0.13152444930E-011        0.59840841652E+001        0.57104736790E+001
        0.48689315157E+001        0.27322245608E+000        0.27322245608E+000        0.12859890364E-011        0.59892535680E+001        0.57160311119E+001
        0.48710164879E+001        0.27283478008E+000        0.27283478008E+000        0.12573783944E-011        0.59944262762E+001        0.57215914961E+001
        0.48731019065E+001        0.27244745831E+000        0.27244745831E+000        0.12293984878E-011        0.59996022909E+001        0.57271548326E+001
        0.48751877714E+001        0.27206049088E+000        0.27206049088E+000        0.12020355417E-011        0.60047816131E+001        0.57327211223E+001
        0.48772740826E+001        0.27167387793E+000        0.27167387792E+000        0.11752760791E-011        0.60099642441E+001        0.57382903661E+001
        0.48793608401E+001        0.27128761955E+000        0.27128761955E+000        0.11491069149E-011        0.60151501847E+001        0.57438625652E+001
        0.48814480440E+001        0.27090171587E+000        0.27090171587E+000        0.11235151488E-011        0.60203394361E+001        0.57494377203E+001
        0.48835356941E+001        0.27051616701E+000        0.27051616701E+000        0.10984881602E-011        0.60255319995E+001        0.57550158324E+001
        0.48856237906E+001        0.27013097308E+000        0.27013097308E+000        0.10740136014E-011        0.60307278757E+001        0.57605969026E+001
        0.48877123334E+001        0.26974613419E+000        0.26974613419E+000        0.10500793922E-011        0.60359270660E+001        0.57661809318E+001
        0.48898013225E+001        0.26936165046E+000        0.26936165046E+000        0.10266737140E-011        0.60411295714E+001        0.57717679210E+001
        0.48918907579E+001        0.26897752200E+000        0.26897752200E+000        0.10037850042E-011        0.60463353930E+001        0.57773578710E+001
        0.48939806397E+001        0.26859374891E+000        0.26859374891E+000        0.98140195067E-012        0.60515445320E+001        0.57829507830E+001
        0.48960709677E+001        0.26821033132E+000        0.26821033132E+000        0.95951348659E-012        0.60567569893E+001        0.57885466580E+001
        0.48981617421E+001        0.26782726932E+000        0.26782726932E+000        0.93810878492E-012        0.60619727661E+001        0.57941454968E+001
        0.49002529628E+001        0.26744456303E+000        0.26744456303E+000        0.91717725339E-012        0.60671918635E+001        0.57997473004E+001
        0.49023446298E+001        0.26706221256E+000        0.26706221256E+000        0.89670852945E-012        0.60724142826E+001        0.58053520700E+001
        0.49044367432E+001        0.26668021800E+000        0.26668021800E+000        0.87669247530E-012        0.60776400244E+001        0.58109598064E+001
        0.49065293028E+001        0.26629857947E+000        0.26629857947E+000        0.85711917310E-012        0.60828690902E+001        0.58165705108E+001
        0.49086223088E+001        0.26591729707E+000        0.26591729707E+000        0.83797892022E-012        0.60881014810E+001        0.58221841840E+001
        0.49107157611E+001        0.26553637091E+000        0.26553637091E+000        0.81926222464E-012        0.60933371979E+001        0.58278008270E+001
        0.49128096597E+001        0.26515580108E+000        0.26515580108E+000        0.80095980040E-012        0.60985762421E+001        0.58334204410E+001
        0.49149040046E+001        0.26477558769E+000        0.26477558769E+000        0.78306256317E-012        0.61038186146E+001        0.58390430269E+001
        0.49169987959E+001        0.26439573084E+000        0.26439573084E+000        0.76556162594E-012        0.61090643166E+001        0.58446685858E+001
        0.49190940334E+001        0.26401623062E+000        0.26401623062E+000        0.74844829477E-012        0.61143133492E+001        0.58502971186E+001
        0.49211897173E+001        0.26363708715E+000        0.26363708715E+000        0.73171406460E-012        0.61195657135E+001        0.58559286264E+001
        0.49232858475E+001        0.26325830051E+000        0.26325830051E+000        0.71535061524E-012        0.61248214107E+001        0.58615631102E+001
        0.49253824240E+001        0.26287987081E+000        0.26287987081E+000        0.69934980735E-012        0.61300804418E+001        0.58672005710E+001
        0.49274794468E+001        0.26250179813E+000        0.26250179813E+000        0.68370367857E-012        0.61353428081E+001        0.58728410099E+001
        0.49295769160E+001        0.26212408258E+000        0.26212408258E+000        0.66840443970E-012        0.61406085106E+001        0.58784844280E+001
        0.49316748314E+001        0.26174672424E+000        0.26174672424E+000        0.65344447097E-012        0.61458775504E+001        0.58841308262E+001
        0.49337731932E+001        0.26136972322E+000        0.26136972322E+000        0.63881631841E-012        0.61511499288E+001        0.58897802056E+001
        0.49358720013E+001        0.26099307960E+000        0.26099307960E+000        0.62451269025E-012        0.61564256469E+001        0.58954325673E+001
        0.49379712557E+001        0.26061679348E+000        0.26061679348E+000        0.61052645343E-012        0.61617047058E+001        0.59010879123E+001
        0.49400709565E+001        0.26024086494E+000        0.26024086494E+000        0.59685063020E-012        0.61669871067E+001        0.59067462417E+001
        0.49421711035E+001        0.25986529408E+000        0.25986529407E+000        0.58347839475E-012        0.61722728506E+001        0.59124075565E+001
        0.49442716969E+001        0.25949008098E+000        0.25949008098E+000        0.57040306994E-012        0.61775619388E+001        0.59180718579E+001
        0.49463727366E+001        0.25911522573E+000        0.25911522573E+000        0.55761812411E-012        0.61828543725E+001        0.59237391467E+001
        0.49484742226E+001        0.25874072842E+000        0.25874072842E+000        0.54511716790E-012        0.61881501527E+001        0.59294094242E+001
        0.49505761549E+001        0.25836658913E+000        0.25836658913E+000        0.53289395123E-012        0.61934492806E+001        0.59350826915E+001
        0.49526785335E+001        0.25799280795E+000        0.25799280795E+000        0.52094236026E-012        0.61987517574E+001        0.59407589495E+001
        0.49547813585E+001        0.25761938496E+000        0.25761938496E+000        0.50925641446E-012        0.62040575843E+001        0.59464381994E+001
        0.49568846298E+001        0.25724632024E+000        0.25724632024E+000        0.49783026373E-012        0.62093667624E+001        0.59521204422E+001
        0.49589883474E+001        0.25687361389E+000        0.25687361389E+000        0.48665818558E-012        0.62146792930E+001        0.59578056791E+001
        0.49610925113E+001        0.25650126596E+000        0.25650126596E+000        0.47573458239E-012        0.62199951770E+001        0.59634939111E+001
        0.49631971215E+001        0.25612927656E+000        0.25612927656E+000        0.46505397868E-012        0.62253144158E+001        0.59691851393E+001
        0.49653021780E+001        0.25575764575E+000        0.25575764575E+000        0.45461101851E-012        0.62306370106E+001        0.59748793648E+001
        0.49674076809E+001        0.25538637361E+000        0.25538637361E+000        0.44440046286E-012        0.62359629624E+001        0.59805765888E+001
        0.49695136301E+001        0.25501546023E+000        0.25501546023E+000        0.43441718713E-012        0.62412922725E+001        0.59862768123E+001
        0.49716200256E+001        0.25464490567E+000        0.25464490567E+000        0.42465617863E-012        0.62466249421E+001        0.59919800364E+001
        0.49737268674E+001        0.25427471001E+000        0.25427471001E+000        0.41511253422E-012        0.62519609723E+001        0.59976862622E+001
        0.49758341555E+001        0.25390487333E+000        0.25390487333E+000        0.40578145786E-012        0.62573003643E+001        0.60033954910E+001
        0.49779418900E+001        0.25353539570E+000        0.25353539570E+000        0.39665825837E-012        0.62626431193E+001        0.60091077236E+001
        0.49800500707E+001        0.25316627718E+000        0.25316627718E+000        0.38773834710E-012        0.62679892386E+001        0.60148229614E+001
        0.49821586978E+001        0.25279751786E+000        0.25279751786E+000        0.37901723576E-012        0.62733387233E+001        0.60205412054E+001
        0.49842677712E+001        0.25242911780E+000        0.25242911780E+000        0.37049053421E-012        0.62786915746E+001        0.60262624568E+001
        0.49863772909E+001        0.25206107707E+000        0.25206107707E+000        0.36215394833E-012        0.62840477936E+001        0.60319867166E+001
        0.49884872570E+001        0.25169339575E+000        0.25169339575E+000        0.35400327797E-012        0.62894073817E+001        0.60377139860E+001
        0.49905976693E+001        0.25132607388E+000        0.25132607388E+000        0.34603441492E-012        0.62947703400E+001        0.60434442661E+001
        0.49927085280E+001        0.25095911155E+000        0.25095911155E+000        0.33824334087E-012        0.63001366697E+001        0.60491775582E+001
        0.49948198330E+001        0.25059250882E+000        0.25059250882E+000        0.33062612549E-012        0.63055063721E+001        0.60549138633E+001
        0.49969315843E+001        0.25022626575E+000        0.25022626575E+000        0.32317892454E-012        0.63108794482E+001        0.60606531825E+001
        0.49990437819E+001        0.24986038241E+000        0.24986038241E+000        0.31589797797E-012        0.63162558995E+001        0.60663955170E+001
        0.50011564259E+001        0.24949485886E+000        0.24949485886E+000        0.30877960810E-012        0.63216357269E+001        0.60721408681E+001
        0.50032695161E+001        0.24912969515E+000        0.24912969515E+000        0.30182021786E-012        0.63270189319E+001        0.60778892367E+001
        0.50053830527E+001        0.24876489136E+000        0.24876489136E+000        0.29501628900E-012        0.63324055155E+001        0.60836406242E+001
        0.50074970356E+001        0.24840044753E+000        0.24840044753E+000        0.28836438043E-012        0.63377954791E+001        0.60893950316E+001
        0.50096114648E+001        0.24803636373E+000        0.24803636373E+000        0.28186112647E-012        0.63431888238E+001        0.60951524601E+001
        0.50117263403E+001        0.24767264002E+000        0.24767264002E+000        0.27550323530E-012        0.63485855509E+001        0.61009129109E+001
        0.50138416622E+001        0.24730927644E+000        0.24730927644E+000        0.26928748729E-012        0.63539856615E+001        0.61066763851E+001
        0.50159574303E+001        0.24694627307E+000        0.24694627307E+000        0.26321073346E-012        0.63593891570E+001        0.61124428840E+001
        0.50180736448E+001        0.24658362995E+000        0.24658362995E+000        0.25726989393E-012        0.63647960386E+001        0.61182124086E+001
        0.50201903056E+001        0.24622134713E+000        0.24622134713E+000        0.25146195645E-012        0.63702063074E+001        0.61239849603E+001
        0.50223074127E+001        0.24585942467E+000        0.24585942467E+000        0.24578397489E-012        0.63756199648E+001        0.61297605401E+001
        0.50244249662E+001        0.24549786262E+000        0.24549786262E+000        0.24023306781E-012        0.63810370119E+001        0.61355391493E+001
        0.50265429659E+001        0.24513666102E+000        0.24513666102E+000        0.23480641708E-012        0.63864574500E+001        0.61413207890E+001
        0.50286614120E+001        0.24477581994E+000        0.24477581994E+000        0.22950126648E-012        0.63918812804E+001        0.61471054605E+001
        0.50307803044E+001        0.24441533942E+000        0.24441533942E+000        0.22431492036E-012        0.63973085043E+001        0.61528931648E+001
        0.50328996431E+001        0.24405521950E+000        0.24405521950E+000        0.21924474231E-012        0.64027391229E+001        0.61586839034E+001
        0.50350194281E+001        0.24369546023E+000        0.24369546023E+000        0.21428815389E-012        0.64081731375E+001        0.61644776772E+001
        0.50371396594E+001        0.24333606166E+000        0.24333606166E+000        0.20944263334E-012        0.64136105493E+001        0.61702744876E+001
        0.50392603371E+001        0.24297702383E+000        0.24297702383E+000        0.20470571439E-012        0.64190513596E+001        0.61760743358E+001
        0.50413814611E+001        0.24261834679E+000        0.24261834679E+000        0.20007498500E-012        0.64244955697E+001        0.61818772229E+001
        0.50435030314E+001        0.24226003058E+000        0.24226003058E+000        0.19554808623E-012        0.64299431807E+001        0.61876831502E+001
        0.50456250480E+001        0.24190207524E+000        0.24190207524E+000        0.19112271102E-012        0.64353941941E+001        0.61934921188E+001
        0.50477475109E+001        0.24154448081E+000        0.24154448081E+000        0.18679660312E-012        0.64408486109E+001        0.61993041301E+001
        0.50498704201E+001        0.24118724733E+000        0.24118724733E+000        0.18256755596E-012        0.64463064326E+001        0.62051191852E+001
        0.50519937757E+001        0.24083037484E+000        0.24083037484E+000        0.17843341154E-012        0.64517676602E+001        0.62109372854E+001
        0.50541175776E+001        0.24047386337E+000        0.24047386337E+000        0.17439205942E-012        0.64572322952E+001        0.62167584319E+001
        0.50562418258E+001        0.24011771297E+000        0.24011771297E+000        0.17044143564E-012        0.64627003388E+001        0.62225826259E+001
        0.50583665203E+001        0.23976192367E+000        0.23976192367E+000        0.16657952173E-012        0.64681717923E+001        0.62284098686E+001
        0.50604916611E+001        0.23940649551E+000        0.23940649551E+000        0.16280434370E-012        0.64736466568E+001        0.62342401613E+001
        0.50626172483E+001        0.23905142851E+000        0.23905142851E+000        0.15911397110E-012        0.64791249338E+001        0.62400735053E+001
        0.50647432817E+001        0.23869672271E+000        0.23869672271E+000        0.15550651602E-012        0.64846066245E+001        0.62459099017E+001
        0.50668697615E+001        0.23834237815E+000        0.23834237815E+000        0.15198013221E-012        0.64900917301E+001        0.62517493519E+001
        0.50689966876E+001        0.23798839485E+000        0.23798839485E+000        0.14853301413E-012        0.64955802519E+001        0.62575918571E+001
        0.50711240600E+001        0.23763477284E+000        0.23763477284E+000        0.14516339610E-012        0.65010721913E+001        0.62634374184E+001
        0.50732518788E+001        0.23728151215E+000        0.23728151215E+000        0.14186955140E-012        0.65065675494E+001        0.62692860373E+001
        0.50753801438E+001        0.23692861282E+000        0.23692861282E+000        0.13864979142E-012        0.65120663277E+001        0.62751377149E+001
        0.50775088552E+001        0.23657607486E+000        0.23657607486E+000        0.13550246483E-012        0.65175685273E+001        0.62809924525E+001
        0.50796380129E+001        0.23622389830E+000        0.23622389830E+000        0.13242595677E-012        0.65230741497E+001        0.62868502514E+001
        0.50817676169E+001        0.23587208317E+000        0.23587208317E+000        0.12941868807E-012        0.65285831959E+001        0.62927111128E+001
        0.50838976672E+001        0.23552062949E+000        0.23552062949E+000        0.12647911443E-012        0.65340956675E+001        0.62985750380E+001
        0.50860281639E+001        0.23516953729E+000        0.23516953729E+000        0.12360572567E-012        0.65396115655E+001        0.63044420282E+001
        0.50881591068E+001        0.23481880658E+000        0.23481880658E+000        0.12079704500E-012        0.65451308915E+001        0.63103120849E+001
        0.50902904961E+001        0.23446843739E+000        0.23446843739E+000        0.11805162829E-012        0.65506536465E+001        0.63161852091E+001
        0.50924223317E+001        0.23411842973E+000        0.23411842973E+000        0.11536806331E-012        0.65561798320E+001        0.63220614023E+001
        0.50945546136E+001        0.23376878363E+000        0.23376878363E+000        0.11274496909E-012        0.65617094493E+001        0.63279406657E+001
        0.50966873418E+001        0.23341949911E+000        0.23341949911E+000        0.11018099521E-012        0.65672424996E+001        0.63338230005E+001
        0.50988205164E+001        0.23307057617E+000        0.23307057617E+000        0.10767482112E-012        0.65727789843E+001        0.63397084081E+001
        0.51009541373E+001        0.23272201484E+000        0.23272201484E+000        0.10522515549E-012        0.65783189047E+001        0.63455968898E+001
        0.51030882044E+001        0.23237381513E+000        0.23237381513E+000        0.10283073559E-012        0.65838622620E+001        0.63514884469E+001
        0.51052227179E+001        0.23202597706E+000        0.23202597706E+000        0.10049032665E-012        0.65894090576E+001        0.63573830806E+001
        0.51073576778E+001        0.23167850063E+000        0.23167850063E+000        0.98202721212E-013        0.65949592929E+001        0.63632807922E+001
        0.51094930839E+001        0.23133138587E+000        0.23133138587E+000        0.95966738604E-013        0.66005129690E+001        0.63691815831E+001
        0.51116289363E+001        0.23098463277E+000        0.23098463277E+000        0.93781224288E-013        0.66060700874E+001        0.63750854546E+001
        0.51137652351E+001        0.23063824136E+000        0.23063824136E+000        0.91645049318E-013        0.66116306494E+001        0.63809924080E+001
        0.51159019802E+001        0.23029221164E+000        0.23029221164E+000        0.89557109767E-013        0.66171946562E+001        0.63869024445E+001
        0.51180391716E+001        0.22994654361E+000        0.22994654361E+000        0.87516326183E-013        0.66227621092E+001        0.63928155656E+001
        0.51201768093E+001        0.22960123729E+000        0.22960123729E+000        0.85521643049E-013        0.66283330098E+001        0.63987317725E+001
        0.51223148934E+001        0.22925629268E+000        0.22925629268E+000        0.83572028258E-013        0.66339073592E+001        0.64046510665E+001
        0.51244534237E+001        0.22891170979E+000        0.22891170979E+000        0.81666472597E-013        0.66394851587E+001        0.64105734489E+001
        0.51265924004E+001        0.22856748862E+000        0.22856748862E+000        0.79803989248E-013        0.66450664098E+001        0.64164989212E+001
        0.51287318234E+001        0.22822362917E+000        0.22822362917E+000        0.77983613291E-013        0.66506511137E+001        0.64224274846E+001
        0.51308716927E+001        0.22788013144E+000        0.22788013144E+000        0.76204401226E-013        0.66562392718E+001        0.64283591404E+001
        0.51330120083E+001        0.22753699544E+000        0.22753699544E+000        0.74465430501E-013        0.66618308854E+001        0.64342938900E+001
        0.51351527703E+001        0.22719422117E+000        0.22719422117E+000        0.72765799049E-013        0.66674259559E+001        0.64402317347E+001
        0.51372939785E+001        0.22685180863E+000        0.22685180863E+000        0.71104624842E-013        0.66730244845E+001        0.64461726759E+001
        0.51394356331E+001        0.22650975780E+000        0.22650975780E+000        0.69481045446E-013        0.66786264726E+001        0.64521167148E+001
        0.51415777340E+001        0.22616806870E+000        0.22616806870E+000        0.67894217593E-013        0.66842319216E+001        0.64580638529E+001
        0.51437202812E+001        0.22582674132E+000        0.22582674132E+000        0.66343316754E-013        0.66898408328E+001        0.64640140915E+001
        0.51458632747E+001        0.22548577564E+000        0.22548577564E+000        0.64827536732E-013        0.66954532076E+001        0.64699674319E+001
        0.51480067146E+001        0.22514517168E+000        0.22514517168E+000        0.63346089258E-013        0.67010690472E+001        0.64759238755E+001
        0.51501506008E+001        0.22480492941E+000        0.22480492941E+000        0.61898203590E-013        0.67066883531E+001        0.64818834237E+001
        0.51522949333E+001        0.22446504884E+000        0.22446504884E+000        0.60483126134E-013        0.67123111266E+001        0.64878460777E+001
        0.51544397121E+001        0.22412552995E+000        0.22412552995E+000        0.59100120063E-013        0.67179373690E+001        0.64938118390E+001
        0.51565849372E+001        0.22378637273E+000        0.22378637273E+000        0.57748464945E-013        0.67235670817E+001        0.64997807089E+001
        0.51587306086E+001        0.22344757717E+000        0.22344757717E+000        0.56427456388E-013        0.67292002660E+001        0.65057526888E+001
        0.51608767264E+001        0.22310914327E+000        0.22310914327E+000        0.55136405679E-013        0.67348369233E+001        0.65117277801E+001
        0.51630232904E+001        0.22277107100E+000        0.22277107100E+000        0.53874639443E-013        0.67404770550E+001        0.65177059840E+001
        0.51651703008E+001        0.22243336036E+000        0.22243336036E+000        0.52641499305E-013        0.67461206625E+001        0.65236873021E+001
