 # atomic units 
 #
 # material = aluminum                
 # nfraction =    1.00000000000000     
 # Zbar =    3.02389210355332     
 #
 # screening length =   1.20045367574409     
# r     (v(i,j),j=i,nspecies, i=1,nspecies)     (dv/dr(i,j),j=i,nspecies, i=1,nspecies)
        0.18415173622E+002        0.19142689782E-005       -0.41222673339E-006
        0.18418829603E+002        0.19127415091E-005       -0.41481207032E-006
        0.18422485583E+002        0.19112358842E-005       -0.41738440506E-006
        0.18426141564E+002        0.19096896187E-005       -0.41995914065E-006
        0.18429797544E+002        0.19081651550E-005       -0.42251754988E-006
        0.18433453525E+002        0.19066001949E-005       -0.42506117194E-006
        0.18437109505E+002        0.19050571200E-005       -0.42759566047E-006
        0.18440765486E+002        0.19034736402E-005       -0.43012455838E-006
        0.18444421466E+002        0.19019120617E-005       -0.43265783047E-006
        0.18448077447E+002        0.19003100710E-005       -0.43518482174E-006
        0.18451733427E+002        0.18987300029E-005       -0.43769799260E-006
        0.18455389408E+002        0.18971096484E-005       -0.44018591458E-006
        0.18459045388E+002        0.18955113763E-005       -0.44266590323E-006
        0.18462701368E+002        0.18938729006E-005       -0.44516031467E-006
        0.18466357349E+002        0.18922563771E-005       -0.44765172033E-006
        0.18470013329E+002        0.18905996966E-005       -0.45008319278E-006
        0.18473669310E+002        0.18889653820E-005       -0.45249796489E-006
        0.18477325290E+002        0.18872910571E-005       -0.45495783589E-006
        0.18480981271E+002        0.18856387437E-005       -0.45739550810E-006
        0.18484637251E+002        0.18839466069E-005       -0.45980458196E-006
        0.18488293232E+002        0.18822766662E-005       -0.46221862771E-006
        0.18491949212E+002        0.18805668902E-005       -0.46461770025E-006
        0.18495605193E+002        0.18788793953E-005       -0.46699951530E-006
        0.18499261173E+002        0.18771522158E-005       -0.46938183560E-006
        0.18502917154E+002        0.18754472892E-005       -0.47174622943E-006
        0.18506573134E+002        0.18737028336E-005       -0.47410732799E-006
        0.18510229115E+002        0.18719806306E-005       -0.47646579794E-006
        0.18513885095E+002        0.18702189421E-005       -0.47879264278E-006
        0.18517541076E+002        0.18684797131E-005       -0.48110411129E-006
        0.18521197056E+002        0.18667011354E-005       -0.48340999700E-006
        0.18524853036E+002        0.18649450336E-005       -0.48571534055E-006
        0.18528509017E+002        0.18631496116E-005       -0.48801396311E-006
        0.18532164997E+002        0.18613766901E-005       -0.49027870570E-006
        0.18535820978E+002        0.18595647206E-005       -0.49252234178E-006
        0.18539476958E+002        0.18577753815E-005       -0.49477003625E-006
        0.18543132939E+002        0.18559469891E-005       -0.49703232927E-006
        0.18546788919E+002        0.18541410961E-005       -0.49927647177E-006
        0.18550444900E+002        0.18522963067E-005       -0.50148314081E-006
        0.18554100880E+002        0.18504742665E-005       -0.50366633166E-006
        0.18557756861E+002        0.18486135258E-005       -0.50586554394E-006
        0.18561412841E+002        0.18467753930E-005       -0.50807186009E-006
        0.18565068822E+002        0.18448985318E-005       -0.51022795813E-006
        0.18568724802E+002        0.18430446215E-005       -0.51236944235E-006
        0.18572380783E+002        0.18411521141E-005       -0.51451438992E-006
        0.18576036763E+002        0.18392825079E-005       -0.51664624093E-006
        0.18579692743E+002        0.18373744245E-005       -0.51876171847E-006
        0.18583348724E+002        0.18354893380E-005       -0.52084925216E-006
        0.18587004704E+002        0.18335660026E-005       -0.52292471954E-006
        0.18590660685E+002        0.18316657283E-005       -0.52501618957E-006
        0.18594316665E+002        0.18297271123E-005       -0.52708871620E-006
        0.18597972646E+002        0.18278116716E-005       -0.52911518748E-006
        0.18601628626E+002        0.18258582502E-005       -0.53114698096E-006
        0.18605284607E+002        0.18239279411E-005       -0.53318922294E-006
        0.18608940587E+002        0.18219595989E-005       -0.53518957979E-006
        0.18612596568E+002        0.18200146512E-005       -0.53716489889E-006
        0.18616252548E+002        0.18180318776E-005       -0.53914238337E-006
        0.18619908529E+002        0.18160724586E-005       -0.54111979633E-006
        0.18623564509E+002        0.18140752382E-005       -0.54307986059E-006
        0.18627220490E+002        0.18121014753E-005       -0.54502194043E-006
        0.18630876470E+002        0.18100900664E-005       -0.54694195221E-006
        0.18634532451E+002        0.18081022524E-005       -0.54883008603E-006
        0.18638188431E+002        0.18060770496E-005       -0.55072489724E-006
        0.18641844411E+002        0.18040753689E-005       -0.55260563767E-006
        0.18645500392E+002        0.18020364261E-005       -0.55445455865E-006
        0.18649156372E+002        0.18000212142E-005       -0.55629559658E-006
        0.18652812353E+002        0.17979688217E-005       -0.55813005461E-006
        0.18656468333E+002        0.17959401843E-005       -0.55995793157E-006
        0.18660124314E+002        0.17938744384E-005       -0.56176618418E-006
        0.18663780294E+002        0.17918325673E-005       -0.56356480032E-006
        0.18667436275E+002        0.17897536819E-005       -0.56533786772E-006
        0.18671092255E+002        0.17876988342E-005       -0.56708615855E-006
        0.18674748236E+002        0.17856071773E-005       -0.56883996353E-006
        0.18678404216E+002        0.17835394939E-005       -0.57056827374E-006
        0.18682060197E+002        0.17814352115E-005       -0.57228277725E-006
        0.18685716177E+002        0.17793549799E-005       -0.57395990198E-006
        0.18689372158E+002        0.17772384462E-005       -0.57561916705E-006
        0.18693028138E+002        0.17751460703E-005       -0.57728593297E-006
        0.18696684119E+002        0.17730173611E-005       -0.57893496113E-006
        0.18700340099E+002        0.17709129157E-005       -0.58058279054E-006
        0.18703996079E+002        0.17687721695E-005       -0.58221235302E-006
        0.18707652060E+002        0.17666557970E-005       -0.58380699816E-006
        0.18711308040E+002        0.17645034026E-005       -0.58538564976E-006
        0.18714964021E+002        0.17623754752E-005       -0.58695292134E-006
        0.18718620001E+002        0.17602116328E-005       -0.58850319525E-006
        0.18722275982E+002        0.17580723580E-005       -0.59002623732E-006
        0.18725931962E+002        0.17558973910E-005       -0.59154567221E-006
        0.18729587943E+002        0.17537469943E-005       -0.59307295871E-006
        0.18733243923E+002        0.17515608716E-005       -0.59458035972E-006
        0.18736899904E+002        0.17493994412E-005       -0.59603812904E-006
        0.18740555884E+002        0.17472026710E-005       -0.59747710593E-006
        0.18744211865E+002        0.17450307071E-005       -0.59891674971E-006
        0.18747867845E+002        0.17428234220E-005       -0.60032883838E-006
        0.18751523826E+002        0.17406411212E-005       -0.60172309032E-006
        0.18755179806E+002        0.17384236531E-005       -0.60309994160E-006
        0.18758835786E+002        0.17362312731E-005       -0.60446929908E-006
        0.18762491767E+002        0.17340038041E-005       -0.60582852848E-006
        0.18766147747E+002        0.17318014736E-005       -0.60717726721E-006
        0.18769803728E+002        0.17295641544E-005       -0.60849248814E-006
        0.18773459708E+002        0.17273521954E-005       -0.60977772538E-006
        0.18777115689E+002        0.17251054903E-005       -0.61106551106E-006
        0.18780771669E+002        0.17228841033E-005       -0.61232979306E-006
        0.18784427650E+002        0.17206281655E-005       -0.61358111515E-006
        0.18788083630E+002        0.17183976172E-005       -0.61482001763E-006
        0.18791739611E+002        0.17161326322E-005       -0.61603395371E-006
        0.18795395591E+002        0.17138931961E-005       -0.61723754829E-006
        0.18799051572E+002        0.17116194221E-005       -0.61841809963E-006
        0.18802707552E+002        0.17093713421E-005       -0.61957103404E-006
        0.18806363533E+002        0.17070891495E-005       -0.62071736116E-006
        0.18810019513E+002        0.17048326760E-005       -0.62185343174E-006
        0.18813675494E+002        0.17025421881E-005       -0.62296405560E-006
        0.18817331474E+002        0.17002775821E-005       -0.62402915349E-006
        0.18820987454E+002        0.16979793179E-005       -0.62511844889E-006
        0.18824643435E+002        0.16957067354E-005       -0.62619389995E-006
        0.18828299415E+002        0.16934006190E-005       -0.62722321785E-006
        0.18831955396E+002        0.16911204987E-005       -0.62823345494E-006
        0.18835611376E+002        0.16888070070E-005       -0.62922632868E-006
        0.18839267357E+002        0.16865196153E-005       -0.63023028121E-006
        0.18842923337E+002        0.16841987943E-005       -0.63118500017E-006
        0.18846579318E+002        0.16819044101E-005       -0.63211685306E-006
        0.18850235298E+002        0.16795767870E-005       -0.63306889802E-006
        0.18853891279E+002        0.16772754300E-005       -0.63399027825E-006
        0.18857547259E+002        0.16749410813E-005       -0.63487563919E-006
        0.18861203240E+002        0.16726332390E-005       -0.63576656407E-006
        0.18864859220E+002        0.16702923874E-005       -0.63661885094E-006
        0.18868515201E+002        0.16679783016E-005       -0.63743038114E-006
        0.18872171181E+002        0.16656315277E-005       -0.63827269445E-006
        0.18875827161E+002        0.16633112715E-005       -0.63907471019E-006
        0.18879483142E+002        0.16609586446E-005       -0.63984950400E-006
        0.18883139122E+002        0.16586327117E-005       -0.64062628532E-006
        0.18886795103E+002        0.16562744165E-005       -0.64137802158E-006
        0.18890451083E+002        0.16539429755E-005       -0.64211880394E-006
        0.18894107064E+002        0.16515792752E-005       -0.64283823970E-006
        0.18897763044E+002        0.16492425621E-005       -0.64352954823E-006
        0.18901419025E+002        0.16468738184E-005       -0.64419512994E-006
        0.18905075005E+002        0.16445322273E-005       -0.64484825945E-006
        0.18908730986E+002        0.16421587193E-005       -0.64548513428E-006
        0.18912386966E+002        0.16398124599E-005       -0.64610758887E-006
        0.18916042947E+002        0.16374344120E-005       -0.64671595317E-006
        0.18919698927E+002        0.16350836928E-005       -0.64728743325E-006
        0.18923354908E+002        0.16327014777E-005       -0.64784765226E-006
        0.18927010888E+002        0.16303466508E-005       -0.64839903357E-006
        0.18930666869E+002        0.16279604153E-005       -0.64894655298E-006
        0.18934322849E+002        0.16256015737E-005       -0.64946613723E-006
        0.18937978829E+002        0.16232115503E-005       -0.64996156581E-006
        0.18941634810E+002        0.16208490748E-005       -0.65043394174E-006
        0.18945290790E+002        0.16184556087E-005       -0.65086439150E-006
        0.18948946771E+002        0.16160899744E-005       -0.65129425646E-006
        0.18952602751E+002        0.16136933765E-005       -0.65172573187E-006
        0.18956258732E+002        0.16113245760E-005       -0.65212445312E-006
        0.18959914712E+002        0.16089250739E-005       -0.65247964604E-006
        0.18963570693E+002        0.16065536648E-005       -0.65285130473E-006
        0.18967226673E+002        0.16041514566E-005       -0.65322194092E-006
        0.18970882654E+002        0.16017773261E-005       -0.65354362407E-006
        0.18974538634E+002        0.15993727771E-005       -0.65384796149E-006
        0.18978194615E+002        0.15969964099E-005       -0.65413319847E-006
        0.18981850595E+002        0.15945897865E-005       -0.65441067114E-006
        0.18985506576E+002        0.15922113792E-005       -0.65466622089E-006
        0.18989162556E+002        0.15898028984E-005       -0.65486878578E-006
        0.18992818536E+002        0.15874229988E-005       -0.65508171080E-006
        0.18996474517E+002        0.15850129724E-005       -0.65529545974E-006
        0.19000130497E+002        0.15826314985E-005       -0.65546863531E-006
        0.19003786478E+002        0.15802202170E-005       -0.65562890699E-006
        0.19007442458E+002        0.15778375600E-005       -0.65576826525E-006
        0.19011098439E+002        0.15754252708E-005       -0.65588245111E-006
        0.19014754419E+002        0.15730417676E-005       -0.65598388622E-006
        0.19018410400E+002        0.15706287479E-005       -0.65606035218E-006
        0.19022066380E+002        0.15682446744E-005       -0.65613205612E-006
        0.19025722361E+002        0.15658311416E-005       -0.65620482092E-006
        0.19029378341E+002        0.15634465248E-005       -0.65622895014E-006
        0.19033034322E+002        0.15610328268E-005       -0.65622106796E-006
        0.19036690302E+002        0.15586482564E-005       -0.65621624968E-006
        0.19040346283E+002        0.15562346048E-005       -0.65619144567E-006
        0.19044002263E+002        0.15538502045E-005       -0.65614110956E-006
        0.19047658244E+002        0.15514369321E-005       -0.65608972446E-006
        0.19051314224E+002        0.15490528965E-005       -0.65601734578E-006
        0.19054970204E+002        0.15466401644E-005       -0.65593116706E-006
        0.19058626185E+002        0.15442567478E-005       -0.65579885940E-006
        0.19062282165E+002        0.15418449942E-005       -0.65565270996E-006
        0.19065938146E+002        0.15394626352E-005       -0.65551415304E-006
        0.19069594126E+002        0.15370519058E-005       -0.65533957785E-006
        0.19073250107E+002        0.15346708121E-005       -0.65513692194E-006
        0.19076906087E+002        0.15322615756E-005       -0.65491461209E-006
        0.19080562068E+002        0.15298820963E-005       -0.65469775764E-006
        0.19084218048E+002        0.15274744566E-005       -0.65445884946E-006
        0.19087874029E+002        0.15250967130E-005       -0.65418641249E-006
        0.19091530009E+002        0.15226910764E-005       -0.65390751013E-006
        0.19095185990E+002        0.15203153611E-005       -0.65363042635E-006
        0.19098841970E+002        0.15179117616E-005       -0.65331096798E-006
        0.19102497951E+002        0.15155383711E-005       -0.65296187455E-006
        0.19106153931E+002        0.15131373352E-005       -0.65262473614E-006
        0.19109809911E+002        0.15107663987E-005       -0.65225613692E-006
        0.19113465892E+002        0.15083680690E-005       -0.65184992180E-006
        0.19117121872E+002        0.15060000918E-005       -0.65144997495E-006
        0.19120777853E+002        0.15036046975E-005       -0.65101502435E-006
        0.19124433833E+002        0.15012398895E-005       -0.65056186846E-006
        0.19128089814E+002        0.14988478197E-005       -0.65012855873E-006
        0.19131745794E+002        0.14964861691E-005       -0.64964751688E-006
        0.19135401775E+002        0.14940976276E-005       -0.64912867943E-006
        0.19139057755E+002        0.14917397596E-005       -0.64862668271E-006
        0.19142713736E+002        0.14893548998E-005       -0.64811867666E-006
        0.19146369716E+002        0.14870007353E-005       -0.64757588786E-006
        0.19150025697E+002        0.14846198553E-005       -0.64700543804E-006
        0.19153681677E+002        0.14822698510E-005       -0.64639668221E-006
        0.19157337658E+002        0.14798934331E-005       -0.64579841107E-006
        0.19160993638E+002        0.14775477923E-005       -0.64520460564E-006
        0.19164649619E+002        0.14751757272E-005       -0.64457488373E-006
        0.19168305599E+002        0.14728346800E-005       -0.64391659668E-006
        0.19171961579E+002        0.14704674392E-005       -0.64323731279E-006
        0.19175617560E+002        0.14681313480E-005       -0.64255763041E-006
        0.19179273540E+002        0.14657690879E-005       -0.64186195833E-006
        0.19182929521E+002        0.14634380725E-005       -0.64113119876E-006
        0.19186585501E+002        0.14610811666E-005       -0.64039415364E-006
        0.19190241482E+002        0.14587555295E-005       -0.63964088560E-006
        0.19193897462E+002        0.14564041423E-005       -0.63885296414E-006
        0.19197553443E+002        0.14540842556E-005       -0.63806739730E-006
        0.19201209423E+002        0.14517386233E-005       -0.63727993120E-006
        0.19204865404E+002        0.14494244836E-005       -0.63644215426E-006
        0.19208521384E+002        0.14470849880E-005       -0.63558251884E-006
        0.19212177365E+002        0.14447771230E-005       -0.63475247800E-006
        0.19215833345E+002        0.14424437075E-005       -0.63390831436E-006
        0.19219489326E+002        0.14401420042E-005       -0.63302007328E-006
        0.19223145306E+002        0.14378150943E-005       -0.63209170301E-006
        0.19226801287E+002        0.14355201682E-005       -0.63115111500E-006
        0.19230457267E+002        0.14332001467E-005       -0.63022624156E-006
        0.19234113247E+002        0.14309119725E-005       -0.62929058483E-006
        0.19237769228E+002        0.14285988033E-005       -0.62832500092E-006
        0.19241425208E+002        0.14263176786E-005       -0.62733295115E-006
        0.19245081189E+002        0.14240117740E-005       -0.62630889925E-006
        0.19248737169E+002        0.14217381262E-005       -0.62529931173E-006
        0.19252393150E+002        0.14194396146E-005       -0.62428488558E-006
        0.19256049130E+002        0.14171733734E-005       -0.62321173307E-006
        0.19259705111E+002        0.14148827193E-005       -0.62213871337E-006
        0.19263361091E+002        0.14126243133E-005       -0.62105840376E-006
        0.19267017072E+002        0.14103415692E-005       -0.61996426186E-006
        0.19270673052E+002        0.14080911527E-005       -0.61887190455E-006
        0.19274329033E+002        0.14058164066E-005       -0.61774296894E-006
        0.19277985013E+002        0.14035742341E-005       -0.61658347679E-006
        0.19281640994E+002        0.14013079769E-005       -0.61543741084E-006
        0.19285296974E+002        0.13990741736E-005       -0.61424505579E-006
        0.19288952954E+002        0.13968166455E-005       -0.61304338248E-006
        0.19292608935E+002        0.13945916182E-005       -0.61185993857E-006
        0.19296264915E+002        0.13923427541E-005       -0.61061954142E-006
        0.19299920896E+002        0.13901267857E-005       -0.60938350779E-006
        0.19303576876E+002        0.13878869702E-005       -0.60814765320E-006
        0.19307232857E+002        0.13856800276E-005       -0.60688011676E-006
        0.19310888837E+002        0.13834494909E-005       -0.60559437661E-006
        0.19314544818E+002        0.13812519389E-005       -0.60429376289E-006
        0.19318200798E+002        0.13790309230E-005       -0.60299735602E-006
        0.19321856779E+002        0.13768428396E-005       -0.60167958012E-006
        0.19325512759E+002        0.13746314698E-005       -0.60031485344E-006
        0.19329168740E+002        0.13724533545E-005       -0.59895667705E-006
        0.19332824720E+002        0.13702519264E-005       -0.59760588148E-006
        0.19336480701E+002        0.13680836774E-005       -0.59620858000E-006
        0.19340136681E+002        0.13658924769E-005       -0.59479842683E-006
        0.19343792662E+002        0.13637345283E-005       -0.59340025967E-006
        0.19347448642E+002        0.13615535617E-005       -0.59200823715E-006
        0.19351104622E+002        0.13594057809E-005       -0.59056225841E-006
        0.19354760603E+002        0.13572353978E-005       -0.58907918279E-006
        0.19358416583E+002        0.13550984506E-005       -0.58761074681E-006
        0.19362072564E+002        0.13529388153E-005       -0.58613420038E-006
        0.19365728544E+002        0.13508126539E-005       -0.58464865726E-006
        0.19369384525E+002        0.13486638914E-005       -0.58313264600E-006
        0.19373040505E+002        0.13465488044E-005       -0.58158501953E-006
        0.19376696486E+002        0.13444113687E-005       -0.58004971232E-006
        0.19380352466E+002        0.13423074972E-005       -0.57851127905E-006
        0.19384008447E+002        0.13401813210E-005       -0.57695203174E-006
        0.19387664427E+002        0.13380888402E-005       -0.57539827491E-006
        0.19391320408E+002        0.13359740355E-005       -0.57382045369E-006
        0.19394976388E+002        0.13338930810E-005       -0.57218610772E-006
        0.19398632369E+002        0.13317902372E-005       -0.57055624145E-006
        0.19402288349E+002        0.13297211897E-005       -0.56894798122E-006
        0.19405944329E+002        0.13276301159E-005       -0.56732819610E-006
        0.19409600310E+002        0.13255729017E-005       -0.56566791653E-006
        0.19413256290E+002        0.13234939783E-005       -0.56399688570E-006
        0.19416912271E+002        0.13214489721E-005       -0.56231744315E-006
        0.19420568251E+002        0.13193823392E-005       -0.56060880726E-006
        0.19424224232E+002        0.13173498160E-005       -0.55890330969E-006
        0.19427880212E+002        0.13152956641E-005       -0.55720382576E-006
        0.19431536193E+002        0.13132755570E-005       -0.55547545132E-006
        0.19435192173E+002        0.13112340533E-005       -0.55372717762E-006
        0.19438848154E+002        0.13092267191E-005       -0.55198686601E-006
        0.19442504134E+002        0.13071979509E-005       -0.55023468822E-006
        0.19446160115E+002        0.13052034181E-005       -0.54844086738E-006
        0.19449816095E+002        0.13031877767E-005       -0.54663034188E-006
        0.19453472076E+002        0.13012064719E-005       -0.54483997232E-006
        0.19457128056E+002        0.12992039321E-005       -0.54306105224E-006
        0.19460784037E+002        0.12972356243E-005       -0.54124538546E-006
        0.19464440017E+002        0.12952463709E-005       -0.53938345947E-006
        0.19468095997E+002        0.12932916670E-005       -0.53752751917E-006
        0.19471751978E+002        0.12913159946E-005       -0.53570082683E-006
        0.19475407958E+002        0.12893746371E-005       -0.53383208331E-006
        0.19479063939E+002        0.12874126392E-005       -0.53193031381E-006
        0.19482719919E+002        0.12854851769E-005       -0.53005072046E-006
        0.19486375900E+002        0.12835369329E-005       -0.52816118532E-006
        0.19490031880E+002        0.12816232765E-005       -0.52626101657E-006
        0.19493687861E+002        0.12796889368E-005       -0.52435396508E-006
        0.19497343841E+002        0.12777892143E-005       -0.52242587301E-006
        0.19500999822E+002        0.12758689830E-005       -0.52046803589E-006
        0.19504655802E+002        0.12739835658E-005       -0.51849257671E-006
        0.19508311783E+002        0.12720777894E-005       -0.51652351299E-006
        0.19511967763E+002        0.12702067595E-005       -0.51457827657E-006
        0.19515623744E+002        0.12683152170E-005       -0.51260669602E-006
        0.19519279724E+002        0.12664585928E-005       -0.51061007417E-006
        0.19522935704E+002        0.12645816599E-005       -0.50862748857E-006
        0.19526591685E+002        0.12627395220E-005       -0.50659667085E-006
        0.19530247665E+002        0.12608774485E-005       -0.50458013543E-006
        0.19533903646E+002        0.12590500453E-005       -0.50257817128E-006
        0.19537559626E+002        0.12572026203E-005       -0.50054095217E-006
        0.19541215607E+002        0.12553901029E-005       -0.49848107024E-006
        0.19544871587E+002        0.12535577499E-005       -0.49640111976E-006
        0.19548527568E+002        0.12517604307E-005       -0.49434263677E-006
        0.19552183548E+002        0.12499431396E-005       -0.49229234953E-006
        0.19555839529E+002        0.12481608017E-005       -0.49021212746E-006
        0.19559495509E+002        0.12463587314E-005       -0.48809773812E-006
        0.19563151490E+002        0.12445918436E-005       -0.48598906608E-006
        0.19566807470E+002        0.12428052020E-005       -0.48389511818E-006
        0.19570463451E+002        0.12410536148E-005       -0.48178761918E-006
        0.19574119431E+002        0.12392823934E-005       -0.47965763280E-006
        0.19577775412E+002        0.12375463704E-005       -0.47751631720E-006
        0.19581431392E+002        0.12357908164E-005       -0.47537784099E-006
        0.19585087372E+002        0.12340704196E-005       -0.47323560949E-006
        0.19588743353E+002        0.12323305397E-005       -0.47106904565E-006
        0.19592399333E+002        0.12306259745E-005       -0.46890299968E-006
        0.19596055314E+002        0.12289019430E-005       -0.46674634017E-006
        0.19599711294E+002        0.12272131370E-005       -0.46456863512E-006
        0.19603367275E+002        0.12255050388E-005       -0.46237157962E-006
        0.19607023255E+002        0.12238322874E-005       -0.46018616119E-006
        0.19610679236E+002        0.12221401792E-005       -0.45799791170E-006
        0.19614335216E+002        0.12204834180E-005       -0.45578023632E-006
        0.19617991197E+002        0.12188075355E-005       -0.45355298800E-006
        0.19621647177E+002        0.12171670497E-005       -0.45133387591E-006
        0.19625303158E+002        0.12155074034E-005       -0.44911170084E-006
        0.19628959138E+002        0.12138831559E-005       -0.44687254278E-006
        0.19632615119E+002        0.12122398924E-005       -0.44463197918E-006
        0.19636271099E+002        0.12106320176E-005       -0.44238923765E-006
        0.19639927080E+002        0.12090051631E-005       -0.44014764140E-006
        0.19643583060E+002        0.12074136687E-005       -0.43788371243E-006
        0.19647239040E+002        0.12058033780E-005       -0.43560421385E-006
        0.19650895021E+002        0.12042285411E-005       -0.43333056477E-006
        0.19654551001E+002        0.12026348853E-005       -0.43106063261E-006
        0.19658206982E+002        0.12010766360E-005       -0.42878299338E-006
        0.19661862962E+002        0.11994996443E-005       -0.42648405172E-006
        0.19665518943E+002        0.11979581947E-005       -0.42418358716E-006
        0.19669174923E+002        0.11963980339E-005       -0.42190519210E-006
        0.19672830904E+002        0.11948732338E-005       -0.41961027701E-006
        0.19676486884E+002        0.11933298634E-005       -0.41727478170E-006
        0.19680142865E+002        0.11918221303E-005       -0.41494455691E-006
        0.19683798845E+002        0.11902958085E-005       -0.41263679807E-006
        0.19687454826E+002        0.11888049395E-005       -0.41032392708E-006
        0.19691110806E+002        0.11872955394E-005       -0.40799288398E-006
        0.19694766787E+002        0.11858217049E-005       -0.40564649631E-006
        0.19698422767E+002        0.11843294715E-005       -0.40330352448E-006
        0.19702078747E+002        0.11828727587E-005       -0.40096792562E-006
        0.19705734728E+002        0.11813976131E-005       -0.39863063857E-006
        0.19709390708E+002        0.11799579805E-005       -0.39629231672E-006
        0.19713046689E+002        0.11784999426E-005       -0.39392300199E-006
        0.19716702669E+002        0.11770776242E-005       -0.39155895307E-006
        0.19720358650E+002        0.11756368822E-005       -0.38920500194E-006
        0.19724014630E+002        0.11742317658E-005       -0.38683381187E-006
        0.19727670611E+002        0.11728083719E-005       -0.38447049036E-006
        0.19731326591E+002        0.11714205261E-005       -0.38209792771E-006
        0.19734982572E+002        0.11700144901E-005       -0.37970149270E-006
        0.19738638552E+002        0.11686441570E-005       -0.37731265645E-006
        0.19742294533E+002        0.11672555981E-005       -0.37493630600E-006
        0.19745950513E+002        0.11659026307E-005       -0.37254544808E-006
        0.19749606494E+002        0.11645315637E-005       -0.37016752252E-006
        0.19753262474E+002        0.11631959737E-005       -0.36780024537E-006
        0.19756918455E+002        0.11618422260E-005       -0.36540900097E-006
        0.19760574435E+002        0.11605241108E-005       -0.36301317546E-006
        0.19764230415E+002        0.11591878912E-005       -0.36062084739E-006
        0.19767886396E+002        0.11578872586E-005       -0.35821680265E-006
        0.19771542376E+002        0.11565686273E-005       -0.35579263793E-006
        0.19775198357E+002        0.11552857102E-005       -0.35336945120E-006
        0.19778854337E+002        0.11539848070E-005       -0.35096999201E-006
        0.19782510318E+002        0.11527194247E-005       -0.34856795443E-006
        0.19786166298E+002        0.11514360950E-005       -0.34615366382E-006
        0.19789822279E+002        0.11501883561E-005       -0.34375264220E-006
        0.19793478259E+002        0.11489225925E-005       -0.34134535189E-006
        0.19797134240E+002        0.11476924456E-005       -0.33892136278E-006
        0.19800790220E+002        0.11464444160E-005       -0.33650471530E-006
        0.19804446201E+002        0.11452319297E-005       -0.33409661795E-006
        0.19808102181E+002        0.11440015179E-005       -0.33168455414E-006
        0.19811758162E+002        0.11428066587E-005       -0.32924990528E-006
        0.19815414142E+002        0.11415940587E-005       -0.32682033694E-006
        0.19819070122E+002        0.11404169546E-005       -0.32439494975E-006
        0.19822726103E+002        0.11392220988E-005       -0.32198509623E-006
        0.19826382083E+002        0.11380626056E-005       -0.31958712613E-006
        0.19830038064E+002        0.11368852935E-005       -0.31715979129E-006
        0.19833694044E+002        0.11357435390E-005       -0.31471257359E-006
        0.19837350025E+002        0.11345841307E-005       -0.31227688524E-006
        0.19841006005E+002        0.11334601761E-005       -0.30986055421E-006
        0.19844661986E+002        0.11323184457E-005       -0.30745204344E-006
        0.19848317966E+002        0.11312120923E-005       -0.30503062035E-006
        0.19851973947E+002        0.11300880770E-005       -0.30259792251E-006
        0.19855629927E+002        0.11289995016E-005       -0.30018549130E-006
        0.19859285908E+002        0.11278931357E-005       -0.29780066855E-006
        0.19862941888E+002        0.11268219882E-005       -0.29539106102E-006
        0.19866597869E+002        0.11257332510E-005       -0.29295002172E-006
        0.19870253849E+002        0.11246799426E-005       -0.29051103996E-006
        0.19873909830E+002        0.11236090489E-005       -0.28809630662E-006
        0.19877565810E+002        0.11225733872E-005       -0.28569411212E-006
        0.19881221790E+002        0.11215200679E-005       -0.28326730866E-006
        0.19884877771E+002        0.11205021412E-005       -0.28084825435E-006
        0.19888533751E+002        0.11194665197E-005       -0.27844395669E-006
        0.19892189732E+002        0.11184661633E-005       -0.27601917901E-006
        0.19895845712E+002        0.11174482815E-005       -0.27360907328E-006
        0.19899501693E+002        0.11164655380E-005       -0.27121145130E-006
        0.19903157673E+002        0.11154651972E-005       -0.26880001266E-006
        0.19906813654E+002        0.11145000764E-005       -0.26639794982E-006
        0.19910469634E+002        0.11135173090E-005       -0.26401996240E-006
        0.19914125615E+002        0.11125695663E-005       -0.26162863120E-006
        0.19917781595E+002        0.11116042939E-005       -0.25922204632E-006
        0.19921437576E+002        0.11106741384E-005       -0.25682866616E-006
        0.19925093556E+002        0.11097263760E-005       -0.25443451543E-006
        0.19928749537E+002        0.11088137167E-005       -0.25205542619E-006
        0.19932405517E+002        0.11078833598E-005       -0.24969316981E-006
        0.19936061497E+002        0.11069879636E-005       -0.24727258337E-006
        0.19939717478E+002        0.11060753155E-005       -0.24487708107E-006
        0.19943373458E+002        0.11051974255E-005       -0.24252932197E-006
        0.19947029439E+002        0.11043019538E-005       -0.24014997522E-006
        0.19950685419E+002        0.11034414519E-005       -0.23777115056E-006
        0.19954341400E+002        0.11025633836E-005       -0.23541409905E-006
        0.19957997380E+002        0.11017201068E-005       -0.23306681094E-006
        0.19961653361E+002        0.11008592114E-005       -0.23069258017E-006
        0.19965309341E+002        0.11000332853E-005       -0.22833136376E-006
        0.19968965322E+002        0.10991896647E-005       -0.22599685249E-006
        0.19972621302E+002        0.10983807988E-005       -0.22365256835E-006
        0.19976277283E+002        0.10975543290E-005       -0.22129538748E-006
        0.19979933263E+002        0.10967626892E-005       -0.21895179721E-006
        0.19983589244E+002        0.10959533653E-005       -0.21662420918E-006
        0.19987245224E+002        0.10951787351E-005       -0.21429407703E-006
        0.19990901205E+002        0.10943864586E-005       -0.21198560640E-006
        0.19994557185E+002        0.10936286983E-005       -0.20967338065E-006
