 # atomic units 
 #
 # material = aluminum                
 # nfraction =    1.00000000000000     
 # Zbar =    4.70022812706130     
 #
 # screening length =   1.51747819254619     
# r     (v(i,j),j=i,nspecies, i=1,nspecies)     (dv/dr(i,j),j=i,nspecies, i=1,nspecies)
        0.29284403557E+001        0.19466415554E+001       -0.17016766212E+001
        0.29320963361E+001        0.19404313500E+001       -0.16956667594E+001
        0.29357523166E+001        0.19342428792E+001       -0.16896816177E+001
        0.29394082971E+001        0.19280764365E+001       -0.16837210268E+001
        0.29430642776E+001        0.19219315500E+001       -0.16777848314E+001
        0.29467202580E+001        0.19158085122E+001       -0.16718728567E+001
        0.29503762385E+001        0.19097068545E+001       -0.16659849372E+001
        0.29540322190E+001        0.19036268686E+001       -0.16601208958E+001
        0.29576881994E+001        0.18975680891E+001       -0.16542805495E+001
        0.29613441799E+001        0.18915308073E+001       -0.16484637197E+001
        0.29650001604E+001        0.18855145608E+001       -0.16426702075E+001
        0.29686561408E+001        0.18795196406E+001       -0.16368998054E+001
        0.29723121213E+001        0.18735455876E+001       -0.16311522974E+001
        0.29759681018E+001        0.18675926927E+001       -0.16254274402E+001
        0.29796240822E+001        0.18616605003E+001       -0.16197249555E+001
        0.29832800627E+001        0.18557493013E+001       -0.16140445149E+001
        0.29869360432E+001        0.18498586446E+001       -0.16083856935E+001
        0.29905920236E+001        0.18439888224E+001       -0.16027477614E+001
        0.29942480041E+001        0.18381393907E+001       -0.15971282551E+001
        0.29979039846E+001        0.18323106578E+001       -0.15915251670E+001
        0.30015599651E+001        0.18265021961E+001       -0.15859403264E+001
        0.30052159455E+001        0.18207142990E+001       -0.15803759771E+001
        0.30088719260E+001        0.18149465242E+001       -0.15748326268E+001
        0.30125279065E+001        0.18091991595E+001       -0.15693104732E+001
        0.30161838869E+001        0.18034717631E+001       -0.15638096159E+001
        0.30198398674E+001        0.17977646202E+001       -0.15583301011E+001
        0.30234958479E+001        0.17920772903E+001       -0.15528719418E+001
        0.30271518283E+001        0.17864100569E+001       -0.15474351184E+001
        0.30308078088E+001        0.17807624814E+001       -0.15420196062E+001
        0.30344637893E+001        0.17751348457E+001       -0.15366253656E+001
        0.30381197697E+001        0.17695267133E+001       -0.15312523489E+001
        0.30417757502E+001        0.17639383645E+001       -0.15259004934E+001
        0.30454317307E+001        0.17583693652E+001       -0.15205697476E+001
        0.30490877112E+001        0.17528199944E+001       -0.15152600399E+001
        0.30527436916E+001        0.17472898200E+001       -0.15099713010E+001
        0.30563996721E+001        0.17417791199E+001       -0.15047034630E+001
        0.30600556526E+001        0.17362874642E+001       -0.14994564475E+001
        0.30637116330E+001        0.17308151298E+001       -0.14942301822E+001
        0.30673676135E+001        0.17253616890E+001       -0.14890245851E+001
        0.30710235940E+001        0.17199274174E+001       -0.14838395809E+001
        0.30746795744E+001        0.17145118896E+001       -0.14786750886E+001
        0.30783355549E+001        0.17091153803E+001       -0.14735310229E+001
        0.30819915354E+001        0.17037374662E+001       -0.14684073079E+001
        0.30856475158E+001        0.16983784210E+001       -0.14633038560E+001
        0.30893034963E+001        0.16930378237E+001       -0.14582205861E+001
        0.30929594768E+001        0.16877159469E+001       -0.14531574157E+001
        0.30966154572E+001        0.16824123718E+001       -0.14481142591E+001
        0.31002714377E+001        0.16771273701E+001       -0.14430910302E+001
        0.31039274182E+001        0.16718605252E+001       -0.14380876485E+001
        0.31075833987E+001        0.16666121077E+001       -0.14331040298E+001
        0.31112393791E+001        0.16613817033E+001       -0.14281400821E+001
        0.31148953596E+001        0.16561695817E+001       -0.14231957282E+001
        0.31185513401E+001        0.16509753308E+001       -0.14182708834E+001
        0.31222073205E+001        0.16457992191E+001       -0.14133654569E+001
        0.31258633010E+001        0.16406408370E+001       -0.14084793677E+001
        0.31295192815E+001        0.16355004519E+001       -0.14036125334E+001
        0.31331752619E+001        0.16303776564E+001       -0.13987648650E+001
        0.31368312424E+001        0.16252727171E+001       -0.13939362812E+001
        0.31404872229E+001        0.16201852285E+001       -0.13891266981E+001
        0.31441432033E+001        0.16151154563E+001       -0.13843360285E+001
        0.31477991838E+001        0.16100629974E+001       -0.13795641925E+001
        0.31514551643E+001        0.16050281164E+001       -0.13748111043E+001
        0.31551111448E+001        0.16000104123E+001       -0.13700766807E+001
        0.31587671252E+001        0.15950101490E+001       -0.13653608405E+001
        0.31624231057E+001        0.15900269275E+001       -0.13606634964E+001
        0.31660790862E+001        0.15850610107E+001       -0.13559845706E+001
        0.31697350666E+001        0.15801120017E+001       -0.13513239812E+001
        0.31733910471E+001        0.15751801627E+001       -0.13466816398E+001
        0.31770470276E+001        0.15702650989E+001       -0.13420574722E+001
        0.31807030080E+001        0.15653670713E+001       -0.13374513899E+001
        0.31843589885E+001        0.15604856874E+001       -0.13328633193E+001
        0.31880149690E+001        0.15556212073E+001       -0.13282931746E+001
        0.31916709494E+001        0.15507732407E+001       -0.13237408749E+001
        0.31953269299E+001        0.15459420466E+001       -0.13192063431E+001
        0.31989829104E+001        0.15411272367E+001       -0.13146894965E+001
        0.32026388909E+001        0.15363290693E+001       -0.13101902586E+001
        0.32062948713E+001        0.15315471581E+001       -0.13057085463E+001
        0.32099508518E+001        0.15267817606E+001       -0.13012442851E+001
        0.32136068323E+001        0.15220324924E+001       -0.12967973924E+001
        0.32172628127E+001        0.15172996101E+001       -0.12923677918E+001
        0.32209187932E+001        0.15125827314E+001       -0.12879554071E+001
        0.32245747737E+001        0.15078821120E+001       -0.12835601580E+001
        0.32282307541E+001        0.15031973716E+001       -0.12791819671E+001
        0.32318867346E+001        0.14985287651E+001       -0.12748207612E+001
        0.32355427151E+001        0.14938759142E+001       -0.12704764607E+001
        0.32391986955E+001        0.14892390728E+001       -0.12661489904E+001
        0.32428546760E+001        0.14846178646E+001       -0.12618382743E+001
        0.32465106565E+001        0.14800125427E+001       -0.12575442358E+001
        0.32501666369E+001        0.14754227328E+001       -0.12532668037E+001
        0.32538226174E+001        0.14708486870E+001       -0.12490058985E+001
        0.32574785979E+001        0.14662900332E+001       -0.12447614495E+001
        0.32611345784E+001        0.14617470224E+001       -0.12405333794E+001
        0.32647905588E+001        0.14572192844E+001       -0.12363216191E+001
        0.32684465393E+001        0.14527070696E+001       -0.12321260895E+001
        0.32721025198E+001        0.14482100096E+001       -0.12279467228E+001
        0.32757585002E+001        0.14437283539E+001       -0.12237834439E+001
        0.32794144807E+001        0.14392617361E+001       -0.12196361790E+001
        0.32830704612E+001        0.14348104048E+001       -0.12155048600E+001
        0.32867264416E+001        0.14303739955E+001       -0.12113894129E+001
        0.32903824221E+001        0.14259527559E+001       -0.12072897672E+001
        0.32940384026E+001        0.14215463234E+001       -0.12032058502E+001
        0.32976943830E+001        0.14171549450E+001       -0.11991375960E+001
        0.33013503635E+001        0.14127782598E+001       -0.11950849292E+001
        0.33050063440E+001        0.14084165141E+001       -0.11910477810E+001
        0.33086623245E+001        0.14040693489E+001       -0.11870260874E+001
        0.33123183049E+001        0.13997370093E+001       -0.11830197716E+001
        0.33159742854E+001        0.13954191385E+001       -0.11790287679E+001
        0.33196302659E+001        0.13911159808E+001       -0.11750530097E+001
        0.33232862463E+001        0.13868271810E+001       -0.11710924284E+001
        0.33269422268E+001        0.13825529827E+001       -0.11671469532E+001
        0.33305982073E+001        0.13782930324E+001       -0.11632165182E+001
        0.33342541877E+001        0.13740475730E+001       -0.11593010593E+001
        0.33379101682E+001        0.13698162529E+001       -0.11554005059E+001
        0.33415661487E+001        0.13655993139E+001       -0.11515147919E+001
        0.33452221291E+001        0.13613964063E+001       -0.11476438554E+001
        0.33488781096E+001        0.13572077713E+001       -0.11437876249E+001
        0.33525340901E+001        0.13530330607E+001       -0.11399460373E+001
        0.33561900705E+001        0.13488725149E+001       -0.11361190308E+001
        0.33598460510E+001        0.13447257877E+001       -0.11323065362E+001
        0.33635020315E+001        0.13405931185E+001       -0.11285084889E+001
        0.33671580120E+001        0.13364741628E+001       -0.11247248305E+001
        0.33708139924E+001        0.13323691593E+001       -0.11209554899E+001
        0.33744699729E+001        0.13282777652E+001       -0.11172004082E+001
        0.33781259534E+001        0.13242002185E+001       -0.11134595228E+001
        0.33817819338E+001        0.13201361781E+001       -0.11097327668E+001
        0.33854379143E+001        0.13160858810E+001       -0.11060200825E+001
        0.33890938948E+001        0.13120489880E+001       -0.11023214037E+001
        0.33927498752E+001        0.13080257353E+001       -0.10986366717E+001
        0.33964058557E+001        0.13040157852E+001       -0.10949658233E+001
        0.34000618362E+001        0.13000193734E+001       -0.10913087976E+001
        0.34037178166E+001        0.12960361637E+001       -0.10876655351E+001
        0.34073737971E+001        0.12920663910E+001       -0.10840359711E+001
        0.34110297776E+001        0.12881097210E+001       -0.10804200512E+001
        0.34146857581E+001        0.12841663875E+001       -0.10768177112E+001
        0.34183417385E+001        0.12802360580E+001       -0.10732288928E+001
        0.34219977190E+001        0.12763189656E+001       -0.10696535374E+001
        0.34256536995E+001        0.12724147793E+001       -0.10660915840E+001
        0.34293096799E+001        0.12685237316E+001       -0.10625429759E+001
        0.34329656604E+001        0.12646454930E+001       -0.10590076541E+001
        0.34366216409E+001        0.12607802951E+001       -0.10554855595E+001
        0.34402776213E+001        0.12569278103E+001       -0.10519766356E+001
        0.34439336018E+001        0.12530882693E+001       -0.10484808239E+001
        0.34475895823E+001        0.12492613460E+001       -0.10449980690E+001
        0.34512455627E+001        0.12454472706E+001       -0.10415283111E+001
        0.34549015432E+001        0.12416457184E+001       -0.10380714951E+001
        0.34585575237E+001        0.12378569189E+001       -0.10346275666E+001
        0.34622135041E+001        0.12340805489E+001       -0.10311964641E+001
        0.34658694846E+001        0.12303168373E+001       -0.10277781378E+001
        0.34695254651E+001        0.12265654623E+001       -0.10243725320E+001
        0.34731814456E+001        0.12228266521E+001       -0.10209795839E+001
        0.34768374260E+001        0.12191000866E+001       -0.10175992467E+001
        0.34804934065E+001        0.12153859930E+001       -0.10142314643E+001
        0.34841493870E+001        0.12116840530E+001       -0.10108761794E+001
        0.34878053674E+001        0.12079944929E+001       -0.10075333402E+001
        0.34914613479E+001        0.12043169959E+001       -0.10042028929E+001
        0.34951173284E+001        0.12006517877E+001       -0.10008847813E+001
        0.34987733088E+001        0.11969985530E+001       -0.99757895857E+000
        0.35024292893E+001        0.11933575166E+001       -0.99428536395E+000
        0.35060852698E+001        0.11897283648E+001       -0.99100394944E+000
        0.35097412502E+001        0.11861113218E+001       -0.98773466093E+000
        0.35133972307E+001        0.11825060753E+001       -0.98447744910E+000
        0.35170532112E+001        0.11789128486E+001       -0.98123225859E+000
        0.35207091917E+001        0.11753313312E+001       -0.97799903737E+000
        0.35243651721E+001        0.11717617455E+001       -0.97477773955E+000
        0.35280211526E+001        0.11682037824E+001       -0.97156830660E+000
        0.35316771331E+001        0.11646576637E+001       -0.96837069488E+000
        0.35353331135E+001        0.11611230817E+001       -0.96518484823E+000
        0.35389890940E+001        0.11576002576E+001       -0.96201071909E+000
        0.35426450745E+001        0.11540888851E+001       -0.95884825786E+000
        0.35463010549E+001        0.11505891846E+001       -0.95569741212E+000
        0.35499570354E+001        0.11471008512E+001       -0.95255813615E+000
        0.35536130159E+001        0.11436241048E+001       -0.94943037737E+000
        0.35572689963E+001        0.11401586418E+001       -0.94631408764E+000
        0.35609249768E+001        0.11367046813E+001       -0.94320921907E+000
        0.35645809573E+001        0.11332619213E+001       -0.94011572412E+000
        0.35682369378E+001        0.11298305801E+001       -0.93703355112E+000
        0.35718929182E+001        0.11264103572E+001       -0.93396265446E+000
        0.35755488987E+001        0.11230014701E+001       -0.93090298691E+000
        0.35792048792E+001        0.11196036196E+001       -0.92785449830E+000
        0.35828608596E+001        0.11162170227E+001       -0.92481714453E+000
        0.35865168401E+001        0.11128413816E+001       -0.92179087668E+000
        0.35901728206E+001        0.11094769125E+001       -0.91877564790E+000
        0.35938288010E+001        0.11061233189E+001       -0.91577141298E+000
        0.35974847815E+001        0.11027808164E+001       -0.91277812354E+000
        0.36011407620E+001        0.10994491099E+001       -0.90979573457E+000
        0.36047967424E+001        0.10961284143E+001       -0.90682420224E+000
        0.36084527229E+001        0.10928184359E+001       -0.90386347719E+000
        0.36121087034E+001        0.10895193888E+001       -0.90091351562E+000
        0.36157646838E+001        0.10862309807E+001       -0.89797427325E+000
        0.36194206643E+001        0.10829534250E+001       -0.89504570426E+000
        0.36230766448E+001        0.10796864308E+001       -0.89212776514E+000
        0.36267326253E+001        0.10764302108E+001       -0.88922040893E+000
        0.36303886057E+001        0.10731844754E+001       -0.88632359384E+000
        0.36340445862E+001        0.10699494365E+001       -0.88343727364E+000
        0.36377005667E+001        0.10667248061E+001       -0.88056140713E+000
        0.36413565471E+001        0.10635107952E+001       -0.87769594907E+000
        0.36450125276E+001        0.10603071172E+001       -0.87484085550E+000
        0.36486685081E+001        0.10571139825E+001       -0.87199608500E+000
        0.36523244885E+001        0.10539311056E+001       -0.86916159440E+000
        0.36559804690E+001        0.10507586964E+001       -0.86633733816E+000
        0.36596364495E+001        0.10475964706E+001       -0.86352327677E+000
        0.36632924299E+001        0.10444446375E+001       -0.86071936953E+000
        0.36669484104E+001        0.10413029141E+001       -0.85792556894E+000
        0.36706043909E+001        0.10381715090E+001       -0.85514183744E+000
        0.36742603714E+001        0.10350501404E+001       -0.85236813215E+000
        0.36779163518E+001        0.10319390163E+001       -0.84960441064E+000
        0.36815723323E+001        0.10288378563E+001       -0.84685063370E+000
        0.36852283128E+001        0.10257468675E+001       -0.84410675863E+000
        0.36888842932E+001        0.10226657708E+001       -0.84137274532E+000
        0.36925402737E+001        0.10195947728E+001       -0.83864855259E+000
        0.36961962542E+001        0.10165335956E+001       -0.83593414136E+000
        0.36998522346E+001        0.10134824451E+001       -0.83322946876E+000
        0.37035082151E+001        0.10104410447E+001       -0.83053449685E+000
        0.37071641956E+001        0.10074095995E+001       -0.82784918546E+000
        0.37108201760E+001        0.10043878342E+001       -0.82517349653E+000
        0.37144761565E+001        0.10013759534E+001       -0.82250738640E+000
        0.37181321370E+001        0.99837368287E+000       -0.81985081835E+000
        0.37217881174E+001        0.99538122656E+000       -0.81720375519E+000
        0.37254440979E+001        0.99239831156E+000       -0.81456615538E+000
        0.37291000784E+001        0.98942514109E+000       -0.81193797916E+000
        0.37327560589E+001        0.98646144348E+000       -0.80931919193E+000
        0.37364120393E+001        0.98350742129E+000       -0.80670975310E+000
        0.37400680198E+001        0.98056280408E+000       -0.80410962384E+000
        0.37437240003E+001        0.97762779374E+000       -0.80151876764E+000
        0.37473799807E+001        0.97470212104E+000       -0.79893714599E+000
        0.37510359612E+001        0.97178598723E+000       -0.79636472261E+000
        0.37546919417E+001        0.96887912426E+000       -0.79380145651E+000
        0.37583479221E+001        0.96598173277E+000       -0.79124731573E+000
        0.37620039026E+001        0.96309354584E+000       -0.78870226008E+000
        0.37656598831E+001        0.96021476351E+000       -0.78616625156E+000
        0.37693158635E+001        0.95734512005E+000       -0.78363925717E+000
        0.37729718440E+001        0.95448481481E+000       -0.78112123642E+000
        0.37766278245E+001        0.95163358328E+000       -0.77861215650E+000
        0.37802838050E+001        0.94879162416E+000       -0.77611197932E+000
        0.37839397854E+001        0.94595867410E+000       -0.77362066946E+000
        0.37875957659E+001        0.94313493115E+000       -0.77113818938E+000
        0.37912517464E+001        0.94032013314E+000       -0.76866450735E+000
        0.37949077268E+001        0.93751447748E+000       -0.76619958469E+000
        0.37985637073E+001        0.93471770315E+000       -0.76374338562E+000
        0.38022196878E+001        0.93193000694E+000       -0.76129587927E+000
        0.38058756682E+001        0.92915112894E+000       -0.75885702599E+000
        0.38095316487E+001        0.92638126535E+000       -0.75642679210E+000
        0.38131876292E+001        0.92362015738E+000       -0.75400514560E+000
        0.38168436096E+001        0.92086800060E+000       -0.75159204825E+000
        0.38204995901E+001        0.91812453736E+000       -0.74918747057E+000
        0.38241555706E+001        0.91538996257E+000       -0.74679137265E+000
        0.38278115511E+001        0.91266401976E+000       -0.74440372339E+000
        0.38314675315E+001        0.90994690320E+000       -0.74202449100E+000
        0.38351235120E+001        0.90723835749E+000       -0.73965363764E+000
        0.38387794925E+001        0.90453857633E+000       -0.73729113442E+000
        0.38424354729E+001        0.90184730541E+000       -0.73493694296E+000
        0.38460914534E+001        0.89916473783E+000       -0.73259103449E+000
        0.38497474339E+001        0.89649062035E+000       -0.73025337294E+000
        0.38534034143E+001        0.89382514549E+000       -0.72792392722E+000
        0.38570593948E+001        0.89116806107E+000       -0.72560266481E+000
        0.38607153753E+001        0.88851955901E+000       -0.72328954953E+000
        0.38643713557E+001        0.88587938824E+000       -0.72098455485E+000
        0.38680273362E+001        0.88324774005E+000       -0.71868764495E+000
        0.38716833167E+001        0.88062436444E+000       -0.71639878736E+000
        0.38753392971E+001        0.87800945211E+000       -0.71411795001E+000
        0.38789952776E+001        0.87540275413E+000       -0.71184510426E+000
        0.38826512581E+001        0.87280446059E+000       -0.70958021490E+000
        0.38863072386E+001        0.87021432364E+000       -0.70732325249E+000
        0.38899632190E+001        0.86763253274E+000       -0.70507418334E+000
        0.38936191995E+001        0.86505884114E+000       -0.70283297866E+000
        0.38972751800E+001        0.86249343768E+000       -0.70059960816E+000
        0.39009311604E+001        0.85993607663E+000       -0.69837403644E+000
        0.39045871409E+001        0.85738694629E+000       -0.69615623634E+000
        0.39082431214E+001        0.85484580194E+000       -0.69394617747E+000
        0.39118991018E+001        0.85231283130E+000       -0.69174382641E+000
        0.39155550823E+001        0.84978779069E+000       -0.68954915524E+000
        0.39192110628E+001        0.84727086723E+000       -0.68736213357E+000
        0.39228670432E+001        0.84476181828E+000       -0.68518273011E+000
        0.39265230237E+001        0.84226083036E+000       -0.68301091493E+000
        0.39301790042E+001        0.83976766187E+000       -0.68084665989E+000
        0.39338349847E+001        0.83728249873E+000       -0.67868993344E+000
        0.39374909651E+001        0.83480510037E+000       -0.67654070723E+000
        0.39411469456E+001        0.83233565213E+000       -0.67439895084E+000
        0.39448029261E+001        0.82987391443E+000       -0.67226463498E+000
        0.39484589065E+001        0.82742007206E+000       -0.67013773201E+000
        0.39521148870E+001        0.82497388642E+000       -0.66801821224E+000
        0.39557708675E+001        0.82253554173E+000       -0.66590604495E+000
        0.39594268479E+001        0.82010480040E+000       -0.66380120414E+000
        0.39630828284E+001        0.81768184607E+000       -0.66170365869E+000
        0.39667388089E+001        0.81526644213E+000       -0.65961338253E+000
        0.39703947893E+001        0.81285877165E+000       -0.65753034558E+000
        0.39740507698E+001        0.81045859903E+000       -0.65545451889E+000
        0.39777067503E+001        0.80806610675E+000       -0.65338587800E+000
        0.39813627307E+001        0.80568106017E+000       -0.65132439044E+000
        0.39850187112E+001        0.80330364124E+000       -0.64927002956E+000
        0.39886746917E+001        0.80093361629E+000       -0.64722277154E+000
        0.39923306722E+001        0.79857116667E+000       -0.64518258336E+000
        0.39959866526E+001        0.79621605972E+000       -0.64314943897E+000
        0.39996426331E+001        0.79386847622E+000       -0.64112331400E+000
        0.40032986136E+001        0.79152818442E+000       -0.63910417738E+000
        0.40069545940E+001        0.78919536461E+000       -0.63709200564E+000
        0.40106105745E+001        0.78686978596E+000       -0.63508676675E+000
        0.40142665550E+001        0.78455162822E+000       -0.63308843761E+000
        0.40179225354E+001        0.78224066148E+000       -0.63109699376E+000
        0.40215785159E+001        0.77993706494E+000       -0.62911240128E+000
        0.40252344964E+001        0.77764060969E+000       -0.62713464001E+000
        0.40288904768E+001        0.77535147430E+000       -0.62516368106E+000
        0.40325464573E+001        0.77306943084E+000       -0.62319949846E+000
        0.40362024378E+001        0.77079465732E+000       -0.62124206478E+000
        0.40398584183E+001        0.76852692675E+000       -0.61929135740E+000
        0.40435143987E+001        0.76626641658E+000       -0.61734734671E+000
        0.40471703792E+001        0.76401290074E+000       -0.61541000760E+000
        0.40508263597E+001        0.76176655616E+000       -0.61347931703E+000
        0.40544823401E+001        0.75952715767E+000       -0.61155524589E+000
        0.40581383206E+001        0.75729488167E+000       -0.60963777110E+000
        0.40617943011E+001        0.75506950388E+000       -0.60772686569E+000
        0.40654502815E+001        0.75285120020E+000       -0.60582250502E+000
        0.40691062620E+001        0.75063974723E+000       -0.60392466564E+000
        0.40727622425E+001        0.74843532032E+000       -0.60203331936E+000
        0.40764182229E+001        0.74623769701E+000       -0.60014844285E+000
        0.40800742034E+001        0.74404705209E+000       -0.59827001220E+000
        0.40837301839E+001        0.74186316399E+000       -0.59639800043E+000
        0.40873861643E+001        0.73968620700E+000       -0.59453238535E+000
        0.40910421448E+001        0.73751596041E+000       -0.59267314101E+000
        0.40946981253E+001        0.73535259800E+000       -0.59082024232E+000
        0.40983541058E+001        0.73319589993E+000       -0.58897366882E+000
        0.41020100862E+001        0.73104603944E+000       -0.58713339015E+000
        0.41056660667E+001        0.72890279762E+000       -0.58529938704E+000
        0.41093220472E+001        0.72676634713E+000       -0.58347163512E+000
        0.41129780276E+001        0.72463646996E+000       -0.58165010780E+000
        0.41166340081E+001        0.72251333827E+000       -0.57983478403E+000
        0.41202899886E+001        0.72039673487E+000       -0.57802563926E+000
        0.41239459690E+001        0.71828683143E+000       -0.57622264898E+000
        0.41276019495E+001        0.71618341163E+000       -0.57442579089E+000
        0.41312579300E+001        0.71408664659E+000       -0.57263504289E+000
        0.41349139104E+001        0.71199632086E+000       -0.57085037700E+000
        0.41385698909E+001        0.70991260509E+000       -0.56907177546E+000
        0.41422258714E+001        0.70783528462E+000       -0.56729921372E+000
        0.41458818519E+001        0.70576452960E+000       -0.56553266558E+000
        0.41495378323E+001        0.70370012626E+000       -0.56377211282E+000
        0.41531938128E+001        0.70164224419E+000       -0.56201752970E+000
        0.41568497933E+001        0.69959067048E+000       -0.56026889474E+000
        0.41605057737E+001        0.69754557422E+000       -0.55852618507E+000
        0.41641617542E+001        0.69550674333E+000       -0.55678937789E+000
        0.41678177347E+001        0.69347434639E+000       -0.55505845116E+000
        0.41714737151E+001        0.69144817216E+000       -0.55333338401E+000
        0.41751296956E+001        0.68942838870E+000       -0.55161415098E+000
        0.41787856761E+001        0.68741478562E+000       -0.54990073342E+000
        0.41824416565E+001        0.68540753046E+000       -0.54819310777E+000
        0.41860976370E+001        0.68340641366E+000       -0.54649125102E+000
        0.41897536175E+001        0.68141160227E+000       -0.54479514296E+000
        0.41934095980E+001        0.67942288754E+000       -0.54310476361E+000
        0.41970655784E+001        0.67744043600E+000       -0.54142008689E+000
        0.42007215589E+001        0.67546403974E+000       -0.53974109385E+000
        0.42043775394E+001        0.67349386479E+000       -0.53806776462E+000
        0.42080335198E+001        0.67152970403E+000       -0.53640007362E+000
        0.42116895003E+001        0.66957172303E+000       -0.53473800509E+000
        0.42153454808E+001        0.66761971544E+000       -0.53308153260E+000
        0.42190014612E+001        0.66567384637E+000       -0.53143063848E+000
        0.42226574417E+001        0.66373391023E+000       -0.52978530035E+000
        0.42263134222E+001        0.66180007167E+000       -0.52814549828E+000
        0.42299694026E+001        0.65987212588E+000       -0.52651121019E+000
        0.42336253831E+001        0.65795023703E+000       -0.52488241564E+000
        0.42372813636E+001        0.65603420110E+000       -0.52325909663E+000
        0.42409373440E+001        0.65412418176E+000       -0.52164122715E+000
        0.42445933245E+001        0.65221997582E+000       -0.52002879416E+000
        0.42482493050E+001        0.65032174638E+000       -0.51842176907E+000
        0.42519052855E+001        0.64842929112E+000       -0.51682013795E+000
        0.42555612659E+001        0.64654277262E+000       -0.51522387932E+000
        0.42592172464E+001        0.64466198932E+000       -0.51363296959E+000
        0.42628732269E+001        0.64278710335E+000       -0.51204739337E+000
        0.42665292073E+001        0.64091791389E+000       -0.51046712821E+000
        0.42701851878E+001        0.63905458263E+000       -0.50889215482E+000
        0.42738411683E+001        0.63719690949E+000       -0.50732245314E+000
        0.42774971487E+001        0.63534505569E+000       -0.50575800341E+000
        0.42811531292E+001        0.63349882192E+000       -0.50419878697E+000
        0.42848091097E+001        0.63165836892E+000       -0.50264478413E+000
        0.42884650901E+001        0.62982349813E+000       -0.50109597413E+000
        0.42921210706E+001        0.62799436983E+000       -0.49955233836E+000
        0.42957770511E+001        0.62617078622E+000       -0.49801385976E+000
        0.42994330316E+001        0.62435290709E+000       -0.49648051490E+000
        0.43030890120E+001        0.62254053541E+000       -0.49495228695E+000
        0.43067449925E+001        0.62073383048E+000       -0.49342915840E+000
        0.43104009730E+001        0.61893259603E+000       -0.49191110802E+000
        0.43140569534E+001        0.61713699090E+000       -0.49039811764E+000
        0.43177129339E+001        0.61534681955E+000       -0.48889016811E+000
        0.43213689144E+001        0.61356224036E+000       -0.48738724128E+000
        0.43250248948E+001        0.61178305851E+000       -0.48588931938E+000
        0.43286808753E+001        0.61000943194E+000       -0.48439638180E+000
        0.43323368558E+001        0.60824116656E+000       -0.48290841124E+000
        0.43359928362E+001        0.60647841984E+000       -0.48142538853E+000
        0.43396488167E+001        0.60472099844E+000       -0.47994729844E+000
        0.43433047972E+001        0.60296905932E+000       -0.47847411825E+000
        0.43469607776E+001        0.60122240992E+000       -0.47700583165E+000
        0.43506167581E+001        0.59948120673E+000       -0.47554242154E+000
        0.43542727386E+001        0.59774525789E+000       -0.47408386949E+000
        0.43579287191E+001        0.59601471946E+000       -0.47263015668E+000
        0.43615846995E+001        0.59428940027E+000       -0.47118126497E+000
        0.43652406800E+001        0.59256945595E+000       -0.46973717873E+000
        0.43688966605E+001        0.59085469603E+000       -0.46829787777E+000
        0.43725526409E+001        0.58914527569E+000       -0.46686334721E+000
        0.43762086214E+001        0.58744100516E+000       -0.46543356614E+000
        0.43798646019E+001        0.58574203920E+000       -0.46400851863E+000
        0.43835205823E+001        0.58404818873E+000       -0.46258818822E+000
        0.43871765628E+001        0.58235960804E+000       -0.46117255665E+000
        0.43908325433E+001        0.58067610878E+000       -0.45976160698E+000
        0.43944885237E+001        0.57899784477E+000       -0.45835532119E+000
        0.43981445042E+001        0.57732462837E+000       -0.45695368215E+000
        0.44018004847E+001        0.57565661298E+000       -0.45555667431E+000
        0.44054564652E+001        0.57399361160E+000       -0.45416427998E+000
        0.44091124456E+001        0.57233577721E+000       -0.45277648104E+000
        0.44127684261E+001        0.57068292353E+000       -0.45139326144E+000
        0.44164244066E+001        0.56903520307E+000       -0.45001460485E+000
        0.44200803870E+001        0.56739243022E+000       -0.44864049454E+000
        0.44237363675E+001        0.56575475708E+000       -0.44727091305E+000
        0.44273923480E+001        0.56412199871E+000       -0.44590584551E+000
        0.44310483284E+001        0.56249430677E+000       -0.44454527195E+000
        0.44347043089E+001        0.56087149702E+000       -0.44318917995E+000
        0.44383602894E+001        0.55925372065E+000       -0.44183755071E+000
        0.44420162698E+001        0.55764079411E+000       -0.44049036861E+000
        0.44456722503E+001        0.55603286816E+000       -0.43914761755E+000
        0.44493282308E+001        0.55442975993E+000       -0.43780928091E+000
        0.44529842113E+001        0.55283161972E+000       -0.43647534378E+000
        0.44566401917E+001        0.55123826533E+000       -0.43514578691E+000
        0.44602961722E+001        0.54964984667E+000       -0.43382059937E+000
        0.44639521527E+001        0.54806618216E+000       -0.43249976136E+000
        0.44676081331E+001        0.54648742130E+000       -0.43118325718E+000
        0.44712641136E+001        0.54491338316E+000       -0.42987107404E+000
        0.44749200941E+001        0.54334421681E+000       -0.42856319181E+000
        0.44785760745E+001        0.54177974201E+000       -0.42725960054E+000
        0.44822320550E+001        0.54022010735E+000       -0.42596027791E+000
        0.44858880355E+001        0.53866513330E+000       -0.42466521378E+000
        0.44895440159E+001        0.53711496798E+000       -0.42337439111E+000
        0.44931999964E+001        0.53556943252E+000       -0.42208779302E+000
        0.44968559769E+001        0.53402867463E+000       -0.42080540598E+000
        0.45005119573E+001        0.53249251609E+000       -0.41952721391E+000
        0.45041679378E+001        0.53096110418E+000       -0.41825320194E+000
        0.45078239183E+001        0.52943426130E+000       -0.41698335498E+000
