 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.02389243601227     
#  All densities are *4*pi*r^2
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                   ne_full                   ne_ext 
        0.23707959099E+002        0.31526077045E-006        0.31526077045E-006        0.13391964475E-099        0.14243061442E+003        0.14243061410E+003
        0.23717158035E+002        0.31323111415E-006        0.31323111415E-006        0.12131375910E-099        0.14254116500E+003        0.14254116469E+003
        0.23726358756E+002        0.31121404805E-006        0.31121404805E-006        0.10989236231E-099        0.14265177993E+003        0.14265177961E+003
        0.23735561261E+002        0.30920958173E-006        0.30920958173E-006        0.99544354750E-100        0.14276245922E+003        0.14276245891E+003
        0.23744765550E+002        0.30721760187E-006        0.30721760187E-006        0.90169038717E-100        0.14287320290E+003        0.14287320260E+003
        0.23753971624E+002        0.30523797010E-006        0.30523797010E-006        0.81675146291E-100        0.14298401100E+003        0.14298401070E+003
        0.23763179481E+002        0.30327071992E-006        0.30327071992E-006        0.73979957882E-100        0.14309488355E+003        0.14309488324E+003
        0.23772389124E+002        0.30131568775E-006        0.30131568775E-006        0.67008503017E-100        0.14320582056E+003        0.14320582026E+003
        0.23781600550E+002        0.29937285737E-006        0.29937285737E-006        0.60692835724E-100        0.14331682206E+003        0.14331682176E+003
        0.23790813761E+002        0.29744216312E-006        0.29744216312E-006        0.54971377540E-100        0.14342788808E+003        0.14342788778E+003
        0.23800028756E+002        0.29552348968E-006        0.29552348968E-006        0.49788321864E-100        0.14353901864E+003        0.14353901835E+003
        0.23809245535E+002        0.29361677072E-006        0.29361677072E-006        0.45093093922E-100        0.14365021377E+003        0.14365021348E+003
        0.23818464099E+002        0.29172191492E-006        0.29172191492E-006        0.40839861173E-100        0.14376147349E+003        0.14376147320E+003
        0.23827684447E+002        0.28983892965E-006        0.28983892965E-006        0.36987089443E-100        0.14387279783E+003        0.14387279754E+003
        0.23836906579E+002        0.28796767357E-006        0.28796767357E-006        0.33497140534E-100        0.14398418681E+003        0.14398418652E+003
        0.23846130496E+002        0.28610810404E-006        0.28610810404E-006        0.30335907433E-100        0.14409564045E+003        0.14409564017E+003
        0.23855356197E+002        0.28426012859E-006        0.28426012859E-006        0.27472483611E-100        0.14420715879E+003        0.14420715851E+003
        0.23864583682E+002        0.28242370407E-006        0.28242370407E-006        0.24878863245E-100        0.14431874185E+003        0.14431874157E+003
        0.23873812951E+002        0.28059878714E-006        0.28059878714E-006        0.22529669460E-100        0.14443038965E+003        0.14443038937E+003
        0.23883044005E+002        0.27878523479E-006        0.27878523479E-006        0.20401907994E-100        0.14454210221E+003        0.14454210193E+003
        0.23892276843E+002        0.27698300305E-006        0.27698300305E-006        0.18474743893E-100        0.14465387957E+003        0.14465387929E+003
        0.23901511465E+002        0.27519204778E-006        0.27519204778E-006        0.16729299104E-100        0.14476572174E+003        0.14476572147E+003
        0.23910747872E+002        0.27341227478E-006        0.27341227478E-006        0.15148469005E-100        0.14487762876E+003        0.14487762849E+003
        0.23919986063E+002        0.27164366433E-006        0.27164366433E-006        0.13716756108E-100        0.14498960064E+003        0.14498960037E+003
        0.23929226038E+002        0.26988607179E-006        0.26988607179E-006        0.12420119318E-100        0.14510163742E+003        0.14510163715E+003
        0.23938467798E+002        0.26813952687E-006        0.26813952687E-006        0.11245837319E-100        0.14521373912E+003        0.14521373885E+003
        0.23947711341E+002        0.26640388434E-006        0.26640388434E-006        0.10182384741E-100        0.14532590575E+003        0.14532590549E+003
        0.23956956670E+002        0.26467909852E-006        0.26467909852E-006        0.92193199300E-101        0.14543813736E+003        0.14543813709E+003
        0.23966203782E+002        0.26296512355E-006        0.26296512355E-006        0.83471832308E-101        0.14555043395E+003        0.14555043369E+003
        0.23975452679E+002        0.26126186324E-006        0.26126186324E-006        0.75574047970E-101        0.14566279557E+003        0.14566279531E+003
        0.23984703360E+002        0.25956927121E-006        0.25956927121E-006        0.68422210435E-101        0.14577522223E+003        0.14577522197E+003
        0.23993955825E+002        0.25788732600E-006        0.25788732600E-006        0.61945989276E-101        0.14588771395E+003        0.14588771369E+003
        0.24003210074E+002        0.25621588042E-006        0.25621588042E-006        0.56081673288E-101        0.14600027077E+003        0.14600027051E+003
        0.24012466108E+002        0.25455491247E-006        0.25455491247E-006        0.50771548624E-101        0.14611289271E+003        0.14611289245E+003
        0.24021723927E+002        0.25290434970E-006        0.25290434970E-006        0.45963335254E-101        0.14622557979E+003        0.14622557954E+003
        0.24030983529E+002        0.25126416975E-006        0.25126416975E-006        0.41609676277E-101        0.14633833204E+003        0.14633833179E+003
        0.24040244916E+002        0.24963424936E-006        0.24963424936E-006        0.37667675142E-101        0.14645114948E+003        0.14645114923E+003
        0.24049508087E+002        0.24801459090E-006        0.24801459090E-006        0.34098476300E-101        0.14656403214E+003        0.14656403189E+003
        0.24058773042E+002        0.24640507053E-006        0.24640507053E-006        0.30866885202E-101        0.14667698005E+003        0.14667697980E+003
        0.24068039782E+002        0.24480563974E-006        0.24480563974E-006        0.27941023973E-101        0.14678999322E+003        0.14678999297E+003
        0.24077308306E+002        0.24321627510E-006        0.24321627510E-006        0.25292019410E-101        0.14690307169E+003        0.14690307144E+003
        0.24086578614E+002        0.24163687715E-006        0.24163687715E-006        0.22893720280E-101        0.14701621547E+003        0.14701621523E+003
        0.24095850707E+002        0.24006737142E-006        0.24006737142E-006        0.20722441166E-101        0.14712942461E+003        0.14712942437E+003
        0.24105124583E+002        0.23850775913E-006        0.23850775913E-006        0.18756730380E-101        0.14724269911E+003        0.14724269887E+003
        0.24114400245E+002        0.23695796543E-006        0.23695796543E-006        0.16977159674E-101        0.14735603900E+003        0.14735603876E+003
        0.24123677690E+002        0.23541786441E-006        0.23541786441E-006        0.15366133722E-101        0.14746944432E+003        0.14746944408E+003
        0.24132956920E+002        0.23388745670E-006        0.23388745670E-006        0.13907717499E-101        0.14758291508E+003        0.14758291484E+003
        0.24142237934E+002        0.23236671748E-006        0.23236671748E-006        0.12587479897E-101        0.14769645131E+003        0.14769645108E+003
        0.24151520732E+002        0.23085546921E-006        0.23085546921E-006        0.11392352038E-101        0.14781005303E+003        0.14781005280E+003
        0.24160805315E+002        0.22935378824E-006        0.22935378824E-006        0.10310498913E-101        0.14792372028E+003        0.14792372005E+003
        0.24170091682E+002        0.22786154739E-006        0.22786154739E-006        0.93312030971E-102        0.14803745307E+003        0.14803745285E+003
        0.24179379833E+002        0.22637864449E-006        0.22637864449E-006        0.84447594022E-102        0.14815125144E+003        0.14815125121E+003
        0.24188669768E+002        0.22490513010E-006        0.22490513010E-006        0.76423794430E-102        0.14826511540E+003        0.14826511517E+003
        0.24197961488E+002        0.22344090168E-006        0.22344090168E-006        0.69161051841E-102        0.14837904498E+003        0.14837904475E+003
        0.24207254992E+002        0.22198585635E-006        0.22198585635E-006        0.62587306257E-102        0.14849304021E+003        0.14849303998E+003
        0.24216550280E+002        0.22054001872E-006        0.22054001872E-006        0.56637308614E-102        0.14860710110E+003        0.14860710088E+003
        0.24225847353E+002        0.21910323427E-006        0.21910323427E-006        0.51251978173E-102        0.14872122770E+003        0.14872122748E+003
        0.24235146210E+002        0.21767555287E-006        0.21767555287E-006        0.46377820424E-102        0.14883542002E+003        0.14883541980E+003
        0.24244446851E+002        0.21625684508E-006        0.21625684508E-006        0.41966399831E-102        0.14894967808E+003        0.14894967787E+003
        0.24253749277E+002        0.21484710926E-006        0.21484710926E-006        0.37973862248E-102        0.14906400192E+003        0.14906400171E+003
        0.24263053487E+002        0.21344624105E-006        0.21344624105E-006        0.34360502343E-102        0.14917839156E+003        0.14917839135E+003
        0.24272359481E+002        0.21205421277E-006        0.21205421277E-006        0.31090371794E-102        0.14929284702E+003        0.14929284681E+003
        0.24281667259E+002        0.21067097094E-006        0.21067097094E-006        0.28130924421E-102        0.14940736833E+003        0.14940736812E+003
        0.24290976822E+002        0.20929646185E-006        0.20929646185E-006        0.25452694772E-102        0.14952195551E+003        0.14952195530E+003
        0.24300288169E+002        0.20793063157E-006        0.20793063157E-006        0.23029007026E-102        0.14963660859E+003        0.14963660838E+003
        0.24309601301E+002        0.20657342599E-006        0.20657342599E-006        0.20835711352E-102        0.14975132759E+003        0.14975132739E+003
        0.24318916216E+002        0.20522479077E-006        0.20522479077E-006        0.18850945140E-102        0.14986611255E+003        0.14986611234E+003
        0.24328232916E+002        0.20388464556E-006        0.20388464556E-006        0.17054916757E-102        0.14998096348E+003        0.14998096327E+003
        0.24337551400E+002        0.20255301302E-006        0.20255301302E-006        0.15429709719E-102        0.15009588040E+003        0.15009588020E+003
        0.24346871669E+002        0.20122978662E-006        0.20122978662E-006        0.13959105340E-102        0.15021086336E+003        0.15021086316E+003
        0.24356193722E+002        0.19991491118E-006        0.19991491118E-006        0.12628422133E-102        0.15032591236E+003        0.15032591216E+003
        0.24365517559E+002        0.19860835721E-006        0.19860835721E-006        0.11424370366E-102        0.15044102744E+003        0.15044102724E+003
        0.24374843180E+002        0.19731004326E-006        0.19731004326E-006        0.10334920366E-102        0.15055620862E+003        0.15055620843E+003
        0.24384170586E+002        0.19601996538E-006        0.19601996538E-006        0.93491832500E-103        0.15067145593E+003        0.15067145573E+003
        0.24393499776E+002        0.19473804172E-006        0.19473804172E-006        0.84573029397E-103        0.15078676939E+003        0.15078676920E+003
        0.24402830750E+002        0.19346421610E-006        0.19346421610E-006        0.76503583676E-103        0.15090214903E+003        0.15090214883E+003
        0.24412163509E+002        0.19219845814E-006        0.19219845814E-006        0.69202749331E-103        0.15101759486E+003        0.15101759467E+003
        0.24421498052E+002        0.19094073730E-006        0.19094073730E-006        0.62597443271E-103        0.15113310693E+003        0.15113310674E+003
        0.24430834379E+002        0.18969097086E-006        0.18969097086E-006        0.56621519373E-103        0.15124868525E+003        0.15124868506E+003
        0.24440172490E+002        0.18844912790E-006        0.18844912790E-006        0.51215111185E-103        0.15136432985E+003        0.15136432966E+003
        0.24449512386E+002        0.18721512525E-006        0.18721512525E-006        0.46324036802E-103        0.15148004075E+003        0.15148004056E+003
        0.24458854066E+002        0.18598898377E-006        0.18598898377E-006        0.41899260045E-103        0.15159581798E+003        0.15159581779E+003
        0.24468197531E+002        0.18477059382E-006        0.18477059382E-006        0.37896402612E-103        0.15171166156E+003        0.15171166138E+003
        0.24477542779E+002        0.18355989765E-006        0.18355989765E-006        0.34275302416E-103        0.15182757153E+003        0.15182757134E+003
        0.24486889812E+002        0.18235691572E-006        0.18235691572E-006        0.30999613714E-103        0.15194354790E+003        0.15194354772E+003
        0.24496238629E+002        0.18116156384E-006        0.18116156384E-006        0.28036445099E-103        0.15205959070E+003        0.15205959052E+003
        0.24505589231E+002        0.17997378374E-006        0.17997378374E-006        0.25356031770E-103        0.15217569995E+003        0.15217569977E+003
        0.24514941617E+002        0.17879351693E-006        0.17879351693E-006        0.22931438842E-103        0.15229187569E+003        0.15229187551E+003
        0.24524295787E+002        0.17762078334E-006        0.17762078334E-006        0.20738292758E-103        0.15240811793E+003        0.15240811775E+003
        0.24533651741E+002        0.17645547175E-006        0.17645547175E-006        0.18754538150E-103        0.15252442671E+003        0.15252442653E+003
        0.24543009480E+002        0.17529757560E-006        0.17529757560E-006        0.16960217736E-103        0.15264080204E+003        0.15264080186E+003
        0.24552369003E+002        0.17414703569E-006        0.17414703569E-006        0.15337273085E-103        0.15275724395E+003        0.15275724378E+003
        0.24561730310E+002        0.17300379263E-006        0.17300379263E-006        0.13869364261E-103        0.15287375248E+003        0.15287375230E+003
        0.24571093402E+002        0.17186781313E-006        0.17186781313E-006        0.12541706572E-103        0.15299032763E+003        0.15299032746E+003
        0.24580458278E+002        0.17073903740E-006        0.17073903740E-006        0.11340922800E-103        0.15310696945E+003        0.15310696928E+003
        0.24589824938E+002        0.16961745818E-006        0.16961745818E-006        0.10254909443E-103        0.15322367795E+003        0.15322367778E+003
        0.24599193383E+002        0.16850298900E-006        0.16850298900E-006        0.92727156518E-104        0.15334045316E+003        0.15334045299E+003
        0.24608563612E+002        0.16739564868E-006        0.16739564868E-006        0.83844336470E-104        0.15345729510E+003        0.15345729493E+003
        0.24617935625E+002        0.16629532399E-006        0.16629532399E-006        0.75810995421E-104        0.15357420380E+003        0.15357420364E+003
        0.24627309422E+002        0.16520200706E-006        0.16520200706E-006        0.68546035757E-104        0.15369117929E+003        0.15369117913E+003
        0.24636685004E+002        0.16411563703E-006        0.16411563703E-006        0.61976088681E-104        0.15380822159E+003        0.15380822143E+003
        0.24646062370E+002        0.16303623230E-006        0.16303623230E-006        0.56034778909E-104        0.15392533073E+003        0.15392533057E+003
        0.24655441520E+002        0.16196362575E-006        0.16196362575E-006        0.50662059214E-104        0.15404250673E+003        0.15404250657E+003
        0.24664822455E+002        0.16089791495E-006        0.16089791495E-006        0.45803608165E-104        0.15415974962E+003        0.15415974946E+003
        0.24674205173E+002        0.15983895885E-006        0.15983895885E-006        0.41410285095E-104        0.15427705942E+003        0.15427705926E+003
        0.24683589677E+002        0.15878674875E-006        0.15878674875E-006        0.37437636852E-104        0.15439443616E+003        0.15439443600E+003
        0.24692975964E+002        0.15774124930E-006        0.15774124930E-006        0.33845451441E-104        0.15451187987E+003        0.15451187971E+003
        0.24702364036E+002        0.15670239843E-006        0.15670239843E-006        0.30597354078E-104        0.15462939056E+003        0.15462939040E+003
        0.24711753892E+002        0.15567021369E-006        0.15567021369E-006        0.27660441668E-104        0.15474696827E+003        0.15474696811E+003
        0.24721145532E+002        0.15464457945E-006        0.15464457945E-006        0.25004952027E-104        0.15486461302E+003        0.15486461286E+003
        0.24730538957E+002        0.15362551301E-006        0.15362551301E-006        0.22603964577E-104        0.15498232483E+003        0.15498232468E+003
        0.24739934166E+002        0.15261289826E-006        0.15261289826E-006        0.20433129502E-104        0.15510010374E+003        0.15510010358E+003
        0.24749331159E+002        0.15160677897E-006        0.15160677897E-006        0.18470422681E-104        0.15521794976E+003        0.15521794961E+003
        0.24758729937E+002        0.15060709206E-006        0.15060709206E-006        0.16695923944E-104        0.15533586292E+003        0.15533586277E+003
        0.24768130498E+002        0.14961377426E-006        0.14961377426E-006        0.15091616425E-104        0.15545384326E+003        0.15545384311E+003
        0.24777532845E+002        0.14862678884E-006        0.14862678884E-006        0.13641205023E-104        0.15557189078E+003        0.15557189063E+003
        0.24786936975E+002        0.14764612570E-006        0.14764612570E-006        0.12329952150E-104        0.15569000553E+003        0.15569000538E+003
        0.24796342890E+002        0.14667172107E-006        0.14667172107E-006        0.11144529116E-104        0.15580818752E+003        0.15580818737E+003
        0.24805750589E+002        0.14570356462E-006        0.14570356462E-006        0.10072881673E-104        0.15592643678E+003        0.15592643663E+003
        0.24815160072E+002        0.14474156541E-006        0.14474156541E-006        0.91041083651E-105        0.15604475333E+003        0.15604475319E+003
        0.24824571340E+002        0.14378571280E-006        0.14378571280E-006        0.82283504768E-105        0.15616313721E+003        0.15616313706E+003
        0.24833984391E+002        0.14283599606E-006        0.14283599606E-006        0.74366924620E-105        0.15628158843E+003        0.15628158829E+003
        0.24843399228E+002        0.14189235063E-006        0.14189235063E-006        0.67210718689E-105        0.15640010702E+003        0.15640010688E+003
        0.24852815848E+002        0.14095471169E-006        0.14095471169E-006        0.60741978510E-105        0.15651869301E+003        0.15651869287E+003
        0.24862234253E+002        0.14002309504E-006        0.14002309504E-006        0.54894774491E-105        0.15663734643E+003        0.15663734629E+003
        0.24871654442E+002        0.13909746259E-006        0.13909746259E-006        0.49609489031E-105        0.15675606729E+003        0.15675606715E+003
        0.24881076415E+002        0.13817772209E-006        0.13817772209E-006        0.44832213266E-105        0.15687485563E+003        0.15687485549E+003
        0.24890500173E+002        0.13726388904E-006        0.13726388904E-006        0.40514201357E-105        0.15699371147E+003        0.15699371133E+003
        0.24899925715E+002        0.13635589787E-006        0.13635589787E-006        0.36611376867E-105        0.15711263483E+003        0.15711263469E+003
        0.24909353041E+002        0.13545373688E-006        0.13545373688E-006        0.33083886236E-105        0.15723162574E+003        0.15723162561E+003
        0.24918782152E+002        0.13455734015E-006        0.13455734015E-006        0.29895694896E-105        0.15735068423E+003        0.15735068410E+003
        0.24928213047E+002        0.13366672284E-006        0.13366672284E-006        0.27014221937E-105        0.15746981033E+003        0.15746981019E+003
        0.24937645726E+002        0.13278176453E-006        0.13278176453E-006        0.24410009669E-105        0.15758900405E+003        0.15758900391E+003
        0.24947080189E+002        0.13190250724E-006        0.13190250724E-006        0.22056424743E-105        0.15770826542E+003        0.15770826529E+003
        0.24956516437E+002        0.13102888444E-006        0.13102888444E-006        0.19929387818E-105        0.15782759447E+003        0.15782759434E+003
        0.24965954469E+002        0.13016088374E-006        0.13016088374E-006        0.18007129071E-105        0.15794699123E+003        0.15794699110E+003
        0.24975394285E+002        0.12929841111E-006        0.12929841111E-006        0.16269967057E-105        0.15806645571E+003        0.15806645559E+003
        0.24984835886E+002        0.12844150826E-006        0.12844150826E-006        0.14700108718E-105        0.15818598796E+003        0.15818598783E+003
        0.24994279271E+002        0.12759010808E-006        0.12759010808E-006        0.13281468508E-105        0.15830558798E+003        0.15830558785E+003
        0.25003724440E+002        0.12674414322E-006        0.12674414322E-006        0.11999504806E-105        0.15842525581E+003        0.15842525568E+003
        0.25013171394E+002        0.12590362792E-006        0.12590362792E-006        0.10841071986E-105        0.15854499147E+003        0.15854499135E+003
        0.25022620132E+002        0.12506854916E-006        0.12506854916E-006        0.97942866277E-106        0.15866479499E+003        0.15866479487E+003
        0.25032070654E+002        0.12423878457E-006        0.12423878457E-006        0.88484065309E-106        0.15878466640E+003        0.15878466627E+003
        0.25041522960E+002        0.12341437542E-006        0.12341437542E-006        0.79937213056E-106        0.15890460571E+003        0.15890460559E+003
        0.25050977051E+002        0.12259525363E-006        0.12259525363E-006        0.72214534338E-106        0.15902461296E+003        0.15902461284E+003
        0.25060432926E+002        0.12178137828E-006        0.12178137828E-006        0.65236688023E-106        0.15914468817E+003        0.15914468805E+003
        0.25069890585E+002        0.12097279052E-006        0.12097279052E-006        0.58931958000E-106        0.15926483137E+003        0.15926483124E+003
        0.25079350029E+002        0.12016933961E-006        0.12016933961E-006        0.53235521638E-106        0.15938504257E+003        0.15938504245E+003
        0.25088811256E+002        0.11937109390E-006        0.11937109390E-006        0.48088788298E-106        0.15950532182E+003        0.15950532170E+003
        0.25098274269E+002        0.11857801206E-006        0.11857801206E-006        0.43438801216E-106        0.15962566913E+003        0.15962566901E+003
        0.25107739065E+002        0.11778999763E-006        0.11778999763E-006        0.39237696692E-106        0.15974608453E+003        0.15974608441E+003
        0.25117205646E+002        0.11700703636E-006        0.11700703636E-006        0.35442215102E-106        0.15986656804E+003        0.15986656792E+003
        0.25126674011E+002        0.11622916899E-006        0.11622916899E-006        0.32013258780E-106        0.15998711969E+003        0.15998711958E+003
        0.25136144160E+002        0.11545629862E-006        0.11545629862E-006        0.28915492283E-106        0.16010773951E+003        0.16010773940E+003
        0.25145616094E+002        0.11468838316E-006        0.11468838316E-006        0.26116980978E-106        0.16022842752E+003        0.16022842741E+003
        0.25155089812E+002        0.11392540797E-006        0.11392540797E-006        0.23588864297E-106        0.16034918375E+003        0.16034918364E+003
        0.25164565314E+002        0.11316738594E-006        0.11316738594E-006        0.21305060321E-106        0.16047000822E+003        0.16047000811E+003
        0.25174042601E+002        0.11241424709E-006        0.11241424709E-006        0.19241998716E-106        0.16059090096E+003        0.16059090085E+003
        0.25183521672E+002        0.11166592122E-006        0.11166592122E-006        0.17378379283E-106        0.16071186200E+003        0.16071186188E+003
        0.25193002527E+002        0.11092247623E-006        0.11092247623E-006        0.15694953690E-106        0.16083289135E+003        0.16083289124E+003
        0.25202485166E+002        0.11018381406E-006        0.11018381406E-006        0.14174328143E-106        0.16095398905E+003        0.16095398894E+003
        0.25211969590E+002        0.10944989176E-006        0.10944989176E-006        0.12800785013E-106        0.16107515512E+003        0.16107515502E+003
        0.25221455798E+002        0.10872072168E-006        0.10872072168E-006        0.11560121583E-106        0.16119638959E+003        0.16119638949E+003
        0.25230943790E+002        0.10799623293E-006        0.10799623293E-006        0.10439504282E-106        0.16131769249E+003        0.16131769238E+003
        0.25240433567E+002        0.10727646550E-006        0.10727646550E-006        0.94273369255E-107        0.16143906383E+003        0.16143906372E+003
        0.25249925128E+002        0.10656132048E-006        0.10656132048E-006        0.85131416094E-107        0.16156050365E+003        0.16156050354E+003
        0.25259418473E+002        0.10585080990E-006        0.10585080990E-006        0.76874510508E-107        0.16168201196E+003        0.16168201186E+003
        0.25268913602E+002        0.10514489015E-006        0.10514489015E-006        0.69417112761E-107        0.16180358881E+003        0.16180358870E+003
        0.25278410516E+002        0.10444351746E-006        0.10444351746E-006        0.62681936630E-107        0.16192523420E+003        0.16192523410E+003
        0.25287909214E+002        0.10374667579E-006        0.10374667579E-006        0.56599154390E-107        0.16204694818E+003        0.16204694807E+003
        0.25297409697E+002        0.10305437690E-006        0.10305437690E-006        0.51105678247E-107        0.16216873075E+003        0.16216873065E+003
        0.25306911963E+002        0.10236652092E-006        0.10236652092E-006        0.46144510884E-107        0.16229058196E+003        0.16229058186E+003
        0.25316416014E+002        0.10168311941E-006        0.10168311941E-006        0.41664158481E-107        0.16241250182E+003        0.16241250172E+003
        0.25325921850E+002        0.10100412801E-006        0.10100412801E-006        0.37618100207E-107        0.16253449036E+003        0.16253449026E+003
        0.25335429469E+002        0.10032953020E-006        0.10032953020E-006        0.33964308769E-107        0.16265654761E+003        0.16265654751E+003
        0.25344938873E+002        0.99659309389E-007        0.99659309389E-007        0.30664817102E-107        0.16277867359E+003        0.16277867349E+003
        0.25354450061E+002        0.98993420883E-007        0.98993420883E-007        0.27685326778E-107        0.16290086833E+003        0.16290086823E+003
        0.25363963034E+002        0.98331847886E-007        0.98331847886E-007        0.24994854108E-107        0.16302313185E+003        0.16302313175E+003
        0.25373477790E+002        0.97674573527E-007        0.97674573527E-007        0.22565410337E-107        0.16314546418E+003        0.16314546409E+003
        0.25382994331E+002        0.97021552778E-007        0.97021552778E-007        0.20371712634E-107        0.16326786535E+003        0.16326786525E+003
        0.25392512657E+002        0.96372740453E-007        0.96372740453E-007        0.18390922924E-107        0.16339033538E+003        0.16339033528E+003
        0.25402032766E+002        0.95728147475E-007        0.95728147475E-007        0.16602411893E-107        0.16351287430E+003        0.16351287420E+003
        0.25411554660E+002        0.95087728473E-007        0.95087728473E-007        0.14987545720E-107        0.16363548213E+003        0.16363548203E+003
        0.25421078339E+002        0.94451466097E-007        0.94451466097E-007        0.13529493385E-107        0.16375815890E+003        0.16375815880E+003
        0.25430603801E+002        0.93819342921E-007        0.93819342921E-007        0.12213052535E-107        0.16388090463E+003        0.16388090454E+003
        0.25440131048E+002        0.93191313234E-007        0.93191313234E-007        0.11024492155E-107        0.16400371935E+003        0.16400371926E+003
        0.25449660079E+002        0.92567331167E-007        0.92567331167E-007        0.99514104023E-108        0.16412660309E+003        0.16412660300E+003
        0.25459190894E+002        0.91947407212E-007        0.91947407212E-007        0.89826061585E-108        0.16424955588E+003        0.16424955578E+003
        0.25468723494E+002        0.91331523593E-007        0.91331523593E-007        0.81079629731E-108        0.16437257773E+003        0.16437257764E+003
        0.25478257878E+002        0.90719634162E-007        0.90719634162E-007        0.73183442041E-108        0.16449566867E+003        0.16449566858E+003
        0.25487794046E+002        0.90111720934E-007        0.90111720934E-007        0.66054982804E-108        0.16461882874E+003        0.16461882865E+003
        0.25497331999E+002        0.89507765854E-007        0.89507765854E-007        0.59619731074E-108        0.16474205795E+003        0.16474205786E+003
        0.25506871736E+002        0.88907694060E-007        0.88907694060E-007        0.53810387379E-108        0.16486535633E+003        0.16486535624E+003
        0.25516413257E+002        0.88311572384E-007        0.88311572384E-007        0.48566175086E-108        0.16498872391E+003        0.16498872382E+003
        0.25525956563E+002        0.87719297390E-007        0.87719297390E-007        0.43832209255E-108        0.16511216071E+003        0.16511216062E+003
        0.25535501652E+002        0.87130879032E-007        0.87130879032E-007        0.39558926449E-108        0.16523566676E+003        0.16523566668E+003
        0.25545048526E+002        0.86546270373E-007        0.86546270373E-007        0.35701569638E-108        0.16535924209E+003        0.16535924200E+003
        0.25554597185E+002        0.85965509734E-007        0.85965509734E-007        0.32219722876E-108        0.16548288672E+003        0.16548288663E+003
        0.25564147628E+002        0.85388493069E-007        0.85388493069E-007        0.29076890956E-108        0.16560660067E+003        0.16560660059E+003
        0.25573699854E+002        0.84815230057E-007        0.84815230057E-007        0.26240119692E-108        0.16573038398E+003        0.16573038390E+003
        0.25583253866E+002        0.84245701855E-007        0.84245701855E-007        0.23679652920E-108        0.16585423667E+003        0.16585423659E+003
        0.25592809661E+002        0.83679889544E-007        0.83679889544E-007        0.21368622664E-108        0.16597815876E+003        0.16597815868E+003
        0.25602367241E+002        0.83117745556E-007        0.83117745556E-007        0.19282769272E-108        0.16610215028E+003        0.16610215020E+003
        0.25611926605E+002        0.82559250761E-007        0.82559250761E-007        0.17400188621E-108        0.16622621126E+003        0.16622621118E+003
        0.25621487754E+002        0.82004414574E-007        0.82004414574E-007        0.15701103787E-108        0.16635034172E+003        0.16635034164E+003
        0.25631050686E+002        0.81453217781E-007        0.81453217781E-007        0.14167658810E-108        0.16647454169E+003        0.16647454161E+003
        0.25640615403E+002        0.80905555103E-007        0.80905555103E-007        0.12783732412E-108        0.16659881120E+003        0.16659881112E+003
        0.25650181905E+002        0.80361493037E-007        0.80361493037E-007        0.11534769762E-108        0.16672315026E+003        0.16672315018E+003
        0.25659750190E+002        0.79820983440E-007        0.79820983440E-007        0.10407630519E-108        0.16684755891E+003        0.16684755883E+003
        0.25669320260E+002        0.79284006732E-007        0.79284006732E-007        0.93904515970E-109        0.16697203717E+003        0.16697203710E+003
        0.25678892115E+002        0.78750514514E-007        0.78750514514E-007        0.84725232214E-109        0.16709658508E+003        0.16709658500E+003
        0.25688465753E+002        0.78220515762E-007        0.78220515762E-007        0.76441769909E-109        0.16722120264E+003        0.16722120256E+003
        0.25698041176E+002        0.77693961883E-007        0.77693961883E-007        0.68966847877E-109        0.16734588990E+003        0.16734588982E+003
        0.25707618383E+002        0.77170861746E-007        0.77170861746E-007        0.62221674834E-109        0.16747064687E+003        0.16747064679E+003
        0.25717197374E+002        0.76651166562E-007        0.76651166562E-007        0.56135124946E-109        0.16759547358E+003        0.16759547350E+003
        0.25726778150E+002        0.76134856239E-007        0.76134856239E-007        0.50642993305E-109        0.16772037006E+003        0.16772036999E+003
        0.25736360710E+002        0.75621910605E-007        0.75621910605E-007        0.45687323607E-109        0.16784533634E+003        0.16784533626E+003
        0.25745945054E+002        0.75112338315E-007        0.75112338315E-007        0.41215801026E-109        0.16797037243E+003        0.16797037236E+003
        0.25755531183E+002        0.74606090191E-007        0.74606090191E-007        0.37181203983E-109        0.16809547838E+003        0.16809547830E+003
        0.25765119096E+002        0.74103145834E-007        0.74103145834E-007        0.33540909097E-109        0.16822065419E+003        0.16822065412E+003
        0.25774708793E+002        0.73603513736E-007        0.73603513736E-007        0.30256444184E-109        0.16834589990E+003        0.16834589983E+003
        0.25784300274E+002        0.73107086454E-007        0.73107086454E-007        0.27293084623E-109        0.16847121554E+003        0.16847121546E+003
        0.25793893540E+002        0.72613959259E-007        0.72613959259E-007        0.24619488916E-109        0.16859660112E+003        0.16859660105E+003
        0.25803488590E+002        0.72124053522E-007        0.72124053522E-007        0.22207369625E-109        0.16872205669E+003        0.16872205661E+003
        0.25813085425E+002        0.71637319411E-007        0.71637319411E-007        0.20031196259E-109        0.16884758225E+003        0.16884758218E+003
        0.25822684043E+002        0.71153794149E-007        0.71153794149E-007        0.18067927024E-109        0.16897317784E+003        0.16897317777E+003
        0.25832284446E+002        0.70673456866E-007        0.70673456866E-007        0.16296766623E-109        0.16909884349E+003        0.16909884342E+003
