 # atomic units 
 #
 # material = aluminum                
 # nfraction =    1.00000000000000     
 # Zbar =    3.02389243601227     
 #
 # screening length =   1.20045362567105     
# r     (v(i,j),j=i,nspecies, i=1,nspecies)     (dv/dr(i,j),j=i,nspecies, i=1,nspecies)
        0.74564078346E+001        0.60515511960E-001       -0.60209672732E-001
        0.74637108786E+001        0.60077444298E-001       -0.59766562950E-001
        0.74710139225E+001        0.59642553184E-001       -0.59326804211E-001
        0.74783169664E+001        0.59210908612E-001       -0.58890370137E-001
        0.74856200103E+001        0.58782392211E-001       -0.58457234954E-001
        0.74929230542E+001        0.58357073984E-001       -0.58027372966E-001
        0.75002260981E+001        0.57934836303E-001       -0.57600758640E-001
        0.75075291420E+001        0.57515749177E-001       -0.57177365995E-001
        0.75148321859E+001        0.57099695722E-001       -0.56757171100E-001
        0.75221352299E+001        0.56686745935E-001       -0.56340148222E-001
        0.75294382738E+001        0.56276783669E-001       -0.55926273148E-001
        0.75367413177E+001        0.55869878912E-001       -0.55515521192E-001
        0.75440443616E+001        0.55465916240E-001       -0.55107867717E-001
        0.75513474055E+001        0.55064965641E-001       -0.54703288916E-001
        0.75586504494E+001        0.54666912395E-001       -0.54301760976E-001
        0.75659534933E+001        0.54271826484E-001       -0.53903259524E-001
        0.75732565372E+001        0.53879593899E-001       -0.53507761305E-001
        0.75805595812E+001        0.53490284604E-001       -0.53115242808E-001
        0.75878626251E+001        0.53103785290E-001       -0.52725681479E-001
        0.75951656690E+001        0.52720165898E-001       -0.52339053349E-001
        0.76024687129E+001        0.52339313819E-001       -0.51955336027E-001
        0.76097717568E+001        0.51961298971E-001       -0.51574506873E-001
        0.76170748007E+001        0.51586009427E-001       -0.51196543056E-001
        0.76243778446E+001        0.51213515087E-001       -0.50821422097E-001
        0.76316808885E+001        0.50843704702E-001       -0.50449122474E-001
        0.76389839325E+001        0.50476648138E-001       -0.50079621697E-001
        0.76462869764E+001        0.50112234822E-001       -0.49712898497E-001
        0.76535900203E+001        0.49750534585E-001       -0.49348930579E-001
        0.76608930642E+001        0.49391437524E-001       -0.48987696697E-001
        0.76681961081E+001        0.49035013437E-001       -0.48629175685E-001
        0.76754991520E+001        0.48681153071E-001       -0.48273346460E-001
        0.76828021959E+001        0.48329926193E-001       -0.47920187545E-001
        0.76901052398E+001        0.47981224203E-001       -0.47569678672E-001
        0.76974082838E+001        0.47635116825E-001       -0.47221798926E-001
        0.77047113277E+001        0.47291496102E-001       -0.46876528099E-001
        0.77120143716E+001        0.46950431715E-001       -0.46533845418E-001
        0.77193174155E+001        0.46611816350E-001       -0.46193730856E-001
        0.77266204594E+001        0.46275719643E-001       -0.45856164585E-001
        0.77339235033E+001        0.45942034903E-001       -0.45521126937E-001
        0.77412265472E+001        0.45610831721E-001       -0.45188597324E-001
        0.77485295911E+001        0.45282004040E-001       -0.44858557067E-001
        0.77558326351E+001        0.44955621393E-001       -0.44530986628E-001
        0.77631356790E+001        0.44631578336E-001       -0.44205866864E-001
        0.77704387229E+001        0.44309944353E-001       -0.43883178116E-001
        0.77777417668E+001        0.43990614616E-001       -0.43562901936E-001
        0.77850448107E+001        0.43673658552E-001       -0.43245019205E-001
        0.77923478546E+001        0.43358971939E-001       -0.42929511877E-001
        0.77996508985E+001        0.43046624140E-001       -0.42616361126E-001
        0.78069539424E+001        0.42736511533E-001       -0.42305548423E-001
        0.78142569864E+001        0.42428703428E-001       -0.41997055462E-001
        0.78215600303E+001        0.42123096795E-001       -0.41690864721E-001
        0.78288630742E+001        0.41819760876E-001       -0.41386958124E-001
        0.78361661181E+001        0.41518593227E-001       -0.41085317652E-001
        0.78434691620E+001        0.41219663033E-001       -0.40785925751E-001
        0.78507722059E+001        0.40922868425E-001       -0.40488765243E-001
        0.78580752498E+001        0.40628278521E-001       -0.40193817921E-001
        0.78653782937E+001        0.40335792036E-001       -0.39901067618E-001
        0.78726813377E+001        0.40045478006E-001       -0.39610497026E-001
        0.78799843816E+001        0.39757235715E-001       -0.39322088668E-001
        0.78872874255E+001        0.39471134142E-001       -0.39035826173E-001
        0.78945904694E+001        0.39187073121E-001       -0.38751693122E-001
        0.79018935133E+001        0.38905121557E-001       -0.38469672162E-001
        0.79091965572E+001        0.38625179853E-001       -0.38189747479E-001
        0.79164996011E+001        0.38347316832E-001       -0.37911902373E-001
        0.79238026450E+001        0.38071433451E-001       -0.37636121253E-001
        0.79311056890E+001        0.37797598452E-001       -0.37362387464E-001
        0.79384087329E+001        0.37525713343E-001       -0.37090686038E-001
        0.79457117768E+001        0.37255846777E-001       -0.36821000672E-001
        0.79530148207E+001        0.36987900808E-001       -0.36553315487E-001
        0.79603178646E+001        0.36721944014E-001       -0.36287614965E-001
        0.79676209085E+001        0.36457878981E-001       -0.36023884046E-001
        0.79749239524E+001        0.36195774203E-001       -0.35762107326E-001
        0.79822269963E+001        0.35935532794E-001       -0.35502269695E-001
        0.79895300403E+001        0.35677223167E-001       -0.35244355967E-001
        0.79968330842E+001        0.35420748958E-001       -0.34988351664E-001
        0.80041361281E+001        0.35166178491E-001       -0.34734241688E-001
        0.80114391720E+001        0.34913415924E-001       -0.34482011738E-001
        0.80187422159E+001        0.34662529489E-001       -0.34231646423E-001
        0.80260452598E+001        0.34413423868E-001       -0.33983131689E-001
        0.80333483037E+001        0.34166167200E-001       -0.33736453552E-001
        0.80406513476E+001        0.33920664670E-001       -0.33491597872E-001
        0.80479543916E+001        0.33676984325E-001       -0.33248549759E-001
        0.80552574355E+001        0.33435031864E-001       -0.33007296168E-001
        0.80625604794E+001        0.33194875230E-001       -0.32767822482E-001
        0.80698635233E+001        0.32956420629E-001       -0.32530115149E-001
        0.80771665672E+001        0.32719735910E-001       -0.32294161377E-001
        0.80844696111E+001        0.32484727756E-001       -0.32059946923E-001
        0.80917726550E+001        0.32251463934E-001       -0.31827457707E-001
        0.80990756989E+001        0.32019851623E-001       -0.31596681874E-001
        0.81063787429E+001        0.31789958473E-001       -0.31367605209E-001
        0.81136817868E+001        0.31561692161E-001       -0.31140214717E-001
        0.81209848307E+001        0.31335120237E-001       -0.30914497385E-001
        0.81282878746E+001        0.31110150856E-001       -0.30690440388E-001
        0.81355909185E+001        0.30886851469E-001       -0.30468030900E-001
        0.81428939624E+001        0.30665130704E-001       -0.30247256522E-001
        0.81501970063E+001        0.30445055907E-001       -0.30028104577E-001
        0.81575000502E+001        0.30226536178E-001       -0.29810562801E-001
        0.81648030942E+001        0.30009638757E-001       -0.29594618048E-001
        0.81721061381E+001        0.29794273217E-001       -0.29380258761E-001
        0.81794091820E+001        0.29580506688E-001       -0.29167472400E-001
        0.81867122259E+001        0.29368249206E-001       -0.28956246848E-001
        0.81940152698E+001        0.29157567797E-001       -0.28746570229E-001
        0.82013183137E+001        0.28948372952E-001       -0.28538431048E-001
        0.82086213576E+001        0.28740731584E-001       -0.28331816937E-001
        0.82159244015E+001        0.28534554643E-001       -0.28126716524E-001
        0.82232274455E+001        0.28329908931E-001       -0.27923117896E-001
        0.82305304894E+001        0.28126705849E-001       -0.27721010154E-001
        0.82378335333E+001        0.27925012083E-001       -0.27520380986E-001
        0.82451365772E+001        0.27724739488E-001       -0.27321219501E-001
        0.82524396211E+001        0.27525954634E-001       -0.27123514953E-001
        0.82597426650E+001        0.27328569807E-001       -0.26927255620E-001
        0.82670457089E+001        0.27132651476E-001       -0.26732430532E-001
        0.82743487528E+001        0.26938112361E-001       -0.26539029023E-001
        0.82816517968E+001        0.26745018812E-001       -0.26347039600E-001
        0.82889548407E+001        0.26553283988E-001       -0.26156452318E-001
        0.82962578846E+001        0.26362974117E-001       -0.25967255862E-001
        0.83035609285E+001        0.26174002790E-001       -0.25779439927E-001
        0.83108639724E+001        0.25986436118E-001       -0.25592993490E-001
        0.83181670163E+001        0.25800188121E-001       -0.25407906702E-001
        0.83254700602E+001        0.25615324785E-001       -0.25224169134E-001
        0.83327731041E+001        0.25431760551E-001       -0.25041770510E-001
        0.83400761481E+001        0.25249561290E-001       -0.24860700448E-001
        0.83473791920E+001        0.25068641857E-001       -0.24680948629E-001
        0.83546822359E+001        0.24889068009E-001       -0.24502505416E-001
        0.83619852798E+001        0.24710755008E-001       -0.24325361059E-001
        0.83692883237E+001        0.24533768491E-001       -0.24149505091E-001
        0.83765913676E+001        0.24358024132E-001       -0.23974928168E-001
        0.83838944115E+001        0.24183587444E-001       -0.23801620357E-001
        0.83911974554E+001        0.24010374509E-001       -0.23629572606E-001
        0.83985004994E+001        0.23838450709E-001       -0.23458774671E-001
        0.84058035433E+001        0.23667732537E-001       -0.23289217314E-001
        0.84131065872E+001        0.23498285252E-001       -0.23120891112E-001
        0.84204096311E+001        0.23330025740E-001       -0.22953787097E-001
        0.84277126750E+001        0.23163019135E-001       -0.22787895360E-001
        0.84350157189E+001        0.22997182725E-001       -0.22623207253E-001
        0.84423187628E+001        0.22832581513E-001       -0.22459713605E-001
        0.84496218067E+001        0.22669133178E-001       -0.22297405568E-001
        0.84569248507E+001        0.22506902597E-001       -0.22136273893E-001
        0.84642278946E+001        0.22345807837E-001       -0.21976309814E-001
        0.84715309385E+001        0.22185913650E-001       -0.21817504421E-001
        0.84788339824E+001        0.22027138487E-001       -0.21659849367E-001
        0.84861370263E+001        0.21869546968E-001       -0.21503335411E-001
        0.84934400702E+001        0.21713057932E-001       -0.21347954358E-001
        0.85007431141E+001        0.21557735868E-001       -0.21193697929E-001
        0.85080461580E+001        0.21403499986E-001       -0.21040557600E-001
        0.85153492020E+001        0.21250414649E-001       -0.20888523993E-001
        0.85226522459E+001        0.21098399452E-001       -0.20737590230E-001
        0.85299552898E+001        0.20947518612E-001       -0.20587747538E-001
        0.85372583337E+001        0.20797692101E-001       -0.20438987168E-001
        0.85445613776E+001        0.20648984014E-001       -0.20291301441E-001
        0.85518644215E+001        0.20501314682E-001       -0.20144682721E-001
        0.85591674654E+001        0.20354748067E-001       -0.19999122589E-001
        0.85664705093E+001        0.20209204868E-001       -0.19854613270E-001
        0.85737735533E+001        0.20064748915E-001       -0.19711146839E-001
        0.85810765972E+001        0.19921301267E-001       -0.19568715796E-001
        0.85883796411E+001        0.19778925621E-001       -0.19427311717E-001
        0.85956826850E+001        0.19637543401E-001       -0.19286927753E-001
        0.86029857289E+001        0.19497218163E-001       -0.19147555743E-001
        0.86102887728E+001        0.19357871690E-001       -0.19009188208E-001
        0.86175918167E+001        0.19219567406E-001       -0.18871818040E-001
        0.86248948606E+001        0.19082227441E-001       -0.18735437963E-001
        0.86321979046E+001        0.18945915084E-001       -0.18600039764E-001
        0.86395009485E+001        0.18810552822E-001       -0.18465616649E-001
        0.86468039924E+001        0.18676203809E-001       -0.18332161692E-001
        0.86541070363E+001        0.18542790868E-001       -0.18199667691E-001
        0.86614100802E+001        0.18410377021E-001       -0.18068126919E-001
        0.86687131241E+001        0.18278885442E-001       -0.17937532426E-001
        0.86760161680E+001        0.18148379017E-001       -0.17807877444E-001
        0.86833192119E+001        0.18018781255E-001       -0.17679155825E-001
        0.86906222559E+001        0.17890154898E-001       -0.17551359266E-001
        0.86979252998E+001        0.17762423808E-001       -0.17424481422E-001
        0.87052283437E+001        0.17635650587E-001       -0.17298515860E-001
        0.87125313876E+001        0.17509759426E-001       -0.17173455482E-001
        0.87198344315E+001        0.17384812797E-001       -0.17049293877E-001
        0.87271374754E+001        0.17260735215E-001       -0.16926025003E-001
        0.87344405193E+001        0.17137589009E-001       -0.16803641010E-001
        0.87417435632E+001        0.17015299042E-001       -0.16682135898E-001
        0.87490466072E+001        0.16893927500E-001       -0.16561503424E-001
        0.87563496511E+001        0.16773399565E-001       -0.16441737060E-001
        0.87636526950E+001        0.16653777289E-001       -0.16322830075E-001
        0.87709557389E+001        0.16534986182E-001       -0.16204777016E-001
        0.87782587828E+001        0.16417088149E-001       -0.16087571341E-001
        0.87855618267E+001        0.16300009021E-001       -0.15971206547E-001
        0.87928648706E+001        0.16183810572E-001       -0.15855676750E-001
        0.88001679145E+001        0.16068418944E-001       -0.15740975637E-001
        0.88074709585E+001        0.15953895779E-001       -0.15627096846E-001
        0.88147740024E+001        0.15840167536E-001       -0.15514034725E-001
        0.88220770463E+001        0.15727295715E-001       -0.15401783524E-001
        0.88293800902E+001        0.15615207085E-001       -0.15290337503E-001
        0.88366831341E+001        0.15503963004E-001       -0.15179689903E-001
        0.88439861780E+001        0.15393490563E-001       -0.15069836089E-001
        0.88512892219E+001        0.15283850967E-001       -0.14960769245E-001
        0.88585922658E+001        0.15174971626E-001       -0.14852484284E-001
        0.88658953098E+001        0.15066913600E-001       -0.14744975336E-001
        0.88731983537E+001        0.14959604604E-001       -0.14638236185E-001
        0.88805013976E+001        0.14853105570E-001       -0.14532261775E-001
        0.88878044415E+001        0.14747344506E-001       -0.14427047282E-001
        0.88951074854E+001        0.14642382194E-001       -0.14322586520E-001
        0.89024105293E+001        0.14538146952E-001       -0.14218873792E-001
        0.89097135732E+001        0.14434699429E-001       -0.14115903807E-001
        0.89170166171E+001        0.14331968234E-001       -0.14013671584E-001
        0.89243196611E+001        0.14230013875E-001       -0.13912170976E-001
        0.89316227050E+001        0.14128765266E-001       -0.13811397473E-001
        0.89389257489E+001        0.14028282764E-001       -0.13711345759E-001
        0.89462287928E+001        0.13928495577E-001       -0.13612010865E-001
        0.89535318367E+001        0.13829463921E-001       -0.13513386903E-001
        0.89608348806E+001        0.13731117303E-001       -0.13415469166E-001
        0.89681379245E+001        0.13633515793E-001       -0.13318252478E-001
        0.89754409684E+001        0.13536589188E-001       -0.13221731415E-001
        0.89827440124E+001        0.13440397424E-001       -0.13125901521E-001
        0.89900470563E+001        0.13344870577E-001       -0.13030758326E-001
        0.89973501002E+001        0.13250068435E-001       -0.12936296157E-001
        0.90046531441E+001        0.13155921367E-001       -0.12842510178E-001
        0.90119561880E+001        0.13062489024E-001       -0.12749395440E-001
        0.90192592319E+001        0.12969702055E-001       -0.12656947798E-001
        0.90265622758E+001        0.12877619962E-001       -0.12565161839E-001
        0.90338653197E+001        0.12786173683E-001       -0.12474032661E-001
        0.90411683637E+001        0.12695422584E-001       -0.12383555974E-001
        0.90484714076E+001        0.12605297871E-001       -0.12293727490E-001
        0.90557744515E+001        0.12515858767E-001       -0.12204541936E-001
        0.90630774954E+001        0.12427036762E-001       -0.12115995391E-001
        0.90703805393E+001        0.12338890929E-001       -0.12028082769E-001
        0.90776835832E+001        0.12251353039E-001       -0.11940799655E-001
        0.90849866271E+001        0.12164482024E-001       -0.11854141370E-001
        0.90922896710E+001        0.12078209928E-001       -0.11768103948E-001
        0.90995927149E+001        0.11992595536E-001       -0.11682682695E-001
        0.91068957589E+001        0.11907571165E-001       -0.11597873266E-001
        0.91141988028E+001        0.11823195460E-001       -0.11513671256E-001
        0.91215018467E+001        0.11739401005E-001       -0.11430072845E-001
        0.91288048906E+001        0.11656246300E-001       -0.11347073107E-001
        0.91361079345E+001        0.11573664201E-001       -0.11264668023E-001
        0.91434109784E+001        0.11491713066E-001       -0.11182853487E-001
        0.91507140223E+001        0.11410326010E-001       -0.11101625344E-001
        0.91580170662E+001        0.11329561254E-001       -0.11020979093E-001
        0.91653201102E+001        0.11249352178E-001       -0.10940911063E-001
        0.91726231541E+001        0.11169756857E-001       -0.10861417206E-001
        0.91799261980E+001        0.11090708929E-001       -0.10782493179E-001
        0.91872292419E+001        0.11012266333E-001       -0.10704134944E-001
        0.91945322858E+001        0.10934362965E-001       -0.10626338959E-001
        0.92018353297E+001        0.10857056619E-001       -0.10549100830E-001
        0.92091383736E+001        0.10780281451E-001       -0.10472416970E-001
        0.92164414175E+001        0.10704095110E-001       -0.10396282682E-001
        0.92237444615E+001        0.10628432018E-001       -0.10320695044E-001
        0.92310475054E+001        0.10553349672E-001       -0.10245649729E-001
        0.92383505493E+001        0.10478782750E-001       -0.10171143115E-001
        0.92456535932E+001        0.10404788610E-001       -0.10097171560E-001
        0.92529566371E+001        0.10331302175E-001       -0.10023731262E-001
        0.92602596810E+001        0.10258380665E-001       -0.99508178965E-002
        0.92675627249E+001        0.10185959260E-001       -0.98784284034E-002
        0.92748657688E+001        0.10114095033E-001       -0.98065593149E-002
        0.92821688128E+001        0.10042723406E-001       -0.97352063912E-002
        0.92894718567E+001        0.99719013207E-002       -0.96643660652E-002
        0.92967749006E+001        0.99015644448E-002       -0.95940354614E-002
        0.93040779445E+001        0.98317695704E-002       -0.95242102117E-002
        0.93113809884E+001        0.97624526189E-002       -0.94548872158E-002
        0.93186840323E+001        0.96936702381E-002       -0.93860625934E-002
        0.93259870762E+001        0.96253585954E-002       -0.93177332353E-002
        0.93332901201E+001        0.95575741953E-002       -0.92498957832E-002
        0.93405931641E+001        0.94902534424E-002       -0.91825466601E-002
        0.93478962080E+001        0.94234527057E-002       -0.91156820333E-002
        0.93551992519E+001        0.93571086333E-002       -0.90492990487E-002
        0.93625022958E+001        0.92912774487E-002       -0.89833942037E-002
        0.93698053397E+001        0.92258960377E-002       -0.89179644547E-002
        0.93771083836E+001        0.91610204823E-002       -0.88530061254E-002
        0.93844114275E+001        0.90965879077E-002       -0.87885162599E-002
        0.93917144714E+001        0.90326542537E-002       -0.87244908861E-002
        0.93990175154E+001        0.89691568884E-002       -0.86609274630E-002
        0.94063205593E+001        0.89061516042E-002       -0.85978229062E-002
        0.94136236032E+001        0.88435759983E-002       -0.85351736616E-002
        0.94209266471E+001        0.87814857316E-002       -0.84729763035E-002
        0.94282296910E+001        0.87198186342E-002       -0.84112282549E-002
        0.94355327349E+001        0.86586302222E-002       -0.83499263441E-002
        0.94428357788E+001        0.85978585542E-002       -0.82890672192E-002
        0.94501388227E+001        0.85375590133E-002       -0.82286477838E-002
        0.94574418667E+001        0.84776698848E-002       -0.81686654287E-002
        0.94647449106E+001        0.84182464090E-002       -0.81091166353E-002
        0.94720479545E+001        0.83592271032E-002       -0.80499987125E-002
        0.94793509984E+001        0.83006670667E-002       -0.79913083746E-002
        0.94866540423E+001        0.82425050446E-002       -0.79330431896E-002
        0.94939570862E+001        0.81847959925E-002       -0.78751996840E-002
        0.95012601301E+001        0.81274788849E-002       -0.78177752526E-002
        0.95085631740E+001        0.80706085372E-002       -0.77607668795E-002
        0.95158662180E+001        0.80141241458E-002       -0.77041717724E-002
        0.95231692619E+001        0.79580803895E-002       -0.76479869537E-002
        0.95304723058E+001        0.79024166852E-002       -0.75922096692E-002
        0.95377753497E+001        0.78471875752E-002       -0.75368371264E-002
        0.95450783936E+001        0.77923326937E-002       -0.74818663484E-002
        0.95523814375E+001        0.77379064503E-002       -0.74272945231E-002
        0.95596844814E+001        0.76838486958E-002       -0.73731200132E-002
        0.95669875253E+001        0.76302136889E-002       -0.73193387140E-002
        0.95742905693E+001        0.75769415148E-002       -0.72659477996E-002
        0.95815936132E+001        0.75240862991E-002       -0.72129455308E-002
        0.95888966571E+001        0.74715883266E-002       -0.71603292821E-002
        0.95961997010E+001        0.74195015876E-002       -0.71080954461E-002
        0.96035027449E+001        0.73677665926E-002       -0.70562420814E-002
        0.96108057888E+001        0.73164371876E-002       -0.70047662927E-002
        0.96181088327E+001        0.72654540977E-002       -0.69536653907E-002
        0.96254118766E+001        0.72148710365E-002       -0.69029368704E-002
        0.96327149206E+001        0.71646289369E-002       -0.68525789842E-002
        0.96400179645E+001        0.71147813669E-002       -0.68025883596E-002
        0.96473210084E+001        0.70652694795E-002       -0.67529621623E-002
        0.96546240523E+001        0.70161467139E-002       -0.67036979447E-002
        0.96619270962E+001        0.69673544286E-002       -0.66547939406E-002
        0.96692301401E+001        0.69189459190E-002       -0.66062473594E-002
        0.96765331840E+001        0.68708627538E-002       -0.65580557590E-002
        0.96838362279E+001        0.68231580950E-002       -0.65102163152E-002
        0.96911392719E+001        0.67757737210E-002       -0.64627270897E-002
        0.96984423158E+001        0.67287626542E-002       -0.64155854183E-002
        0.97057453597E+001        0.66820668795E-002       -0.63687888905E-002
        0.97130484036E+001        0.66357392873E-002       -0.63223353980E-002
        0.97203514475E+001        0.65897220601E-002       -0.62762223365E-002
        0.97276544914E+001        0.65440679598E-002       -0.62304468762E-002
        0.97349575353E+001        0.64987193764E-002       -0.61850076667E-002
        0.97422605792E+001        0.64537289260E-002       -0.61399017186E-002
        0.97495636232E+001        0.64090392072E-002       -0.60951272244E-002
        0.97568666671E+001        0.63647026979E-002       -0.60506815681E-002
        0.97641697110E+001        0.63206621993E-002       -0.60065623969E-002
        0.97714727549E+001        0.62769700594E-002       -0.59627674177E-002
        0.97787757988E+001        0.62335692770E-002       -0.59192950364E-002
        0.97860788427E+001        0.61905120597E-002       -0.58761423650E-002
        0.97933818866E+001        0.61477416115E-002       -0.58333072315E-002
        0.98006849305E+001        0.61053100093E-002       -0.57907877511E-002
        0.98079879745E+001        0.60631606467E-002       -0.57485818201E-002
        0.98152910184E+001        0.60213454695E-002       -0.57066867932E-002
        0.98225940623E+001        0.59798080715E-002       -0.56651009295E-002
        0.98298971062E+001        0.59386002627E-002       -0.56238217072E-002
        0.98372001501E+001        0.58976658347E-002       -0.55828472958E-002
        0.98445031940E+001        0.58570564635E-002       -0.55421756720E-002
        0.98518062379E+001        0.58167161305E-002       -0.55018045445E-002
        0.98591092818E+001        0.57766963855E-002       -0.54617317145E-002
        0.98664123258E+001        0.57369414013E-002       -0.54219557092E-002
        0.98737153697E+001        0.56975025902E-002       -0.53824739757E-002
        0.98810184136E+001        0.56583243210E-002       -0.53432844056E-002
        0.98883214575E+001        0.56194578784E-002       -0.53043851694E-002
        0.98956245014E+001        0.55808478160E-002       -0.52657743832E-002
        0.99029275453E+001        0.55425452883E-002       -0.52274496211E-002
        0.99102305892E+001        0.55044950416E-002       -0.51894094904E-002
        0.99175336331E+001        0.54667480940E-002       -0.51516516207E-002
        0.99248366771E+001        0.54292493828E-002       -0.51141739396E-002
        0.99321397210E+001        0.53920498002E-002       -0.50769744534E-002
        0.99394427649E+001        0.53550944685E-002       -0.50400518592E-002
        0.99467458088E+001        0.53184341434E-002       -0.50034038248E-002
        0.99540488527E+001        0.52820141364E-002       -0.49670283865E-002
        0.99613518966E+001        0.52458850771E-002       -0.49309235632E-002
        0.99686549405E+001        0.52099924604E-002       -0.48950878082E-002
        0.99759579844E+001        0.51743867844E-002       -0.48595189346E-002
        0.99832610284E+001        0.51390137297E-002       -0.48242152557E-002
        0.99905640723E+001        0.51039236657E-002       -0.47891748244E-002
        0.99978671162E+001        0.50690624544E-002       -0.47543959825E-002
        0.10005170160E+002        0.50344803365E-002       -0.47198764519E-002
        0.10012473204E+002        0.50001233600E-002       -0.46856149587E-002
        0.10019776248E+002        0.49660416322E-002       -0.46516093816E-002
        0.10027079292E+002        0.49321813835E-002       -0.46178581631E-002
        0.10034382336E+002        0.48985925926E-002       -0.45843592383E-002
        0.10041685380E+002        0.48652216712E-002       -0.45511112802E-002
        0.10048988424E+002        0.48321184668E-002       -0.45181121799E-002
        0.10056291467E+002        0.47992295722E-002       -0.44853601313E-002
        0.10063594511E+002        0.47666047111E-002       -0.44528532011E-002
        0.10070897555E+002        0.47341906543E-002       -0.44205901806E-002
        0.10078200599E+002        0.47020369938E-002       -0.43885692886E-002
        0.10085503643E+002        0.46700906756E-002       -0.43567886940E-002
        0.10092806687E+002        0.46384011696E-002       -0.43252464364E-002
        0.10100109731E+002        0.46069155987E-002       -0.42939412608E-002
        0.10107412775E+002        0.45756833033E-002       -0.42628713786E-002
        0.10114715819E+002        0.45446515800E-002       -0.42320354101E-002
        0.10122018863E+002        0.45138696420E-002       -0.42014310524E-002
        0.10129321907E+002        0.44832849668E-002       -0.41710568310E-002
        0.10136624951E+002        0.44529466420E-002       -0.41409112613E-002
        0.10143927994E+002        0.44228023134E-002       -0.41109928776E-002
        0.10151231038E+002        0.43929009441E-002       -0.40813000608E-002
        0.10158534082E+002        0.43631903491E-002       -0.40518313729E-002
        0.10165837126E+002        0.43337193669E-002       -0.40225844854E-002
        0.10173140170E+002        0.43044359920E-002       -0.39935581862E-002
        0.10180443214E+002        0.42753889357E-002       -0.39647509734E-002
        0.10187746258E+002        0.42465263588E-002       -0.39361618724E-002
        0.10195049302E+002        0.42178968426E-002       -0.39077885181E-002
        0.10202352346E+002        0.41894487265E-002       -0.38796293728E-002
        0.10209655390E+002        0.41612304707E-002       -0.38516833426E-002
        0.10216958434E+002        0.41331905738E-002       -0.38239488952E-002
        0.10224261477E+002        0.41053773753E-002       -0.37964241149E-002
        0.10231564521E+002        0.40777395445E-002       -0.37691076752E-002
        0.10238867565E+002        0.40503252980E-002       -0.37419977894E-002
        0.10246170609E+002        0.40230834731E-002       -0.37150939139E-002
        0.10253473653E+002        0.39960621528E-002       -0.36883939645E-002
        0.10260776697E+002        0.39692103462E-002       -0.36618963422E-002
        0.10268079741E+002        0.39425760185E-002       -0.36355997370E-002
        0.10275382785E+002        0.39161083386E-002       -0.36095030098E-002
        0.10282685829E+002        0.38898551480E-002       -0.35836041715E-002
        0.10289988873E+002        0.38637657850E-002       -0.35579020422E-002
        0.10297291917E+002        0.38378879682E-002       -0.35323949519E-002
        0.10304594961E+002        0.38121711999E-002       -0.35070817819E-002
        0.10311898004E+002        0.37866630758E-002       -0.34819610950E-002
        0.10319201048E+002        0.37613132582E-002       -0.34570318997E-002
        0.10326504092E+002        0.37361692186E-002       -0.34322922570E-002
        0.10333807136E+002        0.37111807860E-002       -0.34077408967E-002
        0.10341110180E+002        0.36863953124E-002       -0.33833762934E-002
        0.10348413224E+002        0.36617627867E-002       -0.33591973460E-002
        0.10355716268E+002        0.36373304397E-002       -0.33352026754E-002
        0.10363019312E+002        0.36130484175E-002       -0.33113906623E-002
        0.10370322356E+002        0.35889638377E-002       -0.32877601686E-002
        0.10377625400E+002        0.35650269997E-002       -0.32643103836E-002
        0.10384928444E+002        0.35412848965E-002       -0.32410393360E-002
        0.10392231487E+002        0.35176879924E-002       -0.32179459787E-002
        0.10399534531E+002        0.34942831599E-002       -0.31950284634E-002
        0.10406837575E+002        0.34710210259E-002       -0.31722862756E-002
        0.10414140619E+002        0.34479483350E-002       -0.31497177854E-002
        0.10421443663E+002        0.34250158729E-002       -0.31273213387E-002
        0.10428746707E+002        0.34022702740E-002       -0.31050961501E-002
        0.10436049751E+002        0.33796624694E-002       -0.30830411597E-002
        0.10443352795E+002        0.33572389750E-002       -0.30611547430E-002
        0.10450655839E+002        0.33349508797E-002       -0.30394357588E-002
        0.10457958883E+002        0.33128445824E-002       -0.30178826533E-002
        0.10465261927E+002        0.32908713277E-002       -0.29964944916E-002
        0.10472564970E+002        0.32690773955E-002       -0.29752698504E-002
        0.10479868014E+002        0.32474141838E-002       -0.29542082571E-002
        0.10487171058E+002        0.32259278470E-002       -0.29333075180E-002
        0.10494474102E+002        0.32045699471E-002       -0.29125669006E-002
        0.10501777146E+002        0.31833865176E-002       -0.28919851092E-002
        0.10509080190E+002        0.31623292709E-002       -0.28715609108E-002
        0.10516383234E+002        0.31414441272E-002       -0.28512932267E-002
        0.10523686278E+002        0.31206829455E-002       -0.28311808318E-002
        0.10530989322E+002        0.31000915335E-002       -0.28112224332E-002
        0.10538292366E+002        0.30796218993E-002       -0.27914173874E-002
        0.10545595410E+002        0.30593197299E-002       -0.27717640078E-002
        0.10552898454E+002        0.30391371879E-002       -0.27522612043E-002
        0.10560201497E+002        0.30191198467E-002       -0.27329079516E-002
        0.10567504541E+002        0.29992200131E-002       -0.27137031994E-002
        0.10574807585E+002        0.29794831468E-002       -0.26946454549E-002
        0.10582110629E+002        0.29598617052E-002       -0.26757341482E-002
        0.10589413673E+002        0.29404010279E-002       -0.26569679373E-002
        0.10596716717E+002        0.29210537200E-002       -0.26383456389E-002
        0.10604019761E+002        0.29018650105E-002       -0.26198661616E-002
        0.10611322805E+002        0.28827876481E-002       -0.26015285518E-002
