 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.31556844525341     
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                    nefull                    neext 
        0.30964906189E+001        0.59501666701E-002        0.59501666701E-002        0.82927968433E-016        0.21357774599E-001        0.15407607929E-001
        0.31037936628E+001        0.59064745975E-002        0.59064745975E-002        0.80262232486E-016        0.21357774599E-001        0.15451300001E-001
        0.31110967067E+001        0.58630631693E-002        0.58630631693E-002        0.77641660969E-016        0.21357774599E-001        0.15494711430E-001
        0.31183997506E+001        0.58199314395E-002        0.58199314395E-002        0.75068152480E-016        0.21357774599E-001        0.15537843159E-001
        0.31257027945E+001        0.57770784462E-002        0.57770784462E-002        0.72543428184E-016        0.21357774599E-001        0.15580696153E-001
        0.31330058385E+001        0.57345032123E-002        0.57345032123E-002        0.70069030849E-016        0.21357774599E-001        0.15623271387E-001
        0.31403088824E+001        0.56922047461E-002        0.56922047461E-002        0.67646325103E-016        0.21357774599E-001        0.15665569853E-001
        0.31476119263E+001        0.56501820416E-002        0.56501820416E-002        0.65276498842E-016        0.21357774599E-001        0.15707592557E-001
        0.31549149702E+001        0.56084340791E-002        0.56084340791E-002        0.62960565700E-016        0.21357774599E-001        0.15749340520E-001
        0.31622180141E+001        0.55669598257E-002        0.55669598257E-002        0.60699368523E-016        0.21357774599E-001        0.15790814773E-001
        0.31695210580E+001        0.55257582354E-002        0.55257582354E-002        0.58493583722E-016        0.21357774599E-001        0.15832016363E-001
        0.31768241019E+001        0.54848282501E-002        0.54848282501E-002        0.56343726439E-016        0.21357774599E-001        0.15872946349E-001
        0.31841271458E+001        0.54441687996E-002        0.54441687996E-002        0.54250156414E-016        0.21357774599E-001        0.15913605799E-001
        0.31914301898E+001        0.54037788021E-002        0.54037788021E-002        0.52213084452E-016        0.21357774599E-001        0.15953995797E-001
        0.31987332337E+001        0.53636571650E-002        0.53636571650E-002        0.50232579409E-016        0.21357774599E-001        0.15994117434E-001
        0.32060362776E+001        0.53238027848E-002        0.53238027848E-002        0.48308575581E-016        0.21357774599E-001        0.16033971814E-001
        0.32133393215E+001        0.52842145476E-002        0.52842145476E-002        0.46440880420E-016        0.21357774599E-001        0.16073560051E-001
        0.32206423654E+001        0.52448913299E-002        0.52448913299E-002        0.44629182484E-016        0.21357774599E-001        0.16112883269E-001
        0.32279454093E+001        0.52058319985E-002        0.52058319985E-002        0.42873059533E-016        0.21357774599E-001        0.16151942600E-001
        0.32352484532E+001        0.51670354112E-002        0.51670354112E-002        0.41171986704E-016        0.21357774599E-001        0.16190739188E-001
        0.32425514971E+001        0.51285004171E-002        0.51285004171E-002        0.39525344685E-016        0.21357774599E-001        0.16229274182E-001
        0.32498545411E+001        0.50902258569E-002        0.50902258569E-002        0.37932427835E-016        0.21357774599E-001        0.16267548742E-001
        0.32571575850E+001        0.50522105631E-002        0.50522105631E-002        0.36392452173E-016        0.21357774599E-001        0.16305564036E-001
        0.32644606289E+001        0.50144533610E-002        0.50144533610E-002        0.34904563213E-016        0.21357774599E-001        0.16343321238E-001
        0.32717636728E+001        0.49769530683E-002        0.49769530683E-002        0.33467843573E-016        0.21357774599E-001        0.16380821531E-001
        0.32790667167E+001        0.49397084957E-002        0.49397084957E-002        0.32081320340E-016        0.21357774599E-001        0.16418066103E-001
        0.32863697606E+001        0.49027184476E-002        0.49027184476E-002        0.30743972146E-016        0.21357774599E-001        0.16455056151E-001
        0.32936728045E+001        0.48659817218E-002        0.48659817218E-002        0.29454735944E-016        0.21357774599E-001        0.16491792877E-001
        0.33009758484E+001        0.48294971103E-002        0.48294971103E-002        0.28212513448E-016        0.21357774599E-001        0.16528277489E-001
        0.33082788924E+001        0.47932633994E-002        0.47932633994E-002        0.27016177233E-016        0.21357774599E-001        0.16564511199E-001
        0.33155819363E+001        0.47572793700E-002        0.47572793700E-002        0.25864576485E-016        0.21357774599E-001        0.16600495229E-001
        0.33228849802E+001        0.47215437982E-002        0.47215437982E-002        0.24756542381E-016        0.21357774599E-001        0.16636230801E-001
        0.33301880241E+001        0.46860554550E-002        0.46860554550E-002        0.23690893125E-016        0.21357774599E-001        0.16671719144E-001
        0.33374910680E+001        0.46508131073E-002        0.46508131073E-002        0.22666438606E-016        0.21357774599E-001        0.16706961492E-001
        0.33447941119E+001        0.46158155176E-002        0.46158155176E-002        0.21681984716E-016        0.21357774599E-001        0.16741959081E-001
        0.33520971558E+001        0.45810614447E-002        0.45810614447E-002        0.20736337308E-016        0.21357774599E-001        0.16776713154E-001
        0.33594001997E+001        0.45465496435E-002        0.45465496435E-002        0.19828305823E-016        0.21357774599E-001        0.16811224955E-001
        0.33667032437E+001        0.45122788658E-002        0.45122788658E-002        0.18956706581E-016        0.21357774599E-001        0.16845495733E-001
        0.33740062876E+001        0.44782478602E-002        0.44782478602E-002        0.18120365766E-016        0.21357774599E-001        0.16879526739E-001
        0.33813093315E+001        0.44444553726E-002        0.44444553726E-002        0.17318122099E-016        0.21357774599E-001        0.16913319226E-001
        0.33886123754E+001        0.44109001460E-002        0.44109001460E-002        0.16548829226E-016        0.21357774599E-001        0.16946874453E-001
        0.33959154193E+001        0.43775809215E-002        0.43775809215E-002        0.15811357838E-016        0.21357774599E-001        0.16980193677E-001
        0.34032184632E+001        0.43444964377E-002        0.43444964377E-002        0.15104597523E-016        0.21357774599E-001        0.17013278161E-001
        0.34105215071E+001        0.43116454315E-002        0.43116454315E-002        0.14427458386E-016        0.21357774599E-001        0.17046129167E-001
        0.34178245510E+001        0.42790266383E-002        0.42790266383E-002        0.13778872440E-016        0.21357774599E-001        0.17078747961E-001
        0.34251275950E+001        0.42466387917E-002        0.42466387917E-002        0.13157794780E-016        0.21357774599E-001        0.17111135807E-001
        0.34324306389E+001        0.42144806244E-002        0.42144806244E-002        0.12563204566E-016        0.21357774599E-001        0.17143293974E-001
        0.34397336828E+001        0.41825508680E-002        0.41825508680E-002        0.11994105829E-016        0.21357774599E-001        0.17175223731E-001
        0.34470367267E+001        0.41508482534E-002        0.41508482534E-002        0.11449528102E-016        0.21357774599E-001        0.17206926345E-001
        0.34543397706E+001        0.41193715109E-002        0.41193715109E-002        0.10928526906E-016        0.21357774599E-001        0.17238403088E-001
        0.34616428145E+001        0.40881193702E-002        0.40881193702E-002        0.10430184088E-016        0.21357774599E-001        0.17269655229E-001
        0.34689458584E+001        0.40570905612E-002        0.40570905612E-002        0.99536080427E-017        0.21357774599E-001        0.17300684038E-001
        0.34762489023E+001        0.40262838134E-002        0.40262838134E-002        0.94979338100E-017        0.21357774599E-001        0.17331490785E-001
        0.34835519463E+001        0.39956978568E-002        0.39956978568E-002        0.90623230752E-017        0.21357774599E-001        0.17362076742E-001
        0.34908549902E+001        0.39653314215E-002        0.39653314215E-002        0.86459640739E-017        0.21357774599E-001        0.17392443177E-001
        0.34981580341E+001        0.39351832383E-002        0.39351832383E-002        0.82480714150E-017        0.21357774599E-001        0.17422591361E-001
        0.35054610780E+001        0.39052520387E-002        0.39052520387E-002        0.78678858303E-017        0.21357774599E-001        0.17452522560E-001
        0.35127641219E+001        0.38755365551E-002        0.38755365551E-002        0.75046738597E-017        0.21357774599E-001        0.17482238044E-001
        0.35200671658E+001        0.38460355207E-002        0.38460355207E-002        0.71577274802E-017        0.21357774599E-001        0.17511739078E-001
        0.35273702097E+001        0.38167476703E-002        0.38167476703E-002        0.68263636850E-017        0.21357774599E-001        0.17541026929E-001
        0.35346732536E+001        0.37876717396E-002        0.37876717396E-002        0.65099240223E-017        0.21357774599E-001        0.17570102859E-001
        0.35419762976E+001        0.37588064662E-002        0.37588064662E-002        0.62077740966E-017        0.21357774599E-001        0.17598968133E-001
        0.35492793415E+001        0.37301505891E-002        0.37301505891E-002        0.59193030416E-017        0.21357774599E-001        0.17627624010E-001
        0.35565823854E+001        0.37017028492E-002        0.37017028492E-002        0.56439229673E-017        0.21357774599E-001        0.17656071750E-001
        0.35638854293E+001        0.36734619892E-002        0.36734619892E-002        0.53810683885E-017        0.21357774599E-001        0.17684312610E-001
        0.35711884732E+001        0.36454267539E-002        0.36454267539E-002        0.51301956372E-017        0.21357774599E-001        0.17712347845E-001
        0.35784915171E+001        0.36175958905E-002        0.36175958905E-002        0.48907822636E-017        0.21357774599E-001        0.17740178708E-001
        0.35857945610E+001        0.35899681483E-002        0.35899681483E-002        0.46623264295E-017        0.21357774599E-001        0.17767806450E-001
        0.35930976049E+001        0.35625422792E-002        0.35625422792E-002        0.44443462969E-017        0.21357774599E-001        0.17795232320E-001
        0.36004006489E+001        0.35353170374E-002        0.35353170374E-002        0.42363794147E-017        0.21357774599E-001        0.17822457561E-001
        0.36077036928E+001        0.35082911800E-002        0.35082911800E-002        0.40379821059E-017        0.21357774599E-001        0.17849483419E-001
        0.36150067367E+001        0.34814634669E-002        0.34814634669E-002        0.38487288584E-017        0.21357774599E-001        0.17876311132E-001
        0.36223097806E+001        0.34548326610E-002        0.34548326610E-002        0.36682117197E-017        0.21357774599E-001        0.17902941938E-001
        0.36296128245E+001        0.34283975279E-002        0.34283975279E-002        0.34960396987E-017        0.21357774599E-001        0.17929377071E-001
        0.36369158684E+001        0.34021568366E-002        0.34021568366E-002        0.33318381762E-017        0.21357774599E-001        0.17955617762E-001
        0.36442189123E+001        0.33761093592E-002        0.33761093592E-002        0.31752483232E-017        0.21357774599E-001        0.17981665240E-001
        0.36515219562E+001        0.33502538713E-002        0.33502538713E-002        0.30259265315E-017        0.21357774599E-001        0.18007520728E-001
        0.36588250002E+001        0.33245891516E-002        0.33245891516E-002        0.28835438544E-017        0.21357774599E-001        0.18033185447E-001
        0.36661280441E+001        0.32991139826E-002        0.32991139826E-002        0.27477854601E-017        0.21357774599E-001        0.18058660616E-001
        0.36734310880E+001        0.32738271503E-002        0.32738271503E-002        0.26183500977E-017        0.21357774599E-001        0.18083947449E-001
        0.36807341319E+001        0.32487274445E-002        0.32487274445E-002        0.24949495769E-017        0.21357774599E-001        0.18109047154E-001
        0.36880371758E+001        0.32238136585E-002        0.32238136585E-002        0.23773082611E-017        0.21357774599E-001        0.18133960940E-001
        0.36953402197E+001        0.31990845895E-002        0.31990845895E-002        0.22651625743E-017        0.21357774599E-001        0.18158690009E-001
        0.37026432636E+001        0.31745390391E-002        0.31745390391E-002        0.21582605230E-017        0.21357774599E-001        0.18183235560E-001
        0.37099463075E+001        0.31501758124E-002        0.31501758124E-002        0.20563612312E-017        0.21357774599E-001        0.18207598786E-001
        0.37172493515E+001        0.31259937187E-002        0.31259937187E-002        0.19592344911E-017        0.21357774599E-001        0.18231780880E-001
        0.37245523954E+001        0.31019915717E-002        0.31019915717E-002        0.18666603270E-017        0.21357774599E-001        0.18255783027E-001
        0.37318554393E+001        0.30781681890E-002        0.30781681890E-002        0.17784285743E-017        0.21357774599E-001        0.18279606410E-001
        0.37391584832E+001        0.30545223927E-002        0.30545223927E-002        0.16943384727E-017        0.21357774599E-001        0.18303252206E-001
        0.37464615271E+001        0.30310530092E-002        0.30310530092E-002        0.16141982721E-017        0.21357774599E-001        0.18326721590E-001
        0.37537645710E+001        0.30077588693E-002        0.30077588693E-002        0.15378248546E-017        0.21357774599E-001        0.18350015730E-001
        0.37610676149E+001        0.29846388083E-002        0.29846388083E-002        0.14650433676E-017        0.21357774599E-001        0.18373135791E-001
        0.37683706588E+001        0.29616916661E-002        0.29616916661E-002        0.13956868724E-017        0.21357774599E-001        0.18396082933E-001
        0.37756737028E+001        0.29389162871E-002        0.29389162871E-002        0.13295960043E-017        0.21357774599E-001        0.18418858312E-001
        0.37829767467E+001        0.29163115203E-002        0.29163115203E-002        0.12666186465E-017        0.21357774599E-001        0.18441463079E-001
        0.37902797906E+001        0.28938762197E-002        0.28938762197E-002        0.12066096155E-017        0.21357774599E-001        0.18463898379E-001
        0.37975828345E+001        0.28716092437E-002        0.28716092437E-002        0.11494303599E-017        0.21357774599E-001        0.18486165355E-001
        0.38048858784E+001        0.28495094556E-002        0.28495094556E-002        0.10949486698E-017        0.21357774599E-001        0.18508265143E-001
        0.38121889223E+001        0.28275757237E-002        0.28275757237E-002        0.10430383981E-017        0.21357774599E-001        0.18530198875E-001
        0.38194919662E+001        0.28058069210E-002        0.28058069210E-002        0.99357919369E-018        0.21357774599E-001        0.18551967678E-001
        0.38267950101E+001        0.27842019254E-002        0.27842019254E-002        0.94645624405E-018        0.21357774599E-001        0.18573572673E-001
        0.38340980541E+001        0.27627596201E-002        0.27627596201E-002        0.90156002953E-018        0.21357774599E-001        0.18595014979E-001
        0.38414010980E+001        0.27414788929E-002        0.27414788929E-002        0.85878608713E-018        0.21357774599E-001        0.18616295706E-001
        0.38487041419E+001        0.27203586368E-002        0.27203586368E-002        0.81803478420E-018        0.21357774599E-001        0.18637415962E-001
        0.38560071858E+001        0.26993977500E-002        0.26993977500E-002        0.77921110166E-018        0.21357774599E-001        0.18658376849E-001
        0.38633102297E+001        0.26785951357E-002        0.26785951357E-002        0.74222442630E-018        0.21357774599E-001        0.18679179463E-001
        0.38706132736E+001        0.26579497022E-002        0.26579497022E-002        0.70698835183E-018        0.21357774599E-001        0.18699824897E-001
        0.38779163175E+001        0.26374603629E-002        0.26374603629E-002        0.67342048848E-018        0.21357774599E-001        0.18720314236E-001
        0.38852193614E+001        0.26171260368E-002        0.26171260368E-002        0.64144228072E-018        0.21357774599E-001        0.18740648562E-001
        0.38925224054E+001        0.25969456477E-002        0.25969456477E-002        0.61097883284E-018        0.21357774599E-001        0.18760828951E-001
        0.38998254493E+001        0.25769181248E-002        0.25769181248E-002        0.58195874212E-018        0.21357774599E-001        0.18780856474E-001
        0.39071284932E+001        0.25570424026E-002        0.25570424026E-002        0.55431393924E-018        0.21357774599E-001        0.18800732196E-001
        0.39144315371E+001        0.25373174209E-002        0.25373174209E-002        0.52797953562E-018        0.21357774599E-001        0.18820457178E-001
        0.39217345810E+001        0.25177421248E-002        0.25177421248E-002        0.50289367759E-018        0.21357774599E-001        0.18840032474E-001
        0.39290376249E+001        0.24983154648E-002        0.24983154648E-002        0.47899740689E-018        0.21357774599E-001        0.18859459134E-001
        0.39363406688E+001        0.24790363967E-002        0.24790363967E-002        0.45623452738E-018        0.21357774599E-001        0.18878738202E-001
        0.39436437127E+001        0.24599038817E-002        0.24599038817E-002        0.43455147770E-018        0.21357774599E-001        0.18897870717E-001
        0.39509467567E+001        0.24409168863E-002        0.24409168863E-002        0.41389720955E-018        0.21357774599E-001        0.18916857712E-001
        0.39582498006E+001        0.24220743827E-002        0.24220743827E-002        0.39422307153E-018        0.21357774599E-001        0.18935700216E-001
        0.39655528445E+001        0.24033753481E-002        0.24033753481E-002        0.37548269804E-018        0.21357774599E-001        0.18954399251E-001
        0.39728558884E+001        0.23848187655E-002        0.23848187655E-002        0.35763190333E-018        0.21357774599E-001        0.18972955833E-001
        0.39801589323E+001        0.23664036231E-002        0.23664036231E-002        0.34062858027E-018        0.21357774599E-001        0.18991370976E-001
        0.39874619762E+001        0.23481289147E-002        0.23481289147E-002        0.32443260365E-018        0.21357774599E-001        0.19009645684E-001
        0.39947650201E+001        0.23299936396E-002        0.23299936396E-002        0.30900573800E-018        0.21357774599E-001        0.19027780959E-001
        0.40020680640E+001        0.23119968024E-002        0.23119968024E-002        0.29431154948E-018        0.21357774599E-001        0.19045777796E-001
        0.40093711080E+001        0.22941374133E-002        0.22941374133E-002        0.28031532186E-018        0.21357774599E-001        0.19063637186E-001
        0.40166741519E+001        0.22764144880E-002        0.22764144880E-002        0.26698397633E-018        0.21357774599E-001        0.19081360111E-001
        0.40239771958E+001        0.22588270476E-002        0.22588270476E-002        0.25428599492E-018        0.21357774599E-001        0.19098947551E-001
        0.40312802397E+001        0.22413741188E-002        0.22413741188E-002        0.24219134757E-018        0.21357774599E-001        0.19116400480E-001
        0.40385832836E+001        0.22240547338E-002        0.22240547338E-002        0.23067142238E-018        0.21357774599E-001        0.19133719865E-001
        0.40458863275E+001        0.22068679302E-002        0.22068679302E-002        0.21969895922E-018        0.21357774599E-001        0.19150906669E-001
        0.40531893714E+001        0.21898127511E-002        0.21898127511E-002        0.20924798631E-018        0.21357774599E-001        0.19167961848E-001
        0.40604924153E+001        0.21728882452E-002        0.21728882452E-002        0.19929375980E-018        0.21357774599E-001        0.19184886354E-001
        0.40677954593E+001        0.21560934666E-002        0.21560934666E-002        0.18981270603E-018        0.21357774599E-001        0.19201681132E-001
        0.40750985032E+001        0.21394274751E-002        0.21394274751E-002        0.18078236664E-018        0.21357774599E-001        0.19218347124E-001
        0.40824015471E+001        0.21228893358E-002        0.21228893358E-002        0.17218134604E-018        0.21357774599E-001        0.19234885263E-001
        0.40897045910E+001        0.21064781193E-002        0.21064781193E-002        0.16398926147E-018        0.21357774599E-001        0.19251296480E-001
        0.40970076349E+001        0.20901929018E-002        0.20901929018E-002        0.15618669529E-018        0.21357774599E-001        0.19267581697E-001
        0.41043106788E+001        0.20740327648E-002        0.20740327648E-002        0.14875514953E-018        0.21357774599E-001        0.19283741834E-001
        0.41116137227E+001        0.20579967956E-002        0.20579967956E-002        0.14167700254E-018        0.21357774599E-001        0.19299777803E-001
        0.41189167666E+001        0.20420840867E-002        0.20420840867E-002        0.13493546770E-018        0.21357774599E-001        0.19315690512E-001
        0.41262198106E+001        0.20262937362E-002        0.20262937362E-002        0.12851455398E-018        0.21357774599E-001        0.19331480863E-001
        0.41335228545E+001        0.20106248476E-002        0.20106248476E-002        0.12239902847E-018        0.21357774599E-001        0.19347149751E-001
        0.41408258984E+001        0.19950765298E-002        0.19950765298E-002        0.11657438051E-018        0.21357774599E-001        0.19362698069E-001
        0.41481289423E+001        0.19796478973E-002        0.19796478973E-002        0.11102678763E-018        0.21357774599E-001        0.19378126701E-001
        0.41554319862E+001        0.19643380700E-002        0.19643380700E-002        0.10574308300E-018        0.21357774599E-001        0.19393436529E-001
        0.41627350301E+001        0.19491461732E-002        0.19491461732E-002        0.10071072449E-018        0.21357774599E-001        0.19408628426E-001
        0.41700380740E+001        0.19340713375E-002        0.19340713375E-002        0.95917765057E-019        0.21357774599E-001        0.19423703261E-001
        0.41773411179E+001        0.19191126991E-002        0.19191126991E-002        0.91352824678E-019        0.21357774599E-001        0.19438661900E-001
        0.41846441619E+001        0.19042693994E-002        0.19042693994E-002        0.87005063465E-019        0.21357774599E-001        0.19453505199E-001
        0.41919472058E+001        0.18895405854E-002        0.18895405854E-002        0.82864156131E-019        0.21357774599E-001        0.19468234013E-001
        0.41992502497E+001        0.18749254094E-002        0.18749254094E-002        0.78920267618E-019        0.21357774599E-001        0.19482849189E-001
        0.42065532936E+001        0.18604230289E-002        0.18604230289E-002        0.75164029885E-019        0.21357774599E-001        0.19497351570E-001
        0.42138563375E+001        0.18460326070E-002        0.18460326070E-002        0.71586519791E-019        0.21357774599E-001        0.19511741992E-001
        0.42211593814E+001        0.18317533119E-002        0.18317533119E-002        0.68179238009E-019        0.21357774599E-001        0.19526021287E-001
        0.42284624253E+001        0.18175843172E-002        0.18175843172E-002        0.64934088951E-019        0.21357774599E-001        0.19540190282E-001
        0.42357654692E+001        0.18035248018E-002        0.18035248018E-002        0.61843361624E-019        0.21357774599E-001        0.19554249797E-001
        0.42430685132E+001        0.17895739501E-002        0.17895739501E-002        0.58899711402E-019        0.21357774599E-001        0.19568200649E-001
        0.42503715571E+001        0.17757309513E-002        0.17757309513E-002        0.56096142649E-019        0.21357774599E-001        0.19582043647E-001
        0.42576746010E+001        0.17619950004E-002        0.17619950004E-002        0.53425992172E-019        0.21357774599E-001        0.19595779598E-001
        0.42649776449E+001        0.17483652971E-002        0.17483652971E-002        0.50882913446E-019        0.21357774599E-001        0.19609409302E-001
        0.42722806888E+001        0.17348410468E-002        0.17348410468E-002        0.48460861593E-019        0.21357774599E-001        0.19622933552E-001
        0.42795837327E+001        0.17214214598E-002        0.17214214598E-002        0.46154079067E-019        0.21357774599E-001        0.19636353139E-001
        0.42868867766E+001        0.17081057517E-002        0.17081057517E-002        0.43957082018E-019        0.21357774599E-001        0.19649668847E-001
        0.42941898205E+001        0.16948931433E-002        0.16948931433E-002        0.41864647301E-019        0.21357774599E-001        0.19662881456E-001
        0.43014928645E+001        0.16817828604E-002        0.16817828604E-002        0.39871800096E-019        0.21357774599E-001        0.19675991738E-001
        0.43087959084E+001        0.16687741341E-002        0.16687741341E-002        0.37973802120E-019        0.21357774599E-001        0.19689000465E-001
        0.43160989523E+001        0.16558662005E-002        0.16558662005E-002        0.36166140396E-019        0.21357774599E-001        0.19701908398E-001
        0.43234019962E+001        0.16430583010E-002        0.16430583010E-002        0.34444516550E-019        0.21357774599E-001        0.19714716298E-001
        0.43307050401E+001        0.16303496817E-002        0.16303496817E-002        0.32804836618E-019        0.21357774599E-001        0.19727424917E-001
        0.43380080840E+001        0.16177395942E-002        0.16177395942E-002        0.31243201338E-019        0.21357774599E-001        0.19740035005E-001
        0.43453111279E+001        0.16052272947E-002        0.16052272947E-002        0.29755896897E-019        0.21357774599E-001        0.19752547304E-001
        0.43526141718E+001        0.15928120448E-002        0.15928120448E-002        0.28339386122E-019        0.21357774599E-001        0.19764962554E-001
        0.43599172158E+001        0.15804931109E-002        0.15804931109E-002        0.26990300086E-019        0.21357774599E-001        0.19777281488E-001
        0.43672202597E+001        0.15682697643E-002        0.15682697643E-002        0.25705430112E-019        0.21357774599E-001        0.19789504835E-001
        0.43745233036E+001        0.15561412815E-002        0.15561412815E-002        0.24481720157E-019        0.21357774599E-001        0.19801633317E-001
        0.43818263475E+001        0.15441069437E-002        0.15441069437E-002        0.23316259557E-019        0.21357774599E-001        0.19813667655E-001
        0.43891293914E+001        0.15321660371E-002        0.15321660371E-002        0.22206276119E-019        0.21357774599E-001        0.19825608562E-001
        0.43964324353E+001        0.15203178528E-002        0.15203178528E-002        0.21149129533E-019        0.21357774599E-001        0.19837456746E-001
        0.44037354792E+001        0.15085616868E-002        0.15085616868E-002        0.20142305107E-019        0.21357774599E-001        0.19849212912E-001
        0.44110385231E+001        0.14968968399E-002        0.14968968399E-002        0.19183407795E-019        0.21357774599E-001        0.19860877759E-001
        0.44183415671E+001        0.14853226178E-002        0.14853226178E-002        0.18270156503E-019        0.21357774599E-001        0.19872451981E-001
        0.44256446110E+001        0.14738383308E-002        0.14738383308E-002        0.17400378675E-019        0.21357774599E-001        0.19883936268E-001
        0.44329476549E+001        0.14624432942E-002        0.14624432942E-002        0.16572005130E-019        0.21357774599E-001        0.19895331305E-001
        0.44402506988E+001        0.14511368280E-002        0.14511368280E-002        0.15783065145E-019        0.21357774599E-001        0.19906637771E-001
        0.44475537427E+001        0.14399182569E-002        0.14399182569E-002        0.15031681777E-019        0.21357774599E-001        0.19917856342E-001
        0.44548567866E+001        0.14287869103E-002        0.14287869103E-002        0.14316067396E-019        0.21357774599E-001        0.19928987689E-001
        0.44621598305E+001        0.14177421223E-002        0.14177421223E-002        0.13634519442E-019        0.21357774599E-001        0.19940032477E-001
        0.44694628744E+001        0.14067832318E-002        0.14067832318E-002        0.12985416375E-019        0.21357774599E-001        0.19950991367E-001
        0.44767659184E+001        0.13959095822E-002        0.13959095822E-002        0.12367213826E-019        0.21357774599E-001        0.19961865017E-001
        0.44840689623E+001        0.13851205214E-002        0.13851205214E-002        0.11778440920E-019        0.21357774599E-001        0.19972654077E-001
        0.44913720062E+001        0.13744154023E-002        0.13744154023E-002        0.11217696784E-019        0.21357774599E-001        0.19983359197E-001
        0.44986750501E+001        0.13637935819E-002        0.13637935819E-002        0.10683647217E-019        0.21357774599E-001        0.19993981017E-001
        0.45059780940E+001        0.13532544222E-002        0.13532544222E-002        0.10175021513E-019        0.21357774599E-001        0.20004520177E-001
        0.45132811379E+001        0.13427972893E-002        0.13427972893E-002        0.96906094464E-020        0.21357774599E-001        0.20014977310E-001
        0.45205841818E+001        0.13324215541E-002        0.13324215541E-002        0.92292583912E-020        0.21357774599E-001        0.20025353045E-001
        0.45278872257E+001        0.13221265920E-002        0.13221265920E-002        0.87898705805E-020        0.21357774599E-001        0.20035648007E-001
        0.45351902696E+001        0.13119117825E-002        0.13119117825E-002        0.83714004967E-020        0.21357774599E-001        0.20045862816E-001
        0.45424933136E+001        0.13017765100E-002        0.13017765100E-002        0.79728523855E-020        0.21357774599E-001        0.20055998089E-001
        0.45497963575E+001        0.12917201630E-002        0.12917201630E-002        0.75932778876E-020        0.21357774599E-001        0.20066054436E-001
        0.45570994014E+001        0.12817421345E-002        0.12817421345E-002        0.72317737836E-020        0.21357774599E-001        0.20076032464E-001
        0.45644024453E+001        0.12718418218E-002        0.12718418218E-002        0.68874798457E-020        0.21357774599E-001        0.20085932777E-001
        0.45717054892E+001        0.12620186266E-002        0.12620186266E-002        0.65595767923E-020        0.21357774599E-001        0.20095755972E-001
        0.45790085331E+001        0.12522719548E-002        0.12522719548E-002        0.62472843391E-020        0.21357774599E-001        0.20105502644E-001
        0.45863115770E+001        0.12426012169E-002        0.12426012169E-002        0.59498593432E-020        0.21357774599E-001        0.20115173382E-001
        0.45936146209E+001        0.12330058272E-002        0.12330058272E-002        0.56665940357E-020        0.21357774599E-001        0.20124768772E-001
        0.46009176649E+001        0.12234852046E-002        0.12234852046E-002        0.53968143380E-020        0.21357774599E-001        0.20134289394E-001
        0.46082207088E+001        0.12140387721E-002        0.12140387721E-002        0.51398782588E-020        0.21357774599E-001        0.20143735827E-001
        0.46155237527E+001        0.12046659569E-002        0.12046659569E-002        0.48951743663E-020        0.21357774599E-001        0.20153108642E-001
        0.46228267966E+001        0.11953661903E-002        0.11953661903E-002        0.46621203344E-020        0.21357774599E-001        0.20162408409E-001
        0.46301298405E+001        0.11861389078E-002        0.11861389078E-002        0.44401615571E-020        0.21357774599E-001        0.20171635691E-001
        0.46374328844E+001        0.11769835491E-002        0.11769835491E-002        0.42287698291E-020        0.21357774599E-001        0.20180791050E-001
        0.46447359283E+001        0.11678995579E-002        0.11678995579E-002        0.40274420895E-020        0.21357774599E-001        0.20189875041E-001
        0.46520389722E+001        0.11588863819E-002        0.11588863819E-002        0.38356992248E-020        0.21357774599E-001        0.20198888217E-001
        0.46593420162E+001        0.11499434731E-002        0.11499434731E-002        0.36530849289E-020        0.21357774599E-001        0.20207831126E-001
        0.46666450601E+001        0.11410702872E-002        0.11410702872E-002        0.34791646181E-020        0.21357774599E-001        0.20216704312E-001
        0.46739481040E+001        0.11322662842E-002        0.11322662842E-002        0.33135243964E-020        0.21357774599E-001        0.20225508315E-001
        0.46812511479E+001        0.11235309279E-002        0.11235309279E-002        0.31557700713E-020        0.21357774599E-001        0.20234243671E-001
        0.46885541918E+001        0.11148636860E-002        0.11148636860E-002        0.30055262159E-020        0.21357774599E-001        0.20242910913E-001
        0.46958572357E+001        0.11062640303E-002        0.11062640303E-002        0.28624352754E-020        0.21357774599E-001        0.20251510569E-001
        0.47031602796E+001        0.10977314365E-002        0.10977314365E-002        0.27261567164E-020        0.21357774599E-001        0.20260043162E-001
        0.47104633235E+001        0.10892653840E-002        0.10892653840E-002        0.25963662169E-020        0.21357774599E-001        0.20268509215E-001
        0.47177663675E+001        0.10808653561E-002        0.10808653561E-002        0.24727548945E-020        0.21357774599E-001        0.20276909243E-001
        0.47250694114E+001        0.10725308401E-002        0.10725308401E-002        0.23550285715E-020        0.21357774599E-001        0.20285243759E-001
        0.47323724553E+001        0.10642613270E-002        0.10642613270E-002        0.22429070746E-020        0.21357774599E-001        0.20293513272E-001
        0.47396754992E+001        0.10560563115E-002        0.10560563115E-002        0.21361235688E-020        0.21357774599E-001        0.20301718287E-001
        0.47469785431E+001        0.10479152922E-002        0.10479152922E-002        0.20344239219E-020        0.21357774599E-001        0.20309859307E-001
        0.47542815870E+001        0.10398377714E-002        0.10398377714E-002        0.19375661003E-020        0.21357774599E-001        0.20317936827E-001
