 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.00051384205849     
#  All densities are *4*pi*r^2
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                   ne_full                   ne_ext 
        0.82177745203E+001        0.13804004873E-002        0.13804004873E-002        0.32523573284E-027        0.15420437252E+002        0.15419056851E+002
        0.82231907499E+001        0.13354730652E-002        0.13354730652E-002        0.30686061914E-027        0.15440748314E+002        0.15439412841E+002
        0.82286087637E+001        0.12908304147E-002        0.12908304147E-002        0.28951814199E-027        0.15461079852E+002        0.15459789021E+002
        0.82340285619E+001        0.12464745498E-002        0.12464745498E-002        0.27315058338E-027        0.15481431880E+002        0.15480185405E+002
        0.82394501443E+001        0.12024074440E-002        0.12024074440E-002        0.25770343366E-027        0.15501804410E+002        0.15500602002E+002
        0.82448735111E+001        0.11586310304E-002        0.11586310304E-002        0.24312521417E-027        0.15522197455E+002        0.15521038824E+002
        0.82502986621E+001        0.11151472010E-002        0.11151472010E-002        0.22936730964E-027        0.15542611028E+002        0.15541495881E+002
        0.82557255974E+001        0.10719578077E-002        0.10719578077E-002        0.21638380984E-027        0.15563045143E+002        0.15561973185E+002
        0.82611543171E+001        0.10290646617E-002        0.10290646617E-002        0.20413135989E-027        0.15583499811E+002        0.15582470747E+002
        0.82665848210E+001        0.98646953372E-003        0.98646953372E-003        0.19256901882E-027        0.15603975047E+002        0.15602988577E+002
        0.82720171092E+001        0.94417415438E-003        0.94417415438E-003        0.18165812591E-027        0.15624470861E+002        0.15623526687E+002
        0.82774511817E+001        0.90218021381E-003        0.90218021381E-003        0.17136217443E-027        0.15644987268E+002        0.15644085088E+002
        0.82828870385E+001        0.86048936217E-003        0.86048936217E-003        0.16164669227E-027        0.15665524279E+002        0.15664663790E+002
        0.82883246797E+001        0.81910320928E-003        0.81910320928E-003        0.15247912916E-027        0.15686081909E+002        0.15685262805E+002
        0.82937641051E+001        0.77802332502E-003        0.77802332502E-003        0.14382875018E-027        0.15706660168E+002        0.15705882145E+002
        0.82992053148E+001        0.73725123926E-003        0.73725123926E-003        0.13566653501E-027        0.15727259070E+002        0.15726521819E+002
        0.83046483087E+001        0.69678844211E-003        0.69678844211E-003        0.12796508288E-027        0.15747878628E+002        0.15747181839E+002
        0.83100930870E+001        0.65663638392E-003        0.65663638392E-003        0.12069852263E-027        0.15768518854E+002        0.15767862217E+002
        0.83155396496E+001        0.61679647526E-003        0.61679647526E-003        0.11384242780E-027        0.15789179760E+002        0.15788562963E+002
        0.83209879965E+001        0.57727008719E-003        0.57727008719E-003        0.10737373646E-027        0.15809861359E+002        0.15809284089E+002
        0.83264381277E+001        0.53805855135E-003        0.53805855135E-003        0.10127067533E-027        0.15830563664E+002        0.15830025605E+002
        0.83318900431E+001        0.49916315991E-003        0.49916315991E-003        0.95512688225E-028        0.15851286686E+002        0.15850787523E+002
        0.83373437429E+001        0.46058516593E-003        0.46058516593E-003        0.90080368366E-028        0.15872030439E+002        0.15871569854E+002
        0.83427992270E+001        0.42232578326E-003        0.42232578326E-003        0.84955394485E-028        0.15892794935E+002        0.15892372609E+002
        0.83482564953E+001        0.38438618674E-003        0.38438618674E-003        0.80120470433E-028        0.15913580186E+002        0.15913195800E+002
        0.83537155480E+001        0.34676751242E-003        0.34676751242E-003        0.75559268143E-028        0.15934386204E+002        0.15934039437E+002
        0.83591763849E+001        0.30947085727E-003        0.30947085727E-003        0.71256373740E-028        0.15955213002E+002        0.15954903531E+002
        0.83646390062E+001        0.27249728014E-003        0.27249728014E-003        0.67197236643E-028        0.15976060593E+002        0.15975788095E+002
        0.83701034117E+001        0.23584780083E-003        0.23584780083E-003        0.63368121475E-028        0.15996928987E+002        0.15996693139E+002
        0.83755696016E+001        0.19952340114E-003        0.19952340114E-003        0.59756062648E-028        0.16017818198E+002        0.16017618675E+002
        0.83810375757E+001        0.16352502445E-003        0.16352502445E-003        0.56348821453E-028        0.16038728238E+002        0.16038564713E+002
        0.83865073341E+001        0.12785357611E-003        0.12785357611E-003        0.53134845535E-028        0.16059659119E+002        0.16059531265E+002
        0.83919788769E+001        0.92509923432E-004        0.92509923432E-004        0.50103230616E-028        0.16080610853E+002        0.16080518343E+002
        0.83974522039E+001        0.57494896118E-004        0.57494896118E-004        0.47243684334E-028        0.16101583452E+002        0.16101525957E+002
        0.84029273152E+001        0.22809285959E-004        0.22809285959E-004        0.44546492093E-028        0.16122576928E+002        0.16122554119E+002
        0.84084042108E+001       -0.11546152614E-004       -0.11546152614E-004        0.42002484810E-028        0.16143591294E+002        0.16143602840E+002
        0.84138828907E+001       -0.45570702465E-004       -0.45570702465E-004        0.39603008448E-028        0.16164626562E+002        0.16164672132E+002
        0.84193633549E+001       -0.79263683850E-004       -0.79263683850E-004        0.37339895244E-028        0.16185682743E+002        0.16185762007E+002
        0.84248456034E+001       -0.11262445385E-003       -0.11262445385E-003        0.35205436533E-028        0.16206759850E+002        0.16206872474E+002
        0.84303296362E+001       -0.14565240652E-003       -0.14565240652E-003        0.33192357086E-028        0.16227857894E+002        0.16228003546E+002
        0.84358154533E+001       -0.17834697265E-003       -0.17834697265E-003        0.31293790871E-028        0.16248976888E+002        0.16249155235E+002
        0.84413030547E+001       -0.21070761941E-003       -0.21070761941E-003        0.29503258162E-028        0.16270116843E+002        0.16270327551E+002
        0.84467924404E+001       -0.24273385044E-003       -0.24273385044E-003        0.27814643926E-028        0.16291277772E+002        0.16291520506E+002
        0.84522836103E+001       -0.27442520556E-003       -0.27442520556E-003        0.26222177406E-028        0.16312459687E+002        0.16312734112E+002
        0.84577765646E+001       -0.30578126065E-003       -0.30578126065E-003        0.24720412843E-028        0.16333662598E+002        0.16333968380E+002
        0.84632713032E+001       -0.33680162714E-003       -0.33680162714E-003        0.23304211278E-028        0.16354886519E+002        0.16355223321E+002
        0.84687678260E+001       -0.36748595244E-003       -0.36748595244E-003        0.21968723355E-028        0.16376131461E+002        0.16376498947E+002
        0.84742661332E+001       -0.39783391925E-003       -0.39783391925E-003        0.20709373093E-028        0.16397397436E+002        0.16397795270E+002
        0.84797662247E+001       -0.42784524536E-003       -0.42784524536E-003        0.19521842558E-028        0.16418684455E+002        0.16419112301E+002
        0.84852681004E+001       -0.45751968409E-003       -0.45751968409E-003        0.18402057390E-028        0.16439992531E+002        0.16440450051E+002
        0.84907717605E+001       -0.48685702320E-003       -0.48685702320E-003        0.17346173137E-028        0.16461321676E+002        0.16461808533E+002
        0.84962772048E+001       -0.51585708522E-003       -0.51585708522E-003        0.16350562353E-028        0.16482671900E+002        0.16483187757E+002
        0.85017844334E+001       -0.54451972742E-003       -0.54451972742E-003        0.15411802415E-028        0.16504043216E+002        0.16504587736E+002
        0.85072934464E+001       -0.57284484104E-003       -0.57284484104E-003        0.14526664019E-028        0.16525435636E+002        0.16526008481E+002
        0.85128042436E+001       -0.60083235155E-003       -0.60083235155E-003        0.13692100322E-028        0.16546849171E+002        0.16547450003E+002
        0.85183168251E+001       -0.62848221829E-003       -0.62848221829E-003        0.12905236686E-028        0.16568283833E+002        0.16568912315E+002
        0.85238311910E+001       -0.65579443417E-003       -0.65579443417E-003        0.12163361001E-028        0.16589739633E+002        0.16590395428E+002
        0.85293473411E+001       -0.68276902565E-003       -0.68276902565E-003        0.11463914540E-028        0.16611216584E+002        0.16611899353E+002
        0.85348652755E+001       -0.70940605242E-003       -0.70940605242E-003        0.10804483338E-028        0.16632714697E+002        0.16633424103E+002
        0.85403849942E+001       -0.73570560711E-003       -0.73570560711E-003        0.10182790041E-028        0.16654233983E+002        0.16654969689E+002
        0.85459064972E+001       -0.76166781535E-003       -0.76166781535E-003        0.95966862178E-029        0.16675774455E+002        0.16676536123E+002
        0.85514297845E+001       -0.78729283515E-003       -0.78729283515E-003        0.90441451027E-029        0.16697336123E+002        0.16698123416E+002
        0.85569548561E+001       -0.81258085692E-003       -0.81258085692E-003        0.85232547403E-029        0.16718919000E+002        0.16719731581E+002
        0.85624817120E+001       -0.83753210327E-003       -0.83753210327E-003        0.80322115182E-029        0.16740523097E+002        0.16741360629E+002
        0.85680103522E+001       -0.86214682879E-003       -0.86214682879E-003        0.75693140599E-029        0.16762148425E+002        0.16763010572E+002
        0.85735407766E+001       -0.88642531962E-003       -0.88642531962E-003        0.71329574610E-029        0.16783794996E+002        0.16784681422E+002
        0.85790729854E+001       -0.91036789350E-003       -0.91036789350E-003        0.67216278486E-029        0.16805462823E+002        0.16806373190E+002
        0.85846069785E+001       -0.93397489923E-003       -0.93397489923E-003        0.63338972450E-029        0.16827151915E+002        0.16828085890E+002
        0.85901427559E+001       -0.95724671684E-003       -0.95724671684E-003        0.59684187208E-029        0.16848862285E+002        0.16849819531E+002
        0.85956803175E+001       -0.98018375682E-003       -0.98018375682E-003        0.56239218191E-029        0.16870593944E+002        0.16871574127E+002
        0.86012196635E+001       -0.10027864604E-002       -0.10027864604E-002        0.52992082370E-029        0.16892346903E+002        0.16893349690E+002
        0.86067607938E+001       -0.10250552992E-002       -0.10250552992E-002        0.49931477498E-029        0.16914121175E+002        0.16915146230E+002
        0.86123037083E+001       -0.10469907745E-002       -0.10469907745E-002        0.47046743638E-029        0.16935916771E+002        0.16936963761E+002
        0.86178484071E+001       -0.10685934179E-002       -0.10685934179E-002        0.44327826853E-029        0.16957733701E+002        0.16958802294E+002
        0.86233948903E+001       -0.10898637900E-002       -0.10898637900E-002        0.41765244946E-029        0.16979571978E+002        0.16980661842E+002
        0.86289431577E+001       -0.11108024810E-002       -0.11108024810E-002        0.39350055113E-029        0.17001431613E+002        0.17002542416E+002
        0.86344932095E+001       -0.11314101102E-002       -0.11314101102E-002        0.37073823428E-029        0.17023312617E+002        0.17024444028E+002
        0.86400450455E+001       -0.11516873258E-002       -0.11516873258E-002        0.34928596039E-029        0.17045215003E+002        0.17046366690E+002
        0.86455986658E+001       -0.11716348045E-002       -0.11716348045E-002        0.32906871985E-029        0.17067138780E+002        0.17068310415E+002
        0.86511540704E+001       -0.11912532508E-002       -0.11912532508E-002        0.31001577547E-029        0.17089083961E+002        0.17090275214E+002
        0.86567112594E+001       -0.12105433982E-002       -0.12105433982E-002        0.29206042041E-029        0.17111050557E+002        0.17112261100E+002
        0.86622702326E+001       -0.12295060073E-002       -0.12295060073E-002        0.27513974979E-029        0.17133038579E+002        0.17134268085E+002
        0.86678309901E+001       -0.12481418665E-002       -0.12481418665E-002        0.25919444512E-029        0.17155048040E+002        0.17156296181E+002
        0.86733935319E+001       -0.12664517913E-002       -0.12664517913E-002        0.24416857093E-029        0.17177078949E+002        0.17178345401E+002
        0.86789578580E+001       -0.12844366247E-002       -0.12844366247E-002        0.23000938284E-029        0.17199131319E+002        0.17200415755E+002
        0.86845239684E+001       -0.13020972360E-002       -0.13020972360E-002        0.21666714648E-029        0.17221205160E+002        0.17222507258E+002
        0.86900918631E+001       -0.13194345212E-002       -0.13194345212E-002        0.20409496664E-029        0.17243300485E+002        0.17244619920E+002
        0.86956615421E+001       -0.13364494026E-002       -0.13364494026E-002        0.19224862601E-029        0.17265417305E+002        0.17266753754E+002
        0.87012330053E+001       -0.13531428283E-002       -0.13531428283E-002        0.18108643311E-029        0.17287555630E+002        0.17288908773E+002
        0.87068062529E+001       -0.13695157724E-002       -0.13695157724E-002        0.17056907875E-029        0.17309715472E+002        0.17311084988E+002
        0.87123812848E+001       -0.13855692342E-002       -0.13855692342E-002        0.16065950060E-029        0.17331896843E+002        0.17333282413E+002
        0.87179581010E+001       -0.14013042384E-002       -0.14013042384E-002        0.15132275550E-029        0.17354099754E+002        0.17355501059E+002
        0.87235367014E+001       -0.14167218343E-002       -0.14167218343E-002        0.14252589886E-029        0.17376324217E+002        0.17377740938E+002
        0.87291170862E+001       -0.14318230962E-002       -0.14318230962E-002        0.13423787101E-029        0.17398570241E+002        0.17400002064E+002
        0.87346992553E+001       -0.14466091227E-002       -0.14466091227E-002        0.12642938986E-029        0.17420837840E+002        0.17422284449E+002
        0.87402832086E+001       -0.14610810363E-002       -0.14610810363E-002        0.11907284976E-029        0.17443127023E+002        0.17444588104E+002
        0.87458689463E+001       -0.14752399836E-002       -0.14752399836E-002        0.11214222602E-029        0.17465437803E+002        0.17466913043E+002
        0.87514564682E+001       -0.14890871346E-002       -0.14890871346E-002        0.10561298479E-029        0.17487770191E+002        0.17489259278E+002
        0.87570457744E+001       -0.15026236827E-002       -0.15026236827E-002        0.99461998170E-030        0.17510124198E+002        0.17511626822E+002
        0.87626368650E+001       -0.15158508442E-002       -0.15158508442E-002        0.93667464025E-030        0.17532499835E+002        0.17534015686E+002
        0.87682297398E+001       -0.15287698582E-002       -0.15287698582E-002        0.88208830397E-030        0.17554897114E+002        0.17556425884E+002
        0.87738243989E+001       -0.15413819863E-002       -0.15413819863E-002        0.83066724192E-030        0.17577316046E+002        0.17578857428E+002
        0.87794208424E+001       -0.15536885122E-002       -0.15536885122E-002        0.78222883914E-030        0.17599756642E+002        0.17601310330E+002
        0.87850190701E+001       -0.15656907415E-002       -0.15656907415E-002        0.73660096216E-030        0.17622218913E+002        0.17623784604E+002
        0.87906190821E+001       -0.15773900016E-002       -0.15773900016E-002        0.69362136054E-030        0.17644702871E+002        0.17646280261E+002
        0.87962208784E+001       -0.15887876411E-002       -0.15887876411E-002        0.65313710242E-030        0.17667208528E+002        0.17668797315E+002
        0.88018244590E+001       -0.15998850297E-002       -0.15998850297E-002        0.61500404207E-030        0.17689735893E+002        0.17691335778E+002
        0.88074298239E+001       -0.16106835580E-002       -0.16106835580E-002        0.57908631781E-030        0.17712284979E+002        0.17713895663E+002
        0.88130369731E+001       -0.16211846368E-002       -0.16211846368E-002        0.54525587836E-030        0.17734855798E+002        0.17736476982E+002
        0.88186459066E+001       -0.16313896975E-002       -0.16313896975E-002        0.51339203619E-030        0.17757448359E+002        0.17759079749E+002
        0.88242566244E+001       -0.16413001913E-002       -0.16413001913E-002        0.48338104626E-030        0.17780062675E+002        0.17781703975E+002
        0.88298691265E+001       -0.16509175890E-002       -0.16509175890E-002        0.45511570875E-030        0.17802698757E+002        0.17804349675E+002
        0.88354834128E+001       -0.16602433809E-002       -0.16602433809E-002        0.42849499435E-030        0.17825356616E+002        0.17827016860E+002
        0.88410994835E+001       -0.16692790762E-002       -0.16692790762E-002        0.40342369096E-030        0.17848036264E+002        0.17849705543E+002
        0.88467173385E+001       -0.16780262032E-002       -0.16780262032E-002        0.37981207047E-030        0.17870737711E+002        0.17872415737E+002
        0.88523369778E+001       -0.16864863087E-002       -0.16864863087E-002        0.35757557451E-030        0.17893460969E+002        0.17895147455E+002
        0.88579584013E+001       -0.16946609574E-002       -0.16946609574E-002        0.33663451817E-030        0.17916206049E+002        0.17917900710E+002
        0.88635816092E+001       -0.17025517324E-002       -0.17025517324E-002        0.31691381054E-030        0.17938972963E+002        0.17940675515E+002
        0.88692066013E+001       -0.17101602343E-002       -0.17101602343E-002        0.29834269126E-030        0.17961761722E+002        0.17963471882E+002
        0.88748333778E+001       -0.17174880810E-002       -0.17174880810E-002        0.28085448206E-030        0.17984572337E+002        0.17986289826E+002
        0.88804619385E+001       -0.17245369077E-002       -0.17245369077E-002        0.26438635247E-030        0.18007404820E+002        0.18009129357E+002
        0.88860922836E+001       -0.17313083663E-002       -0.17313083663E-002        0.24887909892E-030        0.18030259182E+002        0.18031990490E+002
        0.88917244129E+001       -0.17378041255E-002       -0.17378041255E-002        0.23427693648E-030        0.18053135434E+002        0.18054873238E+002
        0.88973583265E+001       -0.17440258697E-002       -0.17440258697E-002        0.22052730247E-030        0.18076033587E+002        0.18077777613E+002
        0.89029940245E+001       -0.17499753000E-002       -0.17499753000E-002        0.20758067126E-030        0.18098953654E+002        0.18100703629E+002
        0.89086315067E+001       -0.17556541326E-002       -0.17556541326E-002        0.19539037974E-030        0.18121895644E+002        0.18123651298E+002
        0.89142707732E+001       -0.17610640993E-002       -0.17610640993E-002        0.18391246270E-030        0.18144859570E+002        0.18146620634E+002
        0.89199118240E+001       -0.17662069474E-002       -0.17662069474E-002        0.17310549765E-030        0.18167845443E+002        0.18169611650E+002
        0.89255546591E+001       -0.17710844384E-002       -0.17710844384E-002        0.16293045852E-030        0.18190853274E+002        0.18192624359E+002
        0.89311992785E+001       -0.17756983488E-002       -0.17756983488E-002        0.15335057774E-030        0.18213883075E+002        0.18215658773E+002
        0.89368456822E+001       -0.17800504691E-002       -0.17800504691E-002        0.14433121619E-030        0.18236934857E+002        0.18238714907E+002
        0.89424938702E+001       -0.17841426042E-002       -0.17841426042E-002        0.13583974062E-030        0.18260008631E+002        0.18261792774E+002
        0.89481438425E+001       -0.17879765721E-002       -0.17879765721E-002        0.12784540812E-030        0.18283104409E+002        0.18284892386E+002
        0.89537955991E+001       -0.17915542049E-002       -0.17915542049E-002        0.12031925715E-030        0.18306222202E+002        0.18308013756E+002
        0.89594491400E+001       -0.17948773471E-002       -0.17948773471E-002        0.11323400484E-030        0.18329362022E+002        0.18331156899E+002
        0.89651044652E+001       -0.17979478567E-002       -0.17979478567E-002        0.10656395023E-030        0.18352523879E+002        0.18354321827E+002
        0.89707615747E+001       -0.18007676041E-002       -0.18007676041E-002        0.10028488297E-030        0.18375707786E+002        0.18377508554E+002
        0.89764204684E+001       -0.18033384717E-002       -0.18033384717E-002        0.94373997359E-031        0.18398913754E+002        0.18400717093E+002
        0.89820811465E+001       -0.18056623543E-002       -0.18056623543E-002        0.88809811207E-031        0.18422141794E+002        0.18423947456E+002
        0.89877436089E+001       -0.18077411581E-002       -0.18077411581E-002        0.83572089466E-031        0.18445391918E+002        0.18447199659E+002
        0.89934078555E+001       -0.18095768010E-002       -0.18095768010E-002        0.78641772178E-031        0.18468664136E+002        0.18470473713E+002
        0.89990738865E+001       -0.18111712120E-002       -0.18111712120E-002        0.74000906581E-031        0.18491958461E+002        0.18493769633E+002
        0.90047417017E+001       -0.18125263309E-002       -0.18125263309E-002        0.69632583126E-031        0.18515274905E+002        0.18517087431E+002
        0.90104113013E+001       -0.18136441083E-002       -0.18136441083E-002        0.65520875160E-031        0.18538613477E+002        0.18540427121E+002
        0.90160826851E+001       -0.18145265050E-002       -0.18145265050E-002        0.61650782089E-031        0.18561974191E+002        0.18563788717E+002
        0.90217558533E+001       -0.18151754915E-002       -0.18151754915E-002        0.58008175801E-031        0.18585357057E+002        0.18587172233E+002
        0.90274308057E+001       -0.18155930489E-002       -0.18155930489E-002        0.54579750183E-031        0.18608762087E+002        0.18610577680E+002
        0.90331075424E+001       -0.18157811672E-002       -0.18157811672E-002        0.51352973532E-031        0.18632189293E+002        0.18634005074E+002
        0.90387860634E+001       -0.18157418457E-002       -0.18157418457E-002        0.48316043718E-031        0.18655638685E+002        0.18657454427E+002
        0.90444663688E+001       -0.18154770927E-002       -0.18154770927E-002        0.45457845924E-031        0.18679110276E+002        0.18680925753E+002
        0.90501484584E+001       -0.18149889252E-002       -0.18149889252E-002        0.42767912820E-031        0.18702604077E+002        0.18704419066E+002
        0.90558323323E+001       -0.18142793688E-002       -0.18142793688E-002        0.40236387038E-031        0.18726120100E+002        0.18727934380E+002
        0.90615179905E+001       -0.18133504568E-002       -0.18133504568E-002        0.37853985805E-031        0.18749658356E+002        0.18751471707E+002
        0.90672054330E+001       -0.18122042306E-002       -0.18122042306E-002        0.35611967620E-031        0.18773218857E+002        0.18775031061E+002
        0.90728946598E+001       -0.18108427392E-002       -0.18108427392E-002        0.33502100853E-031        0.18796801614E+002        0.18798612457E+002
        0.90785856709E+001       -0.18092680388E-002       -0.18092680388E-002        0.31516634152E-031        0.18820406640E+002        0.18822215908E+002
        0.90842784663E+001       -0.18074821930E-002       -0.18074821930E-002        0.29648268568E-031        0.18844033944E+002        0.18845841427E+002
        0.90899730460E+001       -0.18054872715E-002       -0.18054872715E-002        0.27890131279E-031        0.18867683541E+002        0.18869489028E+002
        0.90956694099E+001       -0.18032853511E-002       -0.18032853511E-002        0.26235750839E-031        0.18891355440E+002        0.18893158725E+002
        0.91013675582E+001       -0.18008785148E-002       -0.18008785148E-002        0.24679033855E-031        0.18915049653E+002        0.18916850532E+002
        0.91070674908E+001       -0.17982688512E-002       -0.17982688512E-002        0.23214243016E-031        0.18938766193E+002        0.18940564462E+002
        0.91127692077E+001       -0.17954584549E-002       -0.17954584549E-002        0.21835976382E-031        0.18962505070E+002        0.18964300529E+002
        0.91184727088E+001       -0.17924494260E-002       -0.17924494260E-002        0.20539147888E-031        0.18986266298E+002        0.18988058747E+002
        0.91241779943E+001       -0.17892438695E-002       -0.17892438695E-002        0.19318968958E-031        0.19010049886E+002        0.19011839130E+002
        0.91298850640E+001       -0.17858438955E-002       -0.17858438955E-002        0.18170931195E-031        0.19033855848E+002        0.19035641691E+002
        0.91355939181E+001       -0.17822516190E-002       -0.17822516190E-002        0.17090790071E-031        0.19057684194E+002        0.19059466445E+002
        0.91413045564E+001       -0.17784691588E-002       -0.17784691588E-002        0.16074549560E-031        0.19081534937E+002        0.19083313406E+002
        0.91470169791E+001       -0.17744986385E-002       -0.17744986385E-002        0.15118447660E-031        0.19105408088E+002        0.19107182586E+002
        0.91527311860E+001       -0.17703421851E-002       -0.17703421851E-002        0.14218942760E-031        0.19129303659E+002        0.19131074001E+002
        0.91584471773E+001       -0.17660019296E-002       -0.17660019296E-002        0.13372700790E-031        0.19153221662E+002        0.19154987664E+002
        0.91641649528E+001       -0.17614800061E-002       -0.17614800061E-002        0.12576583119E-031        0.19177162108E+002        0.19178923588E+002
        0.91698845126E+001       -0.17567785519E-002       -0.17567785519E-002        0.11827635161E-031        0.19201125010E+002        0.19202881789E+002
        0.91756058567E+001       -0.17518997073E-002       -0.17518997073E-002        0.11123075631E-031        0.19225110380E+002        0.19226862279E+002
        0.91813289851E+001       -0.17468456150E-002       -0.17468456150E-002        0.10460286434E-031        0.19249118228E+002        0.19250865074E+002
        0.91870538979E+001       -0.17416184203E-002       -0.17416184203E-002        0.98368031367E-032        0.19273148568E+002        0.19274890186E+002
        0.91927805949E+001       -0.17362202704E-002       -0.17362202704E-002        0.92503059936E-032        0.19297201410E+002        0.19298937631E+002
        0.91985090762E+001       -0.17306533146E-002       -0.17306533146E-002        0.86986114949E-032        0.19321276768E+002        0.19323007421E+002
        0.92042393418E+001       -0.17249197037E-002       -0.17249197037E-002        0.81796644053E-032        0.19345374652E+002        0.19347099572E+002
        0.92099713917E+001       -0.17190215898E-002       -0.17190215898E-002        0.76915302656E-032        0.19369495075E+002        0.19371214096E+002
        0.92157052259E+001       -0.17129611264E-002       -0.17129611264E-002        0.72323883308E-032        0.19393638048E+002        0.19395351009E+002
        0.92214408443E+001       -0.17067404677E-002       -0.17067404677E-002        0.68005249184E-032        0.19417803584E+002        0.19419510325E+002
        0.92271782471E+001       -0.17003617686E-002       -0.17003617686E-002        0.63943271446E-032        0.19441991695E+002        0.19443692056E+002
        0.92329174342E+001       -0.16938271842E-002       -0.16938271842E-002        0.60122770243E-032        0.19466202392E+002        0.19467896219E+002
        0.92386584056E+001       -0.16871388705E-002       -0.16871388705E-002        0.56529459156E-032        0.19490435688E+002        0.19492122826E+002
        0.92444011612E+001       -0.16802989826E-002       -0.16802989826E-002        0.53149892871E-032        0.19514691594E+002        0.19516371893E+002
        0.92501457012E+001       -0.16733096757E-002       -0.16733096757E-002        0.49971417905E-032        0.19538970123E+002        0.19540643433E+002
        0.92558920255E+001       -0.16661731046E-002       -0.16661731046E-002        0.46982126204E-032        0.19563271287E+002        0.19564937460E+002
        0.92616401340E+001       -0.16588914231E-002       -0.16588914231E-002        0.44170811447E-032        0.19587595098E+002        0.19589253989E+002
        0.92673900269E+001       -0.16514667843E-002       -0.16514667843E-002        0.41526927894E-032        0.19611941567E+002        0.19613593034E+002
        0.92731417040E+001       -0.16439013397E-002       -0.16439013397E-002        0.39040551644E-032        0.19636310708E+002        0.19637954609E+002
        0.92788951655E+001       -0.16361972397E-002       -0.16361972397E-002        0.36702344144E-032        0.19660702532E+002        0.19662338729E+002
        0.92846504112E+001       -0.16283566329E-002       -0.16283566329E-002        0.34503517837E-032        0.19685117051E+002        0.19686745408E+002
        0.92904074412E+001       -0.16203816662E-002       -0.16203816662E-002        0.32435803809E-032        0.19709554278E+002        0.19711174660E+002
        0.92961662556E+001       -0.16122744840E-002       -0.16122744840E-002        0.30491421330E-032        0.19734014224E+002        0.19735626499E+002
        0.93019268542E+001       -0.16040372289E-002       -0.16040372289E-002        0.28663049176E-032        0.19758496903E+002        0.19760100940E+002
        0.93076892371E+001       -0.15956720404E-002       -0.15956720404E-002        0.26943798625E-032        0.19783002325E+002        0.19784597997E+002
        0.93134534043E+001       -0.15871810557E-002       -0.15871810557E-002        0.25327188028E-032        0.19807530504E+002        0.19809117685E+002
        0.93192193558E+001       -0.15785664089E-002       -0.15785664089E-002        0.23807118879E-032        0.19832081452E+002        0.19833660018E+002
        0.93249870917E+001       -0.15698302307E-002       -0.15698302307E-002        0.22377853272E-032        0.19856655181E+002        0.19858225011E+002
        0.93307566118E+001       -0.15609746486E-002       -0.15609746486E-002        0.21033992688E-032        0.19881251702E+002        0.19882812677E+002
        0.93365279162E+001       -0.15520017865E-002       -0.15520017865E-002        0.19770458017E-032        0.19905871030E+002        0.19907423032E+002
        0.93423010049E+001       -0.15429137644E-002       -0.15429137644E-002        0.18582470749E-032        0.19930513175E+002        0.19932056089E+002
        0.93480758778E+001       -0.15337126983E-002       -0.15337126983E-002        0.17465535279E-032        0.19955178151E+002        0.19956711863E+002
        0.93538525351E+001       -0.15244007000E-002       -0.15244007000E-002        0.16415422232E-032        0.19979865969E+002        0.19981390370E+002
        0.93596309767E+001       -0.15149798769E-002       -0.15149798769E-002        0.15428152777E-032        0.20004576642E+002        0.20006091622E+002
        0.93654112026E+001       -0.15054523317E-002       -0.15054523317E-002        0.14499983858E-032        0.20029310183E+002        0.20030815636E+002
        0.93711932128E+001       -0.14958201621E-002       -0.14958201621E-002        0.13627394289E-032        0.20054066604E+002        0.20055562424E+002
        0.93769770072E+001       -0.14860854612E-002       -0.14860854612E-002        0.12807071670E-032        0.20078845917E+002        0.20080332002E+002
        0.93827625860E+001       -0.14762503167E-002       -0.14762503167E-002        0.12035900062E-032        0.20103648135E+002        0.20105124385E+002
        0.93885499491E+001       -0.14663168104E-002       -0.14663168104E-002        0.11310948398E-032        0.20128473270E+002        0.20129939587E+002
        0.93943390964E+001       -0.14562870193E-002       -0.14562870193E-002        0.10629459564E-032        0.20153321335E+002        0.20154777622E+002
        0.94001300281E+001       -0.14461630140E-002       -0.14461630140E-002        0.99888401246E-033        0.20178192343E+002        0.20179638506E+002
        0.94059227440E+001       -0.14359468594E-002       -0.14359468594E-002        0.93866506562E-033        0.20203086305E+002        0.20204522252E+002
        0.94117172443E+001       -0.14256406141E-002       -0.14256406141E-002        0.88205966434E-033        0.20228003235E+002        0.20229428876E+002
        0.94175135288E+001       -0.14152463304E-002       -0.14152463304E-002        0.82885199139E-033        0.20252943145E+002        0.20254358392E+002
        0.94233115976E+001       -0.14047660539E-002       -0.14047660539E-002        0.77883905752E-033        0.20277906048E+002        0.20279310814E+002
        0.94291114508E+001       -0.13942018237E-002       -0.13942018237E-002        0.73182994276E-033        0.20302891956E+002        0.20304286158E+002
        0.94349130882E+001       -0.13835556720E-002       -0.13835556720E-002        0.68764508223E-033        0.20327900882E+002        0.20329284438E+002
        0.94407165099E+001       -0.13728296237E-002       -0.13728296237E-002        0.64611559408E-033        0.20352932839E+002        0.20354305669E+002
        0.94465217159E+001       -0.13620256965E-002       -0.13620256965E-002        0.60708264698E-033        0.20377987839E+002        0.20379349865E+002
        0.94523287063E+001       -0.13511459009E-002       -0.13511459009E-002        0.57039686489E-033        0.20403065896E+002        0.20404417042E+002
