 # atomic units 
 #
 # material = aluminum                
 # nfraction =    1.00000000000000     
 # Zbar =    3.00051384205849     
 #
 # screening length =  0.954331389432114     
# r     (v(i,j),j=i,nspecies, i=1,nspecies)     (dv/dr(i,j),j=i,nspecies, i=1,nspecies)
        0.11429263723E+002        0.25829736555E-004        0.20004086429E-004
        0.11436566767E+002        0.25983045781E-004        0.19498913621E-004
        0.11443869811E+002        0.26114553322E-004        0.18993715641E-004
        0.11451172855E+002        0.26260460470E-004        0.18488414688E-004
        0.11458475899E+002        0.26384610606E-004        0.17983167592E-004
        0.11465778943E+002        0.26523115047E-004        0.17478214707E-004
        0.11473081987E+002        0.26639912771E-004        0.16973188311E-004
        0.11480385030E+002        0.26771017819E-004        0.16468806458E-004
        0.11487688074E+002        0.26880471378E-004        0.15964617258E-004
        0.11494991118E+002        0.27004189352E-004        0.15460735169E-004
        0.11502294162E+002        0.27106305958E-004        0.14957372916E-004
        0.11509597206E+002        0.27222649022E-004        0.14454757512E-004
        0.11516900250E+002        0.27317447086E-004        0.13952498914E-004
        0.11524203294E+002        0.27426431451E-004        0.13450882911E-004
        0.11531506338E+002        0.27513925482E-004        0.12950050897E-004
        0.11538809382E+002        0.27615572068E-004        0.12450111247E-004
        0.11546112426E+002        0.27695786465E-004        0.11950793949E-004
        0.11553415470E+002        0.27790117485E-004        0.11452566181E-004
        0.11560718513E+002        0.27863077161E-004        0.10955301717E-004
        0.11568021557E+002        0.27950122686E-004        0.10458990012E-004
        0.11575324601E+002        0.28015855543E-004        0.99636948828E-005
        0.11582627645E+002        0.28095644421E-004        0.94697702370E-005
        0.11589930689E+002        0.28154185236E-004        0.89768101723E-005
        0.11597233733E+002        0.28226751661E-004        0.84852596151E-005
        0.11604536777E+002        0.28278135023E-004        0.79950458145E-005
        0.11611839821E+002        0.28343519191E-004        0.75062564026E-005
        0.11619142865E+002        0.28387785345E-004        0.70188283734E-005
        0.11626445909E+002        0.28446028030E-004        0.65330004409E-005
        0.11633748953E+002        0.28483220146E-004        0.60484985356E-005
        0.11641051996E+002        0.28534364172E-004        0.55656799242E-005
        0.11648355040E+002        0.28564526119E-004        0.50847247658E-005
        0.11655658084E+002        0.28608623372E-004        0.46055529921E-005
        0.11662961128E+002        0.28631808333E-004        0.41279778347E-005
        0.11670264172E+002        0.28668908265E-004        0.36523793800E-005
        0.11677567216E+002        0.28685168348E-004        0.31785409784E-005
        0.11684870260E+002        0.28715325623E-004        0.27067820158E-005
        0.11692173304E+002        0.28724716823E-004        0.22369742976E-005
        0.11699476348E+002        0.28747990395E-004        0.17693406536E-005
        0.11706779392E+002        0.28750572884E-004        0.13037116062E-005
        0.11714082436E+002        0.28767023870E-004        0.84038076465E-006
        0.11721385480E+002        0.28762860411E-004        0.37908026370E-006
        0.11728688523E+002        0.28772552117E-004       -0.79658388113E-007
        0.11735991567E+002        0.28761709699E-004       -0.53625906086E-006
        0.11743294611E+002        0.28764710855E-004       -0.99054474785E-006
        0.11750597655E+002        0.28747254438E-004       -0.14423154474E-005
        0.11757900699E+002        0.28743635669E-004       -0.18913646104E-005
        0.11765203743E+002        0.28719641656E-004       -0.23379984701E-005
        0.11772506787E+002        0.28709478073E-004       -0.27820236050E-005
        0.11779809831E+002        0.28679019764E-004       -0.32234585176E-005
        0.11787112875E+002        0.28662387383E-004       -0.36620600018E-005
        0.11794415919E+002        0.28625543917E-004       -0.40981121435E-005
        0.11801718963E+002        0.28602521439E-004       -0.45313174460E-005
        0.11809022006E+002        0.28559371551E-004       -0.49617962037E-005
        0.11816325050E+002        0.28530040462E-004       -0.53892619665E-005
        0.11823628094E+002        0.28480667904E-004       -0.58138272536E-005
        0.11830931138E+002        0.28445114655E-004       -0.62352259261E-005
        0.11838234182E+002        0.28389607964E-004       -0.66537314874E-005
        0.11845537226E+002        0.28347921143E-004       -0.70692067639E-005
        0.11852840270E+002        0.28286366758E-004       -0.74815341908E-005
        0.11860143314E+002        0.28238636680E-004       -0.78906159306E-005
        0.11867446358E+002        0.28171127907E-004       -0.82966221681E-005
        0.11874749402E+002        0.28117446979E-004       -0.86993158725E-005
        0.11882052446E+002        0.28044077045E-004       -0.90987691331E-005
        0.11889355490E+002        0.27984541055E-004       -0.94948607237E-005
        0.11896658533E+002        0.27905406314E-004       -0.98876528575E-005
        0.11903961577E+002        0.27840112632E-004       -0.10276816803E-004
        0.11911264621E+002        0.27755314191E-004       -0.10662695080E-004
        0.11918567665E+002        0.27684363881E-004       -0.11045074923E-004
        0.11925870709E+002        0.27594000752E-004       -0.11423862756E-004
        0.11933173753E+002        0.27517497451E-004       -0.11799050558E-004
        0.11940476797E+002        0.27421674606E-004       -0.12170719216E-004
        0.11947779841E+002        0.27339722373E-004       -0.12538508025E-004
        0.11955082885E+002        0.27238547807E-004       -0.12902914820E-004
        0.11962385929E+002        0.27151252788E-004       -0.13263546385E-004
        0.11969688973E+002        0.27044830960E-004       -0.13620448669E-004
        0.11976992016E+002        0.26952302841E-004       -0.13973315199E-004
        0.11984295060E+002        0.26840747093E-004       -0.14322522953E-004
        0.11991598104E+002        0.26743098338E-004       -0.14667949325E-004
        0.11998901148E+002        0.26626517267E-004       -0.15009423874E-004
        0.12006204192E+002        0.26523860900E-004       -0.15346736484E-004
        0.12013507236E+002        0.26402372941E-004       -0.15680286519E-004
        0.12020810280E+002        0.26294824784E-004       -0.16009899384E-004
        0.12028113324E+002        0.26168542326E-004       -0.16335534403E-004
        0.12035416368E+002        0.26056218059E-004       -0.16656935574E-004
        0.12042719412E+002        0.25925260969E-004       -0.16974409261E-004
        0.12050022456E+002        0.25808279871E-004       -0.17287741900E-004
        0.12057325500E+002        0.25672765924E-004       -0.17597084436E-004
        0.12064628543E+002        0.25551246834E-004       -0.17902108296E-004
        0.12071931587E+002        0.25411297315E-004       -0.18202947961E-004
        0.12079234631E+002        0.25285364497E-004       -0.18499423499E-004
        0.12086537675E+002        0.25141104191E-004       -0.18791832536E-004
        0.12093840719E+002        0.25010880859E-004       -0.19080048262E-004
        0.12101143763E+002        0.24862430337E-004       -0.19363983243E-004
        0.12108446807E+002        0.24728040334E-004       -0.19643351140E-004
        0.12115749851E+002        0.24575528755E-004       -0.19918567361E-004
        0.12123052895E+002        0.24437099501E-004       -0.20189489831E-004
        0.12130355939E+002        0.24280650149E-004       -0.20456022743E-004
        0.12137658983E+002        0.24138308543E-004       -0.20718102033E-004
        0.12144962026E+002        0.23978050511E-004       -0.20975873802E-004
        0.12152265070E+002        0.23831924590E-004       -0.21229036994E-004
        0.12159568114E+002        0.23667988036E-004       -0.21477826902E-004
        0.12166871158E+002        0.23518209061E-004       -0.21722161127E-004
        0.12174174202E+002        0.23350722871E-004       -0.21962070664E-004
        0.12181477246E+002        0.23197420620E-004       -0.22197316690E-004
        0.12188780290E+002        0.23026517466E-004       -0.22428091453E-004
        0.12196083334E+002        0.22869825431E-004       -0.22654401531E-004
        0.12203386378E+002        0.22695635766E-004       -0.22876331360E-004
        0.12210689422E+002        0.22535683206E-004       -0.23093429269E-004
        0.12217992466E+002        0.22358341510E-004       -0.23306213368E-004
        0.12225295509E+002        0.22195262082E-004       -0.23514260891E-004
        0.12232598553E+002        0.22014900474E-004       -0.23717621041E-004
        0.12239901597E+002        0.21848831893E-004       -0.23916269150E-004
        0.12247204641E+002        0.21665587594E-004       -0.24110566626E-004
        0.12254507685E+002        0.21496662301E-004       -0.24300275128E-004
        0.12261810729E+002        0.21310665815E-004       -0.24485303941E-004
        0.12269113773E+002        0.21139019254E-004       -0.24665487637E-004
        0.12276416817E+002        0.20950409634E-004       -0.24841247266E-004
        0.12283719861E+002        0.20776177262E-004       -0.25012417084E-004
        0.12291022905E+002        0.20585086096E-004       -0.25178892893E-004
        0.12298325949E+002        0.20408403580E-004       -0.25340364675E-004
        0.12305628993E+002        0.20214972450E-004       -0.25497393513E-004
        0.12312932036E+002        0.20035977843E-004       -0.25649780450E-004
        0.12320235080E+002        0.19840339376E-004       -0.25797581304E-004
        0.12327538124E+002        0.19659167530E-004       -0.25940586937E-004
        0.12334841168E+002        0.19461458681E-004       -0.26078887814E-004
        0.12342144212E+002        0.19278248420E-004       -0.26212557566E-004
        0.12349447256E+002        0.19078605487E-004       -0.26341640728E-004
        0.12356750300E+002        0.18893491510E-004       -0.26465812049E-004
        0.12364053344E+002        0.18692053160E-004       -0.26585499233E-004
        0.12371356388E+002        0.18505172774E-004       -0.26700525863E-004
        0.12378659432E+002        0.18302072509E-004       -0.26810860258E-004
        0.12385962476E+002        0.18113562387E-004       -0.26916336596E-004
        0.12393265519E+002        0.17908939633E-004       -0.27017307019E-004
        0.12400568563E+002        0.17718936613E-004       -0.27113578401E-004
        0.12407871607E+002        0.17512925753E-004       -0.27205446879E-004
        0.12415174651E+002        0.17321562845E-004       -0.27292352428E-004
        0.12422477695E+002        0.17114300609E-004       -0.27374512500E-004
        0.12429780739E+002        0.16921719680E-004       -0.27452344640E-004
        0.12437083783E+002        0.16713338536E-004       -0.27525548140E-004
        0.12444386827E+002        0.16519670467E-004       -0.27593877182E-004
        0.12451689871E+002        0.16310309152E-004       -0.27657834864E-004
        0.12458992915E+002        0.16115689056E-004       -0.27717107280E-004
        0.12466295959E+002        0.15905479786E-004       -0.27771780597E-004
        0.12473599003E+002        0.15710043336E-004       -0.27821785372E-004
        0.12480902046E+002        0.15499121412E-004       -0.27867466183E-004
        0.12488205090E+002        0.15303000017E-004       -0.27908467826E-004
        0.12495508134E+002        0.15091496875E-004       -0.27944884914E-004
        0.12502811178E+002        0.14894825905E-004       -0.27976770602E-004
        0.12510114222E+002        0.14682874632E-004       -0.28004306686E-004
        0.12517417266E+002        0.14485783867E-004       -0.28027169885E-004
        0.12524720310E+002        0.14273516182E-004       -0.28045691381E-004
        0.12532023354E+002        0.14076137354E-004       -0.28059625729E-004
        0.12539326398E+002        0.13863683609E-004       -0.28069166895E-004
        0.12546629442E+002        0.13666147948E-004       -0.28074257262E-004
        0.12553932486E+002        0.13453637259E-004       -0.28075086181E-004
        0.12561235529E+002        0.13256072080E-004       -0.28071374006E-004
        0.12568538573E+002        0.13043632952E-004       -0.28063426311E-004
        0.12575841617E+002        0.12846166510E-004       -0.28050943917E-004
        0.12583144661E+002        0.12633926981E-004       -0.28034170647E-004
        0.12590447705E+002        0.12436688245E-004       -0.28013133608E-004
        0.12597750749E+002        0.12224773204E-004       -0.27987904022E-004
        0.12605053793E+002        0.12027885750E-004       -0.27958359988E-004
        0.12612356837E+002        0.11816419389E-004       -0.27924643429E-004
        0.12619659881E+002        0.11620007238E-004       -0.27886499614E-004
        0.12626962925E+002        0.11409115106E-004       -0.27844390786E-004
        0.12634265969E+002        0.11213300900E-004       -0.27797916025E-004
        0.12641569013E+002        0.11003104617E-004       -0.27747369554E-004
        0.12648872056E+002        0.10808011659E-004       -0.27692814835E-004
        0.12656175100E+002        0.10598629182E-004       -0.27634099818E-004
        0.12663478144E+002        0.10404376839E-004       -0.27571283792E-004
        0.12670781188E+002        0.10195928776E-004       -0.27504562890E-004
        0.12678084232E+002        0.10002634044E-004       -0.27433640499E-004
        0.12685387276E+002        0.97952387358E-005       -0.27358867411E-004
        0.12692690320E+002        0.96030192869E-005       -0.27280045522E-004
        0.12699993364E+002        0.93967920547E-005       -0.27197370921E-004
        0.12707296408E+002        0.92057633588E-005       -0.27110911495E-004
        0.12714599452E+002        0.90008156998E-005       -0.27020637937E-004
        0.12721902496E+002        0.88110888055E-005       -0.26926184371E-004
        0.12729205539E+002        0.86075374221E-005       -0.26828165352E-004
        0.12736508583E+002        0.84192255229E-005       -0.26726390280E-004
        0.12743811627E+002        0.82171772947E-005       -0.26620843526E-004
        0.12751114671E+002        0.80303903987E-005       -0.26511644955E-004
        0.12758417715E+002        0.78299536979E-005       -0.26398915325E-004
        0.12765720759E+002        0.76447967767E-005       -0.26282301642E-004
        0.12773023803E+002        0.74460798493E-005       -0.26162193968E-004
        0.12780326847E+002        0.72626607273E-005       -0.26038475733E-004
        0.12787629891E+002        0.70657672855E-005       -0.25911246018E-004
        0.12794932935E+002        0.68841900452E-005       -0.25780528160E-004
        0.12802235979E+002        0.66892222700E-005       -0.25646547393E-004
        0.12809539022E+002        0.65095855759E-005       -0.25508963582E-004
        0.12816842066E+002        0.63166436933E-005       -0.25368000301E-004
        0.12824145110E+002        0.61390495904E-005       -0.25223612748E-004
        0.12831448154E+002        0.59482329201E-005       -0.25076095939E-004
        0.12838751198E+002        0.57727771881E-005       -0.24925264052E-004
        0.12846054242E+002        0.55841797997E-005       -0.24771305063E-004
        0.12853357286E+002        0.54109565905E-005       -0.24614034042E-004
        0.12860660330E+002        0.52246724777E-005       -0.24453489008E-004
        0.12867963374E+002        0.50537780433E-005       -0.24289844084E-004
        0.12875266418E+002        0.48699002503E-005       -0.24123361350E-004
        0.12882569462E+002        0.47014213743E-005       -0.23953744330E-004
        0.12889872506E+002        0.45200370729E-005       -0.23781241293E-004
        0.12897175549E+002        0.43540617451E-005       -0.23605575231E-004
        0.12904478593E+002        0.41752592313E-005       -0.23427087079E-004
        0.12911781637E+002        0.40118749281E-005       -0.23245741098E-004
        0.12919084681E+002        0.38357371088E-005       -0.23061667494E-004
        0.12926387725E+002        0.36750254670E-005       -0.22874606340E-004
        0.12933690769E+002        0.35016357624E-005       -0.22684872589E-004
        0.12940993813E+002        0.33436795111E-005       -0.22492529524E-004
        0.12948296857E+002        0.31731150160E-005       -0.22297642517E-004
        0.12955599901E+002        0.30179894784E-005       -0.22100012236E-004
        0.12962902945E+002        0.28503273632E-005       -0.21899770034E-004
        0.12970205989E+002        0.26981108122E-005       -0.21696863069E-004
        0.12977509032E+002        0.25334280949E-005       -0.21491793309E-004
        0.12984812076E+002        0.23841910996E-005       -0.21284110706E-004
        0.12992115120E+002        0.22225574769E-005       -0.21074136334E-004
        0.12999418164E+002        0.20763717300E-005       -0.20861771980E-004
        0.13006721208E+002        0.19178555304E-005       -0.20647106981E-004
        0.13014024252E+002        0.17747895970E-005       -0.20430148555E-004
        0.13021327296E+002        0.16194578695E-005       -0.20210996345E-004
        0.13028630340E+002        0.14795773436E-005       -0.19989510463E-004
        0.13035933384E+002        0.13274961630E-005       -0.19766150065E-004
        0.13043236428E+002        0.11908625656E-005       -0.19540748511E-004
        0.13050539472E+002        0.10420890714E-005       -0.19313303146E-004
        0.13057842516E+002        0.90876211987E-006       -0.19083722316E-004
        0.13065145559E+002        0.76335730216E-006       -0.18852373965E-004
        0.13072448603E+002        0.63339405862E-006       -0.18619024948E-004
        0.13079751647E+002        0.49141290247E-006       -0.18383803563E-004
        0.13087054691E+002        0.36486998933E-006       -0.18146879039E-004
        0.13094357735E+002        0.22636466893E-006       -0.17908280283E-004
        0.13101660779E+002        0.10329146784E-006       -0.17667899541E-004
        0.13108963823E+002       -0.31687586962E-007       -0.17425816152E-004
        0.13116266867E+002       -0.15124012745E-006       -0.17182025813E-004
        0.13123569911E+002       -0.28264316673E-006       -0.16936924940E-004
        0.13130872955E+002       -0.39863091895E-006       -0.16690146409E-004
        0.13138175999E+002       -0.52641435054E-006       -0.16442037662E-004
        0.13145479042E+002       -0.63879332785E-006       -0.16192515557E-004
        0.13152782086E+002       -0.76291712997E-006       -0.15941634502E-004
        0.13160085130E+002       -0.87164678901E-006       -0.15689290548E-004
        0.13167388174E+002       -0.99206979653E-006       -0.15435724878E-004
        0.13174691218E+002       -0.10971108735E-005       -0.15180806222E-004
        0.13181994262E+002       -0.12137955312E-005       -0.14924960401E-004
        0.13189297306E+002       -0.13151146687E-005       -0.14667936172E-004
        0.13196600350E+002       -0.14280302740E-005       -0.14409770330E-004
        0.13203903394E+002       -0.15255935357E-005       -0.14150504035E-004
        0.13211206438E+002       -0.16347073901E-005       -0.13890420945E-004
        0.13218509482E+002       -0.17284867207E-005       -0.13629250006E-004
        0.13225812526E+002       -0.18337710563E-005       -0.13367311045E-004
        0.13233115569E+002       -0.19237392971E-005       -0.13104486225E-004
        0.13240418613E+002       -0.20251700072E-005       -0.12840900972E-004
        0.13247721657E+002       -0.21113030622E-005       -0.12576481062E-004
        0.13255024701E+002       -0.22088568982E-005       -0.12311470855E-004
        0.13262327745E+002       -0.22911339037E-005       -0.12045822720E-004
        0.13269630789E+002       -0.23847929751E-005       -0.11779644356E-004
        0.13276933833E+002       -0.24631968196E-005       -0.11512514438E-004
        0.13284236877E+002       -0.25529395351E-005       -0.11245102803E-004
        0.13291539921E+002       -0.26274521515E-005       -0.10977301037E-004
        0.13298842965E+002       -0.27132687471E-005       -0.10708986247E-004
        0.13306146009E+002       -0.27838768969E-005       -0.10440292764E-004
        0.13313449052E+002       -0.28657543950E-005       -0.10171473145E-004
        0.13320752096E+002       -0.29324506545E-005       -0.99022569652E-005
        0.13328055140E+002       -0.30103814706E-005       -0.96328938979E-005
        0.13335358184E+002       -0.30731578526E-005       -0.93631607969E-005
        0.13342661228E+002       -0.31471344857E-005       -0.90934320083E-005
        0.13349964272E+002       -0.32059855980E-005       -0.88236379778E-005
        0.13357267316E+002       -0.32760072062E-005       -0.85538111747E-005
        0.13364570360E+002       -0.33309315697E-005       -0.82839397467E-005
        0.13371873404E+002       -0.33969970696E-005       -0.80141055677E-005
        0.13379176448E+002       -0.34479945288E-005       -0.77442465921E-005
        0.13386479492E+002       -0.35101041499E-005       -0.74746094204E-005
        0.13393782535E+002       -0.35571775336E-005       -0.72051871455E-005
        0.13401085579E+002       -0.36153377010E-005       -0.69362662921E-005
        0.13408388623E+002       -0.36584974228E-005       -0.66673087505E-005
        0.13415691667E+002       -0.37127149754E-005       -0.63986821725E-005
        0.13422994711E+002       -0.37519652843E-005       -0.61305345168E-005
        0.13430297755E+002       -0.38022520963E-005       -0.58627742957E-005
        0.13437600799E+002       -0.38376056009E-005       -0.55952605556E-005
        0.13444903843E+002       -0.38839709787E-005       -0.53285155078E-005
        0.13452206887E+002       -0.39154424565E-005       -0.50622038576E-005
        0.13459509931E+002       -0.39579040064E-005       -0.47964869692E-005
        0.13466812975E+002       -0.39855084278E-005       -0.45315187737E-005
        0.13474116019E+002       -0.40240858170E-005       -0.42671551343E-005
        0.13481419062E+002       -0.40478429031E-005       -0.40032611642E-005
        0.13488722106E+002       -0.40825518684E-005       -0.37402812120E-005
        0.13496025150E+002       -0.41024817806E-005       -0.34780043730E-005
        0.13503328194E+002       -0.41333459889E-005       -0.32168884353E-005
        0.13510631238E+002       -0.41494759044E-005       -0.29565384447E-005
        0.13517934282E+002       -0.41765235476E-005       -0.26970666767E-005
        0.13525237326E+002       -0.41888774354E-005       -0.24383111632E-005
        0.13532540370E+002       -0.42121318488E-005       -0.21807626608E-005
        0.13539843414E+002       -0.42207377517E-005       -0.19243472503E-005
        0.13547146458E+002       -0.42402331602E-005       -0.16689525921E-005
        0.13554449502E+002       -0.42451224937E-005       -0.14145943940E-005
        0.13561752545E+002       -0.42608889896E-005       -0.11614160478E-005
        0.13569055589E+002       -0.42620940799E-005       -0.90941064367E-006
        0.13576358633E+002       -0.42741660726E-005       -0.65881122130E-006
        0.13583661677E+002       -0.42717245416E-005       -0.40934682021E-006
        0.13590964721E+002       -0.42801391916E-005       -0.16125158483E-006
        0.13598267765E+002       -0.42740875698E-005        0.85592772482E-007
        0.13605570809E+002       -0.42788831904E-005        0.33100831070E-006
        0.13612873853E+002       -0.42692605726E-005        0.57503193918E-006
        0.13620176897E+002       -0.42704784077E-005        0.81747740200E-006
        0.13627479941E+002       -0.42573281300E-005        0.10585306956E-005
        0.13634782985E+002       -0.42550116096E-005        0.12979806355E-005
        0.13642086029E+002       -0.42383773796E-005        0.15359245079E-005
        0.13649389072E+002       -0.42325719643E-005        0.17720894590E-005
        0.13656692116E+002       -0.42125017177E-005        0.20068488313E-005
        0.13663995160E+002       -0.42032539666E-005        0.22398829713E-005
        0.13671298204E+002       -0.41797933867E-005        0.24712070458E-005
        0.13678601248E+002       -0.41671535191E-005        0.27007628868E-005
        0.13685904292E+002       -0.41403533670E-005        0.29286485254E-005
        0.13693207336E+002       -0.41243716487E-005        0.31545959641E-005
        0.13700510380E+002       -0.40942845841E-005        0.33788139293E-005
        0.13707813424E+002       -0.40750146296E-005        0.36010563738E-005
        0.13715116468E+002       -0.40416947238E-005        0.38215750149E-005
        0.13722419512E+002       -0.40191906101E-005        0.40401281555E-005
        0.13729722555E+002       -0.39826917051E-005        0.42566827454E-005
        0.13737025599E+002       -0.39570113735E-005        0.44711732636E-005
        0.13744328643E+002       -0.39173927658E-005        0.46837455181E-005
        0.13751631687E+002       -0.38885944258E-005        0.48942018929E-005
        0.13758934731E+002       -0.38459149949E-005        0.51025740360E-005
        0.13766237775E+002       -0.38140600358E-005        0.53089190466E-005
        0.13773540819E+002       -0.37683797914E-005        0.55133225270E-005
        0.13780843863E+002       -0.37335262222E-005        0.57152762262E-005
        0.13788146907E+002       -0.36849092587E-005        0.59151188681E-005
        0.13795449951E+002       -0.36471237396E-005        0.61128123558E-005
        0.13802752995E+002       -0.35956322403E-005        0.63083440948E-005
        0.13810056038E+002       -0.35549777778E-005        0.65013879996E-005
        0.13817359082E+002       -0.35006796112E-005        0.66923307085E-005
        0.13824662126E+002       -0.34572232774E-005        0.68810742151E-005
        0.13831965170E+002       -0.34001812137E-005        0.70673409700E-005
        0.13839268214E+002       -0.33539913447E-005        0.72512561796E-005
        0.13846571258E+002       -0.32942758667E-005        0.74328450486E-005
        0.13853874302E+002       -0.32454208290E-005        0.76118785834E-005
        0.13861177346E+002       -0.31831031964E-005        0.77887008705E-005
        0.13868480390E+002       -0.31316526545E-005        0.79629314579E-005
        0.13875783434E+002       -0.30668029760E-005        0.81348475047E-005
        0.13883086478E+002       -0.30128286336E-005        0.83042261781E-005
        0.13890389522E+002       -0.29455177347E-005        0.84711611648E-005
        0.13897692565E+002       -0.28890923864E-005        0.86355528044E-005
        0.13904995609E+002       -0.28193930673E-005        0.87973947058E-005
        0.13912298653E+002       -0.27605911433E-005        0.89565505325E-005
        0.13919601697E+002       -0.26885798377E-005        0.91132819715E-005
        0.13926904741E+002       -0.26274760237E-005        0.92672617396E-005
        0.13934207785E+002       -0.25532282913E-005        0.94188208482E-005
        0.13941510829E+002       -0.24898981772E-005        0.95677305315E-005
        0.13948813873E+002       -0.24134880306E-005        0.97139203350E-005
        0.13956116917E+002       -0.23480100800E-005        0.98574023566E-005
        0.13963419961E+002       -0.22695167568E-005        0.99984835866E-005
        0.13970723005E+002       -0.22019656277E-005        0.10136739991E-004
        0.13978026048E+002       -0.21214654113E-005        0.10272242084E-004
        0.13985329092E+002       -0.20519226328E-005        0.10405081249E-004
        0.13992632136E+002       -0.19694946093E-005        0.10535231250E-004
        0.13999935180E+002       -0.18980383935E-005        0.10662510706E-004
        0.14007238224E+002       -0.18137637282E-005        0.10787101537E-004
        0.14014541268E+002       -0.17404753131E-005        0.10908865221E-004
        0.14021844312E+002       -0.16544345300E-005        0.11027975359E-004
        0.14029147356E+002       -0.15793940071E-005        0.11144332316E-004
        0.14036450400E+002       -0.14916660381E-005        0.11257910271E-004
        0.14043753444E+002       -0.14149542494E-005        0.11368593269E-004
        0.14051056488E+002       -0.13256219293E-005        0.11476670988E-004
        0.14058359532E+002       -0.12473192523E-005        0.11581689214E-004
        0.14065662575E+002       -0.11564652796E-005        0.11683914345E-004
        0.14072965619E+002       -0.10766572381E-005        0.11783216059E-004
        0.14080268663E+002       -0.98436506955E-006        0.11879901873E-004
        0.14087571707E+002       -0.90313261162E-006        0.11973752336E-004
        0.14094874751E+002       -0.80948182903E-006        0.12064865560E-004
        0.14102177795E+002       -0.72690638713E-006        0.12152873925E-004
        0.14109480839E+002       -0.63198228012E-006        0.12237974830E-004
        0.14116783883E+002       -0.54815170996E-006        0.12320245827E-004
        0.14124086927E+002       -0.45203804197E-006        0.12399848459E-004
        0.14131389971E+002       -0.36703269066E-006        0.12476470104E-004
        0.14138693015E+002       -0.26981193675E-006        0.12550232472E-004
        0.14145996058E+002       -0.18371714607E-006        0.12621092141E-004
        0.14153299102E+002       -0.85473428517E-007        0.12689147185E-004
        0.14160602146E+002        0.16274018250E-008        0.12754145093E-004
        0.14167905190E+002        0.10080850468E-006        0.12816428446E-004
        0.14175208234E+002        0.18883103315E-006        0.12875716260E-004
        0.14182511278E+002        0.28886615832E-006        0.12932091520E-004
        0.14189814322E+002        0.37772405318E-006        0.12985681967E-004
        0.14197117366E+002        0.47853002031E-006        0.13036580107E-004
        0.14204420410E+002        0.56814324474E-006        0.13084428237E-004
        0.14211723454E+002        0.66963622044E-006        0.13129461036E-004
        0.14219026498E+002        0.75991906632E-006        0.13171554047E-004
        0.14226329542E+002        0.86201502829E-006        0.13210741105E-004
        0.14233632585E+002        0.95288207547E-006        0.13246980714E-004
        0.14240935629E+002        0.10554955651E-005        0.13280561051E-004
        0.14248238673E+002        0.11468648828E-005        0.13311154050E-004
        0.14255541717E+002        0.12499134639E-005        0.13339045080E-004
        0.14262844761E+002        0.13417019152E-005        0.13363967476E-004
        0.14270147805E+002        0.14451028006E-005        0.13386050078E-004
        0.14277450849E+002        0.15372255101E-005        0.13405329355E-004
        0.14284753893E+002        0.16408963115E-005        0.13421841763E-004
        0.14292056937E+002        0.17332718844E-005        0.13435369938E-004
        0.14299359981E+002        0.18371286381E-005        0.13446154073E-004
        0.14306663025E+002        0.19296733690E-005        0.13454241308E-004
        0.14313966068E+002        0.20336366395E-005        0.13459463549E-004
        0.14321269112E+002        0.21262692566E-005        0.13461785200E-004
        0.14328572156E+002        0.22302548670E-005        0.13461461009E-004
        0.14335875200E+002        0.23228943213E-005        0.13458268672E-004
        0.14343178244E+002        0.24268217708E-005        0.13452435861E-004
        0.14350481288E+002        0.25193875659E-005        0.13443812216E-004
        0.14357784332E+002        0.26231775607E-005        0.13432465813E-004
        0.14365087376E+002        0.27155891289E-005        0.13418176889E-004
        0.14372390420E+002        0.28191589580E-005        0.13401296609E-004
        0.14379693464E+002        0.29113354334E-005        0.13381789834E-004
        0.14386996508E+002        0.30146089197E-005        0.13359771096E-004
        0.14394299551E+002        0.31064752138E-005        0.13334752758E-004
        0.14401602595E+002        0.32093718933E-005        0.13307034060E-004
        0.14408905639E+002        0.33008447150E-005        0.13276882867E-004
        0.14416208683E+002        0.34032896494E-005        0.13244122945E-004
        0.14423511727E+002        0.34942953329E-005        0.13208452960E-004
        0.14430814771E+002        0.35962079508E-005        0.13170426675E-004
        0.14438117815E+002        0.36866695367E-005        0.13129745324E-004
        0.14445420859E+002        0.37879766783E-005        0.13086535862E-004
        0.14452723903E+002        0.38778184252E-005        0.13040638464E-004
        0.14460026947E+002        0.39784439399E-005        0.12992287003E-004
        0.14467329991E+002        0.40675907076E-005        0.12941383284E-004
        0.14474633035E+002        0.41674615073E-005        0.12888082866E-004
        0.14481936078E+002        0.42558409757E-005        0.12832048483E-004
        0.14489239122E+002        0.43548821578E-005        0.12773627003E-004
        0.14496542166E+002        0.44424194919E-005        0.12712839294E-004
        0.14503845210E+002        0.45405616626E-005        0.12649626813E-004
        0.14511148254E+002        0.46271868511E-005        0.12583860024E-004
        0.14518451298E+002        0.47243573201E-005        0.12515846955E-004
        0.14525754342E+002        0.48100002095E-005        0.12445314171E-004
        0.14533057386E+002        0.49061293998E-005        0.12372536929E-004
        0.14540360430E+002        0.49907203686E-005        0.12297468673E-004
        0.14547663474E+002        0.50857420683E-005        0.12219963077E-004
        0.14554966518E+002        0.51692120216E-005        0.12140094223E-004
        0.14562269561E+002        0.52630561454E-005        0.12058134608E-004
        0.14569572605E+002        0.53453399922E-005        0.11973842923E-004
        0.14576875649E+002        0.54379419747E-005        0.11887398833E-004
        0.14584178693E+002        0.55189741801E-005        0.11798687434E-004
        0.14591481737E+002        0.56102695004E-005        0.11707944941E-004
