 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    2.88757004311296     
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                    nefull                    neext 
        0.30665481389E+002       -0.18961481690E-011       -0.18961481690E-011        0.44160415768E-096        0.15116953377E-001        0.15116953379E-001
        0.30672784432E+002       -0.18952096836E-011       -0.18952096836E-011        0.42057945793E-096        0.15116953377E-001        0.15116953379E-001
        0.30680087476E+002       -0.18939572133E-011       -0.18939572133E-011        0.40055574060E-096        0.15116953377E-001        0.15116953379E-001
        0.30687390520E+002       -0.18926717832E-011       -0.18926717832E-011        0.38148534908E-096        0.15116953377E-001        0.15116953379E-001
        0.30694693564E+002       -0.18914522726E-011       -0.18914522726E-011        0.36332289571E-096        0.15116953377E-001        0.15116953379E-001
        0.30701996608E+002       -0.18907028720E-011       -0.18907028720E-011        0.34602515369E-096        0.15116953377E-001        0.15116953379E-001
        0.30709299652E+002       -0.18892405002E-011       -0.18892405002E-011        0.32955095425E-096        0.15116953377E-001        0.15116953379E-001
        0.30716602696E+002       -0.18877590463E-011       -0.18877590463E-011        0.31386108869E-096        0.15116953377E-001        0.15116953379E-001
        0.30723905740E+002       -0.18866488233E-011       -0.18866488233E-011        0.29891821499E-096        0.15116953377E-001        0.15116953379E-001
        0.30731208784E+002       -0.18856201323E-011       -0.18856201323E-011        0.28468676900E-096        0.15116953377E-001        0.15116953379E-001
        0.30738511828E+002       -0.18843156202E-011       -0.18843156202E-011        0.27113287975E-096        0.15116953377E-001        0.15116953379E-001
        0.30745814872E+002       -0.18832279486E-011       -0.18832279486E-011        0.25822428890E-096        0.15116953377E-001        0.15116953379E-001
        0.30753117915E+002       -0.18816163905E-011       -0.18816163905E-011        0.24593027389E-096        0.15116953377E-001        0.15116953379E-001
        0.30760420959E+002       -0.18803517771E-011       -0.18803517771E-011        0.23422157487E-096        0.15116953377E-001        0.15116953379E-001
        0.30767724003E+002       -0.18789570594E-011       -0.18789570594E-011        0.22307032504E-096        0.15116953377E-001        0.15116953379E-001
        0.30775027047E+002       -0.18772795818E-011       -0.18772795818E-011        0.21244998435E-096        0.15116953377E-001        0.15116953379E-001
        0.30782330091E+002       -0.18758102710E-011       -0.18758102710E-011        0.20233527629E-096        0.15116953377E-001        0.15116953379E-001
        0.30789633135E+002       -0.18742750407E-011       -0.18742750407E-011        0.19270212778E-096        0.15116953377E-001        0.15116953379E-001
        0.30796936179E+002       -0.18732428803E-011       -0.18732428803E-011        0.18352761185E-096        0.15116953377E-001        0.15116953379E-001
        0.30804239223E+002       -0.18716660166E-011       -0.18716660166E-011        0.17478989308E-096        0.15116953377E-001        0.15116953379E-001
        0.30811542267E+002       -0.18702175225E-011       -0.18702175225E-011        0.16646817564E-096        0.15116953377E-001        0.15116953379E-001
        0.30818845311E+002       -0.18689546438E-011       -0.18689546438E-011        0.15854265377E-096        0.15116953377E-001        0.15116953379E-001
        0.30826148355E+002       -0.18675772734E-011       -0.18675772734E-011        0.15099446466E-096        0.15116953377E-001        0.15116953379E-001
        0.30833451398E+002       -0.18663126600E-011       -0.18663126600E-011        0.14380564356E-096        0.15116953377E-001        0.15116953379E-001
        0.30840754442E+002       -0.18646716116E-011       -0.18646716116E-011        0.13695908103E-096        0.15116953377E-001        0.15116953379E-001
        0.30848057486E+002       -0.18630444409E-011       -0.18630444409E-011        0.13043848220E-096        0.15116953377E-001        0.15116953379E-001
        0.30855360530E+002       -0.18616948261E-011       -0.18616948261E-011        0.12422832797E-096        0.15116953377E-001        0.15116953379E-001
        0.30862663574E+002       -0.18607771574E-011       -0.18607771574E-011        0.11831383815E-096        0.15116953377E-001        0.15116953379E-001
        0.30869966618E+002       -0.18591135575E-011       -0.18591135575E-011        0.11268093620E-096        0.15116953377E-001        0.15116953379E-001
        0.30877269662E+002       -0.18576043481E-011       -0.18576043481E-011        0.10731621575E-096        0.15116953377E-001        0.15116953379E-001
        0.30884572706E+002       -0.18559719733E-011       -0.18559719733E-011        0.10220690875E-096        0.15116953377E-001        0.15116953379E-001
        0.30891875750E+002       -0.18545390917E-011       -0.18545390917E-011        0.97340854999E-097        0.15116953377E-001        0.15116953379E-001
        0.30899178794E+002       -0.18528286544E-011       -0.18528286544E-011        0.92706473247E-097        0.15116953377E-001        0.15116953379E-001
        0.30906481838E+002       -0.18513541394E-011       -0.18513541394E-011        0.88292733631E-097        0.15116953377E-001        0.15116953379E-001
        0.30913784882E+002       -0.18493470644E-011       -0.18493470644E-011        0.84089131417E-097        0.15116953377E-001        0.15116953379E-001
        0.30921087925E+002       -0.18479349995E-011       -0.18479349995E-011        0.80085661998E-097        0.15116953377E-001        0.15116953379E-001
        0.30928390969E+002       -0.18463893608E-011       -0.18463893608E-011        0.76272797086E-097        0.15116953377E-001        0.15116953379E-001
        0.30935694013E+002       -0.18446529026E-011       -0.18446529026E-011        0.72641462031E-097        0.15116953377E-001        0.15116953379E-001
        0.30942997057E+002       -0.18430916515E-011       -0.18430916515E-011        0.69183014228E-097        0.15116953377E-001        0.15116953379E-001
        0.30950300101E+002       -0.18415720338E-011       -0.18415720338E-011        0.65889222545E-097        0.15116953377E-001        0.15116953379E-001
        0.30957603145E+002       -0.18398893520E-011       -0.18398893520E-011        0.62752247729E-097        0.15116953377E-001        0.15116953379E-001
        0.30964906189E+002       -0.18382587119E-011       -0.18382587119E-011        0.59764623758E-097        0.15116953377E-001        0.15116953379E-001
        0.30972209233E+002       -0.18362741883E-011       -0.18362741883E-011        0.56919240062E-097        0.15116953377E-001        0.15116953379E-001
        0.30979512277E+002       -0.18347493663E-011       -0.18347493663E-011        0.54209324606E-097        0.15116953377E-001        0.15116953379E-001
        0.30986815321E+002       -0.18331603596E-011       -0.18331603596E-011        0.51628427769E-097        0.15116953377E-001        0.15116953379E-001
        0.30994118365E+002       -0.18315592099E-011       -0.18315592099E-011        0.49170406997E-097        0.15116953377E-001        0.15116953379E-001
        0.31001421408E+002       -0.18296787696E-011       -0.18296787696E-011        0.46829412181E-097        0.15116953377E-001        0.15116953379E-001
        0.31008724452E+002       -0.18282875214E-011       -0.18282875214E-011        0.44599871735E-097        0.15116953377E-001        0.15116953379E-001
        0.31016027496E+002       -0.18265059604E-011       -0.18265059604E-011        0.42476479335E-097        0.15116953377E-001        0.15116953379E-001
        0.31023330540E+002       -0.18248336869E-011       -0.18248336869E-011        0.40454181290E-097        0.15116953377E-001        0.15116953379E-001
        0.31030633584E+002       -0.18233366206E-011       -0.18233366206E-011        0.38528164516E-097        0.15116953377E-001        0.15116953379E-001
        0.31037936628E+002       -0.18214423025E-011       -0.18214423025E-011        0.36693845076E-097        0.15116953377E-001        0.15116953379E-001
        0.31045239672E+002       -0.18199192153E-011       -0.18199192153E-011        0.34946857277E-097        0.15116953377E-001        0.15116953379E-001
        0.31052542716E+002       -0.18182365336E-011       -0.18182365336E-011        0.33283043274E-097        0.15116953377E-001        0.15116953379E-001
        0.31059845760E+002       -0.18167550797E-011       -0.18167550797E-011        0.31698443175E-097        0.15116953377E-001        0.15116953379E-001
        0.31067148804E+002       -0.18148815784E-011       -0.18148815784E-011        0.30189285621E-097        0.15116953377E-001        0.15116953379E-001
        0.31074451848E+002       -0.18132977758E-011       -0.18132977758E-011        0.28751978805E-097        0.15116953377E-001        0.15116953379E-001
        0.31081754892E+002       -0.18111762090E-011       -0.18111762090E-011        0.27383101925E-097        0.15116953377E-001        0.15116953379E-001
        0.31089057935E+002       -0.18095195481E-011       -0.18095195481E-011        0.26079397043E-097        0.15116953377E-001        0.15116953379E-001
        0.31096360979E+002       -0.18074708397E-011       -0.18074708397E-011        0.24837761331E-097        0.15116953377E-001        0.15116953379E-001
        0.31103664023E+002       -0.18057604023E-011       -0.18057604023E-011        0.23655239687E-097        0.15116953377E-001        0.15116953379E-001
        0.31110967067E+002       -0.18044003791E-011       -0.18044003791E-011        0.22529017700E-097        0.15116953377E-001        0.15116953379E-001
        0.31118270111E+002       -0.18022770776E-011       -0.18022770776E-011        0.21456414953E-097        0.15116953377E-001        0.15116953379E-001
        0.31125573155E+002       -0.18007088876E-011       -0.18007088876E-011        0.20434878642E-097        0.15116953377E-001        0.15116953379E-001
        0.31132876199E+002       -0.17988596723E-011       -0.17988596723E-011        0.19461977503E-097        0.15116953377E-001        0.15116953379E-001
        0.31140179243E+002       -0.17968977001E-011       -0.17968977001E-011        0.18535396024E-097        0.15116953377E-001        0.15116953379E-001
        0.31147482287E+002       -0.17955220644E-011       -0.17955220644E-011        0.17652928933E-097        0.15116953377E-001        0.15116953379E-001
        0.31154785331E+002       -0.17934334573E-011       -0.17934334573E-011        0.16812475952E-097        0.15116953377E-001        0.15116953379E-001
        0.31162088375E+002       -0.17914714850E-011       -0.17914714850E-011        0.16012036797E-097        0.15116953377E-001        0.15116953379E-001
        0.31169391418E+002       -0.17896569643E-011       -0.17896569643E-011        0.15249706415E-097        0.15116953377E-001        0.15116953379E-001
        0.31176694462E+002       -0.17877314212E-011       -0.17877314212E-011        0.14523670455E-097        0.15116953377E-001        0.15116953379E-001
        0.31183997506E+002       -0.17860973117E-011       -0.17860973117E-011        0.13832200945E-097        0.15116953377E-001        0.15116953379E-001
        0.31191300550E+002       -0.17840260519E-011       -0.17840260519E-011        0.13173652182E-097        0.15116953377E-001        0.15116953379E-001
        0.31198603594E+002       -0.17821646936E-011       -0.17821646936E-011        0.12546456815E-097        0.15116953377E-001        0.15116953379E-001
        0.31205906638E+002       -0.17802374158E-011       -0.17802374158E-011        0.11949122114E-097        0.15116953377E-001        0.15116953379E-001
        0.31213209682E+002       -0.17783274853E-011       -0.17783274853E-011        0.11380226417E-097        0.15116953377E-001        0.15116953379E-001
        0.31220512726E+002       -0.17767280702E-011       -0.17767280702E-011        0.10838415750E-097        0.15116953377E-001        0.15116953379E-001
        0.31227815770E+002       -0.17746255854E-011       -0.17746255854E-011        0.10322400597E-097        0.15116953377E-001        0.15116953379E-001
        0.31235118814E+002       -0.17725196311E-011       -0.17725196311E-011        0.98309528387E-098        0.15116953377E-001        0.15116953379E-001
        0.31242421858E+002       -0.17704483712E-011       -0.17704483712E-011        0.93629028258E-098        0.15116953377E-001        0.15116953379E-001
        0.31249724902E+002       -0.17684707865E-011       -0.17684707865E-011        0.89171365953E-098        0.15116953377E-001        0.15116953379E-001
        0.31257027945E+002       -0.17661982987E-011       -0.17661982987E-011        0.84925932202E-098        0.15116953377E-001        0.15116953379E-001
        0.31264330989E+002       -0.17643091849E-011       -0.17643091849E-011        0.80882622838E-098        0.15116953377E-001        0.15116953379E-001
        0.31271634033E+002       -0.17628763033E-011       -0.17628763033E-011        0.77031814754E-098        0.15116953377E-001        0.15116953379E-001
        0.31278937077E+002       -0.17607668795E-011       -0.17607668795E-011        0.73364342996E-098        0.15116953377E-001        0.15116953379E-001
        0.31286240121E+002       -0.17586158224E-011       -0.17586158224E-011        0.69871478952E-098        0.15116953377E-001        0.15116953379E-001
        0.31293543165E+002       -0.17564977250E-011       -0.17564977250E-011        0.66544909578E-098        0.15116953377E-001        0.15116953379E-001
        0.31300846209E+002       -0.17546727960E-011       -0.17546727960E-011        0.63376717613E-098        0.15116953377E-001        0.15116953379E-001
        0.31308149253E+002       -0.17525616375E-011       -0.17525616375E-011        0.60359362736E-098        0.15116953377E-001        0.15116953379E-001
        0.31315452297E+002       -0.17504504790E-011       -0.17504504790E-011        0.57485663617E-098        0.15116953377E-001        0.15116953379E-001
        0.31322755341E+002       -0.17484069748E-011       -0.17484069748E-011        0.54748780830E-098        0.15116953377E-001        0.15116953379E-001
        0.31330058385E+002       -0.17463981650E-011       -0.17463981650E-011        0.52142200573E-098        0.15116953377E-001        0.15116953379E-001
        0.31337361428E+002       -0.17444778261E-011       -0.17444778261E-011        0.49659719164E-098        0.15116953377E-001        0.15116953379E-001
        0.31344664472E+002       -0.17423753412E-011       -0.17423753412E-011        0.47295428278E-098        0.15116953377E-001        0.15116953379E-001
        0.31351967516E+002       -0.17401202007E-011       -0.17401202007E-011        0.45043700884E-098        0.15116953377E-001        0.15116953379E-001
        0.31359270560E+002       -0.17378806727E-011       -0.17378806727E-011        0.42899177853E-098        0.15116953377E-001        0.15116953379E-001
        0.31366573604E+002       -0.17351831777E-011       -0.17351831777E-011        0.40856755203E-098        0.15116953377E-001        0.15116953379E-001
        0.31373876648E+002       -0.17331205915E-011       -0.17331205915E-011        0.38911571952E-098        0.15116953377E-001        0.15116953379E-001
        0.31381179692E+002       -0.17309140232E-011       -0.17309140232E-011        0.37058998549E-098        0.15116953377E-001        0.15116953379E-001
        0.31388482736E+002       -0.17291203191E-011       -0.17291203191E-011        0.35294625854E-098        0.15116953377E-001        0.15116953379E-001
        0.31395785780E+002       -0.17269172203E-011       -0.17269172203E-011        0.33614254647E-098        0.15116953377E-001        0.15116953379E-001
        0.31403088824E+002       -0.17244920769E-011       -0.17244920769E-011        0.32013885631E-098        0.15116953377E-001        0.15116953379E-001
        0.31410391868E+002       -0.17217893777E-011       -0.17217893777E-011        0.30489709915E-098        0.15116953377E-001        0.15116953379E-001
        0.31417694911E+002       -0.17199575097E-011       -0.17199575097E-011        0.29038099948E-098        0.15116953377E-001        0.15116953379E-001
        0.31424997955E+002       -0.17178064526E-011       -0.17178064526E-011        0.27655600889E-098        0.15116953377E-001        0.15116953379E-001
        0.31432300999E+002       -0.17156137622E-011       -0.17156137622E-011        0.26338922377E-098        0.15116953377E-001        0.15116953379E-001
        0.31439604043E+002       -0.17136222996E-011       -0.17136222996E-011        0.25084930708E-098        0.15116953377E-001        0.15116953379E-001
        0.31446907087E+002       -0.17110323575E-011       -0.17110323575E-011        0.23890641371E-098        0.15116953377E-001        0.15116953379E-001
        0.31454210131E+002       -0.17084805792E-011       -0.17084805792E-011        0.22753211949E-098        0.15116953377E-001        0.15116953379E-001
        0.31461513175E+002       -0.17059600260E-011       -0.17059600260E-011        0.21669935351E-098        0.15116953377E-001        0.15116953379E-001
        0.31468816219E+002       -0.17037569272E-011       -0.17037569272E-011        0.20638233370E-098        0.15116953377E-001        0.15116953379E-001
        0.31476119263E+002       -0.17018348536E-011       -0.17018348536E-011        0.19655650547E-098        0.15116953377E-001        0.15116953379E-001
        0.31483422307E+002       -0.16996785923E-011       -0.16996785923E-011        0.18719848327E-098        0.15116953377E-001        0.15116953379E-001
        0.31490725351E+002       -0.16971320183E-011       -0.16971320183E-011        0.17828599493E-098        0.15116953377E-001        0.15116953379E-001
        0.31498028395E+002       -0.16944952386E-011       -0.16944952386E-011        0.16979782866E-098        0.15116953377E-001        0.15116953379E-001
        0.31505331438E+002       -0.16921481577E-011       -0.16921481577E-011        0.16171378257E-098        0.15116953377E-001        0.15116953379E-001
        0.31512634482E+002       -0.16898548533E-011       -0.16898548533E-011        0.15401461655E-098        0.15116953377E-001        0.15116953379E-001
        0.31519937526E+002       -0.16876951225E-011       -0.16876951225E-011        0.14668200653E-098        0.15116953377E-001        0.15116953379E-001
        0.31527240570E+002       -0.16851138540E-011       -0.16851138540E-011        0.13969850085E-098        0.15116953377E-001        0.15116953379E-001
        0.31534543614E+002       -0.16828829996E-011       -0.16828829996E-011        0.13304747869E-098        0.15116953377E-001        0.15116953379E-001
        0.31541846658E+002       -0.16806053077E-011       -0.16806053077E-011        0.12671311058E-098        0.15116953377E-001        0.15116953379E-001
        0.31549149702E+002       -0.16782738393E-011       -0.16782738393E-011        0.12068032068E-098        0.15116953377E-001        0.15116953379E-001
        0.31556452746E+002       -0.16756544069E-011       -0.16756544069E-011        0.11493475089E-098        0.15116953377E-001        0.15116953379E-001
        0.31563755790E+002       -0.16733264080E-011       -0.16733264080E-011        0.10946272671E-098        0.15116953377E-001        0.15116953379E-001
        0.31571058834E+002       -0.16709897355E-011       -0.16709897355E-011        0.10425122468E-098        0.15116953377E-001        0.15116953379E-001
        0.31578361878E+002       -0.16685871435E-011       -0.16685871435E-011        0.99287841388E-099        0.15116953377E-001        0.15116953379E-001
        0.31585664921E+002       -0.16658324026E-011       -0.16658324026E-011        0.94560763941E-099        0.15116953377E-001        0.15116953379E-001
        0.31592967965E+002       -0.16633309313E-011       -0.16633309313E-011        0.90058741857E-099        0.15116953377E-001        0.15116953379E-001
        0.31600271009E+002       -0.16606629266E-011       -0.16606629266E-011        0.85771060288E-099        0.15116953377E-001        0.15116953379E-001
        0.31607574053E+002       -0.16584910528E-011       -0.16584910528E-011        0.81687514518E-099        0.15116953377E-001        0.15116953379E-001
        0.31614877097E+002       -0.16559306010E-011       -0.16559306010E-011        0.77798385676E-099        0.15116953377E-001        0.15116953379E-001
        0.31622180141E+002       -0.16536199493E-011       -0.16536199493E-011        0.74094417605E-099        0.15116953377E-001        0.15116953379E-001
        0.31629483185E+002       -0.16513821560E-011       -0.16513821560E-011        0.70566794832E-099        0.15116953377E-001        0.15116953379E-001
        0.31636786229E+002       -0.16486360888E-011       -0.16486360888E-011        0.67207121586E-099        0.15116953377E-001        0.15116953379E-001
        0.31644089273E+002       -0.16458986951E-011       -0.16458986951E-011        0.64007401819E-099        0.15116953377E-001        0.15116953379E-001
        0.31651392317E+002       -0.16433989586E-011       -0.16433989586E-011        0.60960020172E-099        0.15116953377E-001        0.15116953379E-001
        0.31658695361E+002       -0.16403458453E-011       -0.16403458453E-011        0.58057723853E-099        0.15116953377E-001        0.15116953379E-001
        0.31665998405E+002       -0.16382086659E-011       -0.16382086659E-011        0.55293605375E-099        0.15116953377E-001        0.15116953379E-001
        0.31673301448E+002       -0.16359049532E-011       -0.16359049532E-011        0.52661086113E-099        0.15116953377E-001        0.15116953379E-001
        0.31680604492E+002       -0.16332143971E-011       -0.16332143971E-011        0.50153900651E-099        0.15116953377E-001        0.15116953379E-001
        0.31687907536E+002       -0.16305030243E-011       -0.16305030243E-011        0.47766081867E-099        0.15116953377E-001        0.15116953379E-001
        0.31695210580E+002       -0.16277274667E-011       -0.16277274667E-011        0.45491946735E-099        0.15116953377E-001        0.15116953379E-001
        0.31702513624E+002       -0.16252259954E-011       -0.16252259954E-011        0.43326082794E-099        0.15116953377E-001        0.15116953379E-001
        0.31709816668E+002       -0.16230402439E-011       -0.16230402439E-011        0.41263335271E-099        0.15116953377E-001        0.15116953379E-001
        0.31717119712E+002       -0.16202005015E-011       -0.16202005015E-011        0.39298794812E-099        0.15116953377E-001        0.15116953379E-001
        0.31724422756E+002       -0.16177077039E-011       -0.16177077039E-011        0.37427785793E-099        0.15116953377E-001        0.15116953379E-001
        0.31731725800E+002       -0.16151108229E-011       -0.16151108229E-011        0.35645855200E-099        0.15116953377E-001        0.15116953379E-001
        0.31739028844E+002       -0.16123821028E-011       -0.16123821028E-011        0.33948762023E-099        0.15116953377E-001        0.15116953379E-001
        0.31746331888E+002       -0.16095926675E-011       -0.16095926675E-011        0.32332467167E-099        0.15116953377E-001        0.15116953379E-001
        0.31753634931E+002       -0.16068014974E-011       -0.16068014974E-011        0.30793123837E-099        0.15116953377E-001        0.15116953379E-001
        0.31760937975E+002       -0.16041074719E-011       -0.16041074719E-011        0.29327068385E-099        0.15116953377E-001        0.15116953379E-001
        0.31768241019E+002       -0.16016164089E-011       -0.16016164089E-011        0.27930811586E-099        0.15116953377E-001        0.15116953379E-001
        0.31775544063E+002       -0.15993647379E-011       -0.15993647379E-011        0.26601030339E-099        0.15116953377E-001        0.15116953379E-001
        0.31782847107E+002       -0.15968372458E-011       -0.15968372458E-011        0.25334559754E-099        0.15116953377E-001        0.15116953379E-001
        0.31790150151E+002       -0.15944398579E-011       -0.15944398579E-011        0.24128385621E-099        0.15116953377E-001        0.15116953379E-001
        0.31797453195E+002       -0.15916209323E-011       -0.15916209323E-011        0.22979637235E-099        0.15116953377E-001        0.15116953379E-001
        0.31804756239E+002       -0.15885678190E-011       -0.15885678190E-011        0.21885580567E-099        0.15116953377E-001        0.15116953379E-001
        0.31812059283E+002       -0.15860073671E-011       -0.15860073671E-011        0.20843611753E-099        0.15116953377E-001        0.15116953379E-001
        0.31819362327E+002       -0.15831416039E-011       -0.15831416039E-011        0.19851250900E-099        0.15116953377E-001        0.15116953379E-001
        0.31826665371E+002       -0.15802949227E-011       -0.15802949227E-011        0.18906136180E-099        0.15116953377E-001        0.15116953379E-001
        0.31833968414E+002       -0.15775332429E-011       -0.15775332429E-011        0.18006018213E-099        0.15116953377E-001        0.15116953379E-001
        0.31841271458E+002       -0.15749988119E-011       -0.15749988119E-011        0.17148754711E-099        0.15116953377E-001        0.15116953379E-001
        0.31848574502E+002       -0.15718659013E-011       -0.15718659013E-011        0.16332305380E-099        0.15116953377E-001        0.15116953379E-001
        0.31855877546E+002       -0.15687572769E-011       -0.15687572769E-011        0.15554727065E-099        0.15116953377E-001        0.15116953379E-001
        0.31863180590E+002       -0.15661395791E-011       -0.15661395791E-011        0.14814169123E-099        0.15116953377E-001        0.15116953379E-001
        0.31870483634E+002       -0.15631974881E-011       -0.15631974881E-011        0.14108869020E-099        0.15116953377E-001        0.15116953379E-001
        0.31877786678E+002       -0.15607480586E-011       -0.15607480586E-011        0.13437148136E-099        0.15116953377E-001        0.15116953379E-001
        0.31885089722E+002       -0.15581511775E-011       -0.15581511775E-011        0.12797407771E-099        0.15116953377E-001        0.15116953379E-001
        0.31892392766E+002       -0.15554068450E-011       -0.15554068450E-011        0.12188125337E-099        0.15116953377E-001        0.15116953379E-001
        0.31899695810E+002       -0.15526902680E-011       -0.15526902680E-011        0.11607850738E-099        0.15116953377E-001        0.15116953379E-001
        0.31906998854E+002       -0.15492954142E-011       -0.15492954142E-011        0.11055202914E-099        0.15116953377E-001        0.15116953379E-001
        0.31914301898E+002       -0.15467366971E-011       -0.15467366971E-011        0.10528866561E-099        0.15116953377E-001        0.15116953379E-001
        0.31921604941E+002       -0.15440582840E-011       -0.15440582840E-011        0.10027588993E-099        0.15116953377E-001        0.15116953379E-001
        0.31928907985E+002       -0.15412428278E-011       -0.15412428278E-011        0.95501771656E-100        0.15116953377E-001        0.15116953379E-001
        0.31936211029E+002       -0.15384880869E-011       -0.15384880869E-011        0.90954948353E-100        0.15116953377E-001        0.15116953379E-001
        0.31943514073E+002       -0.15354991584E-011       -0.15354991584E-011        0.86624598544E-100        0.15116953377E-001        0.15116953379E-001
        0.31950817117E+002       -0.15328172759E-011       -0.15328172759E-011        0.82500415961E-100        0.15116953377E-001        0.15116953379E-001
        0.31958120161E+002       -0.15300035544E-011       -0.15300035544E-011        0.78572585018E-100        0.15116953377E-001        0.15116953379E-001
        0.31965423205E+002       -0.15275176957E-011       -0.15275176957E-011        0.74831757446E-100        0.15116953377E-001        0.15116953379E-001
        0.31972726249E+002       -0.15248496910E-011       -0.15248496910E-011        0.71269030047E-100        0.15116953377E-001        0.15116953379E-001
        0.31980029293E+002       -0.15217549443E-011       -0.15217549443E-011        0.67875923500E-100        0.15116953377E-001        0.15116953379E-001
        0.31987332337E+002       -0.15191459202E-011       -0.15191459202E-011        0.64644362186E-100        0.15116953377E-001        0.15116953379E-001
        0.31994635381E+002       -0.15166010808E-011       -0.15166010808E-011        0.61566654963E-100        0.15116953377E-001        0.15116953379E-001
        0.32001938424E+002       -0.15138636872E-011       -0.15138636872E-011        0.58635476865E-100        0.15116953377E-001        0.15116953379E-001
        0.32009241468E+002       -0.15110603740E-011       -0.15110603740E-011        0.55843851662E-100        0.15116953377E-001        0.15116953379E-001
        0.32016544512E+002       -0.15081373650E-011       -0.15081373650E-011        0.53185135267E-100        0.15116953377E-001        0.15116953379E-001
        0.32023847556E+002       -0.15054762992E-011       -0.15054762992E-011        0.50652999913E-100        0.15116953377E-001        0.15116953379E-001
        0.32031150600E+002       -0.15029383987E-011       -0.15029383987E-011        0.48241419097E-100        0.15116953377E-001        0.15116953379E-001
        0.32038453644E+002       -0.14995227282E-011       -0.14995227282E-011        0.45944653239E-100        0.15116953377E-001        0.15116953379E-001
        0.32045756688E+002       -0.14967176803E-011       -0.14967176803E-011        0.43757236017E-100        0.15116953377E-001        0.15116953379E-001
        0.32053059732E+002       -0.14935535447E-011       -0.14935535447E-011        0.41673961362E-100        0.15116953377E-001        0.15116953379E-001
        0.32060362776E+002       -0.14904865536E-011       -0.14904865536E-011        0.39689871064E-100        0.15116953377E-001        0.15116953379E-001
        0.32067665820E+002       -0.14875392584E-011       -0.14875392584E-011        0.37800242971E-100        0.15116953377E-001        0.15116953379E-001
        0.32074968864E+002       -0.14844705326E-011       -0.14844705326E-011        0.36000579754E-100        0.15116953377E-001        0.15116953379E-001
        0.32082271908E+002       -0.14814954818E-011       -0.14814954818E-011        0.34286598200E-100        0.15116953377E-001        0.15116953379E-001
        0.32089574951E+002       -0.14788569674E-011       -0.14788569674E-011        0.32654219020E-100        0.15116953377E-001        0.15116953379E-001
        0.32096877995E+002       -0.14759755917E-011       -0.14759755917E-011        0.31099557139E-100        0.15116953377E-001        0.15116953379E-001
        0.32104181039E+002       -0.14729363562E-011       -0.14729363562E-011        0.29618912449E-100        0.15116953377E-001        0.15116953379E-001
        0.32111484083E+002       -0.14699075290E-011       -0.14699075290E-011        0.28208761003E-100        0.15116953377E-001        0.15116953379E-001
        0.32118787127E+002       -0.14668492115E-011       -0.14668492115E-011        0.26865746631E-100        0.15116953377E-001        0.15116953379E-001
        0.32126090171E+002       -0.14638602830E-011       -0.14638602830E-011        0.25586672948E-100        0.15116953377E-001        0.15116953379E-001
        0.32133393215E+002       -0.14608956406E-011       -0.14608956406E-011        0.24368495748E-100        0.15116953377E-001        0.15116953379E-001
        0.32140696259E+002       -0.14584757013E-011       -0.14584757013E-011        0.23208315759E-100        0.15116953377E-001        0.15116953379E-001
        0.32147999303E+002       -0.14551519711E-011       -0.14551519711E-011        0.22103371745E-100        0.15116953377E-001        0.15116953379E-001
        0.32155302347E+002       -0.14523885566E-011       -0.14523885566E-011        0.21051033930E-100        0.15116953377E-001        0.15116953379E-001
        0.32162605391E+002       -0.14496129991E-011       -0.14496129991E-011        0.20048797741E-100        0.15116953377E-001        0.15116953379E-001
        0.32169908434E+002       -0.14461990633E-011       -0.14461990633E-011        0.19094277849E-100        0.15116953377E-001        0.15116953379E-001
        0.32177211478E+002       -0.14432084000E-011       -0.14432084000E-011        0.18185202489E-100        0.15116953377E-001        0.15116953379E-001
        0.32184514522E+002       -0.14399263032E-011       -0.14399263032E-011        0.17319408054E-100        0.15116953377E-001        0.15116953379E-001
        0.32191817566E+002       -0.14364169576E-011       -0.14364169576E-011        0.16494833946E-100        0.15116953377E-001        0.15116953379E-001
        0.32199120610E+002       -0.14332979248E-011       -0.14332979248E-011        0.15709517673E-100        0.15116953377E-001        0.15116953379E-001
        0.32206423654E+002       -0.14300331752E-011       -0.14300331752E-011        0.14961590176E-100        0.15116953377E-001        0.15116953379E-001
        0.32213726698E+002       -0.14271830245E-011       -0.14271830245E-011        0.14249271382E-100        0.15116953377E-001        0.15116953379E-001
        0.32221029742E+002       -0.14240188889E-011       -0.14240188889E-011        0.13570865965E-100        0.15116953377E-001        0.15116953379E-001
        0.32228332786E+002       -0.14210767979E-011       -0.14210767979E-011        0.12924759317E-100        0.15116953377E-001        0.15116953379E-001
        0.32235635830E+002       -0.14174304092E-011       -0.14174304092E-011        0.12309413697E-100        0.15116953377E-001        0.15116953379E-001
        0.32242938874E+002       -0.14140234122E-011       -0.14140234122E-011        0.11723364579E-100        0.15116953377E-001        0.15116953379E-001
        0.32250241918E+002       -0.14100786511E-011       -0.14100786511E-011        0.11165217161E-100        0.15116953377E-001        0.15116953379E-001
        0.32257544961E+002       -0.14071313559E-011       -0.14071313559E-011        0.10633643048E-100        0.15116953377E-001        0.15116953379E-001
        0.32264848005E+002       -0.14035352741E-011       -0.14035352741E-011        0.10127377089E-100        0.15116953377E-001        0.15116953379E-001
