 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.00045714612893     
#  All densities are *4*pi*r^2
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                   ne_full                   ne_ext 
        0.11325789217E+002        0.19042185458E-001        0.19042185458E-001        0.10197068408E-041        0.28837532970E+002        0.28818490784E+002
        0.11332147555E+002        0.18954576134E-001        0.18954576134E-001        0.95243391491E-042        0.28869821405E+002        0.28850866829E+002
        0.11338507677E+002        0.18865155991E-001        0.18865155991E-001        0.88958218045E-042        0.28902136130E+002        0.28883270974E+002
        0.11344869583E+002        0.18773940272E-001        0.18773940272E-001        0.83086220193E-042        0.28934477174E+002        0.28915703234E+002
        0.11351233274E+002        0.18680944383E-001        0.18680944383E-001        0.77600341758E-042        0.28966844563E+002        0.28948163619E+002
        0.11357598749E+002        0.18586183892E-001        0.18586183892E-001        0.72475291347E-042        0.28999238327E+002        0.28980652143E+002
        0.11363966008E+002        0.18489674518E-001        0.18489674518E-001        0.67687427694E-042        0.29031658493E+002        0.29013168818E+002
        0.11370335051E+002        0.18391432140E-001        0.18391432140E-001        0.63214652431E-042        0.29064105088E+002        0.29045713656E+002
        0.11376705879E+002        0.18291472787E-001        0.18291472787E-001        0.59036309790E-042        0.29096578142E+002        0.29078286669E+002
        0.11383078491E+002        0.18189812640E-001        0.18189812640E-001        0.55133092803E-042        0.29129077683E+002        0.29110887870E+002
        0.11389452888E+002        0.18086468028E-001        0.18086468028E-001        0.51486955576E-042        0.29161603738E+002        0.29143517270E+002
        0.11395829068E+002        0.17981455428E-001        0.17981455428E-001        0.48081031244E-042        0.29194156336E+002        0.29176174880E+002
        0.11402207033E+002        0.17874791459E-001        0.17874791459E-001        0.44899555247E-042        0.29226735506E+002        0.29208860714E+002
        0.11408586782E+002        0.17766492887E-001        0.17766492887E-001        0.41927793573E-042        0.29259341275E+002        0.29241574782E+002
        0.11414968316E+002        0.17656576614E-001        0.17656576614E-001        0.39151975659E-042        0.29291973674E+002        0.29274317097E+002
        0.11421351634E+002        0.17545059682E-001        0.17545059682E-001        0.36559231636E-042        0.29324632729E+002        0.29307087670E+002
        0.11427736736E+002        0.17431959270E-001        0.17431959270E-001        0.34137533654E-042        0.29357318471E+002        0.29339886511E+002
        0.11434123622E+002        0.17317292689E-001        0.17317292689E-001        0.31875641009E-042        0.29390030927E+002        0.29372713634E+002
        0.11440512293E+002        0.17201077383E-001        0.17201077383E-001        0.29763048831E-042        0.29422770126E+002        0.29405569049E+002
        0.11446902748E+002        0.17083330927E-001        0.17083330927E-001        0.27789940104E-042        0.29455536098E+002        0.29438452767E+002
        0.11453294987E+002        0.16964071021E-001        0.16964071021E-001        0.25947140808E-042        0.29488328871E+002        0.29471364800E+002
        0.11459689011E+002        0.16843315491E-001        0.16843315491E-001        0.24226077965E-042        0.29521148474E+002        0.29504305159E+002
        0.11466084819E+002        0.16721082288E-001        0.16721082288E-001        0.22618740418E-042        0.29553994937E+002        0.29537273854E+002
        0.11472482411E+002        0.16597389481E-001        0.16597389481E-001        0.21117642156E-042        0.29586868287E+002        0.29570270898E+002
        0.11478881787E+002        0.16472255258E-001        0.16472255258E-001        0.19715788028E-042        0.29619768555E+002        0.29603296300E+002
        0.11485282948E+002        0.16345697927E-001        0.16345697927E-001        0.18406641682E-042        0.29652695769E+002        0.29636350072E+002
        0.11491685893E+002        0.16217735905E-001        0.16217735905E-001        0.17184095589E-042        0.29685649959E+002        0.29669432224E+002
        0.11498090623E+002        0.16088387725E-001        0.16088387725E-001        0.16042443026E-042        0.29718631154E+002        0.29702542767E+002
        0.11504497136E+002        0.15957672027E-001        0.15957672027E-001        0.14976351868E-042        0.29751639383E+002        0.29735681711E+002
        0.11510905434E+002        0.15825607560E-001        0.15825607560E-001        0.13980840102E-042        0.29784674676E+002        0.29768849069E+002
        0.11517315517E+002        0.15692213176E-001        0.15692213176E-001        0.13051252928E-042        0.29817737062E+002        0.29802044848E+002
        0.11523727383E+002        0.15557507832E-001        0.15557507832E-001        0.12183241345E-042        0.29850826569E+002        0.29835269061E+002
        0.11530141034E+002        0.15421510585E-001        0.15421510585E-001        0.11372742150E-042        0.29883943229E+002        0.29868521718E+002
        0.11536556469E+002        0.15284240589E-001        0.15284240589E-001        0.10615959223E-042        0.29917087069E+002        0.29901802829E+002
        0.11542973688E+002        0.15145717095E-001        0.15145717095E-001        0.99093460416E-043        0.29950258121E+002        0.29935112403E+002
        0.11549392692E+002        0.15005959447E-001        0.15005959447E-001        0.92495893341E-043        0.29983456412E+002        0.29968450453E+002
        0.11555813480E+002        0.14864987079E-001        0.14864987079E-001        0.86335937991E-043        0.30016681973E+002        0.30001816986E+002
        0.11562236053E+002        0.14722819516E-001        0.14722819516E-001        0.80584678208E-043        0.30049934834E+002        0.30035212014E+002
        0.11568660409E+002        0.14579476368E-001        0.14579476368E-001        0.75215101186E-043        0.30083215023E+002        0.30068635547E+002
        0.11575086550E+002        0.14434977330E-001        0.14434977330E-001        0.70201972669E-043        0.30116522571E+002        0.30102087594E+002
        0.11581514475E+002        0.14289342177E-001        0.14289342177E-001        0.65521720307E-043        0.30149857507E+002        0.30135568165E+002
        0.11587944185E+002        0.14142590766E-001        0.14142590766E-001        0.61152324633E-043        0.30183219861E+002        0.30169077270E+002
        0.11594375679E+002        0.13994743030E-001        0.13994743030E-001        0.57073217155E-043        0.30216609663E+002        0.30202614919E+002
        0.11600808957E+002        0.13845818974E-001        0.13845818974E-001        0.53265185121E-043        0.30250026941E+002        0.30236181122E+002
        0.11607244019E+002        0.13695838680E-001        0.13695838680E-001        0.49710282501E-043        0.30283471727E+002        0.30269775888E+002
        0.11613680866E+002        0.13544822296E-001        0.13544822296E-001        0.46391746797E-043        0.30316944050E+002        0.30303399227E+002
        0.11620119497E+002        0.13392790039E-001        0.13392790039E-001        0.43293921291E-043        0.30350443939E+002        0.30337051149E+002
        0.11626559912E+002        0.13239762192E-001        0.13239762192E-001        0.40402182381E-043        0.30383971424E+002        0.30370731662E+002
        0.11633002112E+002        0.13085759097E-001        0.13085759097E-001        0.37702871677E-043        0.30417526535E+002        0.30404440776E+002
        0.11639446096E+002        0.12930801161E-001        0.12930801161E-001        0.35183232539E-043        0.30451109303E+002        0.30438178501E+002
        0.11645891864E+002        0.12774908845E-001        0.12774908845E-001        0.32831350772E-043        0.30484719755E+002        0.30471944846E+002
        0.11652339416E+002        0.12618102669E-001        0.12618102669E-001        0.30636099207E-043        0.30518357923E+002        0.30505739821E+002
        0.11658788753E+002        0.12460403202E-001        0.12460403202E-001        0.28587085912E-043        0.30552023837E+002        0.30539563433E+002
        0.11665239874E+002        0.12301831066E-001        0.12301831066E-001        0.26674605798E-043        0.30585717525E+002        0.30573415694E+002
        0.11671692779E+002        0.12142406931E-001        0.12142406931E-001        0.24889595400E-043        0.30619439018E+002        0.30607296611E+002
        0.11678147469E+002        0.11982151513E-001        0.11982151513E-001        0.23223590618E-043        0.30653188345E+002        0.30641206194E+002
        0.11684603943E+002        0.11821085570E-001        0.11821085570E-001        0.21668687239E-043        0.30686965537E+002        0.30675144452E+002
        0.11691062201E+002        0.11659229903E-001        0.11659229903E-001        0.20217504039E-043        0.30720770623E+002        0.30709111393E+002
        0.11697522244E+002        0.11496605348E-001        0.11496605348E-001        0.18863148315E-043        0.30754603633E+002        0.30743107028E+002
        0.11703984071E+002        0.11333232780E-001        0.11333232780E-001        0.17599183679E-043        0.30788464597E+002        0.30777131364E+002
        0.11710447682E+002        0.11169133107E-001        0.11169133107E-001        0.16419599958E-043        0.30822353544E+002        0.30811184411E+002
        0.11716913077E+002        0.11004327268E-001        0.11004327268E-001        0.15318785087E-043        0.30856270504E+002        0.30845266177E+002
        0.11723380257E+002        0.10838836230E-001        0.10838836230E-001        0.14291498835E-043        0.30890215507E+002        0.30879376671E+002
        0.11729849221E+002        0.10672680987E-001        0.10672680987E-001        0.13332848264E-043        0.30924188583E+002        0.30913515902E+002
        0.11736319969E+002        0.10505882557E-001        0.10505882557E-001        0.12438264801E-043        0.30958189761E+002        0.30947683879E+002
        0.11742792502E+002        0.10338461979E-001        0.10338461979E-001        0.11603482821E-043        0.30992219071E+002        0.30981880609E+002
        0.11749266819E+002        0.10170440311E-001        0.10170440311E-001        0.10824519628E-043        0.31026276543E+002        0.31016106103E+002
        0.11755742920E+002        0.10001838627E-001        0.10001838627E-001        0.10097656766E-043        0.31060362206E+002        0.31050360368E+002
        0.11762220805E+002        0.98326780176E-002        0.98326780176E-002        0.94194225546E-044        0.31094476091E+002        0.31084643413E+002
        0.11768700475E+002        0.96629795818E-002        0.96629795818E-002        0.87865757720E-044        0.31128618225E+002        0.31118955246E+002
        0.11775181929E+002        0.94927644298E-002        0.94927644298E-002        0.81960904168E-044        0.31162788640E+002        0.31153295876E+002
        0.11781665168E+002        0.93220536782E-002        0.93220536782E-002        0.76451414709E-044        0.31196987365E+002        0.31187665311E+002
        0.11788150190E+002        0.91508684482E-002        0.91508684482E-002        0.71310916020E-044        0.31231214429E+002        0.31222063560E+002
        0.11794636997E+002        0.89792298630E-002        0.89792298630E-002        0.66514787416E-044        0.31265469862E+002        0.31256490632E+002
        0.11801125589E+002        0.88071590452E-002        0.88071590452E-002        0.62040044824E-044        0.31299753692E+002        0.31290946533E+002
        0.11807615964E+002        0.86346771145E-002        0.86346771145E-002        0.57865232408E-044        0.31334065951E+002        0.31325431274E+002
        0.11814108124E+002        0.84618051858E-002        0.84618051858E-002        0.53970321341E-044        0.31368406666E+002        0.31359944861E+002
        0.11820602068E+002        0.82885643664E-002        0.82885643664E-002        0.50336615254E-044        0.31402775868E+002        0.31394487304E+002
        0.11827097797E+002        0.81149757528E-002        0.81149757528E-002        0.46946661938E-044        0.31437173586E+002        0.31429058610E+002
        0.11833595309E+002        0.79410604300E-002        0.79410604300E-002        0.43784170856E-044        0.31471599848E+002        0.31463658788E+002
        0.11840094606E+002        0.77668394676E-002        0.77668394676E-002        0.40833936117E-044        0.31506054685E+002        0.31498287846E+002
        0.11846595688E+002        0.75923339186E-002        0.75923339186E-002        0.38081764534E-044        0.31540538125E+002        0.31532945791E+002
        0.11853098553E+002        0.74175648156E-002        0.74175648156E-002        0.35514408434E-044        0.31575050198E+002        0.31567632633E+002
        0.11859603203E+002        0.72425531701E-002        0.72425531701E-002        0.33119502906E-044        0.31609590932E+002        0.31602348379E+002
        0.11866109637E+002        0.70673199688E-002        0.70673199688E-002        0.30885507207E-044        0.31644160358E+002        0.31637093038E+002
        0.11872617856E+002        0.68918861717E-002        0.68918861717E-002        0.28801650030E-044        0.31678758503E+002        0.31671866617E+002
        0.11879127859E+002        0.67162727101E-002        0.67162727101E-002        0.26857878405E-044        0.31713385397E+002        0.31706669124E+002
        0.11885639646E+002        0.65405004835E-002        0.65405004835E-002        0.25044809970E-044        0.31748041068E+002        0.31741500568E+002
        0.11892153217E+002        0.63645903580E-002        0.63645903580E-002        0.23353688407E-044        0.31782725546E+002        0.31776360956E+002
        0.11898668573E+002        0.61885631634E-002        0.61885631634E-002        0.21776341830E-044        0.31817438860E+002        0.31811250297E+002
        0.11905185713E+002        0.60124396913E-002        0.60124396913E-002        0.20305143919E-044        0.31852181038E+002        0.31846168598E+002
        0.11911704637E+002        0.58362406926E-002        0.58362406926E-002        0.18932977641E-044        0.31886952108E+002        0.31881115867E+002
        0.11918225346E+002        0.56599868748E-002        0.56599868748E-002        0.17653201363E-044        0.31921752100E+002        0.31916092113E+002
        0.11924747839E+002        0.54836989005E-002        0.54836989005E-002        0.16459617222E-044        0.31956581042E+002        0.31951097344E+002
        0.11931272116E+002        0.53073973846E-002        0.53073973846E-002        0.15346441578E-044        0.31991438963E+002        0.31986131566E+002
        0.11937798177E+002        0.51311028918E-002        0.51311028918E-002        0.14308277442E-044        0.32026325891E+002        0.32021194788E+002
        0.11944326023E+002        0.49548359347E-002        0.49548359347E-002        0.13340088722E-044        0.32061241855E+002        0.32056287019E+002
        0.11950855653E+002        0.47786169718E-002        0.47786169718E-002        0.12437176177E-044        0.32096186882E+002        0.32091408265E+002
        0.11957387068E+002        0.46024664045E-002        0.46024664045E-002        0.11595154977E-044        0.32131161002E+002        0.32126558535E+002
        0.11963920266E+002        0.44264045750E-002        0.44264045750E-002        0.10809933741E-044        0.32166164242E+002        0.32161737837E+002
        0.11970455249E+002        0.42504517650E-002        0.42504517650E-002        0.10077694976E-044        0.32201196630E+002        0.32196946178E+002
        0.11976992016E+002        0.40746281921E-002        0.40746281921E-002        0.93948768066E-045        0.32236258195E+002        0.32232183567E+002
        0.11983530568E+002        0.38989540085E-002        0.38989540085E-002        0.87581559266E-045        0.32271348965E+002        0.32267450011E+002
        0.11990070904E+002        0.37234492983E-002        0.37234492983E-002        0.81644316790E-045        0.32306468967E+002        0.32302745518E+002
        0.11996613024E+002        0.35481340760E-002        0.35481340760E-002        0.76108111951E-045        0.32341618230E+002        0.32338070096E+002
        0.12003156928E+002        0.33730282833E-002        0.33730282833E-002        0.70945955219E-045        0.32376796781E+002        0.32373423752E+002
        0.12009702617E+002        0.31981517877E-002        0.31981517877E-002        0.66132666720E-045        0.32412004647E+002        0.32408806496E+002
        0.12016250090E+002        0.30235243800E-002        0.30235243800E-002        0.61644755357E-045        0.32447241858E+002        0.32444218333E+002
        0.12022799347E+002        0.28491657725E-002        0.28491657725E-002        0.57460305965E-045        0.32482508439E+002        0.32479659274E+002
        0.12029350389E+002        0.26750955963E-002        0.26750955963E-002        0.53558873985E-045        0.32517804419E+002        0.32515129324E+002
        0.12035903215E+002        0.25013333996E-002        0.25013333996E-002        0.49921387150E-045        0.32553129826E+002        0.32550628492E+002
        0.12042457825E+002        0.23278986452E-002        0.23278986452E-002        0.46530053712E-045        0.32588484685E+002        0.32586156786E+002
        0.12049014220E+002        0.21548107092E-002        0.21548107092E-002        0.43368276793E-045        0.32623869025E+002        0.32621714214E+002
        0.12055572399E+002        0.19820888778E-002        0.19820888778E-002        0.40420574437E-045        0.32659282873E+002        0.32657300784E+002
        0.12062132362E+002        0.18097523462E-002        0.18097523462E-002        0.37672504992E-045        0.32694726256E+002        0.32692916503E+002
        0.12068694109E+002        0.16378202158E-002        0.16378202158E-002        0.35110597468E-045        0.32730199200E+002        0.32728561380E+002
        0.12075257641E+002        0.14663114928E-002        0.14663114928E-002        0.32722286539E-045        0.32765701733E+002        0.32764235422E+002
        0.12081822957E+002        0.12952450857E-002        0.12952450857E-002        0.30495851880E-045        0.32801233882E+002        0.32799938637E+002
        0.12088390057E+002        0.11246398032E-002        0.11246398032E-002        0.28420361557E-045        0.32836795672E+002        0.32835671033E+002
        0.12094958942E+002        0.95451435273E-003        0.95451435273E-003        0.26485619186E-045        0.32872387132E+002        0.32871432618E+002
        0.12101529610E+002        0.78488733809E-003        0.78488733809E-003        0.24682114630E-045        0.32908008287E+002        0.32907223400E+002
        0.12108102064E+002        0.61577725765E-003        0.61577725765E-003        0.23000977981E-045        0.32943659164E+002        0.32943043387E+002
        0.12114676301E+002        0.44720250174E-003        0.44720250174E-003        0.21433936622E-045        0.32979339789E+002        0.32978892587E+002
        0.12121252323E+002        0.27918135195E-003        0.27918135195E-003        0.19973275152E-045        0.33015050189E+002        0.33014771007E+002
        0.12127830129E+002        0.11173197804E-003        0.11173197804E-003        0.18611797997E-045        0.33050790389E+002        0.33050678657E+002
        0.12134409719E+002       -0.55127563389E-004       -0.55127563389E-004        0.17342794512E-045        0.33086560416E+002        0.33086615544E+002
        0.12140991094E+002       -0.22137933100E-003       -0.22137933100E-003        0.16160006424E-045        0.33122360296E+002        0.33122581675E+002
        0.12147574253E+002       -0.38700550049E-003       -0.38700550049E-003        0.15057597448E-045        0.33158190054E+002        0.33158577059E+002
        0.12154159196E+002       -0.55198836622E-003       -0.55198836622E-003        0.14030124940E-045        0.33194049716E+002        0.33194601705E+002
        0.12160745924E+002       -0.71631034396E-003       -0.71631034396E-003        0.13072513444E-045        0.33229939309E+002        0.33230655619E+002
        0.12167334435E+002       -0.87995397154E-003       -0.87995397154E-003        0.12180030012E-045        0.33265858857E+002        0.33266738811E+002
        0.12173924731E+002       -0.10429019113E-002       -0.10429019113E-002        0.11348261174E-045        0.33301808386E+002        0.33302851287E+002
        0.12180516812E+002       -0.12051369521E-002       -0.12051369521E-002        0.10573091454E-045        0.33337787921E+002        0.33338993058E+002
        0.12187110677E+002       -0.13666420103E-002       -0.13666420103E-002        0.98506833248E-046        0.33373797488E+002        0.33375164130E+002
        0.12193706326E+002       -0.15274001327E-002       -0.15274001327E-002        0.91774585019E-046        0.33409837112E+002        0.33411364512E+002
        0.12200303759E+002       -0.16873944970E-002       -0.16873944970E-002        0.85500804980E-046        0.33445906818E+002        0.33447594212E+002
        0.12206902976E+002       -0.18466084145E-002       -0.18466084145E-002        0.79654383430E-046        0.33482006630E+002        0.33483853239E+002
        0.12213503978E+002       -0.20050253314E-002       -0.20050253314E-002        0.74206313969E-046        0.33518136575E+002        0.33520141600E+002
        0.12220106765E+002       -0.21626288303E-002       -0.21626288303E-002        0.69129551821E-046        0.33554296675E+002        0.33556459304E+002
        0.12226711335E+002       -0.23194026322E-002       -0.23194026322E-002        0.64398881661E-046        0.33590486957E+002        0.33592806359E+002
        0.12233317690E+002       -0.24753305983E-002       -0.24753305983E-002        0.59990794314E-046        0.33626707444E+002        0.33629182775E+002
        0.12239925829E+002       -0.26303967311E-002       -0.26303967311E-002        0.55883371741E-046        0.33662958161E+002        0.33665588558E+002
        0.12246535752E+002       -0.27845851763E-002       -0.27845851763E-002        0.52056179735E-046        0.33699239132E+002        0.33702023717E+002
        0.12253147460E+002       -0.29378802247E-002       -0.29378802247E-002        0.48490167842E-046        0.33735550382E+002        0.33738488262E+002
        0.12259760952E+002       -0.30902663131E-002       -0.30902663131E-002        0.45167575997E-046        0.33771891934E+002        0.33774982200E+002
        0.12266376228E+002       -0.32417280264E-002       -0.32417280264E-002        0.42071847440E-046        0.33808263813E+002        0.33811505541E+002
        0.12272993289E+002       -0.33922500989E-002       -0.33922500989E-002        0.39187547484E-046        0.33844666041E+002        0.33848058291E+002
        0.12279612134E+002       -0.35418174159E-002       -0.35418174159E-002        0.36500287751E-046        0.33881098644E+002        0.33884640461E+002
        0.12286232763E+002       -0.36904150153E-002       -0.36904150153E-002        0.33996655504E-046        0.33917561644E+002        0.33921252059E+002
        0.12292855176E+002       -0.38380280886E-002       -0.38380280886E-002        0.31664147730E-046        0.33954055066E+002        0.33957893094E+002
        0.12299479374E+002       -0.39846419830E-002       -0.39846419830E-002        0.29491109661E-046        0.33990578931E+002        0.33994563573E+002
        0.12306105356E+002       -0.41302422025E-002       -0.41302422025E-002        0.27466677442E-046        0.34027133265E+002        0.34031263507E+002
        0.12312733122E+002       -0.42748144090E-002       -0.42748144090E-002        0.25580724651E-046        0.34063718089E+002        0.34067992903E+002
        0.12319362673E+002       -0.44183444247E-002       -0.44183444247E-002        0.23823812423E-046        0.34100333427E+002        0.34104751772E+002
        0.12325994008E+002       -0.45608182321E-002       -0.45608182321E-002        0.22187142940E-046        0.34136979302E+002        0.34141540120E+002
        0.12332627127E+002       -0.47022219763E-002       -0.47022219763E-002        0.20662516049E-046        0.34173655736E+002        0.34178357958E+002
        0.12339262031E+002       -0.48425419663E-002       -0.48425419663E-002        0.19242288812E-046        0.34210362753E+002        0.34215205295E+002
        0.12345898718E+002       -0.49817646757E-002       -0.49817646757E-002        0.17919337778E-046        0.34247100374E+002        0.34252082139E+002
        0.12352537190E+002       -0.51198767449E-002       -0.51198767449E-002        0.16687023801E-046        0.34283868622E+002        0.34288988499E+002
        0.12359177447E+002       -0.52568649810E-002       -0.52568649810E-002        0.15539159234E-046        0.34320667520E+002        0.34325924385E+002
        0.12365819488E+002       -0.53927163610E-002       -0.53927163610E-002        0.14469977338E-046        0.34357497089E+002        0.34362889806E+002
        0.12372463313E+002       -0.55274180307E-002       -0.55274180307E-002        0.13474103751E-046        0.34394357352E+002        0.34399884770E+002
        0.12379108922E+002       -0.56609573079E-002       -0.56609573079E-002        0.12546529886E-046        0.34431248331E+002        0.34436909288E+002
        0.12385756315E+002       -0.57933216824E-002       -0.57933216824E-002        0.11682588132E-046        0.34468170047E+002        0.34473963368E+002
        0.12392405493E+002       -0.59244988176E-002       -0.59244988176E-002        0.10877928721E-046        0.34505122521E+002        0.34511047020E+002
        0.12399056455E+002       -0.60544765518E-002       -0.60544765518E-002        0.10128498162E-046        0.34542105777E+002        0.34548160253E+002
        0.12405709202E+002       -0.61832428985E-002       -0.61832428985E-002        0.94305191363E-047        0.34579119834E+002        0.34585303077E+002
        0.12412363733E+002       -0.63107860484E-002       -0.63107860484E-002        0.87804717485E-047        0.34616164715E+002        0.34622475501E+002
        0.12419020048E+002       -0.64370943701E-002       -0.64370943701E-002        0.81750760457E-047        0.34653240440E+002        0.34659677535E+002
        0.12425678147E+002       -0.65621564110E-002       -0.65621564110E-002        0.76112757208E-047        0.34690347031E+002        0.34696909187E+002
        0.12432338031E+002       -0.66859608985E-002       -0.66859608985E-002        0.70862229184E-047        0.34727484508E+002        0.34734170469E+002
        0.12438999699E+002       -0.68084967408E-002       -0.68084967408E-002        0.65972640683E-047        0.34764652893E+002        0.34771461389E+002
        0.12445663151E+002       -0.69297530282E-002       -0.69297530282E-002        0.61419266794E-047        0.34801852205E+002        0.34808781958E+002
        0.12452328388E+002       -0.70497190339E-002       -0.70497190339E-002        0.57179070270E-047        0.34839082466E+002        0.34846132185E+002
        0.12458995408E+002       -0.71683842145E-002       -0.71683842145E-002        0.53230586749E-047        0.34876343695E+002        0.34883512079E+002
        0.12465664213E+002       -0.72857382118E-002       -0.72857382118E-002        0.49553817749E-047        0.34913635914E+002        0.34920921652E+002
        0.12472334803E+002       -0.74017708524E-002       -0.74017708524E-002        0.46130130921E-047        0.34950959142E+002        0.34958360913E+002
        0.12479007177E+002       -0.75164721501E-002       -0.75164721501E-002        0.42942167057E-047        0.34988313399E+002        0.34995829871E+002
        0.12485681335E+002       -0.76298323054E-002       -0.76298323054E-002        0.39973753412E-047        0.35025698705E+002        0.35033328538E+002
        0.12492357277E+002       -0.77418417069E-002       -0.77418417069E-002        0.37209822902E-047        0.35063115081E+002        0.35070856922E+002
        0.12499035004E+002       -0.78524909322E-002       -0.78524909322E-002        0.34636338788E-047        0.35100562545E+002        0.35108415036E+002
        0.12505714514E+002       -0.79617707480E-002       -0.79617707480E-002        0.32240224467E-047        0.35138041117E+002        0.35146002888E+002
        0.12512395810E+002       -0.80696721119E-002       -0.80696721119E-002        0.30009298033E-047        0.35175550816E+002        0.35183620489E+002
        0.12519078889E+002       -0.81761861720E-002       -0.81761861720E-002        0.27932211284E-047        0.35213091663E+002        0.35221267849E+002
        0.12525763753E+002       -0.82813042684E-002       -0.82813042684E-002        0.25998392865E-047        0.35250663675E+002        0.35258944979E+002
        0.12532450401E+002       -0.83850179332E-002       -0.83850179332E-002        0.24197995285E-047        0.35288266872E+002        0.35296651890E+002
        0.12539138833E+002       -0.84873188917E-002       -0.84873188917E-002        0.22521845520E-047        0.35325901273E+002        0.35334388592E+002
        0.12545829050E+002       -0.85881990625E-002       -0.85881990625E-002        0.20961398991E-047        0.35363566896E+002        0.35372155095E+002
        0.12552521051E+002       -0.86876505587E-002       -0.86876505587E-002        0.19508696659E-047        0.35401263760E+002        0.35409951411E+002
        0.12559214836E+002       -0.87856656880E-002       -0.87856656880E-002        0.18156325041E-047        0.35438991884E+002        0.35447777549E+002
        0.12565910406E+002       -0.88822369532E-002       -0.88822369532E-002        0.16897378953E-047        0.35476751285E+002        0.35485633522E+002
        0.12572607760E+002       -0.89773570529E-002       -0.89773570529E-002        0.15725426780E-047        0.35514541983E+002        0.35523519340E+002
        0.12579306898E+002       -0.90710188818E-002       -0.90710188818E-002        0.14634478111E-047        0.35552363995E+002        0.35561435013E+002
        0.12586007820E+002       -0.91632155320E-002       -0.91632155320E-002        0.13618953587E-047        0.35590217338E+002        0.35599380554E+002
        0.12592710527E+002       -0.92539402918E-002       -0.92539402918E-002        0.12673656791E-047        0.35628102032E+002        0.35637355972E+002
        0.12599415018E+002       -0.93431866476E-002       -0.93431866476E-002        0.11793748059E-047        0.35666018093E+002        0.35675361280E+002
        0.12606121294E+002       -0.94309482836E-002       -0.94309482836E-002        0.10974720074E-047        0.35703965540E+002        0.35713396488E+002
        0.12612829353E+002       -0.95172190823E-002       -0.95172190823E-002        0.10212375129E-047        0.35741944389E+002        0.35751461608E+002
        0.12619539197E+002       -0.96019931248E-002       -0.96019931248E-002        0.95028039275E-048        0.35779954658E+002        0.35789556651E+002
        0.12626250825E+002       -0.96852646914E-002       -0.96852646914E-002        0.88423658446E-048        0.35817996364E+002        0.35827681628E+002
        0.12632964238E+002       -0.97670282612E-002       -0.97670282612E-002        0.82276705247E-048        0.35856069524E+002        0.35865836552E+002
        0.12639679435E+002       -0.98472785131E-002       -0.98472785131E-002        0.76555607388E-048        0.35894174155E+002        0.35904021433E+002
        0.12646396416E+002       -0.99260103257E-002       -0.99260103257E-002        0.71230964112E-048        0.35932310273E+002        0.35942236284E+002
        0.12653115181E+002       -0.10003218777E-001       -0.10003218777E-001        0.66275397364E-048        0.35970477897E+002        0.35980481115E+002
        0.12659835731E+002       -0.10078899147E-001       -0.10078899147E-001        0.61663413129E-048        0.36008677041E+002        0.36018755940E+002
        0.12666558065E+002       -0.10153046913E-001       -0.10153046913E-001        0.57371272238E-048        0.36046907723E+002        0.36057060769E+002
        0.12673282183E+002       -0.10225657756E-001       -0.10225657756E-001        0.53376870002E-048        0.36085169958E+002        0.36095395616E+002
        0.12680008086E+002       -0.10296727554E-001       -0.10296727554E-001        0.49659624076E-048        0.36123463763E+002        0.36133760490E+002
        0.12686735773E+002       -0.10366252390E-001       -0.10366252390E-001        0.46200369982E-048        0.36161789154E+002        0.36172155406E+002
        0.12693465244E+002       -0.10434228543E-001       -0.10434228543E-001        0.42981263782E-048        0.36200146146E+002        0.36210580375E+002
        0.12700196499E+002       -0.10500652496E-001       -0.10500652496E-001        0.39985691409E-048        0.36238534756E+002        0.36249035409E+002
        0.12706929539E+002       -0.10565520932E-001       -0.10565520932E-001        0.37198184193E-048        0.36276954999E+002        0.36287520520E+002
        0.12713664363E+002       -0.10628830735E-001       -0.10628830735E-001        0.34604340180E-048        0.36315406891E+002        0.36326035722E+002
        0.12720400972E+002       -0.10690578987E-001       -0.10690578987E-001        0.32190750826E-048        0.36353890447E+002        0.36364581026E+002
        0.12727139364E+002       -0.10750762976E-001       -0.10750762976E-001        0.29944932717E-048        0.36392405682E+002        0.36403156445E+002
        0.12733879541E+002       -0.10809380185E-001       -0.10809380185E-001        0.27855263964E-048        0.36430952611E+002        0.36441761991E+002
        0.12740621502E+002       -0.10866428301E-001       -0.10866428301E-001        0.25910924957E-048        0.36469531249E+002        0.36480397678E+002
        0.12747365248E+002       -0.10921905210E-001       -0.10921905210E-001        0.24101843171E-048        0.36508141612E+002        0.36519063518E+002
        0.12754110778E+002       -0.10975808999E-001       -0.10975808999E-001        0.22418641768E-048        0.36546783714E+002        0.36557759523E+002
        0.12760858092E+002       -0.11028137953E-001       -0.11028137953E-001        0.20852591712E-048        0.36585457570E+002        0.36596485708E+002
        0.12767607190E+002       -0.11078890559E-001       -0.11078890559E-001        0.19395567175E-048        0.36624163194E+002        0.36635242084E+002
        0.12774358073E+002       -0.11128065504E-001       -0.11128065504E-001        0.18040003997E-048        0.36662900600E+002        0.36674028665E+002
        0.12781110740E+002       -0.11175661670E-001       -0.11175661670E-001        0.16778861002E-048        0.36701669803E+002        0.36712845465E+002
        0.12787865191E+002       -0.11221678144E-001       -0.11221678144E-001        0.15605583960E-048        0.36740470817E+002        0.36751692495E+002
