 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.00051477906058     
#  All densities are *4*pi*r^2
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                   ne_full                   ne_ext 
        0.22954146221E+002        0.35041890922E-007        0.35041890922E-007        0.70848455825E-096        0.12032591681E+003        0.12032591678E+003
        0.22958672997E+002        0.34966801056E-007        0.34966801056E-007        0.67490847910E-096        0.12037338031E+003        0.12037338028E+003
        0.22963200218E+002        0.34890863488E-007        0.34890863488E-007        0.64292054202E-096        0.12042085786E+003        0.12042085782E+003
        0.22967727886E+002        0.34814146261E-007        0.34814146261E-007        0.61244577427E-096        0.12046834945E+003        0.12046834941E+003
        0.22972256001E+002        0.34736602483E-007        0.34736602483E-007        0.58341273550E-096        0.12051585508E+003        0.12051585505E+003
        0.22976784561E+002        0.34658231227E-007        0.34658231227E-007        0.55575335160E-096        0.12056337476E+003        0.12056337473E+003
        0.22981313568E+002        0.34579100641E-007        0.34579100641E-007        0.52940275647E-096        0.12061090850E+003        0.12061090846E+003
        0.22985843021E+002        0.34499186841E-007        0.34499186841E-007        0.50429914106E-096        0.12065845628E+003        0.12065845625E+003
        0.22990372921E+002        0.34418465908E-007        0.34418465908E-007        0.48038360965E-096        0.12070601813E+003        0.12070601809E+003
        0.22994903267E+002        0.34337006096E-007        0.34337006096E-007        0.45760004274E-096        0.12075359403E+003        0.12075359400E+003
        0.22999434059E+002        0.34254737397E-007        0.34254737397E-007        0.43589496648E-096        0.12080118400E+003        0.12080118396E+003
        0.23003965298E+002        0.34171728120E-007        0.34171728120E-007        0.41521742820E-096        0.12084878803E+003        0.12084878800E+003
        0.23008496983E+002        0.34087954360E-007        0.34087954360E-007        0.39551887773E-096        0.12089640613E+003        0.12089640610E+003
        0.23013029114E+002        0.34003438357E-007        0.34003438357E-007        0.37675305439E-096        0.12094403830E+003        0.12094403827E+003
        0.23017561691E+002        0.33918202384E-007        0.33918202384E-007        0.35887587920E-096        0.12099168455E+003        0.12099168451E+003
        0.23022094715E+002        0.33832199428E-007        0.33832199428E-007        0.34184535221E-096        0.12103934487E+003        0.12103934484E+003
        0.23026628185E+002        0.33745474869E-007        0.33745474869E-007        0.32562145464E-096        0.12108701927E+003        0.12108701924E+003
        0.23031162102E+002        0.33658074162E-007        0.33658074162E-007        0.31016605557E-096        0.12113470775E+003        0.12113470772E+003
        0.23035696464E+002        0.33569904022E-007        0.33569904022E-007        0.29544282312E-096        0.12118241032E+003        0.12118241029E+003
        0.23040231273E+002        0.33481079315E-007        0.33481079315E-007        0.28141713968E-096        0.12123012697E+003        0.12123012694E+003
        0.23044766529E+002        0.33391506710E-007        0.33391506710E-007        0.26805602121E-096        0.12127785772E+003        0.12127785768E+003
        0.23049302231E+002        0.33301254866E-007        0.33301254866E-007        0.25532804030E-096        0.12132560256E+003        0.12132560252E+003
        0.23053838379E+002        0.33210323037E-007        0.33210323037E-007        0.24320325285E-096        0.12137336149E+003        0.12137336146E+003
        0.23058374973E+002        0.33118733658E-007        0.33118733658E-007        0.23165312820E-096        0.12142113452E+003        0.12142113449E+003
        0.23062912014E+002        0.33026439629E-007        0.33026439629E-007        0.22065048255E-096        0.12146892166E+003        0.12146892162E+003
        0.23067449501E+002        0.32933486573E-007        0.32933486573E-007        0.21016941548E-096        0.12151672289E+003        0.12151672286E+003
        0.23071987434E+002        0.32839920185E-007        0.32839920185E-007        0.20018524951E-096        0.12156453824E+003        0.12156453820E+003
        0.23076525813E+002        0.32745646931E-007        0.32745646931E-007        0.19067447244E-096        0.12161236769E+003        0.12161236766E+003
        0.23081064639E+002        0.32650758940E-007        0.32650758940E-007        0.18161468246E-096        0.12166021126E+003        0.12166021123E+003
        0.23085603912E+002        0.32555232309E-007        0.32555232309E-007        0.17298453578E-096        0.12170806894E+003        0.12170806891E+003
        0.23090143630E+002        0.32459066343E-007        0.32459066343E-007        0.16476369679E-096        0.12175594074E+003        0.12175594071E+003
        0.23094683795E+002        0.32362306856E-007        0.32362306856E-007        0.15693279052E-096        0.12180382666E+003        0.12180382663E+003
        0.23099224406E+002        0.32264906679E-007        0.32264906679E-007        0.14947335736E-096        0.12185172671E+003        0.12185172667E+003
        0.23103765464E+002        0.32166888390E-007        0.32166888390E-007        0.14236780985E-096        0.12189964088E+003        0.12189964084E+003
        0.23108306968E+002        0.32068297882E-007        0.32068297882E-007        0.13559939164E-096        0.12194756918E+003        0.12194756914E+003
        0.23112848918E+002        0.31969111250E-007        0.31969111250E-007        0.12915213822E-096        0.12199551161E+003        0.12199551158E+003
        0.23117391314E+002        0.31869327852E-007        0.31869327852E-007        0.12301083958E-096        0.12204346817E+003        0.12204346814E+003
        0.23121934157E+002        0.31768993663E-007        0.31768993663E-007        0.11716100467E-096        0.12209143888E+003        0.12209143885E+003
        0.23126477446E+002        0.31668038141E-007        0.31668038141E-007        0.11158882745E-096        0.12213942372E+003        0.12213942369E+003
        0.23131021182E+002        0.31566577250E-007        0.31566577250E-007        0.10628115454E-096        0.12218742271E+003        0.12218742268E+003
        0.23135565363E+002        0.31464517113E-007        0.31464517113E-007        0.10122545451E-096        0.12223543584E+003        0.12223543581E+003
        0.23140109991E+002        0.31361903776E-007        0.31361903776E-007        0.96409788429E-097        0.12228346312E+003        0.12228346309E+003
        0.23144655066E+002        0.31258783358E-007        0.31258783358E-007        0.91822781995E-097        0.12233150455E+003        0.12233150452E+003
        0.23149200587E+002        0.31155108598E-007        0.31155108598E-007        0.87453598823E-097        0.12237956014E+003        0.12237956011E+003
        0.23153746554E+002        0.31050902278E-007        0.31050902278E-007        0.83291915087E-097        0.12242762988E+003        0.12242762985E+003
        0.23158292967E+002        0.30946187218E-007        0.30946187218E-007        0.79327895308E-097        0.12247571379E+003        0.12247571376E+003
        0.23162839827E+002        0.30840939491E-007        0.30840939491E-007        0.75552169308E-097        0.12252381185E+003        0.12252381182E+003
        0.23167387133E+002        0.30735205334E-007        0.30735205334E-007        0.71955810237E-097        0.12257192408E+003        0.12257192405E+003
        0.23171934885E+002        0.30628960830E-007        0.30628960830E-007        0.68530313637E-097        0.12262005048E+003        0.12262005045E+003
        0.23176483083E+002        0.30522252279E-007        0.30522252279E-007        0.65267577498E-097        0.12266819105E+003        0.12266819102E+003
        0.23181031728E+002        0.30415032344E-007        0.30415032344E-007        0.62159883248E-097        0.12271634580E+003        0.12271634577E+003
        0.23185580820E+002        0.30307347362E-007        0.30307347362E-007        0.59199877642E-097        0.12276451472E+003        0.12276451469E+003
        0.23190130357E+002        0.30199196850E-007        0.30199196850E-007        0.56380555508E-097        0.12281269782E+003        0.12281269779E+003
        0.23194680341E+002        0.30090556872E-007        0.30090556872E-007        0.53695243296E-097        0.12286089510E+003        0.12286089507E+003
        0.23199230771E+002        0.29981497311E-007        0.29981497311E-007        0.51137583418E-097        0.12290910656E+003        0.12290910653E+003
        0.23203781648E+002        0.29871994265E-007        0.29871994265E-007        0.48701519309E-097        0.12295733222E+003        0.12295733219E+003
        0.23208332971E+002        0.29762023795E-007        0.29762023795E-007        0.46381281209E-097        0.12300557206E+003        0.12300557203E+003
        0.23212884740E+002        0.29651632403E-007        0.29651632403E-007        0.44171372604E-097        0.12305382610E+003        0.12305382607E+003
        0.23217436955E+002        0.29540819661E-007        0.29540819661E-007        0.42066557312E-097        0.12310209433E+003        0.12310209430E+003
        0.23221989617E+002        0.29429585139E-007        0.29429585139E-007        0.40061847178E-097        0.12315037676E+003        0.12315037673E+003
        0.23226542725E+002        0.29317951929E-007        0.29317951929E-007        0.38152490345E-097        0.12319867339E+003        0.12319867336E+003
        0.23231096279E+002        0.29205872570E-007        0.29205872570E-007        0.36333960085E-097        0.12324698423E+003        0.12324698420E+003
        0.23235650280E+002        0.29093440760E-007        0.29093440760E-007        0.34601944154E-097        0.12329530927E+003        0.12329530924E+003
        0.23240204727E+002        0.28980609057E-007        0.28980609057E-007        0.32952334645E-097        0.12334364852E+003        0.12334364849E+003
        0.23244759621E+002        0.28867400614E-007        0.28867400614E-007        0.31381218331E-097        0.12339200199E+003        0.12339200196E+003
        0.23249314960E+002        0.28753815059E-007        0.28753815059E-007        0.29884867450E-097        0.12344036967E+003        0.12344036964E+003
        0.23253870746E+002        0.28639852015E-007        0.28639852015E-007        0.28459730936E-097        0.12348875157E+003        0.12348875154E+003
        0.23258426979E+002        0.28525558277E-007        0.28525558277E-007        0.27102426059E-097        0.12353714769E+003        0.12353714766E+003
        0.23262983657E+002        0.28410886337E-007        0.28410886337E-007        0.25809730461E-097        0.12358555803E+003        0.12358555801E+003
        0.23267540782E+002        0.28295883026E-007        0.28295883026E-007        0.24578574568E-097        0.12363398260E+003        0.12363398258E+003
        0.23272098353E+002        0.28180524411E-007        0.28180524411E-007        0.23406034357E-097        0.12368242140E+003        0.12368242138E+003
        0.23276656371E+002        0.28064857388E-007        0.28064857388E-007        0.22289324471E-097        0.12373087444E+003        0.12373087441E+003
        0.23281214835E+002        0.27948834402E-007        0.27948834402E-007        0.21225791657E-097        0.12377934170E+003        0.12377934167E+003
        0.23285773745E+002        0.27832526025E-007        0.27832526025E-007        0.20212908508E-097        0.12382782321E+003        0.12382782318E+003
        0.23290333102E+002        0.27715908341E-007        0.27715908341E-007        0.19248267509E-097        0.12387631895E+003        0.12387631892E+003
        0.23294892905E+002        0.27598981059E-007        0.27598981059E-007        0.18329575361E-097        0.12392482894E+003        0.12392482891E+003
        0.23299453154E+002        0.27481743883E-007        0.27481743883E-007        0.17454647570E-097        0.12397335317E+003        0.12397335314E+003
        0.23304013849E+002        0.27364243876E-007        0.27364243876E-007        0.16621403299E-097        0.12402189165E+003        0.12402189163E+003
        0.23308574991E+002        0.27246457111E-007        0.27246457111E-007        0.15827860455E-097        0.12407044439E+003        0.12407044436E+003
        0.23313136579E+002        0.27128383324E-007        0.27128383324E-007        0.15072131013E-097        0.12411901138E+003        0.12411901135E+003
        0.23317698614E+002        0.27010045954E-007        0.27010045954E-007        0.14352416565E-097        0.12416759262E+003        0.12416759260E+003
        0.23322261094E+002        0.26891468474E-007        0.26891468474E-007        0.13667004066E-097        0.12421618813E+003        0.12421618810E+003
        0.23326824021E+002        0.26772626952E-007        0.26772626952E-007        0.13014261797E-097        0.12426479790E+003        0.12426479787E+003
        0.23331387395E+002        0.26653544882E-007        0.26653544882E-007        0.12392635510E-097        0.12431342193E+003        0.12431342190E+003
        0.23335951215E+002        0.26534222052E-007        0.26534222052E-007        0.11800644755E-097        0.12436206023E+003        0.12436206021E+003
        0.23340515481E+002        0.26414658250E-007        0.26414658250E-007        0.11236879383E-097        0.12441071281E+003        0.12441071278E+003
        0.23345080193E+002        0.26294877028E-007        0.26294877028E-007        0.10699996218E-097        0.12445937965E+003        0.12445937963E+003
        0.23349645352E+002        0.26174901970E-007        0.26174901970E-007        0.10188715877E-097        0.12450806078E+003        0.12450806075E+003
        0.23354210957E+002        0.26054685363E-007        0.26054685363E-007        0.97018197490E-098        0.12455675618E+003        0.12455675615E+003
        0.23358777008E+002        0.25934274572E-007        0.25934274572E-007        0.92381471138E-098        0.12460546586E+003        0.12460546584E+003
        0.23363343505E+002        0.25813693239E-007        0.25813693239E-007        0.87965923966E-098        0.12465418984E+003        0.12465418981E+003
        0.23367910449E+002        0.25692893623E-007        0.25692893623E-007        0.83761025532E-098        0.12470292809E+003        0.12470292807E+003
        0.23372477840E+002        0.25571923171E-007        0.25571923171E-007        0.79756745790E-098        0.12475168064E+003        0.12475168062E+003
        0.23377045676E+002        0.25450757929E-007        0.25450757929E-007        0.75943531358E-098        0.12480044749E+003        0.12480044746E+003
        0.23381613959E+002        0.25329421578E-007        0.25329421578E-007        0.72312282907E-098        0.12484922862E+003        0.12484922860E+003
        0.23386182688E+002        0.25207961677E-007        0.25207961677E-007        0.68854333625E-098        0.12489802406E+003        0.12489802404E+003
        0.23390751864E+002        0.25086330446E-007        0.25086330446E-007        0.65561428696E-098        0.12494683380E+003        0.12494683378E+003
        0.23395321486E+002        0.24964551621E-007        0.24964551621E-007        0.62425705754E-098        0.12499565785E+003        0.12499565782E+003
        0.23399891554E+002        0.24842625099E-007        0.24842625099E-007        0.59439676260E-098        0.12504449620E+003        0.12504449617E+003
        0.23404462068E+002        0.24720550782E-007        0.24720550782E-007        0.56596207762E-098        0.12509334886E+003        0.12509334883E+003
        0.23409033029E+002        0.24598376350E-007        0.24598376350E-007        0.53888506999E-098        0.12514221583E+003        0.12514221581E+003
        0.23413604436E+002        0.24476077858E-007        0.24476077858E-007        0.51310103796E-098        0.12519109713E+003        0.12519109710E+003
        0.23418176290E+002        0.24353655234E-007        0.24353655234E-007        0.48854835732E-098        0.12523999273E+003        0.12523999271E+003
        0.23422748589E+002        0.24231132324E-007        0.24231132324E-007        0.46516833528E-098        0.12528890267E+003        0.12528890264E+003
        0.23427321335E+002        0.24108485155E-007        0.24108485155E-007        0.44290507131E-098        0.12533782692E+003        0.12533782690E+003
        0.23431894528E+002        0.23985785468E-007        0.23985785468E-007        0.42170532452E-098        0.12538676550E+003        0.12538676548E+003
        0.23436468167E+002        0.23862961431E-007        0.23862961431E-007        0.40151838742E-098        0.12543571841E+003        0.12543571839E+003
        0.23441042252E+002        0.23740084843E-007        0.23740084843E-007        0.38229596555E-098        0.12548468566E+003        0.12548468563E+003
        0.23445616783E+002        0.23617107783E-007        0.23617107783E-007        0.36399206291E-098        0.12553366724E+003        0.12553366721E+003
        0.23450191761E+002        0.23494078155E-007        0.23494078155E-007        0.34656287275E-098        0.12558266315E+003        0.12558266313E+003
        0.23454767185E+002        0.23370971988E-007        0.23370971988E-007        0.32996667359E-098        0.12563167341E+003        0.12563167339E+003
        0.23459343055E+002        0.23247813259E-007        0.23247813259E-007        0.31416373015E-098        0.12568069802E+003        0.12568069799E+003
        0.23463919371E+002        0.23124625981E-007        0.23124625981E-007        0.29911619897E-098        0.12572973696E+003        0.12572973694E+003
        0.23468496134E+002        0.23001362169E-007        0.23001362169E-007        0.28478803852E-098        0.12577879026E+003        0.12577879024E+003
        0.23473073344E+002        0.22878093873E-007        0.22878093873E-007        0.27114492355E-098        0.12582785791E+003        0.12582785789E+003
        0.23477650999E+002        0.22754773098E-007        0.22754773098E-007        0.25815416353E-098        0.12587693992E+003        0.12587693990E+003
        0.23482229101E+002        0.22631423895E-007        0.22631423895E-007        0.24578462494E-098        0.12592603628E+003        0.12592603626E+003
        0.23486807649E+002        0.22508094405E-007        0.22508094405E-007        0.23400665729E-098        0.12597514701E+003        0.12597514698E+003
        0.23491386644E+002        0.22384712545E-007        0.22384712545E-007        0.22279202254E-098        0.12602427209E+003        0.12602427207E+003
        0.23495966085E+002        0.22261350533E-007        0.22261350533E-007        0.21211382803E-098        0.12607341155E+003        0.12607341152E+003
        0.23500545972E+002        0.22137984388E-007        0.22137984388E-007        0.20194646242E-098        0.12612256537E+003        0.12612256535E+003
        0.23505126305E+002        0.22014614176E-007        0.22014614176E-007        0.19226553484E-098        0.12617173356E+003        0.12617173354E+003
        0.23509707085E+002        0.21891288161E-007        0.21891288161E-007        0.18304781676E-098        0.12622091613E+003        0.12622091611E+003
        0.23514288311E+002        0.21767958253E-007        0.21767958253E-007        0.17427118679E-098        0.12627011308E+003        0.12627011306E+003
        0.23518869983E+002        0.21644672754E-007        0.21644672754E-007        0.16591457794E-098        0.12631932440E+003        0.12631932438E+003
        0.23523452102E+002        0.21521359410E-007        0.21521359410E-007        0.15795792749E-098        0.12636855011E+003        0.12636855009E+003
        0.23528034667E+002        0.21398163071E-007        0.21398163071E-007        0.15038212922E-098        0.12641779021E+003        0.12641779019E+003
        0.23532617679E+002        0.21274963226E-007        0.21274963226E-007        0.14316898787E-098        0.12646704469E+003        0.12646704467E+003
        0.23537201136E+002        0.21151832403E-007        0.21151832403E-007        0.13630117580E-098        0.12651631357E+003        0.12651631355E+003
        0.23541785040E+002        0.21028746592E-007        0.21028746592E-007        0.12976219173E-098        0.12656559684E+003        0.12656559681E+003
        0.23546369391E+002        0.20905730092E-007        0.20905730092E-007        0.12353632133E-098        0.12661489450E+003        0.12661489448E+003
        0.23550954187E+002        0.20782758873E-007        0.20782758873E-007        0.11760859984E-098        0.12666420657E+003        0.12666420655E+003
        0.23555539430E+002        0.20659881443E-007        0.20659881443E-007        0.11196477635E-098        0.12671353304E+003        0.12671353302E+003
        0.23560125120E+002        0.20537073783E-007        0.20537073783E-007        0.10659127981E-098        0.12676287391E+003        0.12676287389E+003
        0.23564711255E+002        0.20414336047E-007        0.20414336047E-007        0.10147518666E-098        0.12681222919E+003        0.12681222917E+003
        0.23569297837E+002        0.20291716828E-007        0.20291716828E-007        0.96604190007E-099        0.12686159888E+003        0.12686159886E+003
        0.23573884865E+002        0.20169192106E-007        0.20169192106E-007        0.91966570257E-099        0.12691098299E+003        0.12691098297E+003
        0.23578472340E+002        0.20046737827E-007        0.20046737827E-007        0.87551167126E-099        0.12696038151E+003        0.12696038149E+003
        0.23583060261E+002        0.19924426887E-007        0.19924426887E-007        0.83347353013E-099        0.12700979446E+003        0.12700979444E+003
        0.23587648628E+002        0.19802211012E-007        0.19802211012E-007        0.79345007616E-099        0.12705922182E+003        0.12705922180E+003
        0.23592237441E+002        0.19680090383E-007        0.19680090383E-007        0.75534493769E-099        0.12710866361E+003        0.12710866359E+003
        0.23596826701E+002        0.19558138011E-007        0.19558138011E-007        0.71906634414E-099        0.12715811983E+003        0.12715811981E+003
        0.23601416407E+002        0.19436281309E-007        0.19436281309E-007        0.68452690685E-099        0.12720759048E+003        0.12720759046E+003
        0.23606006560E+002        0.19314569049E-007        0.19314569049E-007        0.65164341016E-099        0.12725707556E+003        0.12725707554E+003
        0.23610597158E+002        0.19193001471E-007        0.19193001471E-007        0.62033661261E-099        0.12730657508E+003        0.12730657506E+003
        0.23615188204E+002        0.19071554500E-007        0.19071554500E-007        0.59053105741E-099        0.12735608904E+003        0.12735608902E+003
        0.23619779695E+002        0.18950276996E-007        0.18950276996E-007        0.56215489212E-099        0.12740561744E+003        0.12740561742E+003
        0.23624371633E+002        0.18829169227E-007        0.18829169227E-007        0.53513969673E-099        0.12745516028E+003        0.12745516026E+003
        0.23628964017E+002        0.18708207120E-007        0.18708207120E-007        0.50942032005E-099        0.12750471757E+003        0.12750471755E+003
        0.23633556847E+002        0.18587415266E-007        0.18587415266E-007        0.48493472384E-099        0.12755428931E+003        0.12755428929E+003
        0.23638150124E+002        0.18466769575E-007        0.18466769575E-007        0.46162383432E-099        0.12760387551E+003        0.12760387549E+003
        0.23642743847E+002        0.18346343398E-007        0.18346343398E-007        0.43943140082E-099        0.12765347616E+003        0.12765347614E+003
        0.23647338016E+002        0.18226063923E-007        0.18226063923E-007        0.41830386112E-099        0.12770309127E+003        0.12770309125E+003
        0.23651932632E+002        0.18105980169E-007        0.18105980169E-007        0.39819021317E-099        0.12775272084E+003        0.12775272082E+003
        0.23656527694E+002        0.17986068035E-007        0.17986068035E-007        0.37904189301E-099        0.12780236487E+003        0.12780236486E+003
        0.23661123202E+002        0.17866376609E-007        0.17866376609E-007        0.36081265839E-099        0.12785202338E+003        0.12785202336E+003
        0.23665719156E+002        0.17746881799E-007        0.17746881799E-007        0.34345847800E-099        0.12790169635E+003        0.12790169633E+003
        0.23670315557E+002        0.17627608333E-007        0.17627608333E-007        0.32693742599E-099        0.12795138379E+003        0.12795138378E+003
        0.23674912405E+002        0.17508507663E-007        0.17508507663E-007        0.31120958144E-099        0.12800108572E+003        0.12800108570E+003
        0.23679509698E+002        0.17389653401E-007        0.17389653401E-007        0.29623693272E-099        0.12805080211E+003        0.12805080210E+003
        0.23684107438E+002        0.17271021445E-007        0.17271021445E-007        0.28198328628E-099        0.12810053299E+003        0.12810053298E+003
        0.23688705624E+002        0.17152587660E-007        0.17152587660E-007        0.26841417994E-099        0.12815027836E+003        0.12815027834E+003
        0.23693304257E+002        0.17034401294E-007        0.17034401294E-007        0.25549680013E-099        0.12820003821E+003        0.12820003819E+003
        0.23697903335E+002        0.16916438220E-007        0.16916438220E-007        0.24319990328E-099        0.12824981255E+003        0.12824981253E+003
        0.23702502860E+002        0.16798747755E-007        0.16798747755E-007        0.23149374075E-099        0.12829960138E+003        0.12829960137E+003
        0.23707102832E+002        0.16681256775E-007        0.16681256775E-007        0.22034998749E-099        0.12834940471E+003        0.12834940470E+003
        0.23711703250E+002        0.16564039119E-007        0.16564039119E-007        0.20974167404E-099        0.12839922254E+003        0.12839922252E+003
        0.23716304114E+002        0.16447046129E-007        0.16447046129E-007        0.19964312176E-099        0.12844905487E+003        0.12844905485E+003
        0.23720905424E+002        0.16330302665E-007        0.16330302665E-007        0.19002988118E-099        0.12849890170E+003        0.12849890168E+003
        0.23725507181E+002        0.16213858170E-007        0.16213858170E-007        0.18087867327E-099        0.12854876304E+003        0.12854876302E+003
        0.23730109384E+002        0.16097663957E-007        0.16097663957E-007        0.17216733353E-099        0.12859863888E+003        0.12859863887E+003
        0.23734712033E+002        0.15981744946E-007        0.15981744946E-007        0.16387475869E-099        0.12864852924E+003        0.12864852923E+003
        0.23739315129E+002        0.15866101524E-007        0.15866101524E-007        0.15598085604E-099        0.12869843412E+003        0.12869843410E+003
        0.23743918671E+002        0.15750734078E-007        0.15750734078E-007        0.14846649512E-099        0.12874835351E+003        0.12874835349E+003
        0.23748522659E+002        0.15635642998E-007        0.15635642998E-007        0.14131346171E-099        0.12879828742E+003        0.12879828741E+003
        0.23753127094E+002        0.15520828671E-007        0.15520828671E-007        0.13450441404E-099        0.12884823586E+003        0.12884823584E+003
        0.23757731975E+002        0.15406316095E-007        0.15406316095E-007        0.12802284108E-099        0.12889819882E+003        0.12889819880E+003
        0.23762337302E+002        0.15292105686E-007        0.15292105686E-007        0.12185302280E-099        0.12894817631E+003        0.12894817630E+003
        0.23766943075E+002        0.15178173235E-007        0.15178173235E-007        0.11597999240E-099        0.12899816833E+003        0.12899816832E+003
        0.23771549295E+002        0.15064543768E-007        0.15064543768E-007        0.11038950023E-099        0.12904817489E+003        0.12904817488E+003
        0.23776155962E+002        0.14951242350E-007        0.14951242350E-007        0.10506797953E-099        0.12909819599E+003        0.12909819597E+003
        0.23780763074E+002        0.14838244772E-007        0.14838244772E-007        0.10000251372E-099        0.12914823162E+003        0.12914823161E+003
        0.23785370633E+002        0.14725551452E-007        0.14725551452E-007        0.95180805373E-100        0.12919828180E+003        0.12919828179E+003
        0.23789978638E+002        0.14613187485E-007        0.14613187485E-007        0.90591146521E-100        0.12924834653E+003        0.12924834651E+003
        0.23794587089E+002        0.14501153318E-007        0.14501153318E-007        0.86222390494E-100        0.12929842580E+003        0.12929842579E+003
        0.23799195987E+002        0.14389424706E-007        0.14389424706E-007        0.82063925050E-100        0.12934851963E+003        0.12934851961E+003
        0.23803805331E+002        0.14278026773E-007        0.14278026773E-007        0.78105646798E-100        0.12939862800E+003        0.12939862799E+003
        0.23808415122E+002        0.14166984679E-007        0.14166984679E-007        0.74337936852E-100        0.12944875094E+003        0.12944875093E+003
        0.23813025359E+002        0.14056249457E-007        0.14056249457E-007        0.70751637634E-100        0.12949888844E+003        0.12949888842E+003
        0.23817636042E+002        0.13945846260E-007        0.13945846260E-007        0.67338030796E-100        0.12954904050E+003        0.12954904048E+003
        0.23822247171E+002        0.13835825022E-007        0.13835825022E-007        0.64088816194E-100        0.12959920712E+003        0.12959920711E+003
        0.23826858747E+002        0.13726136747E-007        0.13726136747E-007        0.60996091862E-100        0.12964938832E+003        0.12964938830E+003
        0.23831470769E+002        0.13616781884E-007        0.13616781884E-007        0.58052334948E-100        0.12969958408E+003        0.12969958407E+003
        0.23836083237E+002        0.13507785655E-007        0.13507785655E-007        0.55250383561E-100        0.12974979442E+003        0.12974979441E+003
        0.23840696152E+002        0.13399148540E-007        0.13399148540E-007        0.52583419482E-100        0.12980001934E+003        0.12980001932E+003
        0.23845309513E+002        0.13290895808E-007        0.13290895808E-007        0.50044951708E-100        0.12985025883E+003        0.12985025882E+003
        0.23849923320E+002        0.13182978369E-007        0.13182978369E-007        0.47628800771E-100        0.12990051291E+003        0.12990051290E+003
        0.23854537573E+002        0.13075446292E-007        0.13075446292E-007        0.45329083820E-100        0.12995078158E+003        0.12995078156E+003
        0.23859152273E+002        0.12968250449E-007        0.12968250449E-007        0.43140200410E-100        0.13000106483E+003        0.13000106482E+003
        0.23863767420E+002        0.12861465778E-007        0.12861465778E-007        0.41056818967E-100        0.13005136267E+003        0.13005136266E+003
        0.23868383012E+002        0.12755043142E-007        0.12755043142E-007        0.39073863908E-100        0.13010167511E+003        0.13010167510E+003
        0.23872999051E+002        0.12649007869E-007        0.12649007869E-007        0.37186503371E-100        0.13015200214E+003        0.13015200213E+003
        0.23877615536E+002        0.12543360470E-007        0.12543360470E-007        0.35390137535E-100        0.13020234378E+003        0.13020234376E+003
        0.23882232468E+002        0.12438076589E-007        0.12438076589E-007        0.33680387496E-100        0.13025270001E+003        0.13025270000E+003
        0.23886849845E+002        0.12333181585E-007        0.12333181585E-007        0.32053084681E-100        0.13030307085E+003        0.13030307084E+003
        0.23891467670E+002        0.12228700856E-007        0.12228700856E-007        0.30504260759E-100        0.13035345630E+003        0.13035345629E+003
        0.23896085940E+002        0.12124585150E-007        0.12124585150E-007        0.29030138045E-100        0.13040385636E+003        0.13040385635E+003
        0.23900704657E+002        0.12020909668E-007        0.12020909668E-007        0.27627120356E-100        0.13045427104E+003        0.13045427102E+003
        0.23905323820E+002        0.11917600234E-007        0.11917600234E-007        0.26291784306E-100        0.13050470033E+003        0.13050470031E+003
        0.23909943429E+002        0.11814707181E-007        0.11814707181E-007        0.25020871022E-100        0.13055514423E+003        0.13055514422E+003
        0.23914563485E+002        0.11712206118E-007        0.11712206118E-007        0.23811278251E-100        0.13060560277E+003        0.13060560275E+003
        0.23919183987E+002        0.11610122500E-007        0.11610122500E-007        0.22660052846E-100        0.13065607592E+003        0.13065607591E+003
        0.23923804935E+002        0.11508431919E-007        0.11508431919E-007        0.21564383615E-100        0.13070656371E+003        0.13070656370E+003
        0.23928426330E+002        0.11407159850E-007        0.11407159850E-007        0.20521594512E-100        0.13075706612E+003        0.13075706611E+003
        0.23933048171E+002        0.11306331809E-007        0.11306331809E-007        0.19529138147E-100        0.13080758317E+003        0.13080758316E+003
        0.23937670458E+002        0.11205898405E-007        0.11205898405E-007        0.18584589616E-100        0.13085811485E+003        0.13085811484E+003
        0.23942293192E+002        0.11105885145E-007        0.11105885145E-007        0.17685640621E-100        0.13090866118E+003        0.13090866117E+003
        0.23946916372E+002        0.11006317573E-007        0.11006317573E-007        0.16830093876E-100        0.13095922214E+003        0.13095922213E+003
        0.23951539998E+002        0.10907146242E-007        0.10907146242E-007        0.16015857775E-100        0.13100979775E+003        0.13100979774E+003
        0.23956164071E+002        0.10808396688E-007        0.10808396688E-007        0.15240941320E-100        0.13106038801E+003        0.13106038800E+003
        0.23960788590E+002        0.10710119517E-007        0.10710119517E-007        0.14503449292E-100        0.13111099292E+003        0.13111099291E+003
        0.23965413555E+002        0.10612240212E-007        0.10612240212E-007        0.13801577649E-100        0.13116161248E+003        0.13116161247E+003
        0.23970038966E+002        0.10514784341E-007        0.10514784341E-007        0.13133609153E-100        0.13121224670E+003        0.13121224669E+003
        0.23974664824E+002        0.10417802568E-007        0.10417802568E-007        0.12497909194E-100        0.13126289557E+003        0.13126289556E+003
        0.23979291128E+002        0.10321220289E-007        0.10321220289E-007        0.11892921831E-100        0.13131355911E+003        0.13131355910E+003
        0.23983917879E+002        0.10225113261E-007        0.10225113261E-007        0.11317166003E-100        0.13136423731E+003        0.13136423730E+003
        0.23988545076E+002        0.10129431911E-007        0.10129431911E-007        0.10769231939E-100        0.13141493018E+003        0.13141493017E+003
