 # atomic units 
 #
 # material = aluminum                
 # nfraction =    1.00000000000000     
 # Zbar =    2.88446014590248     
 #
 # screening length =  0.962582990282310     
# r     (v(i,j),j=i,nspecies, i=1,nspecies)     (dv/dr(i,j),j=i,nspecies, i=1,nspecies)
        0.17241603892E+002       -0.56267132053E-005       -0.16381162977E-005
        0.17245259872E+002       -0.56433703573E-005       -0.15629306437E-005
        0.17248915853E+002       -0.56381459320E-005       -0.14864797629E-005
        0.17252571833E+002       -0.56542349218E-005       -0.14110900745E-005
        0.17256227814E+002       -0.56484683989E-005       -0.13358043292E-005
        0.17259883794E+002       -0.56639977590E-005       -0.12593295787E-005
        0.17263539775E+002       -0.56576811950E-005       -0.11846984947E-005
        0.17267195755E+002       -0.56726557192E-005       -0.11083008827E-005
        0.17270851736E+002       -0.56657896720E-005       -0.10331745056E-005
        0.17274507716E+002       -0.56802057457E-005       -0.95784082420E-006
        0.17278163697E+002       -0.56727979855E-005       -0.88200232967E-006
        0.17281819677E+002       -0.56866504138E-005       -0.80698483260E-006
        0.17285475657E+002       -0.56787032388E-005       -0.73148049356E-006
        0.17289131638E+002       -0.56919944785E-005       -0.65663172447E-006
        0.17292787618E+002       -0.56835091093E-005       -0.58073141613E-006
        0.17296443599E+002       -0.56962362793E-005       -0.50635890827E-006
        0.17300099579E+002       -0.56872161826E-005       -0.43073423250E-006
        0.17303755560E+002       -0.56993813141E-005       -0.35597517794E-006
        0.17307411540E+002       -0.56898236488E-005       -0.28135269135E-006
        0.17311067521E+002       -0.57014340825E-005       -0.20575729726E-006
        0.17314723501E+002       -0.56913327235E-005       -0.13173526587E-006
        0.17318379482E+002       -0.57023928574E-005       -0.56996846787E-007
        0.17322035462E+002       -0.56917540630E-005        0.18149490900E-007
        0.17325691443E+002       -0.57022556871E-005        0.92125334576E-007
        0.17329347423E+002       -0.56910850193E-005        0.16640008791E-006
        0.17333003404E+002       -0.57010345205E-005        0.24090759057E-006
        0.17336659384E+002       -0.56893280802E-005        0.31514118662E-006
        0.17340315365E+002       -0.56987257700E-005        0.38919146053E-006
        0.17343971345E+002       -0.56864868892E-005        0.46304290230E-006
        0.17347627325E+002       -0.56953355732E-005        0.53740688110E-006
        0.17351283306E+002       -0.56825619480E-005        0.61011016247E-006
        0.17354939286E+002       -0.56908700296E-005        0.68448315473E-006
        0.17358595267E+002       -0.56775615876E-005        0.75819980990E-006
        0.17362251247E+002       -0.56853216648E-005        0.83118858121E-006
        0.17365907228E+002       -0.56714885161E-005        0.90421671720E-006
        0.17369563208E+002       -0.56787056359E-005        0.97792150370E-006
        0.17373219189E+002       -0.56643425345E-005        0.10511264718E-005
        0.17376875169E+002       -0.56710154134E-005        0.11225490084E-005
        0.17380531150E+002       -0.56561390338E-005        0.11962031991E-005
        0.17384187130E+002       -0.56622644046E-005        0.12693926416E-005
        0.17387843111E+002       -0.56468618118E-005        0.13415290696E-005
        0.17391499091E+002       -0.56524507828E-005        0.14128024790E-005
        0.17395155072E+002       -0.56365359758E-005        0.14857065543E-005
        0.17398811052E+002       -0.56415829489E-005        0.15578428958E-005
        0.17402467032E+002       -0.56251496030E-005        0.16294835310E-005
        0.17406123013E+002       -0.56296638282E-005        0.17006062418E-005
        0.17409778993E+002       -0.56127193437E-005        0.17729397855E-005
        0.17413434974E+002       -0.56166957685E-005        0.18440754558E-005
        0.17417090954E+002       -0.55992400358E-005        0.19148691848E-005
        0.17420746935E+002       -0.56026899315E-005        0.19860601350E-005
        0.17424402915E+002       -0.55847225363E-005        0.20573141341E-005
        0.17428058896E+002       -0.55876425484E-005        0.21267678985E-005
        0.17431714876E+002       -0.55691761789E-005        0.21979602510E-005
        0.17435370857E+002       -0.55715667745E-005        0.22687980121E-005
        0.17439026837E+002       -0.55525912966E-005        0.23376046206E-005
        0.17442682818E+002       -0.55544699289E-005        0.24084357694E-005
        0.17446338798E+002       -0.55349853861E-005        0.24784291616E-005
        0.17449994779E+002       -0.55363433840E-005        0.25469760872E-005
        0.17453650759E+002       -0.55163664664E-005        0.26159839082E-005
        0.17457306740E+002       -0.55172110504E-005        0.26863593400E-005
        0.17460962720E+002       -0.54967283782E-005        0.27549481483E-005
        0.17464618700E+002       -0.54970626185E-005        0.28226971333E-005
        0.17468274681E+002       -0.54760933866E-005        0.28918074034E-005
        0.17471930661E+002       -0.54759134847E-005        0.29606170601E-005
        0.17475586642E+002       -0.54544499239E-005        0.30276952949E-005
        0.17479242622E+002       -0.54537707468E-005        0.30956998792E-005
        0.17482898603E+002       -0.54318187368E-005        0.31642495491E-005
        0.17486554583E+002       -0.54306295358E-005        0.32302314388E-005
        0.17490210564E+002       -0.54082038507E-005        0.32983208061E-005
        0.17493866544E+002       -0.54065080098E-005        0.33648214034E-005
        0.17497522525E+002       -0.53836048401E-005        0.34319976719E-005
        0.17501178505E+002       -0.53814090502E-005        0.34978869195E-005
        0.17504834486E+002       -0.53580328521E-005        0.35641404644E-005
        0.17508490466E+002       -0.53553438737E-005        0.36305613492E-005
        0.17512146447E+002       -0.53314907487E-005        0.36961936852E-005
        0.17515802427E+002       -0.53283131335E-005        0.37611372771E-005
        0.17519458407E+002       -0.53039938726E-005        0.38269189656E-005
        0.17523114388E+002       -0.53003265418E-005        0.38916121541E-005
        0.17526770368E+002       -0.52755429622E-005        0.39567589352E-005
        0.17530426349E+002       -0.52713905715E-005        0.40210456816E-005
        0.17534082329E+002       -0.52461456321E-005        0.40850291179E-005
        0.17537738310E+002       -0.52415166996E-005        0.41489527574E-005
        0.17541394290E+002       -0.52158130449E-005        0.42131314393E-005
        0.17545050271E+002       -0.52107061543E-005        0.42757369340E-005
        0.17548706251E+002       -0.51845534089E-005        0.43399455853E-005
        0.17552362232E+002       -0.51789683567E-005        0.44019540182E-005
        0.17556018212E+002       -0.51523708698E-005        0.44649474265E-005
        0.17559674193E+002       -0.51463165575E-005        0.45273444333E-005
        0.17563330173E+002       -0.51192714745E-005        0.45892572718E-005
        0.17566986154E+002       -0.51127558142E-005        0.46509309107E-005
        0.17570642134E+002       -0.50852684139E-005        0.47129261768E-005
        0.17574298115E+002       -0.50782908146E-005        0.47734277082E-005
        0.17577954095E+002       -0.50503696538E-005        0.48342736419E-005
        0.17581610075E+002       -0.50429385329E-005        0.48957536253E-005
        0.17585266056E+002       -0.50145764470E-005        0.49557094624E-005
        0.17588922036E+002       -0.50066983202E-005        0.50154785165E-005
        0.17592578017E+002       -0.49779078108E-005        0.50753576118E-005
        0.17596233997E+002       -0.49695832505E-005        0.51352105113E-005
        0.17599889978E+002       -0.49403636935E-005        0.51933638625E-005
        0.17603545958E+002       -0.49316053265E-005        0.52525906574E-005
        0.17607201939E+002       -0.49019612934E-005        0.53118273624E-005
        0.17610857919E+002       -0.48927612073E-005        0.53694978639E-005
        0.17614513900E+002       -0.48627040647E-005        0.54275357287E-005
        0.17618169880E+002       -0.48530710389E-005        0.54846601679E-005
        0.17621825861E+002       -0.48226047669E-005        0.55422321582E-005
        0.17625481841E+002       -0.48125422207E-005        0.55991758942E-005
        0.17629137822E+002       -0.47816681283E-005        0.56558639310E-005
        0.17632793802E+002       -0.47711825364E-005        0.57125955258E-005
        0.17636449782E+002       -0.47399021646E-005        0.57676109418E-005
        0.17640105763E+002       -0.47290057649E-005        0.58238457676E-005
        0.17643761743E+002       -0.46973227399E-005        0.58793168176E-005
        0.17647417724E+002       -0.46860122086E-005        0.59340958517E-005
        0.17651073704E+002       -0.46539371646E-005        0.59882822690E-005
        0.17654729685E+002       -0.46422219056E-005        0.60431699433E-005
        0.17658385665E+002       -0.46097540395E-005        0.60979195287E-005
        0.17662041646E+002       -0.45976299442E-005        0.61499793300E-005
        0.17665697626E+002       -0.45647899190E-005        0.62038156287E-005
        0.17669353607E+002       -0.45522636826E-005        0.62575260136E-005
        0.17673009587E+002       -0.45190394159E-005        0.63095934345E-005
        0.17676665568E+002       -0.45061239807E-005        0.63616747647E-005
        0.17680321548E+002       -0.44725273759E-005        0.64137581070E-005
        0.17683977529E+002       -0.44592226359E-005        0.64657175724E-005
        0.17687633509E+002       -0.44252545735E-005        0.65164701433E-005
        0.17691289490E+002       -0.44115702682E-005        0.65669786884E-005
        0.17694945470E+002       -0.43772413482E-005        0.66186491354E-005
        0.17698601450E+002       -0.43631707786E-005        0.66678566379E-005
        0.17702257431E+002       -0.43284904982E-005        0.67178877619E-005
        0.17705913411E+002       -0.43140456666E-005        0.67672550286E-005
        0.17709569392E+002       -0.42790128449E-005        0.68165821430E-005
        0.17713225372E+002       -0.42641989102E-005        0.68652446679E-005
        0.17716881353E+002       -0.42288186889E-005        0.69131081164E-005
        0.17720537333E+002       -0.42136463637E-005        0.69617335548E-005
        0.17724193314E+002       -0.41779190058E-005        0.70088455507E-005
        0.17727849294E+002       -0.41623937917E-005        0.70559388059E-005
        0.17731505275E+002       -0.41263304924E-005        0.71032282487E-005
        0.17735161255E+002       -0.41104511026E-005        0.71495045581E-005
        0.17738817236E+002       -0.40740578232E-005        0.71962502608E-005
        0.17742473216E+002       -0.40578282460E-005        0.72404638748E-005
        0.17746129197E+002       -0.40211200539E-005        0.72866493532E-005
        0.17749785177E+002       -0.40045444030E-005        0.73322811089E-005
        0.17753441157E+002       -0.39675109146E-005        0.73761858347E-005
        0.17757097138E+002       -0.39506058752E-005        0.74197394957E-005
        0.17760753118E+002       -0.39132622773E-005        0.74642688094E-005
        0.17764409099E+002       -0.38960232948E-005        0.75077495139E-005
        0.17768065079E+002       -0.38583701075E-005        0.75509574413E-005
        0.17771721060E+002       -0.38408068552E-005        0.75925489891E-005
        0.17775377040E+002       -0.38028578796E-005        0.76356762884E-005
        0.17779033021E+002       -0.37849709621E-005        0.76774347650E-005
        0.17782689001E+002       -0.37467249630E-005        0.77185824872E-005
        0.17786344982E+002       -0.37285288664E-005        0.77595496963E-005
        0.17790000962E+002       -0.36899916199E-005        0.78005479519E-005
        0.17793656943E+002       -0.36714874475E-005        0.78410961071E-005
        0.17797312923E+002       -0.36326620067E-005        0.78801155688E-005
        0.17800968904E+002       -0.36138642362E-005        0.79199305106E-005
        0.17804624884E+002       -0.35747559556E-005        0.79591210717E-005
        0.17808280865E+002       -0.35556633438E-005        0.79973200920E-005
        0.17811936845E+002       -0.35162840283E-005        0.80365219122E-005
        0.17815592825E+002       -0.34968965061E-005        0.80734995401E-005
        0.17819248806E+002       -0.34572550713E-005        0.81105350219E-005
        0.17822904786E+002       -0.34375884926E-005        0.81483417844E-005
        0.17826560767E+002       -0.33976788669E-005        0.81850714847E-005
        0.17830216747E+002       -0.33777354748E-005        0.82207982100E-005
        0.17833872728E+002       -0.33375728574E-005        0.82566128156E-005
        0.17837528708E+002       -0.33173593548E-005        0.82918373680E-005
        0.17841184689E+002       -0.32769474063E-005        0.83269662426E-005
        0.17844840669E+002       -0.32564688182E-005        0.83618551350E-005
        0.17848496650E+002       -0.32158099826E-005        0.83954424247E-005
        0.17852152630E+002       -0.31950775895E-005        0.84292249238E-005
        0.17855808611E+002       -0.31541799489E-005        0.84622713962E-005
        0.17859464591E+002       -0.31331977139E-005        0.84959278932E-005
        0.17863120572E+002       -0.30920621816E-005        0.85277367624E-005
        0.17866776552E+002       -0.30708391604E-005        0.85596041792E-005
        0.17870432533E+002       -0.30294788108E-005        0.85911878186E-005
        0.17874088513E+002       -0.30080166598E-005        0.86233070757E-005
        0.17877744493E+002       -0.29664296427E-005        0.86533549563E-005
        0.17881400474E+002       -0.29447395975E-005        0.86827637025E-005
        0.17885056454E+002       -0.29029457240E-005        0.87135742700E-005
        0.17888712435E+002       -0.28810222210E-005        0.87435583303E-005
        0.17892368415E+002       -0.28390172711E-005        0.87720894907E-005
        0.17896024396E+002       -0.28168769863E-005        0.88001991831E-005
        0.17899680376E+002       -0.27746746569E-005        0.88287544681E-005
        0.17903336357E+002       -0.27523174252E-005        0.88565303882E-005
        0.17906992337E+002       -0.27099201450E-005        0.88840033328E-005
        0.17910648318E+002       -0.26873538911E-005        0.89101642052E-005
        0.17914304298E+002       -0.26447734578E-005        0.89372206536E-005
        0.17917960279E+002       -0.26220012402E-005        0.89636878864E-005
        0.17921616259E+002       -0.25792354016E-005        0.89880426637E-005
        0.17925272240E+002       -0.25562769827E-005        0.90140731125E-005
        0.17928928220E+002       -0.25133289281E-005        0.90386117147E-005
        0.17932584200E+002       -0.24901829690E-005        0.90627496174E-005
        0.17936240181E+002       -0.24470665284E-005        0.90862687812E-005
        0.17939896161E+002       -0.24237404926E-005        0.91104081985E-005
        0.17943552142E+002       -0.23804556469E-005        0.91328408164E-005
        0.17947208122E+002       -0.23569574858E-005        0.91552725815E-005
        0.17950864103E+002       -0.23135167139E-005        0.91777939631E-005
        0.17954520083E+002       -0.22898457884E-005        0.91990813973E-005
        0.17958176064E+002       -0.22462574457E-005        0.92203995329E-005
        0.17961832044E+002       -0.22224225657E-005        0.92408939384E-005
        0.17965488025E+002       -0.21786924397E-005        0.92618779195E-005
        0.17969144005E+002       -0.21546960604E-005        0.92812989455E-005
        0.17972799986E+002       -0.21108319866E-005        0.93006073136E-005
        0.17976455966E+002       -0.20866863719E-005        0.93197029562E-005
        0.17980111947E+002       -0.20426907197E-005        0.93384162744E-005
        0.17983767927E+002       -0.20184002301E-005        0.93563609353E-005
        0.17987423908E+002       -0.19742814049E-005        0.93743264456E-005
        0.17991079888E+002       -0.19498515195E-005        0.93907737326E-005
        0.17994735868E+002       -0.19056204581E-005        0.94090237613E-005
        0.17998391849E+002       -0.18810491111E-005        0.94240128663E-005
        0.18002047829E+002       -0.18367164582E-005        0.94400697522E-005
        0.18005703810E+002       -0.18120197020E-005        0.94557108662E-005
        0.18009359790E+002       -0.17675806783E-005        0.94711978805E-005
        0.18013015771E+002       -0.17427626899E-005        0.94854276007E-005
        0.18016671751E+002       -0.16982276040E-005        0.94993948286E-005
        0.18020327732E+002       -0.16732995073E-005        0.95129752764E-005
        0.18023983712E+002       -0.16286730968E-005        0.95266370506E-005
        0.18027639693E+002       -0.16036371356E-005        0.95390503857E-005
        0.18031295673E+002       -0.15589279227E-005        0.95516173816E-005
        0.18034951654E+002       -0.15337921137E-005        0.95633837771E-005
        0.18038607634E+002       -0.14890048178E-005        0.95747854853E-005
        0.18042263615E+002       -0.14637776919E-005        0.95860609622E-005
        0.18045919595E+002       -0.14189158931E-005        0.95965548376E-005
        0.18049575575E+002       -0.13936040971E-005        0.96062378752E-005
        0.18053231556E+002       -0.13486794296E-005        0.96168634610E-005
        0.18056887536E+002       -0.13232820126E-005        0.96250478277E-005
        0.18060543517E+002       -0.12783054201E-005        0.96343365260E-005
        0.18064199497E+002       -0.12528321723E-005        0.96424835921E-005
        0.18067855478E+002       -0.12078039144E-005        0.96508720352E-005
        0.18071511458E+002       -0.11822614300E-005        0.96580140292E-005
        0.18075167439E+002       -0.11371888442E-005        0.96647034363E-005
        0.18078823419E+002       -0.11115895572E-005        0.96716362708E-005
        0.18082479400E+002       -0.10664741642E-005        0.96778638270E-005
        0.18086135380E+002       -0.10408214599E-005        0.96836688372E-005
        0.18089791361E+002       -0.99567149714E-006        0.96882816675E-005
        0.18093447341E+002       -0.96997719081E-006        0.96934126934E-005
        0.18097103322E+002       -0.92479757939E-006        0.96977208086E-005
        0.18100759302E+002       -0.89906390660E-006        0.97019325608E-005
        0.18104415283E+002       -0.85386135979E-006        0.97052565846E-005
        0.18108071263E+002       -0.82809552453E-006        0.97081546373E-005
        0.18111727243E+002       -0.78287963923E-006        0.97110109816E-005
        0.18115383224E+002       -0.75708507124E-006        0.97128309108E-005
        0.18119039204E+002       -0.71186371965E-006        0.97145142736E-005
        0.18122695185E+002       -0.68604900655E-006        0.97161720917E-005
        0.18126351165E+002       -0.64082336471E-006        0.97168945360E-005
        0.18130007146E+002       -0.61499554084E-006        0.97172754232E-005
        0.18133663126E+002       -0.56977493702E-006        0.97168545459E-005
        0.18137319107E+002       -0.54394237108E-006        0.97169067289E-005
        0.18140975087E+002       -0.49872920117E-006        0.97159579579E-005
        0.18144631068E+002       -0.47289576039E-006        0.97142090933E-005
        0.18148287048E+002       -0.42770318443E-006        0.97126708598E-005
        0.18151943029E+002       -0.40187318985E-006        0.97104915032E-005
        0.18155599009E+002       -0.35670434490E-006        0.97079585787E-005
        0.18159254990E+002       -0.33088507953E-006        0.97045472564E-005
        0.18162910970E+002       -0.28574896348E-006        0.97009462881E-005
        0.18166566950E+002       -0.25994824722E-006        0.96976078087E-005
        0.18170222931E+002       -0.21484431872E-006        0.96927504250E-005
        0.18173878911E+002       -0.18907134520E-006        0.96877058615E-005
        0.18177534892E+002       -0.14401207164E-006        0.96834127123E-005
        0.18181190872E+002       -0.11826272597E-006        0.96765856374E-005
        0.18184846853E+002       -0.73261126806E-007        0.96710988465E-005
        0.18188502833E+002       -0.47544151889E-007        0.96646399370E-005
        0.18192158814E+002       -0.25975223641E-008        0.96574441049E-005
        0.18195814794E+002        0.23074575667E-007        0.96497908371E-005
        0.18199470775E+002        0.67957511374E-007        0.96429456616E-005
        0.18203126755E+002        0.93587285322E-007        0.96334063643E-005
        0.18206782736E+002        0.13839275110E-006        0.96255180230E-005
        0.18210438716E+002        0.16397255769E-006        0.96169724966E-005
        0.18214094697E+002        0.20870783263E-006        0.96062625332E-005
        0.18217750677E+002        0.23421703320E-006        0.95965572826E-005
        0.18221406658E+002        0.27887364207E-006        0.95868955555E-005
        0.18225062638E+002        0.30431989342E-006        0.95761455370E-005
        0.18228718618E+002        0.34889020785E-006        0.95639229605E-005
        0.18232374599E+002        0.37425477646E-006        0.95532375984E-005
        0.18236030579E+002        0.41873927405E-006        0.95409182446E-005
        0.18239686560E+002        0.44402144768E-006        0.95288585030E-005
        0.18243342540E+002        0.48841008549E-006        0.95153148381E-005
        0.18246998521E+002        0.51360090535E-006        0.95021360069E-005
        0.18250654501E+002        0.55788550715E-006        0.94890707346E-005
        0.18254310482E+002        0.58298846237E-006        0.94748804359E-005
        0.18257966462E+002        0.62716164340E-006        0.94599921421E-005
        0.18261622443E+002        0.65216339428E-006        0.94444144983E-005
        0.18265278423E+002        0.69621501951E-006        0.94307541943E-005
        0.18268934404E+002        0.72112453206E-006        0.94138533510E-005
        0.18272590384E+002        0.76504494302E-006        0.93984969617E-005
        0.18276246365E+002        0.78984979936E-006        0.93808070136E-005
        0.18279902345E+002        0.83363324100E-006        0.93651959783E-005
        0.18283558326E+002        0.85833156355E-006        0.93471156686E-005
        0.18287214306E+002        0.90197519734E-006        0.93293189748E-005
        0.18290870286E+002        0.92655099152E-006        0.93111336626E-005
        0.18294526267E+002        0.97005405979E-006        0.92934039872E-005
        0.18298182247E+002        0.99450780527E-006        0.92737524196E-005
        0.18301838228E+002        0.10378595994E-005        0.92544523491E-005
        0.18305494208E+002        0.10621798011E-005        0.92348008662E-005
        0.18309150189E+002        0.11053803318E-005        0.92145319333E-005
        0.18312806169E+002        0.11295598968E-005        0.91946416977E-005
        0.18316462150E+002        0.11726074259E-005        0.91732371672E-005
        0.18320118130E+002        0.11966380444E-005        0.91519759952E-005
        0.18323774111E+002        0.12395225544E-005        0.91301805609E-005
        0.18327430091E+002        0.12634013601E-005        0.91085480346E-005
        0.18331086072E+002        0.13061201436E-005        0.90860211256E-005
        0.18334742052E+002        0.13298417804E-005        0.90627857100E-005
        0.18338398033E+002        0.13723831260E-005        0.90394118201E-005
        0.18342054013E+002        0.13959413911E-005        0.90168739345E-005
        0.18345709993E+002        0.14383104066E-005        0.89920263587E-005
        0.18349365974E+002        0.14616945199E-005        0.89678751928E-005
        0.18353021954E+002        0.15038794138E-005        0.89431409928E-005
        0.18356677935E+002        0.15270901972E-005        0.89184073954E-005
        0.18360333915E+002        0.15690867189E-005        0.88924015700E-005
        0.18363989896E+002        0.15921148672E-005        0.88668457333E-005
        0.18367645876E+002        0.16339170109E-005        0.88404978847E-005
        0.18371301857E+002        0.16567600161E-005        0.88139115462E-005
        0.18374957837E+002        0.16983602551E-005        0.87870947823E-005
        0.18378613818E+002        0.17210146795E-005        0.87596337564E-005
        0.18382269798E+002        0.17624066276E-005        0.87325352205E-005
        0.18385925779E+002        0.17848704005E-005        0.87035565687E-005
        0.18389581759E+002        0.18260429730E-005        0.86757485256E-005
        0.18393237740E+002        0.18483108932E-005        0.86473806933E-005
        0.18396893720E+002        0.18892685680E-005        0.86172074223E-005
        0.18400549701E+002        0.19113233338E-005        0.85883485197E-005
        0.18404205681E+002        0.19520625245E-005        0.85588255443E-005
        0.18407861661E+002        0.19739088849E-005        0.85281212980E-005
        0.18411517642E+002        0.20144161080E-005        0.84976568749E-005
        0.18415173622E+002        0.20360471683E-005        0.84670900238E-005
        0.18418829603E+002        0.20763234379E-005        0.84361674548E-005
        0.18422485583E+002        0.20977358395E-005        0.84036994271E-005
        0.18426141564E+002        0.21377672649E-005        0.83726141346E-005
        0.18429797544E+002        0.21589598049E-005        0.83400588482E-005
        0.18433453525E+002        0.21987457610E-005        0.83071846395E-005
        0.18437109505E+002        0.22197053484E-005        0.82746482644E-005
        0.18440765486E+002        0.22592459813E-005        0.82415793795E-005
        0.18444421466E+002        0.22799711851E-005        0.82074226263E-005
        0.18448077447E+002        0.23192546564E-005        0.81739297842E-005
        0.18451733427E+002        0.23397423653E-005        0.81397171648E-005
        0.18455389408E+002        0.23787682773E-005        0.81049626033E-005
        0.18459045388E+002        0.23990092565E-005        0.80703214341E-005
        0.18462701368E+002        0.24377744834E-005        0.80347469719E-005
        0.18466357349E+002        0.24577627307E-005        0.79990728870E-005
        0.18470013329E+002        0.24962597276E-005        0.79640827994E-005
        0.18473669310E+002        0.25159995059E-005        0.79267551100E-005
        0.18477325290E+002        0.25542161947E-005        0.78913458035E-005
        0.18480981271E+002        0.25737044238E-005        0.78536549802E-005
        0.18484637251E+002        0.26116381641E-005        0.78170340358E-005
        0.18488293232E+002        0.26308659711E-005        0.77797070805E-005
        0.18491949212E+002        0.26685194348E-005        0.77416899082E-005
        0.18495605193E+002        0.26874766017E-005        0.77034769396E-005
        0.18499261173E+002        0.27248433183E-005        0.76654456767E-005
        0.18502917154E+002        0.27435297328E-005        0.76267636269E-005
        0.18506573134E+002        0.27806062824E-005        0.75873971167E-005
        0.18510229115E+002        0.27990121725E-005        0.75491363205E-005
        0.18513885095E+002        0.28358016413E-005        0.75086632950E-005
        0.18517541076E+002        0.28539189125E-005        0.74691046431E-005
        0.18521197056E+002        0.28904118147E-005        0.74290099820E-005
        0.18524853036E+002        0.29082432270E-005        0.73887190747E-005
        0.18528509017E+002        0.29444342166E-005        0.73480995996E-005
        0.18532164997E+002        0.29619759240E-005        0.73064981600E-005
        0.18535820978E+002        0.29978554281E-005        0.72657369985E-005
        0.18539476958E+002        0.30151063834E-005        0.72241868919E-005
        0.18543132939E+002        0.30506747883E-005        0.71823295622E-005
        0.18546788919E+002        0.30676269670E-005        0.71400986961E-005
        0.18550444900E+002        0.31028793037E-005        0.70975140105E-005
        0.18554100880E+002        0.31195273788E-005        0.70557277492E-005
        0.18557756861E+002        0.31544669051E-005        0.70118576899E-005
        0.18561412841E+002        0.31708014736E-005        0.69689125287E-005
        0.18565068822E+002        0.32054197200E-005        0.69256277334E-005
        0.18568724802E+002        0.32214450545E-005        0.68816959918E-005
        0.18572380783E+002        0.32557348163E-005        0.68380841525E-005
        0.18576036763E+002        0.32714485154E-005        0.67938099802E-005
        0.18579692743E+002        0.33054072986E-005        0.67493784594E-005
        0.18583348724E+002        0.33208033597E-005        0.67038447108E-005
        0.18587004704E+002        0.33544219643E-005        0.66591894494E-005
        0.18590660685E+002        0.33694987400E-005        0.66146196457E-005
        0.18594316665E+002        0.34027842239E-005        0.65691595472E-005
        0.18597972646E+002        0.34175358221E-005        0.65221055178E-005
        0.18601628626E+002        0.34504700303E-005        0.64769246908E-005
        0.18605284607E+002        0.34648984795E-005        0.64311360672E-005
        0.18608940587E+002        0.34974906768E-005        0.63846540568E-005
        0.18612596568E+002        0.35115864545E-005        0.63365419117E-005
        0.18616252548E+002        0.35438196611E-005        0.62915649499E-005
        0.18619908529E+002        0.35575937567E-005        0.62430398499E-005
        0.18623564509E+002        0.35894649713E-005        0.61963728797E-005
        0.18627220490E+002        0.36029050114E-005        0.61479893897E-005
        0.18630876470E+002        0.36344152829E-005        0.61012153513E-005
        0.18634532451E+002        0.36475204714E-005        0.60526107814E-005
        0.18638188431E+002        0.36786681967E-005        0.60037991128E-005
        0.18641844411E+002        0.36914236237E-005        0.59561871336E-005
        0.18645500392E+002        0.37222160670E-005        0.59071344271E-005
        0.18649156372E+002        0.37346199655E-005        0.58582951808E-005
        0.18652812353E+002        0.37650481590E-005        0.58088672451E-005
        0.18656468333E+002        0.37770977781E-005        0.57599486690E-005
        0.18660124314E+002        0.38071611487E-005        0.57099997437E-005
        0.18663780294E+002        0.38188526727E-005        0.56606846686E-005
        0.18667436275E+002        0.38485483271E-005        0.56102637588E-005
        0.18671092255E+002        0.38598782991E-005        0.55605388864E-005
        0.18674748236E+002        0.38892032466E-005        0.55099715656E-005
        0.18678404216E+002        0.39001705898E-005        0.54599087275E-005
        0.18682060197E+002        0.39291223658E-005        0.54083088678E-005
        0.18685716177E+002        0.39397195249E-005        0.53581387635E-005
        0.18689372158E+002        0.39682973491E-005        0.53070696557E-005
        0.18693028138E+002        0.39785281999E-005        0.52554548944E-005
        0.18696684119E+002        0.40067215169E-005        0.52037220963E-005
        0.18700340099E+002        0.40165811976E-005        0.51526393840E-005
        0.18703996079E+002        0.40443939049E-005        0.51010972596E-005
        0.18707652060E+002        0.40538838030E-005        0.50486084334E-005
        0.18711308040E+002        0.40813056282E-005        0.49962325544E-005
        0.18714964021E+002        0.40904196374E-005        0.49440685897E-005
        0.18718620001E+002        0.41174529641E-005        0.48925978790E-005
        0.18722275982E+002        0.41261976940E-005        0.48386475402E-005
        0.18725931962E+002        0.41528294730E-005        0.47864793134E-005
        0.18729587943E+002        0.41611998090E-005        0.47334216882E-005
        0.18733243923E+002        0.41874365800E-005        0.46801035962E-005
        0.18736899904E+002        0.41954241052E-005        0.46269250014E-005
        0.18740555884E+002        0.42212649913E-005        0.45741863746E-005
        0.18744211865E+002        0.42288739341E-005        0.45196440024E-005
        0.18747867845E+002        0.42543089748E-005        0.44666820799E-005
        0.18751523826E+002        0.42615376894E-005        0.44122914913E-005
        0.18755179806E+002        0.42865680070E-005        0.43586039276E-005
        0.18758835786E+002        0.42934111763E-005        0.43041600756E-005
        0.18762491767E+002        0.43180363918E-005        0.42503886669E-005
        0.18766147747E+002        0.43244933924E-005        0.41958448838E-005
        0.18769803728E+002        0.43487127852E-005        0.41408487440E-005
        0.18773459708E+002        0.43547746534E-005        0.40872410730E-005
        0.18777115689E+002        0.43785950740E-005        0.40316809664E-005
        0.18780771669E+002        0.43842576825E-005        0.39771474635E-005
        0.18784427650E+002        0.44076723651E-005        0.39214843895E-005
        0.18788083630E+002        0.44129349561E-005        0.38664828319E-005
        0.18791739611E+002        0.44359404840E-005        0.38125580076E-005
        0.18795395591E+002        0.44408157586E-005        0.37558855620E-005
        0.18799051572E+002        0.44633999278E-005        0.37005886448E-005
        0.18802707552E+002        0.44678778395E-005        0.36453588115E-005
        0.18806363533E+002        0.44900512084E-005        0.35899090391E-005
        0.18810019513E+002        0.44941306316E-005        0.35334546518E-005
        0.18813675494E+002        0.45158842555E-005        0.34776752539E-005
        0.18817331474E+002        0.45195627697E-005        0.34225759098E-005
        0.18820987454E+002        0.45409065648E-005        0.33656136141E-005
        0.18824643435E+002        0.45441755160E-005        0.33098925617E-005
        0.18828299415E+002        0.45651049400E-005        0.32531862007E-005
        0.18831955396E+002        0.45679661948E-005        0.31976157375E-005
        0.18835611376E+002        0.45884823539E-005        0.31410202855E-005
        0.18839267357E+002        0.45909367182E-005        0.30839976114E-005
