# Time-correlated data for fix SS
# Timestep Number-of-time-windows
# Index TimeDelta Ncount v_pxy*v_pxy v_pxz*v_pxz v_pyz*v_pyz
11000 200
31 150 11753 1.30918e+07 1.16103e+07 1.29671e+07
32 155 11752 1.30194e+07 1.15387e+07 1.28948e+07
33 160 11751 1.29454e+07 1.14653e+07 1.28209e+07
34 165 11750 1.28697e+07 1.13903e+07 1.27453e+07
35 170 11749 1.27925e+07 1.13138e+07 1.26682e+07
36 175 11748 1.27138e+07 1.12357e+07 1.25897e+07
37 180 11747 1.26336e+07 1.11562e+07 1.25097e+07
38 185 11746 1.25521e+07 1.10754e+07 1.24284e+07
39 190 11745 1.24693e+07 1.09932e+07 1.23459e+07
40 195 11744 1.23852e+07 1.09098e+07 1.22621e+07
41 200 11743 1.23e+07 1.08252e+07 1.21772e+07
42 205 11742 1.22136e+07 1.07394e+07 1.20912e+07
43 210 11741 1.21262e+07 1.06526e+07 1.20042e+07
44 215 11740 1.20378e+07 1.05648e+07 1.19162e+07
45 220 11739 1.19485e+07 1.04761e+07 1.18274e+07
46 225 11738 1.18584e+07 1.03865e+07 1.17378e+07
47 230 11737 1.17675e+07 1.0296e+07 1.16474e+07
48 235 11736 1.16758e+07 1.02049e+07 1.15564e+07
49 240 11735 1.15835e+07 1.0113e+07 1.14648e+07
50 245 11734 1.14906e+07 1.00206e+07 1.13726e+07
51 250 11733 1.13972e+07 9.92758e+06 1.12799e+07
52 255 11732 1.13033e+07 9.83407e+06 1.11868e+07
53 260 11731 1.12091e+07 9.74013e+06 1.10933e+07
54 265 11730 1.11145e+07 9.64581e+06 1.09995e+07
55 270 11729 1.10196e+07 9.55118e+06 1.09055e+07
56 275 11728 1.09245e+07 9.45629e+06 1.08113e+07
57 280 11727 1.08292e+07 9.3612e+06 1.0717e+07
58 285 11726 1.07339e+07 9.26597e+06 1.06226e+07
59 290 11725 1.06385e+07 9.17064e+06 1.05282e+07
60 295 11724 1.05431e+07 9.07529e+06 1.04338e+07
61 300 11723 1.04478e+07 8.97995e+06 1.03395e+07
62 305 11722 1.03526e+07 8.88469e+06 1.02454e+07
63 310 11721 1.02576e+07 8.78954e+06 1.01514e+07
64 315 11720 1.01628e+07 8.69457e+06 1.00577e+07
65 320 11719 1.00683e+07 8.59982e+06 9.9642e+06
66 325 11718 9.97414e+06 8.50534e+06 9.87105e+06
67 330 11717 9.88033e+06 8.41117e+06 9.77827e+06
68 335 11716 9.78693e+06 8.31735e+06 9.68589e+06
69 340 11715 9.69399e+06 8.22393e+06 9.59396e+06
70 345 11714 9.60155e+06 8.13096e+06 9.5025e+06
71 350 11713 9.50966e+06 8.03846e+06 9.41155e+06
72 355 11712 9.41834e+06 7.94649e+06 9.32115e+06
73 360 11711 9.32765e+06 7.85507e+06 9.23133e+06
74 365 11710 9.2376e+06 7.76424e+06 9.14211e+06
75 370 11709 9.14824e+06 7.67403e+06 9.05353e+06
76 375 11708 9.05961e+06 7.58447e+06 8.96561e+06
77 380 11707 8.97172e+06 7.49561e+06 8.87838e+06
78 385 11706 8.88461e+06 7.40746e+06 8.79185e+06
79 390 11705 8.7983e+06 7.32005e+06 8.70605e+06
80 395 11704 8.71283e+06 7.23341e+06 8.621e+06
81 400 11703 8.62821e+06 7.14756e+06 8.53672e+06
82 405 11702 8.54446e+06 7.06253e+06 8.45321e+06
83 410 11701 8.46162e+06 6.97833e+06 8.3705e+06
84 415 11700 8.37969e+06 6.89498e+06 8.28859e+06
85 420 11699 8.29869e+06 6.81251e+06 8.2075e+06
86 425 11698 8.21863e+06 6.73093e+06 8.12724e+06
87 430 11697 8.13954e+06 6.65026e+06 8.0478e+06
88 435 11696 8.06142e+06 6.5705e+06 7.9692e+06
89 440 11695 7.98429e+06 6.49167e+06 7.89145e+06
90 445 11694 7.90815e+06 6.41378e+06 7.81453e+06
91 450 11693 7.83301e+06 6.33684e+06 7.73846e+06
92 455 11692 7.75887e+06 6.26086e+06 7.66324e+06
93 460 11691 7.68574e+06 6.18584e+06 7.58886e+06
94 465 11690 7.61363e+06 6.11179e+06 7.51532e+06
95 470 11689 7.54253e+06 6.03872e+06 7.44261e+06
96 475 11688 7.47244e+06 5.96661e+06 7.37073e+06
97 480 11687 7.40337e+06 5.89549e+06 7.29968e+06
98 485 11686 7.33531e+06 5.82534e+06 7.22944e+06
99 490 11685 7.26825e+06 5.75616e+06 7.16001e+06
100 495 11684 7.2022e+06 5.68796e+06 7.09137e+06
101 500 11683 7.13715e+06 5.62073e+06 7.02352e+06
102 505 11682 7.07308e+06 5.55446e+06 6.95645e+06
103 510 11681 7.00999e+06 5.48915e+06 6.89013e+06
104 515 11680 6.94787e+06 5.4248e+06 6.82457e+06
105 520 11679 6.88672e+06 5.36139e+06 6.75974e+06
106 525 11678 6.82651e+06 5.29892e+06 6.69562e+06
107 530 11677 6.76724e+06 5.23738e+06 6.63222e+06
108 535 11676 6.70889e+06 5.17676e+06 6.5695e+06
109 540 11675 6.65145e+06 5.11705e+06 6.50745e+06
110 545 11674 6.59491e+06 5.05824e+06 6.44606e+06
111 550 11673 6.53924e+06 5.00031e+06 6.38531e+06
112 555 11672 6.48444e+06 4.94326e+06 6.32518e+06
113 560 11671 6.43049e+06 4.88706e+06 6.26565e+06
114 565 11670 6.37737e+06 4.83172e+06 6.20671e+06
115 570 11669 6.32505e+06 4.77721e+06 6.14833e+06
116 575 11668 6.27354e+06 4.72352e+06 6.09051e+06
117 580 11667 6.22279e+06 4.67063e+06 6.03321e+06
118 585 11666 6.17281e+06 4.61853e+06 5.97643e+06
119 590 11665 6.12356e+06 4.56721e+06 5.92014e+06
120 595 11664 6.07502e+06 4.51665e+06 5.86433e+06
121 600 11663 6.02719e+06 4.46682e+06 5.80898e+06
122 605 11662 5.98003e+06 4.41772e+06 5.75407e+06
123 610 11661 5.93353e+06 4.36934e+06 5.69958e+06
124 615 11660 5.88767e+06 4.32164e+06 5.6455e+06
125 620 11659 5.84242e+06 4.27462e+06 5.5918e+06
126 625 11658 5.79777e+06 4.22827e+06 5.53848e+06
127 630 11657 5.7537e+06 4.18255e+06 5.48552e+06
128 635 11656 5.71019e+06 4.13747e+06 5.4329e+06
129 640 11655 5.66721e+06 4.09299e+06 5.3806e+06
130 645 11654 5.62474e+06 4.04912e+06 5.32861e+06
131 650 11653 5.58278e+06 4.00581e+06 5.27692e+06
132 655 11652 5.54129e+06 3.96308e+06 5.22552e+06
133 660 11651 5.50026e+06 3.92088e+06 5.17438e+06
134 665 11650 5.45967e+06 3.87922e+06 5.1235e+06
135 670 11649 5.41949e+06 3.83808e+06 5.07286e+06
136 675 11648 5.37972e+06 3.79743e+06 5.02246e+06
137 680 11647 5.34034e+06 3.75728e+06 4.97229e+06
138 685 11646 5.30132e+06 3.71759e+06 4.92232e+06
139 690 11645 5.26265e+06 3.67836e+06 4.87256e+06
140 695 11644 5.22431e+06 3.63958e+06 4.823e+06
141 700 11643 5.18628e+06 3.60123e+06 4.77362e+06
142 705 11642 5.14856e+06 3.56329e+06 4.72442e+06
143 710 11641 5.11112e+06 3.52577e+06 4.6754e+06
144 715 11640 5.07395e+06 3.48863e+06 4.62655e+06
145 720 11639 5.03704e+06 3.45188e+06 4.57786e+06
146 725 11638 5.00037e+06 3.4155e+06 4.52933e+06
147 730 11637 4.96392e+06 3.37948e+06 4.48095e+06
148 735 11636 4.92769e+06 3.34381e+06 4.43273e+06
149 740 11635 4.89167e+06 3.30848e+06 4.38466e+06
150 745 11634 4.85584e+06 3.27349e+06 4.33673e+06
151 750 11633 4.82018e+06 3.23881e+06 4.28895e+06
152 755 11632 4.7847e+06 3.20446e+06 4.24133e+06
153 760 11631 4.74938e+06 3.17041e+06 4.19385e+06
154 765 11630 4.71421e+06 3.13666e+06 4.14651e+06
155 770 11629 4.67918e+06 3.10321e+06 4.09933e+06
156 775 11628 4.64429e+06 3.07004e+06 4.05231e+06
157 780 11627 4.60953e+06 3.03716e+06 4.00544e+06
158 785 11626 4.57488e+06 3.00456e+06 3.95872e+06
159 790 11625 4.54035e+06 2.97223e+06 3.91218e+06
160 795 11624 4.50593e+06 2.94017e+06 3.8658e+06
161 800 11623 4.47161e+06 2.90837e+06 3.81959e+06
162 805 11622 4.43738e+06 2.87684e+06 3.77356e+06
163 810 11621 4.40326e+06 2.84558e+06 3.72771e+06
164 815 11620 4.36922e+06 2.81457e+06 3.68206e+06
165 820 11619 4.33528e+06 2.78381e+06 3.6366e+06
166 825 11618 4.30142e+06 2.75332e+06 3.59134e+06
167 830 11617 4.26764e+06 2.72308e+06 3.5463e+06
168 835 11616 4.23394e+06 2.6931e+06 3.50147e+06
169 840 11615 4.20033e+06 2.66337e+06 3.45687e+06
170 845 11614 4.1668e+06 2.6339e+06 3.41251e+06
171 850 11613 4.13334e+06 2.60469e+06 3.36838e+06
172 855 11612 4.09997e+06 2.57574e+06 3.32451e+06
173 860 11611 4.06668e+06 2.54704e+06 3.28089e+06
174 865 11610 4.03347e+06 2.51861e+06 3.23754e+06
175 870 11609 4.00035e+06 2.49045e+06 3.19447e+06
176 875 11608 3.96731e+06 2.46255e+06 3.15168e+06
177 880 11607 3.93436e+06 2.43492e+06 3.10918e+06
178 885 11606 3.90151e+06 2.40757e+06 3.06699e+06
179 890 11605 3.86874e+06 2.38049e+06 3.0251e+06
180 895 11604 3.83608e+06 2.35369e+06 2.98353e+06
181 900 11603 3.80351e+06 2.32718e+06 2.94229e+06
182 905 11602 3.77105e+06 2.30096e+06 2.90138e+06
183 910 11601 3.7387e+06 2.27502e+06 2.86082e+06
184 915 11600 3.70646e+06 2.24939e+06 2.8206e+06
185 920 11599 3.67433e+06 2.22405e+06 2.78074e+06
186 925 11598 3.64233e+06 2.19902e+06 2.74125e+06
187 930 11597 3.61045e+06 2.1743e+06 2.70212e+06
188 935 11596 3.57871e+06 2.14989e+06 2.66337e+06
189 940 11595 3.54709e+06 2.1258e+06 2.62501e+06
190 945 11594 3.51562e+06 2.10203e+06 2.58704e+06
191 950 11593 3.48429e+06 2.07859e+06 2.54946e+06
192 955 11592 3.45312e+06 2.05548e+06 2.51228e+06
193 960 11591 3.4221e+06 2.03271e+06 2.47551e+06
194 965 11590 3.39123e+06 2.01028e+06 2.43914e+06
195 970 11589 3.36054e+06 1.9882e+06 2.40319e+06
196 975 11588 3.33001e+06 1.96646e+06 2.36765e+06
197 980 11587 3.29966e+06 1.94508e+06 2.33253e+06
198 985 11586 3.26949e+06 1.92405e+06 2.29783e+06
199 990 11585 3.23951e+06 1.90339e+06 2.26356e+06
200 995 11584 3.20971e+06 1.88309e+06 2.2297e+06
70000 200
1 0 11983 1.41306e+07 1.25369e+07 1.39806e+07
2 5 11982 1.41302e+07 1.25366e+07 1.39803e+07
3 10 11981 1.41271e+07 1.25336e+07 1.39772e+07
4 15 11980 1.41213e+07 1.25279e+07 1.39714e+07
5 20 11979 1.41128e+07 1.25195e+07 1.39627e+07
6 25 11978 1.41015e+07 1.25085e+07 1.39513e+07
7 30 11977 1.40876e+07 1.24948e+07 1.39372e+07
8 35 11976 1.40709e+07 1.24785e+07 1.39203e+07
9 40 11975 1.40516e+07 1.24595e+07 1.39007e+07
10 45 11974 1.40296e+07 1.24379e+07 1.38784e+07
11 50 11973 1.4005e+07 1.24137e+07 1.38534e+07
12 55 11972 1.39778e+07 1.2387e+07 1.38258e+07
13 60 11971 1.3948e+07 1.23577e+07 1.37955e+07
14 65 11970 1.39157e+07 1.23258e+07 1.37627e+07
15 70 11969 1.38808e+07 1.22915e+07 1.37273e+07
16 75 11968 1.38435e+07 1.22547e+07 1.36893e+07
17 80 11967 1.38036e+07 1.22155e+07 1.36489e+07
18 85 11966 1.37614e+07 1.21739e+07 1.3606e+07
19 90 11965 1.37168e+07 1.213e+07 1.35607e+07
20 95 11964 1.36698e+07 1.20837e+07 1.3513e+07
21 100 11963 1.36205e+07 1.20352e+07 1.3463e+07
22 105 11962 1.3569e+07 1.19844e+07 1.34107e+07
23 110 11961 1.35152e+07 1.19314e+07 1.33562e+07
24 115 11960 1.34594e+07 1.18763e+07 1.32995e+07
25 120 11959 1.34013e+07 1.18191e+07 1.32407e+07
26 125 11958 1.33413e+07 1.17598e+07 1.31798e+07
27 130 11957 1.32792e+07 1.16986e+07 1.31168e+07
28 135 11956 1.32152e+07 1.16354e+07 1.3052e+07
29 140 11955 1.31493e+07 1.15703e+07 1.29852e+07
30 145 11954 1.30815e+07 1.15034e+07 1.29165e+07
31 150 11953 1.3012e+07 1.14347e+07 1.28461e+07
32 155 11952 1.29407e+07 1.13643e+07 1.27739e+07
33 160 11951 1.28678e+07 1.12922e+07 1.27001e+07
34 165 11950 1.27933e+07 1.12185e+07 1.26247e+07
35 170 11949 1.27172e+07 1.11433e+07 1.25477e+07
36 175 11948 1.26397e+07 1.10666e+07 1.24693e+07
37 180 11947 1.25607e+07 1.09884e+07 1.23895e+07
38 185 11946 1.24804e+07 1.09089e+07 1.23083e+07
39 190 11945 1.23988e+07 1.08281e+07 1.22259e+07
40 195 11944 1.2316e+07 1.07461e+07 1.21422e+07
41 200 11943 1.2232e+07 1.06629e+07 1.20574e+07
42 205 11942 1.21469e+07 1.05785e+07 1.19715e+07
43 210 11941 1.20609e+07 1.04932e+07 1.18846e+07
44 215 11940 1.19738e+07 1.04068e+07 1.17968e+07
45 220 11939 1.18859e+07 1.03195e+07 1.17081e+07
46 225 11938 1.17971e+07 1.02313e+07 1.16186e+07
47 230 11937 1.17075e+07 1.01424e+07 1.15283e+07
48 235 11936 1.16173e+07 1.00527e+07 1.14374e+07
49 240 11935 1.15264e+07 9.9623e+06 1.13458e+07
50 245 11934 1.14349e+07 9.87131e+06 1.12537e+07
51 250 11933 1.1343e+07 9.77977e+06 1.11611e+07
52 255 11932 1.12505e+07 9.68774e+06 1.10681e+07
53 260 11931 1.11577e+07 9.59527e+06 1.09747e+07
54 265 11930 1.10646e+07 9.50243e+06 1.0881e+07
55 270 11929 1.09712e+07 9.40928e+06 1.07871e+07
56 275 11928 1.08776e+07 9.31586e+06 1.06929e+07
57 280 11927 1.07838e+07 9.22225e+06 1.05987e+07
58 285 11926 1.06899e+07 9.12849e+06 1.05043e+07
59 290 11925 1.0596e+07 9.03463e+06 1.041e+07
60 295 11924 1.05022e+07 8.94074e+06 1.03157e+07
61 300 11923 1.04084e+07 8.84686e+06 1.02214e+07
62 305 11922 1.03147e+07 8.75305e+06 1.01273e+07
63 310 11921 1.02212e+07 8.65936e+06 1.00334e+07
64 315 11920 1.01279e+07 8.56583e+06 9.93969e+06
65 320 11919 1.00349e+07 8.47251e+06 9.84628e+06
66 325 11918 9.94223e+06 8.37945e+06 9.75318e+06
67 330 11917 9.84992e+06 8.2867e+06 9.66045e+06
68 335 11916 9.75802e+06 8.19429e+06 9.56812e+06
69 340 11915 9.66658e+06 8.10227e+06 9.47624e+06
70 345 11914 9.57562e+06 8.01068e+06 9.38484e+06
71 350 11913 9.4852e+06 7.91955e+06 9.29395e+06
72 355 11912 9.39536e+06 7.82894e+06 9.20361e+06
73 360 11911 9.30612e+06 7.73886e+06 9.11385e+06
74 365 11910 9.21752e+06 7.64937e+06 9.0247e+06
75 370 11909 9.1296e+06 7.56048e+06 8.93619e+06
76 375 11908 9.04238e+06 7.47223e+06 8.84835e+06
77 380 11907 8.9559e+06 7.38466e+06 8.7612e+06
78 385 11906 8.87018e+06 7.29779e+06 8.67477e+06
79 390 11905 8.78526e+06 7.21164e+06 8.58907e+06
80 395 11904 8.70114e+06 7.12624e+06 8.50412e+06
81 400 11903 8.61786e+06 7.04163e+06 8.41995e+06
82 405 11902 8.53544e+06 6.95781e+06 8.33657e+06
83 410 11901 8.4539e+06 6.87481e+06 8.25399e+06
84 415 11900 8.37325e+06 6.79264e+06 8.17222e+06
85 420 11899 8.29351e+06 6.71134e+06 8.09129e+06
86 425 11898 8.2147e+06 6.6309e+06 8.01118e+06
87 430 11897 8.13683e+06 6.55136e+06 7.93192e+06
88 435 11896 8.0599e+06 6.47271e+06 7.85351e+06
89 440 11895 7.98393e+06 6.39498e+06 7.77596e+06
90 445 11894 7.90893e+06 6.31816e+06 7.69926e+06
91 450 11893 7.8349e+06 6.24228e+06 7.62342e+06
92 455 11892 7.76185e+06 6.16734e+06 7.54843e+06
93 460 11891 7.68978e+06 6.09335e+06 7.47431e+06
94 465 11890 7.6187e+06 6.02031e+06 7.40104e+06
95 470 11889 7.5486e+06 5.94822e+06 7.32862e+06
96 475 11888 7.47949e+06 5.87709e+06 7.25705e+06
97 480 11887 7.41136e+06 5.80692e+06 7.18632e+06
98 485 11886 7.34421e+06 5.7377e+06 7.11643e+06
99 490 11885 7.27803e+06 5.66945e+06 7.04735e+06
100 495 11884 7.21283e+06 5.60215e+06 6.9791e+06
101 500 11883 7.14859e+06 5.5358e+06 6.91164e+06
102 505 11882 7.0853e+06 5.4704e+06 6.84498e+06
103 510 11881 7.02296e+06 5.40595e+06 6.77911e+06
104 515 11880 6.96156e+06 5.34244e+06 6.714e+06
105 520 11879 6.90108e+06 5.27985e+06 6.64965e+06
106 525 11878 6.84152e+06 5.21819e+06 6.58603e+06
107 530 11877 6.78286e+06 5.15745e+06 6.52315e+06
108 535 11876 6.72509e+06 5.09761e+06 6.46097e+06
109 540 11875 6.66819e+06 5.03866e+06 6.39949e+06
110 545 11874 6.61216e+06 4.9806e+06 6.33869e+06
111 550 11873 6.55696e+06 4.92342e+06 6.27855e+06
112 555 11872 6.5026e+06 4.86709e+06 6.21905e+06
113 560 11871 6.44905e+06 4.81162e+06 6.16018e+06
114 565 11870 6.39629e+06 4.75698e+06 6.10192e+06
115 570 11869 6.3443e+06 4.70317e+06 6.04425e+06
116 575 11868 6.29307e+06 4.65016e+06 5.98715e+06
117 580 11867 6.24259e+06 4.59795e+06 5.93061e+06
118 585 11866 6.19282e+06 4.54652e+06 5.8746e+06
119 590 11865 6.14376e+06 4.49585e+06 5.81911e+06
120 595 11864 6.09537e+06 4.44594e+06 5.76413e+06
121 600 11863 6.04765e+06 4.39676e+06 5.70963e+06
122 605 11862 6.00057e+06 4.3483e+06 5.65559e+06
123 610 11861 5.95412e+06 4.30054e+06 5.60201e+06
124 615 11860 5.90826e+06 4.25347e+06 5.54885e+06
125 620 11859 5.86299e+06 4.20707e+06 5.49611e+06
126 625 11858 5.81828e+06 4.16133e+06 5.44376e+06
127 630 11857 5.77412e+06 4.11624e+06 5.3918e+06
128 635 11856 5.73048e+06 4.07176e+06 5.34021e+06
129 640 11855 5.68734e+06 4.0279e+06 5.28896e+06
130 645 11854 5.64468e+06 3.98462e+06 5.23805e+06
131 650 11853 5.60249e+06 3.94193e+06 5.18746e+06
132 655 11852 5.56074e+06 3.8998e+06 5.13718e+06
133 660 11851 5.51942e+06 3.85821e+06 5.08719e+06
134 665 11850 5.47851e+06 3.81716e+06 5.03749e+06
135 670 11849 5.43798e+06 3.77663e+06 4.98805e+06
136 675 11848 5.39783e+06 3.7366e+06 4.93888e+06
137 680 11847 5.35803e+06 3.69706e+06 4.88995e+06
138 685 11846 5.31857e+06 3.65799e+06 4.84126e+06
139 690 11845 5.27943e+06 3.61939e+06 4.79279e+06
140 695 11844 5.24059e+06 3.58123e+06 4.74455e+06
141 700 11843 5.20204e+06 3.54351e+06 4.69651e+06
142 705 11842 5.16376e+06 3.50622e+06 4.64868e+06
143 710 11841 5.12575e+06 3.46933e+06 4.60105e+06
144 715 11840 5.08797e+06 3.43285e+06 4.55361e+06
145 720 11839 5.05043e+06 3.39675e+06 4.50635e+06
146 725 11838 5.0131e+06 3.36104e+06 4.45928e+06
147 730 11837 4.97597e+06 3.32569e+06 4.41238e+06
148 735 11836 4.93904e+06 3.2907e+06 4.36565e+06
149 740 11835 4.90229e+06 3.25606e+06 4.3191e+06
150 745 11834 4.86571e+06 3.22176e+06 4.27271e+06
151 750 11833 4.82928e+06 3.18779e+06 4.2265e+06
152 755 11832 4.79301e+06 3.15415e+06 4.18045e+06
153 760 11831 4.75687e+06 3.12082e+06 4.13457e+06
154 765 11830 4.72087e+06 3.0878e+06 4.08886e+06
155 770 11829 4.68499e+06 3.05509e+06 4.04332e+06
156 775 11828 4.64923e+06 3.02267e+06 3.99795e+06
157 780 11827 4.61357e+06 2.99054e+06 3.95275e+06
158 785 11826 4.57802e+06 2.9587e+06 3.90774e+06
159 790 11825 4.54257e+06 2.92715e+06 3.8629e+06
160 795 11824 4.5072e+06 2.89587e+06 3.81825e+06
161 800 11823 4.47193e+06 2.86487e+06 3.77379e+06
162 805 11822 4.43674e+06 2.83413e+06 3.72952e+06
163 810 11821 4.40163e+06 2.80367e+06 3.68546e+06
164 815 11820 4.36659e+06 2.77348e+06 3.64159e+06
165 820 11819 4.33163e+06 2.74354e+06 3.59795e+06
166 825 11818 4.29675e+06 2.71388e+06 3.55452e+06
167 830 11817 4.26193e+06 2.68447e+06 3.51131e+06
168 835 11816 4.22718e+06 2.65533e+06 3.46834e+06
169 840 11815 4.19251e+06 2.62644e+06 3.42561e+06
170 845 11814 4.1579e+06 2.59782e+06 3.38313e+06
171 850 11813 4.12336e+06 2.56947e+06 3.3409e+06
172 855 11812 4.0889e+06 2.54137e+06 3.29893e+06
173 860 11811 4.05451e+06 2.51354e+06 3.25724e+06
174 865 11810 4.02019e+06 2.48597e+06 3.21583e+06
175 870 11809 3.98594e+06 2.45867e+06 3.1747e+06
176 875 11808 3.95177e+06 2.43164e+06 3.13387e+06
177 880 11807 3.91769e+06 2.40489e+06 3.09335e+06
178 885 11806 3.88369e+06 2.3784e+06 3.05314e+06
179 890 11805 3.84977e+06 2.35219e+06 3.01325e+06
180 895 11804 3.81595e+06 2.32626e+06 2.97368e+06
181 900 11803 3.78221e+06 2.30062e+06 2.93446e+06
182 905 11802 3.74858e+06 2.27526e+06 2.89558e+06
183 910 11801 3.71505e+06 2.25018e+06 2.85705e+06
184 915 11800 3.68162e+06 2.2254e+06 2.81888e+06
185 920 11799 3.6483e+06 2.20092e+06 2.78108e+06
186 925 11798 3.6151e+06 2.17673e+06 2.74365e+06
187 930 11797 3.58202e+06 2.15285e+06 2.7066e+06
188 935 11796 3.54907e+06 2.12928e+06 2.66994e+06
189 940 11795 3.51624e+06 2.10601e+06 2.63367e+06
190 945 11794 3.48355e+06 2.08306e+06 2.5978e+06
191 950 11793 3.45099e+06 2.06043e+06 2.56233e+06
192 955 11792 3.41859e+06 2.03812e+06 2.52727e+06
193 960 11791 3.38633e+06 2.01614e+06 2.49263e+06
194 965 11790 3.35423e+06 1.99449e+06 2.45839e+06
195 970 11789 3.32228e+06 1.97317e+06 2.42458e+06
196 975 11788 3.2905e+06 1.95219e+06 2.3912e+06
197 980 11787 3.2589e+06 1.93154e+06 2.35823e+06
198 985 11786 3.22746e+06 1.91125e+06 2.3257e+06
199 990 11785 3.19621e+06 1.89129e+06 2.29359e+06
200 995 11784 3.16514e+06 1.87169e+06 2.26192e+06
71000 200
1 0 12183 1.39964e+07 1.29983e+07 1.39043e+07
2 5 12182 1.3995e+07 1.29933e+07 1.39037e+07
3 10 12181 1.39907e+07 1.29857e+07 1.39003e+07
4 15 12180 1.39838e+07 1.29755e+07 1.38942e+07
5 20 12179 1.39741e+07 1.29625e+07 1.38853e+07
6 25 12178 1.39617e+07 1.29469e+07 1.38737e+07
7 30 12177 1.39466e+07 1.29287e+07 1.38593e+07
8 35 12176 1.39288e+07 1.29078e+07 1.38422e+07
9 40 12175 1.39083e+07 1.28843e+07 1.38225e+07
10 45 12174 1.38852e+07 1.28582e+07 1.38e+07
11 50 12173 1.38595e+07 1.28295e+07 1.37749e+07
12 55 12172 1.38311e+07 1.27983e+07 1.37472e+07
13 60 12171 1.38001e+07 1.27645e+07 1.37168e+07
14 65 12170 1.37667e+07 1.27282e+07 1.36839e+07
15 70 12169 1.37307e+07 1.26895e+07 1.36484e+07
16 75 12168 1.36922e+07 1.26483e+07 1.36104e+07
17 80 12167 1.36512e+07 1.26047e+07 1.357e+07
18 85 12166 1.36079e+07 1.25587e+07 1.35271e+07
19 90 12165 1.35622e+07 1.25104e+07 1.34818e+07
20 95 12164 1.35142e+07 1.24598e+07 1.34341e+07
21 100 12163 1.34639e+07 1.24069e+07 1.33841e+07
22 105 12162 1.34114e+07 1.23518e+07 1.33319e+07
23 110 12161 1.33566e+07 1.22946e+07 1.32774e+07
24 115 12160 1.32998e+07 1.22352e+07 1.32208e+07
25 120 12159 1.32409e+07 1.21738e+07 1.31621e+07
26 125 12158 1.31799e+07 1.21103e+07 1.31013e+07
27 130 12157 1.3117e+07 1.20449e+07 1.30385e+07
28 135 12156 1.30521e+07 1.19775e+07 1.29737e+07
29 140 12155 1.29854e+07 1.19083e+07 1.2907e+07
30 145 12154 1.29169e+07 1.18372e+07 1.28385e+07
31 150 12153 1.28467e+07 1.17644e+07 1.27683e+07
32 155 12152 1.27747e+07 1.16899e+07 1.26963e+07
33 160 12151 1.27011e+07 1.16138e+07 1.26227e+07
34 165 12150 1.2626e+07 1.1536e+07 1.25474e+07
35 170 12149 1.25494e+07 1.14568e+07 1.24707e+07
36 175 12148 1.24713e+07 1.13761e+07 1.23925e+07
37 180 12147 1.23919e+07 1.1294e+07 1.23128e+07
38 185 12146 1.23112e+07 1.12105e+07 1.22319e+07
39 190 12145 1.22292e+07 1.11258e+07 1.21497e+07
40 195 12144 1.2146e+07 1.10398e+07 1.20663e+07
41 200 12143 1.20617e+07 1.09527e+07 1.19817e+07
42 205 12142 1.19764e+07 1.08646e+07 1.18961e+07
43 210 12141 1.18901e+07 1.07754e+07 1.18095e+07
44 215 12140 1.18029e+07 1.06852e+07 1.17219e+07
45 220 12139 1.17148e+07 1.05941e+07 1.16335e+07
46 225 12138 1.1626e+07 1.05022e+07 1.15443e+07
47 230 12137 1.15364e+07 1.04095e+07 1.14543e+07
48 235 12136 1.14462e+07 1.03161e+07 1.13637e+07
49 240 12135 1.13553e+07 1.0222e+07 1.12724e+07
50 245 12134 1.1264e+07 1.01274e+07 1.11806e+07
51 250 12133 1.11721e+07 1.00322e+07 1.10883e+07
52 255 12132 1.10799e+07 9.9366e+06 1.09956e+07
53 260 12131 1.09873e+07 9.84056e+06 1.09025e+07
54 265 12130 1.08944e+07 9.74417e+06 1.08092e+07
55 270 12129 1.08013e+07 9.64748e+06 1.07155e+07
56 275 12128 1.07081e+07 9.55057e+06 1.06217e+07
57 280 12127 1.06147e+07 9.45348e+06 1.05278e+07
58 285 12126 1.05212e+07 9.35626e+06 1.04338e+07
59 290 12125 1.04278e+07 9.25898e+06 1.03398e+07
60 295 12124 1.03344e+07 9.16169e+06 1.02458e+07
61 300 12123 1.02411e+07 9.06443e+06 1.0152e+07
62 305 12122 1.0148e+07 8.96727e+06 1.00582e+07
63 310 12121 1.0055e+07 8.87025e+06 9.96465e+06
64 315 12120 9.96235e+06 8.77341e+06 9.87133e+06
65 320 12119 9.86998e+06 8.67681e+06 9.77828e+06
66 325 12118 9.77794e+06 8.5805e+06 9.68557e+06
67 330 12117 9.6863e+06 8.48451e+06 9.59322e+06
68 335 12116 9.59509e+06 8.38889e+06 9.50128e+06
69 340 12115 9.50435e+06 8.29369e+06 9.40979e+06
70 345 12114 9.41412e+06 8.19893e+06 9.31878e+06
71 350 12113 9.32444e+06 8.10467e+06 9.2283e+06
72 355 12112 9.23535e+06 8.01094e+06 9.13837e+06
73 360 12111 9.14687e+06 7.91777e+06 9.04903e+06
74 365 12110 9.05905e+06 7.8252e+06 8.9603e+06
75 370 12109 8.97192e+06 7.73326e+06 8.87223e+06
76 375 12108 8.88549e+06 7.64199e+06 8.78483e+06
77 380 12107 8.7998e+06 7.55141e+06 8.69812e+06
78 385 12106 8.71489e+06 7.46155e+06 8.61214e+06
